at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,LA,N,1,0,0,0,0,5,5,20,0,2,2,0,0,2,0,0,0,0,0,1,0,0,0,1,0,3.60,5-24-2014,
VS,NY,N,1,0,0,0,0,6.2,7,30,1,4,3,2,0,2,0,0,0,0,0,1,0,1,2,0,1,3.86,5-29-2014,
AT,WAS,N,1,0,0,0,0,6,10,30,2,7,7,2,1,6,1,0,0,0,0,3,0,0,0,0,1,6.11,6- 3-2014,
AT,CIN,N,1,0,0,0,0,6,6,24,1,4,4,0,0,6,0,0,0,1,0,1,0,0,0,0,1,6.08,6- 8-2014,
VS,CHI,N,1,0,0,0,0,5,6,21,3,3,3,1,0,5,1,0,0,0,0,0,0,0,0,1,0,5.97,6-14-2014,
AT,STL,N,1,0,0,0,0,7.2,4,28,0,1,1,1,0,4,0,0,0,1,0,1,0,1,0,1,0,4.95,6-19-2014,
VS,MIA,N,1,0,0,0,0,5,6,24,0,2,2,4,0,2,0,1,0,0,0,2,0,0,0,1,0,4.79,6-24-2014,
VS,ATL,N,1,0,0,0,0,5,5,24,0,3,3,5,0,4,0,0,0,0,0,2,1,1,0,0,1,4.86,6-29-2014,
AT,PIT,N,1,0,0,0,0,6,6,26,1,3,3,1,1,3,0,0,0,1,0,2,0,0,0,0,1,4.82,7- 5-2014,
AT,MIL,N,1,0,0,0,0,7,4,26,1,1,1,1,0,5,1,0,0,1,0,0,0,1,0,1,0,4.40,7-10-2014,
VS,HOU,A,1,0,0,0,0,6.1,9,28,0,3,3,0,0,5,0,1,0,0,0,1,0,0,0,1,0,4.39,8- 6-2014,
VS,NY,N,1,0,0,0,0,6,4,24,0,3,3,1,0,5,0,0,0,1,0,2,0,0,0,0,1,4.40,8-11-2014,
AT,SF,N,1,0,0,0,0,6.2,9,30,0,3,2,1,0,4,0,0,0,0,0,0,0,0,0,0,1,4.25,8-17-2014,
VS,STL,N,1,0,0,0,0,5,8,23,1,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4.21,8-23-2014,
AT,NY,N,1,0,0,0,0,6,4,22,0,1,1,1,0,3,0,0,0,0,0,1,0,1,0,0,0,4.03,8-29-2014,
AT,ATL,N,1,0,0,0,0,4,3,20,1,4,1,4,0,2,2,0,0,0,0,0,0,0,1,0,0,3.95,9- 3-2014,
VS,PIT,N,1,0,0,0,0,6,4,25,0,3,2,3,0,5,0,0,0,1,0,3,0,0,0,0,0,3.90,9- 9-2014,
VS,MIA,N,1,0,0,0,0,6.1,5,27,1,1,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,3.75,9-14-2014,
AT,OAK,A,1,0,0,0,0,6.2,6,28,0,3,3,2,0,6,0,0,0,1,0,0,1,1,0,0,1,3.77,9-19-2014,
AT,MIA,N,1,0,0,0,0,5.1,9,23,0,2,2,0,0,0,1,1,0,1,0,1,0,2,0,0,0,3.75,9-25-2014,
VS,BOS,A,1,0,0,0,0,3,7,19,0,6,6,4,0,1,0,0,0,0,0,0,1,1,0,0,1,18.00,4- 9-2015,
AT,NY,N,1,0,0,0,0,5.2,9,29,0,5,5,2,0,3,0,0,0,2,0,3,0,1,0,0,1,11.42,4-14-2015,
AT,WAS,N,1,0,0,0,0,5,6,24,0,3,3,3,1,4,0,0,0,0,0,2,0,0,0,0,1,9.22,4-19-2015,
VS,ATL,N,1,0,0,0,0,6.2,2,24,1,3,3,3,0,3,0,0,0,0,0,1,0,1,0,0,1,7.52,4-25-2015,
AT,STL,N,1,0,0,0,0,4.1,8,21,1,7,7,3,0,1,1,0,0,0,0,3,0,1,0,0,1,8.76,4-30-2015,
AT,SF,N,1,0,0,0,0,5,8,23,0,1,1,0,0,3,1,0,2,0,0,2,1,0,0,0,0,7.58,7-11-2015,
VS,TB,A,1,0,0,0,0,6.1,6,27,0,3,3,3,0,4,1,0,0,0,0,2,1,1,0,1,0,7.00,7-20-2015,
VS,ATL,N,1,0,0,0,0,7.1,8,30,1,3,3,0,0,4,0,0,0,0,0,2,0,0,0,1,0,6.44,7-31-2015,
VS,LA,N,1,0,0,0,0,4,10,22,2,7,7,1,0,2,0,0,0,0,0,2,0,1,0,0,1,7.23,8- 6-2015,
AT,ARI,N,1,0,0,0,0,1.2,11,18,2,11,11,2,0,1,0,0,0,0,0,3,0,0,0,0,1,9.00,8-11-2015,
VS,ATL,N,1,0,0,0,0,3.1,10,22,1,4,4,3,0,0,1,0,0,1,0,1,0,2,0,0,1,9.11,9- 9-2015,
VS,WAS,N,1,0,0,0,0,6,5,23,1,2,2,2,0,5,0,0,0,0,0,1,0,2,0,0,1,8.49,9-15-2015,
AT,MIA,N,1,0,0,0,0,5,7,20,1,2,1,0,0,3,0,0,0,0,0,0,0,2,1,0,0,7.96,9-23-2015,
VS,NY,N,1,0,0,0,0,4.2,6,22,1,1,1,2,0,3,0,0,0,0,0,2,0,0,0,0,0,7.54,9-29-2015,
VS,MIA,N,1,0,0,0,0,6.2,6,27,1,2,1,1,0,7,0,0,0,0,0,1,0,1,1,0,0,6.99,10- 4-2015,
