at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,CHI,N,1,0,0,0,0,6,5,26,1,4,4,4,1,3,0,0,0,0,0,0,0,1,0,0,0,6.00,7- 4-1971,
VS,CIN,N,1,0,0,0,0,7.2,5,31,0,1,1,3,0,4,0,0,2,0,0,0,0,0,0,1,0,3.29,7- 8-1971,
VS,LA,N,1,0,0,0,0,7,5,27,0,1,1,4,0,3,0,0,0,0,1,1,1,2,0,0,0,2.61,7-18-1971,1
AT,SD,N,1,1,1,0,0,9,2,32,0,0,0,2,0,9,0,0,0,1,0,0,0,1,1,1,0,1.82,7-23-1971,
AT,SF,N,1,0,0,0,0,5,9,22,0,4,4,1,0,2,0,0,0,1,0,0,0,2,0,0,1,2.60,7-30-1971,
AT,SF,N,0,0,0,0,0,2.2,3,13,0,4,4,1,0,2,0,0,0,1,0,1,0,0,0,0,1,3.38,8- 1-1971,1
AT,MON,N,1,1,0,0,0,9,7,37,0,2,1,4,0,6,0,0,1,0,0,0,1,1,0,1,0,2.91,8- 5-1971,
VS,CHI,N,1,0,0,0,0,7,5,29,0,2,1,4,0,5,1,2,0,1,0,1,0,3,1,0,1,2.70,8-10-1971,
VS,STL,N,1,0,0,0,0,7.1,11,33,1,3,3,3,0,2,0,0,1,0,0,0,0,0,0,0,0,2.82,8-15-1971,
AT,CIN,N,1,0,0,0,0,6.1,10,30,2,6,4,1,1,3,0,0,0,0,0,1,0,2,2,0,1,3.09,8-20-1971,
AT,ATL,N,1,0,0,0,0,2,6,12,1,5,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.65,8-25-1971,
AT,HOU,N,0,0,0,0,0,2.2,0,11,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,3.52,8-28-1971,
VS,PHI,N,0,0,0,0,0,1.1,3,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.45,8-30-1971,
VS,PHI,N,0,0,0,0,0,2,1,9,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,3.36,8-31-1971,
VS,MON,N,1,0,0,0,0,6.2,8,29,0,2,2,2,0,6,0,0,0,1,0,1,0,1,0,1,0,3.31,9- 5-1971,
AT,MON,N,1,0,0,0,0,4.2,9,24,0,4,4,2,1,1,1,0,0,0,0,3,0,0,0,0,1,3.54,9-11-1971,
VS,NY,N,0,0,0,0,0,2,1,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.46,9-17-1971,
AT,NY,N,1,0,0,0,0,7,3,26,1,2,2,1,0,7,0,0,0,1,0,0,0,0,0,1,0,3.40,9-24-1971,
VS,CIN,N,0,0,0,0,0,1,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,4-26-1972,
VS,CIN,N,0,0,0,0,0,0.2,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40,4-27-1972,
VS,ATL,N,0,0,0,0,0,1.2,5,11,0,4,4,1,0,4,0,0,1,0,0,1,0,0,0,0,0,13.50,4-29-1972,
VS,ATL,N,0,0,0,1,0,2,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,8.44,4-30-1972,
VS,HOU,N,0,0,0,1,1,3,2,11,0,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,6.48,5- 3-1972,
AT,ATL,N,0,0,0,1,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23,5- 9-1972,
AT,HOU,N,0,0,0,0,0,4.1,3,18,0,1,0,1,0,3,0,0,0,0,0,0,0,1,2,0,0,3.68,5-14-1972,
VS,MON,N,0,0,0,1,1,4,1,14,0,0,0,1,0,2,0,0,1,1,0,0,0,1,0,0,0,2.89,5-20-1972,
AT,STL,N,0,0,0,1,0,2,0,8,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2.61,5-25-1972,
VS,PHI,N,0,0,0,0,0,3.2,3,17,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2.22,5-29-1972,1
AT,SF,N,1,1,0,0,0,9,3,35,0,1,1,4,0,7,0,0,1,0,0,1,0,1,2,1,0,1.89,6- 4-1972,2
AT,LA,N,1,0,0,0,0,7,6,31,3,4,4,4,0,7,0,0,0,0,0,1,0,0,0,1,0,2.45,6-11-1972,
VS,SD,N,1,0,0,0,0,8,3,28,0,1,1,3,0,7,0,0,0,0,0,2,0,0,0,0,1,2.23,6-18-1972,
AT,NY,N,1,0,0,0,0,5.1,7,26,0,4,4,2,0,4,0,0,0,2,0,0,0,1,0,0,0,2.68,6-27-1972,
VS,CHI,N,1,0,0,0,0,5.2,5,26,0,2,2,4,0,3,0,0,0,0,0,1,0,0,0,1,0,2.73,7- 2-1972,
AT,ATL,N,1,1,0,0,0,8,9,37,1,3,3,3,0,8,0,0,1,1,0,1,0,0,0,0,1,2.81,7- 7-1972,2
AT,CIN,N,0,0,0,0,0,2.2,1,9,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,2.70,7-12-1972,
VS,HOU,N,1,0,0,0,0,8.2,4,33,0,2,2,4,0,6,0,0,0,0,0,2,0,0,0,1,0,2.63,7-16-1972,2
VS,CIN,N,0,0,0,0,0,2,2,12,1,4,3,5,1,1,0,0,0,0,0,1,0,1,0,0,1,2.90,7-21-1972,
AT,PHI,N,1,1,0,0,0,9,7,33,0,1,1,0,0,4,0,0,0,2,0,0,1,1,0,1,0,2.71,7-30-1972,
AT,MON,N,1,0,0,0,0,6,6,23,1,2,2,2,0,5,0,0,2,0,0,0,0,2,0,0,1,2.73,8- 4-1972,
VS,STL,N,0,0,0,0,0,0.1,2,5,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,8-11-1972,
AT,LA,N,1,0,0,0,0,3.1,8,20,0,6,4,2,0,1,1,0,0,0,0,0,0,1,1,0,0,3.08,8-15-1972,
AT,SD,N,1,1,0,0,0,9,5,36,0,2,1,4,0,6,1,0,0,0,0,1,0,0,2,1,0,2.91,8-20-1972,2
VS,LA,N,1,0,0,0,0,7,3,27,1,4,3,2,0,3,0,0,0,1,1,1,0,1,1,0,1,2.97,8-25-1972,2
VS,SD,N,1,1,1,0,0,9,6,36,0,0,0,5,0,2,0,0,0,0,0,1,0,2,0,1,0,2.75,8-30-1972,
VS,PHI,N,1,1,0,0,0,9,5,33,0,1,1,1,0,8,0,0,0,0,0,1,0,0,1,1,0,2.63,9- 4-1972,2
AT,MON,N,1,0,0,0,0,2.2,5,17,1,7,7,3,0,2,0,0,1,1,0,1,0,0,0,0,1,3.04,9-10-1972,
AT,STL,N,1,0,0,0,0,2,6,16,0,6,6,3,0,2,0,0,0,1,0,3,0,0,0,0,1,3.39,9-15-1972,
VS,MON,N,1,0,0,0,0,7,6,28,1,2,2,2,0,3,1,0,0,0,0,0,0,0,1,0,0,3.35,9-22-1972,
AT,PHI,N,1,0,0,0,0,5,6,22,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,3.30,9-27-1972,
VS,STL,N,0,0,0,0,0,2,2,9,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3.26,10- 4-1972,
VS,CHI,N,1,0,0,0,0,8,4,29,0,0,0,4,1,3,0,0,1,0,0,0,0,2,0,0,0,0.00,9- 1-1973,
AT,PHI,N,1,0,0,0,0,6,6,24,1,4,4,2,0,2,0,0,0,0,0,2,0,0,0,0,0,2.57,9- 7-1973,
AT,CHI,N,1,0,0,0,0,7,6,31,0,2,1,5,0,7,0,0,0,1,0,1,0,2,0,1,0,2.14,9-12-1973,
VS,NY,N,1,0,0,0,0,5,6,20,0,3,3,1,0,2,0,0,0,0,0,0,2,2,0,1,0,2.77,9-17-1973,
AT,MON,N,1,0,0,0,0,6,6,26,1,3,3,3,2,4,0,0,0,0,0,0,0,1,0,1,0,3.09,9-23-1973,1
VS,PHI,N,1,0,0,0,0,6.2,4,28,1,2,2,4,0,4,0,0,0,0,0,1,0,0,0,0,0,3.03,9-27-1973,
VS,SD,N,1,0,0,0,0,5,4,23,1,3,2,5,0,4,1,0,0,0,0,0,0,0,0,0,0,3.09,10- 1-1973,
AT,STL,N,0,0,0,1,0,1,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,4- 6-1974,
VS,MON,N,0,0,0,0,0,0.2,0,5,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0.00,4-10-1974,
VS,MON,N,0,0,0,0,0,1.2,1,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.00,4-11-1974,
VS,STL,N,0,0,0,1,0,2,4,9,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.69,4-12-1974,
AT,CHI,N,0,0,0,1,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.23,4-16-1974,
VS,HOU,N,0,0,0,0,0,4,5,19,0,3,3,1,0,3,0,1,1,0,0,1,0,0,1,0,0,3.18,4-27-1974,
AT,HOU,N,0,0,0,0,0,4,1,13,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2.35,5- 8-1974,
