at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,LA,A,1,0,0,0,0,8.1,5,31,0,2,0,2,0,4,0,0,0,0,0,1,0,2,1,1,0,0.00,4-30-1961,2
VS,BAL,A,0,0,0,0,0,6.1,3,22,0,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0.00,5- 6-1961,
VS,NY,A,0,0,0,1,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,5- 9-1961,
VS,NY,A,0,0,0,0,0,0.1,3,4,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.12,5-10-1961,
AT,CHI,A,0,0,0,1,0,1,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.06,5-12-1961,
AT,CHI,A,0,0,0,1,1,2,2,8,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1.42,5-14-1961,2
VS,LA,A,0,0,0,1,1,1,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.35,5-16-1961,
AT,MIN,A,0,0,0,1,0,1,1,6,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1.29,5-20-1961,
VS,WAS,A,1,0,0,0,0,7,6,32,0,4,1,3,3,2,0,0,0,0,0,1,1,1,3,0,0,1.29,5-24-1961,
AT,DET,A,1,0,0,0,0,7.1,4,30,0,3,3,3,0,3,1,1,0,0,0,1,0,1,2,0,0,1.78,5-30-1961,1
AT,WAS,A,1,1,0,0,0,9,15,41,0,5,5,1,0,4,0,0,0,0,0,2,0,1,0,1,0,2.44,6- 4-1961,
AT,BOS,A,0,0,0,0,0,0.2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.80,6- 6-1961,
AT,NY,A,1,1,0,0,0,9,11,39,0,6,6,3,1,4,0,0,0,0,0,3,1,2,0,1,0,3.33,6- 8-1961,2
AT,CLE,A,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,6-11-1961,1
AT,CLE,A,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.27,6-12-1961,
AT,MIN,A,1,0,0,0,0,6,7,25,0,1,1,2,1,4,0,0,0,0,0,2,0,0,0,0,0,3.10,6-14-1961,
VS,NY,A,1,1,0,0,0,9,7,33,2,3,3,1,0,6,0,0,1,0,0,1,0,2,0,1,0,3.09,6-19-1961,
VS,BOS,A,1,1,0,0,0,9,8,35,0,3,3,1,0,4,0,0,0,0,0,1,1,1,0,1,0,3.08,6-24-1961,
VS,BAL,A,1,0,0,0,0,1.1,4,11,1,5,4,2,0,2,0,0,0,0,1,0,0,0,1,0,1,3.47,6-28-1961,
