at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,NY,A,1,0,0,0,0,2,6,14,1,6,6,2,0,1,0,0,2,0,0,1,0,0,0,0,0,27.00,9- 5-1964,
AT,BAL,A,1,1,1,0,0,9,2,34,0,0,0,6,0,7,0,0,2,0,0,0,0,2,1,1,0,4.91,9-11-1964,2
AT,BOS,A,1,0,0,0,0,4.2,11,25,2,6,6,0,0,2,0,0,0,0,0,3,0,0,0,0,1,6.89,9-16-1964,
VS,MIN,A,1,0,0,0,0,0.1,5,7,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00,9-22-1964,
VS,CHI,A,1,0,0,0,0,1,5,11,0,5,3,2,0,0,0,0,1,0,0,0,0,0,1,0,1,10.06,9-27-1964,
VS,WAS,A,0,0,0,0,0,1,2,7,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00,9-22-1965,
VS,DET,A,1,0,0,0,0,8,2,29,0,1,1,3,0,6,0,0,0,0,0,0,0,0,0,1,0,1.12,7-30-1966,
VS,WAS,A,1,0,0,0,0,6,7,28,0,4,4,3,0,3,0,0,1,0,0,1,0,0,0,0,1,3.21,8- 3-1966,
VS,MIN,A,1,0,0,0,0,7,7,27,0,2,2,1,0,3,0,0,0,0,0,1,1,2,0,0,1,3.00,8- 7-1966,1
VS,CHI,A,1,0,0,0,0,2,2,12,0,4,4,3,0,2,0,0,2,0,0,0,0,0,1,0,0,4.30,8-11-1966,
AT,CHI,A,1,0,0,0,0,6.2,5,28,0,2,2,4,0,5,0,0,1,0,0,2,1,1,0,1,0,3.94,8-16-1966,
AT,NY,A,1,0,0,0,0,1.2,6,12,0,4,1,2,1,1,0,1,0,0,0,1,0,0,0,0,1,4.02,8-21-1966,
AT,BOS,A,1,0,0,0,0,4.1,5,23,1,4,4,5,0,2,0,0,0,1,0,0,0,0,0,0,0,4.54,8-25-1966,1
