at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,PHI,N,1,0,0,0,0,2.1,7,15,1,3,3,1,0,3,0,0,0,0,0,1,0,0,0,0,0,11.57,4-30-2015,
VS,SD,N,1,0,0,0,0,6,4,23,2,3,2,2,1,6,0,0,0,0,0,0,0,0,2,0,0,5.40,7- 2-2015,
AT,CHI,N,1,0,0,0,0,5.1,3,21,0,1,1,1,0,3,0,0,0,1,0,2,0,0,0,0,0,3.95,7- 7-2015,2
AT,PIT,N,1,0,0,0,0,5,6,22,0,3,3,2,1,5,0,0,0,0,0,1,1,0,0,0,0,4.34,7-12-2015,
VS,NY,N,1,0,0,0,0,5.2,3,24,0,0,0,4,0,7,1,0,0,0,0,2,0,0,0,0,0,3.33,7-19-2015,
VS,ATL,N,1,0,0,0,0,7,5,25,0,2,2,0,0,5,2,0,1,0,0,1,0,1,0,1,0,3.16,7-24-2015,
