at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,MIA,N,0,0,0,0,0,0.1,1,3,0,1,1,1,0,1,0,0,2,0,0,1,0,0,0,0,0,27.00,7-24-2020,
VS,ATL,N,0,0,0,0,0,1.1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40,8- 9-2020,1
VS,BAL,A,0,0,0,1,0,1,0,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3.38,8-12-2020,
VS,NY,N,0,0,0,1,0,2,3,8,1,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,5.79,8-15-2020,
AT,BOS,A,0,0,0,0,0,1,3,8,0,2,2,2,0,2,0,0,1,0,0,3,0,0,0,0,0,7.94,8-19-2020,
AT,MIA,N,1,0,0,0,0,2.1,2,13,0,2,2,3,0,3,0,0,0,1,0,0,0,0,0,0,1,7.88,9-13-2020,1
AT,WAS,N,0,0,0,1,0,1.2,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6.52,9-21-2020,
VS,SF,N,0,0,0,1,0,1.1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00,4-20-2021,
AT,MIA,N,0,0,0,0,0,1.1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,9- 3-2021,
AT,MIA,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,9- 5-2021,
AT,MIL,N,0,0,0,0,0,0.2,2,7,0,3,3,2,0,2,0,0,1,0,0,0,0,0,1,0,0,7.36,9- 7-2021,
VS,COL,N,0,0,0,0,0,2,4,9,2,2,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,7.94,9-10-2021,
VS,CHI,N,0,0,0,0,0,1.1,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.43,9-16-2021,
VS,PIT,N,0,0,0,1,0,1,1,4,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,5.62,9-26-2021,
