at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,NY,N,1,0,0,0,0,5,3,19,2,2,2,2,0,6,1,0,0,0,0,1,0,0,0,0,0,3.60,7-21-2019,
VS,WAS,N,1,0,0,0,0,6,6,25,2,5,5,3,0,4,0,1,0,0,0,0,0,1,0,0,1,5.73,8- 6-2019,
VS,PHI,N,1,0,0,0,0,1.2,2,10,0,3,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,7.11,8-11-2019,
VS,SD,N,0,0,0,0,0,0.1,1,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6.92,9- 1-2019,
AT,STL,N,0,0,0,0,0,1,1,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6.43,9- 5-2019,
VS,PIT,N,0,0,0,1,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6.00,9-11-2019,
AT,ATL,N,0,0,0,0,0,0.2,0,4,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,5.74,9-20-2019,
VS,LA,N,0,0,0,1,0,1.1,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5.29,9-27-2019,
AT,LA,N,0,0,0,1,0,1,2,5,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.00,7-23-2020,
VS,SD,N,0,0,0,0,0,3,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4.50,7-28-2020,
VS,TEX,A,0,0,0,0,0,1.1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.38,7-31-2020,
VS,TEX,A,0,0,0,1,0,1,1,6,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2.84,8- 2-2020,
AT,COL,N,0,0,0,0,0,1,1,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.45,8- 4-2020,
AT,COL,N,0,0,0,1,0,1.1,0,6,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2.08,8- 6-2020,
AT,HOU,A,0,0,0,0,0,2.2,2,10,1,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,2.38,8-10-2020,
VS,ANA,A,0,0,0,0,0,2,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,6- 1-2021,
VS,CHI,N,0,0,0,0,0,2,1,7,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0.00,6- 4-2021,
VS,CHI,N,0,0,0,0,0,2,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.00,6- 6-2021,
AT,TEX,A,0,0,0,0,0,2,1,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.00,6- 9-2021,
AT,WAS,N,1,0,0,0,0,2,1,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,6-12-2021,2
VS,ARI,N,0,0,0,0,0,1,2,5,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0.00,6-15-2021,
VS,ARI,N,0,0,0,0,0,1,5,9,1,5,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.75,6-16-2021,
VS,PHI,N,0,0,0,0,0,2,6,14,1,5,5,2,0,1,0,1,0,0,0,1,0,0,0,0,0,3.86,6-19-2021,
AT,ARI,N,0,0,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00,5-13-2022,
