at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,BAL,A,0,0,0,0,0,4.1,2,16,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,1,0,0.00,9- 5-1999,
AT,TEX,A,0,0,0,0,0,3,2,10,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0.00,9- 8-1999,
AT,CHI,A,0,0,0,0,0,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,9-12-1999,
VS,BOS,A,0,0,0,0,0,0.2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00,9-14-1999,
VS,BOS,A,0,0,0,1,0,2,3,10,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1.69,9-15-1999,
VS,NY,A,1,0,0,0,0,3.1,9,20,1,6,6,1,0,2,0,0,0,0,0,3,0,0,0,0,0,5.14,9-19-1999,
AT,TOR,A,1,0,0,0,0,6,6,28,4,4,4,4,0,5,0,0,0,1,0,0,0,1,0,1,0,5.40,9-24-1999,
AT,KC,A,0,0,0,0,0,2,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,4.91,9-28-1999,
VS,TOR,A,0,0,0,0,0,3.2,4,19,1,1,1,3,0,2,0,0,0,0,0,0,0,0,1,0,0,4.56,10- 2-1999,
AT,DET,A,0,0,0,0,0,0,3,4,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,INF,5-23-2000,
AT,DET,A,0,0,0,0,0,4,3,16,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,6.75,5-24-2000,
VS,ANA,A,1,0,0,0,0,7.2,2,27,0,2,1,2,0,4,0,0,0,0,0,0,0,1,1,0,0,3.09,5-29-2000,
AT,STL,N,1,0,0,0,0,5,4,25,1,2,2,4,0,6,0,0,1,1,0,0,0,0,1,0,0,3.24,6- 4-2000,
VS,CIN,N,1,0,0,0,0,6,8,26,2,4,4,0,0,3,0,0,0,0,0,2,0,0,0,1,0,3.97,6- 9-2000,
VS,CHI,A,1,0,0,0,0,1.1,6,12,0,7,7,3,0,1,0,0,0,0,0,0,0,0,0,0,1,6.38,6-14-2000,
AT,CHI,A,1,0,0,0,0,7.1,6,29,0,1,1,2,0,2,0,0,0,0,0,2,0,1,0,1,0,5.17,6-20-2000,
VS,DET,A,1,0,0,0,0,7,4,28,0,0,0,3,1,4,1,0,0,1,0,1,0,1,1,0,0,4.23,6-25-2000,
VS,MIN,A,1,0,0,0,0,4,10,23,2,6,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4.89,6-30-2000,
VS,TOR,A,1,0,0,0,0,1.2,3,13,0,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52,7- 5-2000,
AT,CIN,N,0,0,0,0,0,2.1,5,14,1,3,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,5.83,7- 8-2000,
VS,PIT,N,1,0,0,0,0,4.2,6,21,4,4,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,6.00,7-15-2000,
VS,KC,A,1,0,0,0,0,2.1,6,15,0,5,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,6.58,7-20-2000,
VS,BAL,A,0,0,0,1,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.50,9- 2-2000,
VS,BAL,A,0,0,0,0,0,2.1,3,11,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,6.39,9- 3-2000,
AT,NY,A,0,0,0,0,0,1.2,3,10,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6.36,9-16-2000,
AT,KC,A,1,0,0,0,0,4,8,18,0,2,2,0,0,1,0,0,1,0,0,3,0,0,0,0,0,6.24,9-22-2000,
AT,NY,N,1,0,0,0,0,5.2,6,26,0,1,0,2,0,4,1,0,0,0,0,2,0,0,1,1,0,0.00,4-15-2001,
VS,NY,N,0,0,0,1,1,3,2,11,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.04,4-20-2001,
AT,SF,N,1,0,0,0,0,6,6,25,2,5,5,1,0,1,0,1,1,1,0,2,0,1,0,1,0,3.68,4-24-2001,
AT,COL,N,1,0,0,0,0,5.2,9,27,0,6,6,1,0,3,0,1,1,1,0,1,0,1,0,0,0,5.31,4-29-2001,
