at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,BOS,A,1,0,0,0,0,7,6,27,0,4,3,1,0,1,1,0,0,0,0,2,0,2,1,0,0,3.86,4- 5-1984,
VS,MIL,A,1,0,0,0,0,8.2,9,36,0,5,5,3,0,3,0,0,0,0,0,0,1,1,0,1,0,4.60,4-11-1984,
AT,MIN,A,1,0,0,0,0,5.1,9,27,0,7,7,3,1,3,0,0,0,0,0,4,0,1,0,0,1,6.43,4-16-1984,
AT,TOR,A,1,1,0,0,0,9,9,36,0,4,3,1,0,4,0,2,0,0,0,2,0,1,0,1,0,5.40,4-21-1984,
VS,SEA,A,1,0,0,0,0,7.1,7,32,1,3,3,3,0,4,1,0,0,1,0,0,0,0,0,1,0,5.06,4-27-1984,
VS,OAK,A,1,0,0,0,0,7.1,10,34,3,6,6,3,0,1,0,0,0,0,0,2,0,1,0,0,1,5.44,5- 2-1984,
VS,MIN,A,1,0,0,0,0,4,6,21,0,3,2,2,1,4,1,2,0,0,0,0,0,0,1,0,1,5.36,5- 7-1984,
AT,BAL,A,1,0,0,0,0,5.1,5,25,1,2,2,3,0,2,0,0,0,0,0,1,0,0,1,1,0,5.17,5-15-1984,
AT,NY,A,1,1,1,0,0,9,3,31,0,0,0,3,0,4,0,0,0,0,0,0,0,1,0,1,0,4.43,5-20-1984,
VS,BAL,A,1,1,0,0,0,9,7,34,0,2,2,0,0,3,0,1,0,0,0,3,0,0,0,1,0,4.12,5-25-1984,
VS,NY,A,1,0,0,0,0,7,9,32,2,6,6,2,0,1,0,0,0,0,0,4,0,0,0,0,1,4.44,5-30-1984,
AT,CHI,A,1,1,0,0,0,8,10,35,2,6,6,1,0,4,0,1,0,0,0,1,0,0,0,0,1,4.66,6- 4-1984,
AT,KC,A,1,0,0,0,0,7,5,25,0,1,1,0,0,3,0,0,0,0,0,3,0,0,0,1,0,4.40,6- 9-1984,
VS,CHI,A,1,0,0,0,0,6.2,7,32,0,3,3,6,0,3,0,0,0,0,0,2,0,1,1,1,0,4.38,6-14-1984,
VS,TEX,A,1,0,0,0,0,6,8,30,1,4,4,4,1,1,0,0,0,0,0,1,0,0,0,0,1,4.47,6-19-1984,
VS,KC,A,1,0,0,0,0,8.1,8,33,1,3,2,0,0,4,1,0,1,0,0,1,0,0,2,0,1,4.30,6-24-1984,
AT,MIL,A,1,1,0,0,0,8,5,28,0,1,1,0,0,3,1,0,0,0,0,0,0,1,0,0,1,4.10,6-29-1984,
AT,TOR,A,1,0,0,0,0,5,7,24,1,4,3,2,0,1,0,0,0,1,0,2,0,1,0,0,1,4.15,7- 4-1984,
AT,BOS,A,1,0,0,0,0,8.2,8,35,0,2,2,2,0,4,0,0,1,0,0,1,0,0,0,0,0,4.02,7- 8-1984,1
VS,MIL,A,1,1,0,0,0,10,5,37,0,1,0,1,0,2,0,0,0,0,0,0,0,1,2,1,0,3.74,7-14-1984,
VS,BOS,A,1,0,0,0,0,6,7,26,1,3,3,2,0,1,1,0,0,0,0,1,0,0,0,0,0,3.77,7-20-1984,
VS,SEA,A,1,0,0,0,0,9,6,35,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,3.56,7-25-1984,
AT,OAK,A,1,0,0,0,0,7,5,27,2,3,3,3,0,2,0,1,0,0,0,0,0,2,0,1,0,3.58,7-31-1984,
VS,MIN,A,1,0,0,0,0,6,8,27,1,4,3,1,0,2,0,0,0,0,0,1,0,0,1,0,1,3.61,8- 5-1984,
VS,OAK,A,1,0,0,0,0,8.1,10,38,0,2,2,3,0,5,1,1,0,0,0,1,0,0,0,0,0,3.54,8-11-1984,
AT,DET,A,1,0,0,0,0,1.2,5,13,0,5,4,2,0,1,1,0,0,0,0,1,1,0,1,0,0,3.70,8-16-1984,
AT,NY,A,1,0,0,0,0,5.1,10,28,1,7,4,1,0,2,0,1,0,0,0,1,0,0,1,0,1,3.79,8-21-1984,
VS,BAL,A,1,0,0,0,0,6,9,27,2,3,3,2,0,3,0,0,0,0,0,4,0,1,0,0,0,3.81,8-27-1984,
VS,NY,A,1,0,0,0,0,5.1,7,23,2,3,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.84,9- 2-1984,
VS,CLE,A,1,1,0,0,0,9,8,34,1,4,4,0,0,5,0,1,0,0,0,2,0,1,0,0,1,3.85,9-11-1984,
VS,CHI,A,1,0,0,0,0,6,8,26,0,2,2,0,0,5,0,2,1,1,0,2,0,0,0,1,0,3.83,9-16-1984,
VS,TEX,A,1,0,0,0,0,4.1,7,21,1,4,4,3,0,2,0,0,0,0,0,1,0,2,0,0,0,3.92,9-21-1984,
AT,KC,A,1,1,1,0,0,9,7,34,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,3.76,9-26-1984,
AT,OAK,A,1,0,0,0,0,8.1,8,34,0,1,1,3,0,2,0,0,0,0,0,0,0,2,0,1,0,1.08,4-13-1985,
VS,SEA,A,1,1,0,0,0,9,10,38,0,1,1,3,0,1,0,0,0,0,0,1,0,2,1,1,0,1.04,4-19-1985,
VS,OAK,A,1,0,0,0,0,5.2,9,31,1,6,3,5,0,2,0,0,0,0,0,1,0,0,1,0,1,1.96,4-24-1985,
VS,BOS,A,1,0,0,0,0,2,6,14,3,6,6,3,0,1,0,1,0,0,0,2,0,1,0,0,0,3.96,4-29-1985,
VS,MIL,A,1,0,0,0,0,7,6,28,0,2,1,2,0,1,0,1,0,0,0,1,0,1,0,1,0,3.38,5- 4-1985,
AT,MIL,A,1,0,0,0,0,6,7,25,1,4,4,1,0,2,0,1,0,0,0,1,1,1,0,1,0,3.79,5-10-1985,
AT,TOR,A,1,0,0,0,0,5,6,23,1,4,3,2,1,0,0,1,0,0,0,1,1,1,1,0,0,3.98,5-15-1985,
VS,DET,A,1,1,0,0,0,9,7,33,1,2,2,1,0,4,0,0,0,0,0,1,0,1,0,1,0,3.63,5-20-1985,
VS,BAL,A,1,0,0,0,0,8,7,32,1,2,2,2,0,5,0,0,1,0,0,1,0,1,0,1,0,3.45,5-25-1985,
AT,NY,A,1,1,0,0,0,8,5,29,2,3,3,1,0,1,0,0,1,0,0,1,0,1,1,0,1,3.44,5-30-1985,
AT,BAL,A,1,0,0,0,0,5.1,9,26,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3.44,6- 4-1985,
VS,KC,A,1,0,0,0,0,7,6,27,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,3.14,6- 9-1985,
VS,CHI,A,1,0,0,0,0,6,9,29,1,4,4,2,0,4,0,0,0,1,1,1,0,0,0,0,1,3.34,6-14-1985,
AT,CLE,A,1,1,1,0,0,9,4,32,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,1,0,3.02,6-20-1985,
VS,CLE,A,1,0,0,0,0,6.2,8,29,1,2,2,3,0,3,0,0,0,0,1,1,0,1,0,0,0,3.00,6-25-1985,
