at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,LA,N,1,0,0,0,0,6,6,25,0,3,2,3,0,6,1,1,0,0,0,0,1,0,1,1,0,3.00,9-19-1967,
VS,HOU,N,1,0,0,0,0,3,1,15,1,4,2,4,0,2,1,1,0,0,0,0,0,0,1,0,1,4.00,9-24-1967,
AT,LA,N,1,0,0,0,0,8,6,31,0,0,0,2,0,7,0,0,0,0,0,0,0,2,1,1,0,2.12,9-30-1967,
AT,HOU,N,0,0,0,1,0,2.1,1,13,0,1,1,4,3,2,0,0,1,0,1,0,0,0,1,0,1,3.86,4-15-1968,
VS,LA,N,1,0,0,0,0,3.2,8,21,0,3,2,3,0,3,0,0,0,0,0,0,0,1,0,0,1,4.50,4-21-1968,2
VS,PIT,N,0,0,0,0,0,1.1,5,10,0,4,3,1,0,0,1,0,0,0,1,2,1,0,1,0,0,20.25,9-19-1969,1
