at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,BOS,A,1,0,0,0,0,7,6,32,1,3,3,5,1,2,0,0,0,1,0,2,0,0,0,0,0,3.86,9- 7-1988,
AT,BOS,A,1,0,0,0,0,1.2,5,11,0,4,3,2,0,1,0,0,1,0,0,1,0,1,0,0,1,6.23,9-12-1988,
VS,NY,A,1,0,0,0,0,4,7,20,2,5,5,2,0,1,0,0,0,0,0,1,0,0,0,0,1,7.82,9-27-1988,
AT,TOR,A,1,0,0,0,0,2,4,13,0,7,5,1,0,0,0,3,1,0,0,1,2,0,2,0,1,9.82,10- 2-1988,
VS,CLE,A,1,0,0,0,0,2.1,6,14,1,4,4,1,0,3,0,0,0,0,0,0,0,0,0,0,1,15.43,9- 6-1989,
AT,TEX,A,0,0,0,0,0,2,1,8,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,8.31,9-10-1989,
VS,CHI,A,0,0,0,0,0,2.1,1,9,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.10,9-12-1989,
VS,KC,A,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.04,9-17-1989,
AT,TOR,A,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23,10- 1-1989,
AT,MIN,A,0,0,0,1,1,2.1,1,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.00,6-29-1990,
AT,MIN,A,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,7- 1-1990,
AT,TEX,A,0,0,0,1,0,1.2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.00,7- 4-1990,
AT,CHI,A,0,0,0,1,0,1.1,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,7- 6-1990,
VS,KC,A,0,0,0,0,0,2,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0.00,7-11-1990,
VS,MIN,A,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00,7-14-1990,
VS,TEX,A,0,0,0,0,0,0.2,4,6,0,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.70,7-16-1990,
VS,TEX,A,0,0,0,0,0,2,4,9,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.00,7-18-1990,
VS,CHI,A,0,0,0,1,1,3.1,4,14,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2.93,7-22-1990,
AT,KC,A,0,0,0,1,0,1,2,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.76,7-27-1990,
VS,TOR,A,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.60,7-30-1990,
VS,KC,A,0,0,0,0,0,2,1,9,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2.33,8- 2-1990,
AT,OAK,A,0,0,0,1,0,1.1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,8- 7-1990,
AT,OAK,A,0,0,0,1,0,1.1,0,5,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2.05,8- 9-1990,
AT,CAL,A,0,0,0,1,0,0.1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,8-10-1990,
AT,SEA,A,0,0,0,1,0,2,1,8,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1.85,8-14-1990,
VS,OAK,A,0,0,0,0,0,2.1,2,11,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,1.69,8-17-1990,
VS,OAK,A,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,8-19-1990,
AT,BOS,A,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.57,8-20-1990,
AT,BOS,A,0,0,0,0,0,1.1,1,6,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1.50,8-21-1990,
VS,CLE,A,0,0,0,0,0,3,0,11,0,0,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,1.36,8-24-1990,
VS,NY,A,0,0,0,1,0,1.1,1,7,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1.31,8-27-1990,
AT,MIL,A,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.27,9- 1-1990,
VS,SEA,A,0,0,0,1,0,1,1,4,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.49,9- 4-1990,
VS,SEA,A,0,0,0,0,0,0.1,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,9- 5-1990,
VS,CAL,A,0,0,0,0,0,1,1,6,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1.67,9- 8-1990,
VS,CAL,A,0,0,0,0,0,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,9- 9-1990,
VS,DET,A,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.11,9-11-1990,
AT,TOR,A,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,9-14-1990,
AT,TOR,A,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.33,9-15-1990,
VS,BOS,A,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,9-18-1990,
VS,BOS,A,0,0,0,1,1,4,3,15,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.27,9-19-1990,
AT,NY,A,0,0,0,0,0,0.2,1,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2.44,9-24-1990,
AT,NY,A,0,0,0,1,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.38,9-26-1990,
AT,CLE,A,0,0,0,0,0,0.2,2,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.54,9-30-1990,1
AT,CIN,N,0,0,0,1,1,2.1,1,9,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0.00,4-11-1991,
VS,SF,N,0,0,0,1,0,1.2,1,6,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0.00,4-14-1991,
AT,ATL,N,0,0,0,1,1,0.2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00,4-15-1991,
AT,ATL,N,0,0,0,0,0,0,3,4,0,3,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,5.79,4-16-1991,
AT,ATL,N,0,0,0,1,1,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40,4-17-1991,
AT,SF,N,0,0,0,1,0,1.2,1,8,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,5.40,4-21-1991,
VS,CIN,N,0,0,0,0,0,3,2,11,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,3.72,4-24-1991,
VS,ATL,N,0,0,0,0,0,2.1,2,9,0,1,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,3.75,4-27-1991,
AT,CHI,N,0,0,0,1,0,1,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.46,5- 1-1991,
AT,PIT,N,0,0,0,1,1,0.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.38,5- 5-1991,
VS,CHI,N,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.14,5- 6-1991,
VS,CHI,N,0,0,0,1,1,2,2,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.76,5- 8-1991,
VS,STL,N,0,0,0,0,0,1.1,5,10,0,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,3.57,5-10-1991,
VS,STL,N,0,0,0,0,0,0.2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,5-12-1991,
VS,PIT,N,0,0,0,0,0,0.1,2,5,0,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,4.82,5-15-1991,
AT,STL,N,0,0,0,1,0,2,5,12,0,2,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,5.23,5-18-1991,
VS,LA,N,0,0,0,1,0,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.98,5-21-1991,
VS,SD,N,0,0,0,1,0,1,1,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,4.76,5-24-1991,
VS,SD,N,0,0,0,1,0,0.2,1,6,0,1,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,4.63,5-25-1991,
AT,SD,N,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,5-31-1991,
