at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,CHI,N,0,0,0,1,0,1,1,6,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,18.00,9- 5-1972,
VS,STL,N,1,0,0,0,0,7,7,28,0,4,4,2,0,6,0,1,0,0,0,1,0,1,0,0,0,6.75,9- 8-1972,2
AT,PHI,N,0,0,0,0,0,1.1,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.79,9-13-1972,
AT,CHI,N,0,0,0,0,0,1,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.23,9-16-1972,
VS,PIT,N,0,0,0,0,0,2,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.38,9-21-1972,
AT,MON,N,1,0,0,0,0,6,6,27,0,3,3,4,1,5,0,0,0,0,0,3,0,0,0,0,0,4.42,10- 3-1972,2
VS,CIN,N,0,0,0,0,0,0.1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.00,5- 3-1973,
VS,HOU,N,0,0,0,0,0,1.1,1,7,0,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,10.80,5- 5-1973,
VS,STL,N,0,0,0,1,0,1,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.00,9-11-1974,
VS,CHI,N,1,0,0,0,0,5,7,27,0,3,3,5,0,7,0,0,0,1,1,1,1,0,0,0,0,4.50,9-15-1974,
AT,PHI,N,1,0,0,0,0,4,7,24,1,5,5,5,0,0,0,0,0,0,0,1,1,0,0,0,1,7.20,9-24-1974,
VS,MON,N,1,0,0,0,0,7,5,29,0,2,2,4,0,4,0,0,0,0,1,2,0,1,1,0,1,2.57,5- 3-1975,
VS,CIN,N,1,0,0,0,0,4.2,4,23,0,4,3,5,0,4,0,1,0,0,0,1,0,0,1,0,1,3.86,5-10-1975,
AT,HOU,N,0,0,0,0,0,2.2,4,14,0,4,4,3,1,0,0,0,0,0,0,1,1,1,0,0,0,5.65,5-18-1975,
AT,ATL,N,0,0,0,0,0,2,3,10,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,4.96,5-25-1975,
VS,LA,N,0,0,0,0,0,3,3,14,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5.12,5-27-1975,
VS,ATL,N,0,0,0,1,0,3,5,17,0,2,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,5.24,6- 7-1975,
VS,ATL,N,0,0,0,1,0,1,0,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,5.01,6- 8-1975,
AT,SD,N,0,0,0,0,0,3,3,16,0,2,1,3,0,0,0,0,0,0,1,0,0,1,2,0,0,4.78,6-14-1975,
VS,STL,N,1,0,0,0,0,8,4,30,0,1,1,3,0,2,0,0,1,1,1,1,0,0,0,0,1,3.93,6-23-1975,1
VS,CHI,N,1,0,0,0,0,5,6,23,1,4,4,2,0,1,2,0,0,0,0,1,0,0,1,0,0,4.35,7- 1-1975,
AT,PHI,N,0,0,0,1,0,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14,7- 5-1975,2
AT,ATL,N,1,1,0,0,0,9,6,34,0,1,0,2,0,2,0,0,0,0,0,1,0,2,1,1,0,3.40,7- 7-1975,
VS,ATL,N,0,0,0,1,0,1,0,6,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,3.33,7-18-1975,
VS,HOU,N,0,0,0,0,0,0.1,3,5,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66,7-20-1975,
VS,HOU,N,0,0,0,0,0,2,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.52,7-21-1975,
AT,CHI,N,1,0,0,0,0,9,8,38,1,1,1,4,1,3,0,0,1,0,1,1,0,0,0,1,0,3.16,7-27-1975,2
AT,PIT,N,1,0,0,0,0,6,7,29,1,4,4,5,0,2,0,0,0,0,0,2,0,1,1,0,1,3.41,8- 3-1975,2
VS,MON,N,0,0,0,0,0,3,1,11,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,3.27,8- 6-1975,
VS,LA,N,1,0,0,0,0,5,5,23,1,2,2,4,0,2,0,0,0,0,0,0,0,1,0,0,1,3.29,8-10-1975,
VS,SF,N,1,1,0,0,0,9,7,34,1,4,4,2,0,2,0,0,0,0,0,2,0,1,0,1,0,3.36,8-15-1975,2
AT,HOU,N,1,0,0,0,0,6,4,25,1,3,3,3,0,3,0,0,0,0,0,1,1,0,0,0,0,3.44,8-20-1975,
AT,SD,N,1,1,1,0,0,9,5,32,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,3.13,8-25-1975,
AT,LA,N,1,0,0,0,0,4.1,8,22,2,6,6,1,0,2,0,0,0,0,0,0,0,0,0,0,1,3.51,8-30-1975,
AT,MON,N,1,0,0,0,0,0.2,3,7,1,4,4,2,0,0,0,1,1,0,0,2,0,0,0,0,0,3.83,9- 8-1975,1
AT,MON,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.82,9- 8-1975,2
