at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,CHI,N,1,0,0,0,0,7,2,26,0,2,2,3,0,4,1,0,0,0,0,0,0,0,0,0,0,2.57,7- 1-2010,
AT,NY,N,1,0,0,0,0,4.2,6,24,1,5,3,2,0,5,0,0,0,1,1,0,1,0,1,0,0,3.86,7- 5-2010,
AT,PHI,N,1,0,0,0,0,9,1,28,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,2.18,7-10-2010,
VS,COL,N,1,0,0,0,0,6,3,26,1,1,1,4,0,6,0,0,0,1,0,0,0,1,1,0,1,2.03,7-18-2010,
AT,HOU,N,1,0,0,0,0,6,9,27,1,4,4,0,0,4,0,1,0,0,0,2,0,0,0,0,0,2.76,7-23-2010,
AT,MIL,N,1,0,0,0,0,5,5,20,0,2,2,1,0,6,0,0,0,0,0,1,0,1,0,1,0,2.87,7-28-2010,
AT,PIT,N,1,0,0,0,0,7,2,24,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,2.42,8- 2-2010,
AT,CHI,N,1,0,0,0,0,6.1,4,25,1,4,3,2,0,3,0,0,0,0,0,2,0,1,1,1,0,2.65,8- 8-2010,
AT,ARI,N,1,0,0,0,0,6.1,4,24,1,1,1,2,0,6,0,0,0,0,0,2,0,1,0,1,0,2.51,8-19-2010,
AT,SF,N,1,0,0,0,0,4,7,22,1,7,7,2,0,3,0,0,0,0,0,0,0,0,1,0,1,3.38,8-24-2010,
VS,CHI,N,1,0,0,0,0,5,10,27,0,3,3,3,1,4,0,0,0,0,0,2,0,0,0,0,0,3.53,8-29-2010,
AT,STL,N,1,0,0,0,0,7,5,27,0,1,0,2,0,3,0,0,0,0,0,0,0,1,0,1,0,3.19,9- 4-2010,
AT,COL,N,1,0,0,0,0,5,5,21,1,3,3,2,0,6,0,0,0,0,0,1,0,1,0,0,0,3.33,9- 9-2010,
VS,ARI,N,1,0,0,0,0,5,9,23,0,3,3,0,0,8,1,0,0,0,0,1,0,0,0,0,1,3.46,9-14-2010,
AT,HOU,N,1,0,0,0,0,6,4,23,0,3,2,0,0,5,0,1,0,1,0,1,0,0,0,0,1,3.43,9-19-2010,
AT,SD,N,1,0,0,0,0,7,6,28,1,3,3,1,0,5,1,1,0,0,0,2,0,0,0,0,0,3.46,9-25-2010,
VS,MIL,N,1,0,0,0,0,6.1,3,24,1,3,3,1,0,6,0,0,0,1,0,1,0,0,0,0,0,3.51,10- 1-2010,
VS,MIL,N,1,0,0,0,0,7,4,24,1,1,1,0,0,7,0,0,0,0,0,0,0,1,0,1,0,1.29,4- 2-2011,
AT,ARI,N,1,0,0,0,0,5,7,24,0,6,6,2,0,4,2,0,1,0,0,4,0,0,0,0,1,5.25,4- 8-2011,
AT,SD,N,1,0,0,0,0,6.2,5,27,0,1,1,3,0,5,0,1,0,0,0,0,0,1,0,0,0,3.86,4-13-2011,
VS,PIT,N,1,0,0,0,0,3.1,8,19,0,6,6,1,0,3,1,0,0,0,0,2,0,0,0,0,1,5.73,4-18-2011,
AT,STL,N,1,0,0,0,0,6.1,8,26,1,3,3,1,0,5,2,1,0,0,0,3,0,1,0,0,0,5.40,4-23-2011,
