at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,CHI,N,0,0,0,0,0,1,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,4-30-1958,
AT,CHI,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,5- 2-1958,
VS,CIN,N,0,0,0,0,0,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,5-11-1958,
VS,SF,N,1,1,1,0,0,9,6,33,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1,0,0.00,6-23-1958,
VS,LA,N,1,1,0,0,0,9,4,38,1,3,2,6,0,3,0,1,0,0,0,0,0,0,1,1,0,0.90,6-28-1958,
VS,PHI,N,1,0,0,0,0,8,8,33,2,3,3,1,0,3,0,0,1,1,0,2,0,0,1,0,1,1.61,7- 3-1958,
AT,LA,N,1,0,0,0,0,1,2,8,1,4,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2.79,7- 9-1958,
AT,SF,N,1,0,0,0,0,5.2,8,26,1,2,2,3,0,4,0,0,0,0,0,1,0,2,0,0,0,2.86,7-13-1958,
AT,CHI,N,1,1,0,0,0,8,8,36,2,5,5,4,1,6,0,0,0,0,0,3,0,0,0,0,1,3.38,7-18-1958,
VS,STL,N,1,1,0,0,0,9,5,34,0,1,1,3,0,7,0,0,0,0,0,1,1,0,0,1,0,2.96,7-22-1958,
VS,CHI,N,1,0,0,0,0,8.1,5,33,0,1,1,3,0,5,0,0,0,0,0,0,0,1,1,1,0,2.70,7-27-1958,
VS,SF,N,1,1,1,0,0,9,4,32,0,0,0,2,0,3,0,0,0,0,0,2,0,0,0,1,0,2.35,8- 2-1958,
VS,PIT,N,1,1,0,0,0,9,3,31,1,1,1,1,0,7,0,0,0,0,0,1,0,0,0,1,0,2.19,8- 6-1958,
AT,PHI,N,1,0,0,0,0,7.1,8,33,0,3,3,3,0,3,0,0,0,1,0,2,0,1,0,1,0,2.32,8-10-1958,2
VS,PHI,N,1,1,1,0,0,9,6,35,0,0,0,3,0,4,1,0,0,0,0,1,0,0,0,1,0,2.10,8-15-1958,
AT,LA,N,1,0,0,0,0,7,5,27,2,4,4,1,0,2,0,0,0,0,0,1,0,0,1,0,1,2.31,8-19-1958,1
AT,SF,N,1,0,0,0,0,2.1,6,14,1,5,5,2,0,0,1,0,0,0,0,2,0,0,0,0,0,2.69,8-24-1958,
VS,PIT,N,1,1,1,0,0,9,5,35,0,0,0,4,1,9,0,0,0,0,0,2,1,1,0,1,0,2.48,8-31-1958,
AT,PIT,N,1,1,0,0,0,9,7,37,1,1,1,4,2,5,1,0,0,0,0,2,0,1,0,0,1,2.37,9- 5-1958,
VS,CIN,N,1,0,0,0,0,8,6,31,0,2,2,3,0,2,0,1,0,0,0,0,0,2,0,0,0,2.36,9- 9-1958,
VS,LA,N,1,0,0,0,0,2.1,5,13,1,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.52,9-15-1958,
AT,CIN,N,1,0,0,0,0,5,6,24,1,4,3,3,0,1,0,0,1,0,0,2,0,0,1,0,1,2.63,9-19-1958,
VS,CIN,N,0,0,0,0,0,3,3,13,0,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1,2.70,9-28-1958,
AT,CIN,N,0,0,0,0,0,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,4-25-1959,
VS,SF,N,1,0,0,0,0,5,3,20,2,4,4,2,0,5,0,0,1,0,0,0,0,0,0,0,1,6.35,5- 1-1959,
VS,LA,N,1,0,0,0,0,8,8,34,0,2,2,1,0,4,2,0,0,0,0,1,0,0,2,0,0,3.95,5- 5-1959,
VS,CIN,N,1,1,0,0,0,9,8,35,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2.78,5-10-1959,2
AT,PHI,N,1,1,0,0,0,9,7,35,0,3,3,1,0,5,0,0,0,0,0,2,0,0,1,1,0,2.84,5-24-1959,2
VS,PHI,N,1,0,0,0,0,2.1,5,14,1,4,2,1,0,0,0,0,0,1,0,1,0,1,1,0,0,3.18,5-29-1959,
VS,SF,N,0,0,0,1,0,1.1,1,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.06,6- 4-1959,
VS,CHI,N,0,0,0,0,0,0,2,3,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.31,6- 8-1959,
AT,CHI,N,0,0,0,1,0,2,3,9,1,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.86,6-14-1959,
