at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,CIN,N,0,0,0,1,0,0.2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,9- 4-2005,
AT,PHI,N,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,9-12-2005,
AT,PHI,N,0,0,0,0,0,2,4,11,0,3,3,2,0,1,0,0,0,0,0,2,0,0,0,0,0,7.36,9-14-2005,
AT,NY,N,0,0,0,1,0,1,1,6,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5.79,9-18-2005,
VS,COL,N,0,0,0,1,0,1,1,5,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4.76,9-26-2005,
VS,COL,N,0,0,0,0,0,0.1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.50,9-28-2005,
AT,FLA,N,0,0,0,0,0,2,2,8,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.62,10- 1-2005,
AT,PHI,N,0,0,0,0,0,2,5,15,0,5,5,3,0,1,0,0,0,1,0,1,0,0,0,0,0,22.50,9- 2-2006,2
VS,SD,N,1,0,0,0,0,6,2,23,2,2,2,2,0,7,0,0,0,0,0,0,0,0,1,0,0,3.00,5- 8-2007,
AT,PIT,N,1,0,0,0,0,3.2,7,21,0,5,5,3,0,2,3,0,1,0,0,1,0,1,1,0,1,6.52,5-13-2007,
AT,BOS,A,1,0,0,0,0,2,5,13,2,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,7.71,5-19-2007,1
VS,BOS,A,1,0,0,0,0,4.2,7,25,1,4,2,3,0,2,0,1,0,0,0,1,0,1,2,0,1,3.86,9-24-2009,
AT,NY,A,1,0,0,0,0,6,5,24,2,2,2,2,0,3,0,0,0,0,0,0,0,1,1,0,0,3.38,9-29-2009,
AT,MIN,A,0,0,0,0,0,2.2,2,13,1,2,2,3,0,2,0,0,0,0,0,1,0,0,0,0,0,4.05,10- 4-2009,
VS,HOU,N,1,0,0,0,0,6,3,23,0,2,2,2,0,7,0,0,0,0,0,1,0,0,0,0,0,3.00,6-17-2010,
AT,WAS,N,1,0,0,0,0,5.1,10,27,2,4,4,1,0,2,0,1,0,0,0,3,0,0,0,0,1,4.76,6-22-2010,
VS,CHI,A,1,0,0,0,0,6,3,21,1,1,1,1,0,4,0,0,1,0,0,0,0,0,0,1,0,3.63,6-28-2010,
AT,ANA,A,1,0,0,0,0,5,6,23,1,6,6,2,0,3,0,1,0,1,0,0,0,1,0,0,1,5.24,7- 4-2010,
AT,CHI,A,1,0,0,0,0,2.2,9,17,4,8,8,1,0,0,0,1,0,1,0,0,0,1,0,0,1,7.56,7-11-2010,
VS,TOR,A,1,0,0,0,0,1.1,3,9,1,4,4,2,0,2,0,0,0,0,0,1,0,0,0,0,1,8.54,7-20-2010,
