at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,SD,N,1,0,0,0,0,7,4,25,0,2,1,2,0,3,0,1,0,0,0,1,0,1,1,0,0,1.29,9- 7-1974,
AT,SF,N,1,1,1,0,0,9,4,34,0,0,0,5,0,3,1,0,0,0,0,2,0,1,0,1,0,0.56,9-15-1974,1
VS,ATL,N,1,0,0,0,0,1.2,5,12,0,4,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2.55,9-21-1974,
AT,ATL,N,1,0,0,0,0,1.2,6,12,2,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3.72,9-28-1974,2
VS,LA,N,1,0,0,0,0,6,2,22,1,3,2,1,0,4,1,1,0,0,0,1,0,0,2,0,0,3.55,10- 2-1974,
AT,STL,N,1,0,0,0,0,4,7,20,0,5,4,1,0,0,0,0,0,0,0,2,0,0,2,0,1,9.00,6-13-1975,
VS,SF,N,0,0,0,1,0,2,4,9,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7.50,9- 3-1975,
AT,SD,N,1,0,0,0,0,5,3,20,0,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,4.09,9-12-1975,
VS,LA,N,0,0,0,1,0,5,6,22,0,1,1,2,1,3,1,0,2,0,0,2,0,1,0,0,1,3.38,9-20-1975,
VS,CIN,N,0,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.18,9-22-1975,
VS,CIN,N,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.00,9-24-1975,
AT,LA,N,0,0,0,1,1,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,9-28-1975,
AT,SD,N,0,0,0,1,0,2,1,9,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,5-19-1976,
AT,LA,N,0,0,0,1,0,1.1,1,8,0,1,0,2,1,0,1,1,0,0,0,0,0,0,1,0,1,0.00,5-22-1976,
AT,LA,N,0,0,0,0,0,1,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.15,5-23-1976,
AT,SF,N,0,0,0,1,0,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.84,5-24-1976,
AT,SF,N,0,0,0,0,0,0.2,1,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.57,5-25-1976,
AT,SF,N,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2.57,5-26-1976,
VS,CIN,N,0,0,0,0,0,1.1,2,7,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.24,5-31-1976,
VS,CIN,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,6- 2-1976,
VS,STL,N,0,0,0,0,0,2,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.53,6- 7-1976,
AT,CHI,N,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.31,6-11-1976,
VS,PIT,N,0,0,0,0,0,0.1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.25,6-14-1976,
VS,PIT,N,0,0,0,0,0,1.2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.98,6-16-1976,
AT,ATL,N,0,0,0,0,0,1.2,2,9,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,2.35,6-21-1976,
VS,LA,N,0,0,0,1,0,2,1,9,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,2.08,6-24-1976,
VS,CIN,N,0,0,0,1,0,2,2,10,0,0,0,2,1,2,1,0,0,0,0,1,0,0,0,0,0,1.86,6-25-1976,
VS,CIN,N,0,0,0,0,0,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,6-27-1976,
AT,SF,N,0,0,0,0,0,1,5,9,0,4,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3.22,6-30-1976,
AT,CIN,N,0,0,0,0,0,0.2,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.13,7- 2-1976,1
VS,NY,N,0,0,0,0,0,2.2,6,15,0,1,1,1,1,2,0,1,0,0,0,2,0,0,0,0,0,3.16,7- 7-1976,
AT,LA,N,0,0,0,0,0,1.2,2,10,1,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,5.40,6- 4-1977,
AT,STL,N,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.38,6- 7-1977,
AT,PIT,N,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.45,6-10-1977,
AT,PIT,N,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2.45,6-12-1977,2
AT,PHI,N,0,0,0,0,0,0.2,1,5,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,13.50,7- 7-1977,
VS,MON,N,0,0,0,1,0,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.38,7- 9-1977,
VS,PIT,N,0,0,0,0,0,1,1,5,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4.91,7-15-1977,1
VS,PIT,N,0,0,0,1,0,1.2,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.38,7-17-1977,1
AT,SF,N,0,0,0,0,0,0.2,1,6,0,3,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,7.50,7-27-1977,
