at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,CHI,A,0,0,0,0,0,3,2,11,1,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6.00,4-10-2009,
VS,DET,A,0,0,0,0,0,3.2,1,13,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4.05,7- 3-2009,
VS,NY,A,0,0,0,0,0,2.2,2,14,0,4,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,6.75,7- 7-2009,
VS,CHI,A,0,0,0,0,0,2.1,5,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.40,7-11-2009,
AT,TEX,A,0,0,0,0,0,1.1,1,5,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,5.54,7-19-2009,
AT,OAK,A,0,0,0,0,0,1.1,4,9,0,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,6.91,7-20-2009,
AT,OAK,A,0,0,0,1,0,1.2,1,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,6.19,7-22-2009,
AT,ANA,A,0,0,0,1,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.82,7-24-2009,
AT,ANA,A,0,0,0,0,0,1,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.50,7-25-2009,
VS,CHI,A,1,0,0,0,0,5,3,19,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,5.09,7-29-2009,
VS,ANA,A,0,0,0,0,0,3,0,13,0,2,2,3,0,2,0,0,1,0,0,0,0,0,1,0,0,5.19,8- 2-2009,
AT,DET,A,0,0,0,0,0,4.2,4,19,0,2,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,4.40,8- 7-2009,
VS,KC,A,0,0,0,0,0,1.2,5,13,1,3,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,5.01,8-11-2009,
VS,CLE,A,0,0,0,0,0,2,5,11,0,2,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5.24,8-15-2009,
AT,TEX,A,0,0,0,1,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.09,8-17-2009,
AT,KC,A,1,0,0,0,0,5,6,23,0,2,2,1,0,3,1,0,0,2,0,1,0,1,0,1,0,4.91,8-22-2009,
VS,TEX,A,1,0,0,0,0,7,3,25,0,1,1,1,0,8,0,0,0,0,0,0,0,0,0,1,0,4.37,8-28-2009,
VS,CHI,A,1,0,0,0,0,7,5,23,0,0,0,2,0,7,0,0,0,0,0,1,0,3,0,0,0,3.81,9- 2-2009,
AT,TOR,A,1,0,0,0,0,5,6,22,0,3,3,2,0,2,0,0,0,0,0,1,0,1,0,0,0,3.94,9- 8-2009,
VS,OAK,A,1,0,0,0,0,7,8,31,0,0,0,3,0,6,0,0,0,0,0,1,0,0,0,1,0,3.53,9-13-2009,
VS,DET,A,1,0,0,0,0,6.1,4,24,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,3.22,9-18-2009,
AT,CHI,A,1,0,0,0,0,5.2,9,26,1,4,3,1,0,1,0,0,0,0,0,2,0,2,1,1,0,3.33,9-23-2009,
AT,DET,A,1,0,0,0,0,4.2,7,23,1,5,5,3,1,3,1,0,0,0,0,2,0,1,0,0,1,3.69,9-29-2009,2
VS,KC,A,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64,10- 4-2009,
AT,ANA,A,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,4- 6-2010,
AT,CHI,A,0,0,0,0,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.00,4- 9-2010,
VS,BOS,A,0,0,0,0,0,1,2,5,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2.70,4-12-2010,
VS,KC,A,0,0,0,1,0,1,2,6,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4.15,4-16-2010,
VS,KC,A,0,0,0,0,0,2,1,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.84,4-17-2010,
VS,CLE,A,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,4-20-2010,
AT,KC,A,0,0,0,1,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.16,4-23-2010,
AT,KC,A,0,0,0,0,0,0.2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00,4-24-2010,
AT,CLE,A,0,0,0,0,0,1,0,5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1.80,4-30-2010,
AT,CLE,A,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.64,5- 1-2010,
VS,DET,A,0,0,0,0,0,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,5- 5-2010,
VS,BAL,A,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.42,5- 8-2010,2
VS,CHI,A,0,0,0,1,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,5-11-2010,
VS,CHI,A,0,0,0,0,0,0.2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.32,5-12-2010,
AT,NY,A,0,0,0,0,0,0.1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.93,5-14-2010,
AT,NY,A,0,0,0,0,0,0.2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84,5-16-2010,
AT,BOS,A,0,0,0,1,0,1.1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.69,5-19-2010,
VS,MIL,N,0,0,0,0,0,0.1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,5-22-2010,
VS,NY,A,0,0,0,0,0,3,2,11,1,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1.86,5-25-2010,
VS,TEX,A,0,0,0,1,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.77,5-29-2010,
AT,SEA,A,0,0,0,1,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.69,6- 1-2010,
AT,OAK,A,0,0,0,0,0,2.1,2,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.52,6- 6-2010,
VS,KC,A,0,0,0,0,0,0.2,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,6-10-2010,
VS,ATL,N,0,0,0,0,0,0.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.82,6-12-2010,
VS,ATL,N,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.75,6-13-2010,
VS,COL,N,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.69,6-15-2010,
AT,PHI,N,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,6-18-2010,
AT,PHI,N,0,0,0,0,0,1,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,6-19-2010,
AT,MIL,N,0,0,0,0,0,0.1,0,4,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2.17,6-23-2010,
AT,MIL,N,0,0,0,0,0,3.1,3,13,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1.95,6-24-2010,
VS,DET,A,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.89,6-29-2010,
VS,DET,A,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83,6-30-2010,
VS,TB,A,0,0,0,1,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,7- 1-2010,
VS,TB,A,0,0,0,0,0,0.2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.78,7- 2-2010,
