at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
AT,BAL,A,1,0,0,0,0,0,2,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,INF,9- 5-1972,
AT,BOS,A,1,0,0,0,0,5.1,4,20,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5.06,4- 8-1973,
AT,BAL,A,1,0,0,0,0,7,8,30,1,4,3,2,0,3,0,0,0,0,0,2,0,0,0,0,0,4.38,4-18-1973,
AT,MIL,A,1,0,0,0,0,5.1,4,22,2,2,2,2,0,6,0,0,0,0,0,1,0,0,0,1,0,4.08,4-23-1973,
VS,MIN,A,1,1,0,0,0,9,6,35,1,3,2,0,0,6,0,2,0,0,0,0,1,0,2,1,0,3.38,4-28-1973,
VS,KC,A,1,0,0,0,0,5,7,22,0,3,3,1,0,3,0,0,0,0,0,0,0,0,0,0,1,3.69,5- 2-1973,
VS,BAL,A,1,1,1,0,0,9,9,35,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,2.88,5-12-1973,
VS,MIL,A,1,0,0,0,0,9,5,36,1,2,2,4,0,5,0,0,1,0,0,0,1,1,1,0,0,2.72,5-17-1973,
AT,CLE,A,1,0,0,0,0,1.2,6,11,0,4,4,0,0,1,1,0,0,0,0,2,0,0,0,0,0,3.33,5-21-1973,
AT,DET,A,1,0,0,0,0,7.1,6,32,1,4,4,4,0,3,0,0,0,0,0,0,0,0,1,0,1,3.53,5-24-1973,
VS,OAK,A,1,0,0,0,0,3.2,5,18,0,3,3,2,0,4,0,0,0,0,0,1,1,0,0,0,0,3.75,5-30-1973,
VS,CAL,A,1,0,0,0,0,8,6,34,0,2,1,2,1,4,0,0,0,0,0,3,0,0,2,1,0,3.45,6- 3-1973,
AT,KC,A,1,0,0,0,0,6.2,8,29,0,1,1,2,0,2,0,0,1,1,0,2,0,2,0,1,0,3.27,6- 8-1973,
AT,OAK,A,1,1,0,0,0,8,7,33,2,3,3,1,0,9,0,0,0,0,0,0,0,0,1,0,1,3.28,6-14-1973,
VS,BAL,A,1,0,0,0,0,4.1,7,21,1,3,3,2,0,1,0,0,0,0,1,1,1,0,0,0,0,3.43,6-19-1973,
VS,DET,A,1,0,0,0,0,7.1,7,28,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.26,6-24-1973,2
VS,CLE,A,1,1,0,0,0,9,7,34,0,2,2,1,0,5,0,1,0,0,0,1,0,0,0,1,0,3.15,6-29-1973,
VS,BOS,A,1,1,0,0,0,9,5,36,0,1,1,3,0,7,1,0,0,1,0,1,0,0,1,0,1,2.98,7- 4-1973,2
AT,CHI,A,1,0,0,0,0,7.1,4,28,0,2,2,1,0,5,0,0,0,0,0,1,0,0,1,0,0,2.95,7- 9-1973,
VS,KC,A,1,0,0,0,0,6.2,5,29,1,4,4,5,1,5,1,0,1,0,0,1,1,1,0,0,1,3.08,7-14-1973,
VS,CHI,A,1,0,0,0,0,5.2,10,27,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,3.08,7-20-1973,1
AT,MIL,A,1,0,0,0,0,2.2,10,18,1,5,5,2,0,3,0,0,0,0,0,1,1,0,0,0,1,3.35,7-28-1973,
AT,MIL,A,0,0,0,1,0,1.2,0,7,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,3.31,7-29-1973,2
AT,BOS,A,0,0,0,1,0,7.1,11,38,1,6,5,4,1,4,0,1,1,0,0,3,0,1,2,0,0,3.45,8- 2-1973,
VS,TEX,A,1,0,0,0,0,5.1,2,21,0,1,1,2,0,4,0,0,0,0,0,1,0,0,1,1,0,3.39,8- 7-1973,2
VS,CAL,A,1,1,1,0,0,9,5,36,0,0,0,4,0,4,0,0,1,0,0,1,0,0,0,1,0,3.20,8-13-1973,
AT,TEX,A,1,0,0,0,0,6,8,27,0,3,3,1,0,4,0,0,1,0,0,0,0,0,0,1,0,3.25,8-18-1973,
AT,OAK,A,1,1,0,0,0,8,7,37,1,5,4,6,2,4,2,0,0,0,0,0,0,0,1,0,1,3.30,8-24-1973,
AT,CAL,A,1,0,0,0,0,7,8,31,0,5,4,0,0,7,1,0,1,1,0,0,0,0,1,0,1,3.38,8-29-1973,
AT,DET,A,1,1,0,0,0,9,9,38,2,3,3,3,0,4,0,0,0,0,0,0,1,2,1,1,0,3.36,9- 3-1973,
VS,MIL,A,1,1,0,0,0,9,3,34,0,1,0,4,0,8,0,0,0,0,0,0,0,1,1,1,0,3.21,9- 8-1973,
VS,BOS,A,1,0,0,0,0,11,6,41,1,1,1,3,0,3,0,0,0,0,0,0,0,1,0,0,0,3.08,9-13-1973,
AT,BOS,A,1,1,0,0,0,8,9,35,2,4,4,3,1,3,1,0,1,0,0,0,0,1,0,0,1,3.13,9-18-1973,
AT,CLE,A,1,0,0,0,0,7.2,8,33,0,1,1,2,0,6,0,1,0,0,0,1,0,0,1,1,0,3.07,9-23-1973,2
VS,DET,A,1,1,1,0,0,9,5,35,0,0,0,5,0,4,0,0,0,0,0,1,1,1,0,1,0,2.95,9-29-1973,
VS,CLE,A,1,0,0,0,0,8,11,35,1,3,3,0,0,3,0,0,1,0,0,1,0,0,1,1,0,3.38,4- 8-1974,
AT,CLE,A,1,0,0,0,0,2.1,5,13,1,5,5,2,1,0,0,0,0,0,0,2,0,0,0,0,1,6.97,4-13-1974,
VS,BOS,A,1,1,0,0,0,9,4,31,1,1,1,2,1,5,0,0,0,0,0,0,0,1,0,1,0,4.19,4-18-1974,
VS,KC,A,1,0,0,0,0,7.1,5,30,0,3,2,3,0,3,0,0,0,0,0,1,0,0,0,1,0,3.71,4-24-1974,
VS,TEX,A,1,1,0,0,0,9,10,40,1,2,2,2,0,5,0,0,0,0,0,2,0,0,1,1,0,3.28,4-28-1974,1
AT,KC,A,1,0,0,0,0,8,6,30,3,4,4,0,0,4,0,0,0,0,0,1,0,0,1,1,0,3.50,5- 3-1974,
AT,TEX,A,1,0,0,0,0,8.1,7,34,0,3,1,3,0,3,0,0,0,0,0,1,0,2,2,0,0,3.12,5- 7-1974,
VS,MIL,A,1,1,0,0,0,9,6,36,1,3,3,3,1,2,1,0,0,1,0,1,0,1,1,0,1,3.10,5-11-1974,
AT,MIL,A,1,0,0,0,0,8.1,6,35,1,2,2,5,0,5,1,0,0,0,0,0,0,0,1,1,0,2.99,5-17-1974,
AT,BOS,A,1,0,0,0,0,7.2,12,35,0,6,6,3,2,3,0,1,0,0,0,1,1,1,1,0,1,3.39,5-22-1974,
VS,CHI,A,1,1,0,0,0,9,13,39,0,5,4,1,1,2,0,0,0,1,1,2,0,1,0,0,1,3.45,5-27-1974,
AT,MIN,A,1,0,0,0,0,7.1,8,29,1,4,4,1,0,2,0,0,0,0,0,1,0,1,0,0,0,3.57,6- 1-1974,
AT,CHI,A,1,1,0,0,0,9,10,36,1,1,1,3,0,2,0,0,0,0,0,0,0,4,0,1,0,3.34,6- 6-1974,
VS,CAL,A,1,0,0,0,0,6.1,8,28,1,5,5,1,0,10,0,0,0,0,0,2,0,0,0,0,0,3.56,6-10-1974,
AT,OAK,A,1,0,0,0,0,4.1,7,22,2,7,7,2,0,5,0,0,0,0,0,0,0,0,0,0,1,3.98,6-15-1974,
AT,CAL,A,1,1,0,0,0,9,7,36,0,1,0,3,0,9,0,0,0,1,0,2,1,2,1,1,0,3.69,6-19-1974,
VS,CLE,A,1,0,0,0,0,3,8,19,0,5,5,3,1,2,0,0,0,0,0,1,0,0,0,0,1,3.96,6-24-1974,
AT,DET,A,1,0,0,0,0,7.2,7,32,3,4,4,3,0,3,1,0,1,0,0,0,1,0,0,0,1,4.00,7- 1-1974,
AT,TEX,A,1,1,0,0,0,9,11,39,0,3,3,2,0,6,0,1,0,0,0,2,1,0,0,1,0,3.94,7- 6-1974,
AT,KC,A,1,1,0,0,0,9,7,34,0,1,1,2,0,8,1,0,0,0,0,0,0,0,0,1,0,3.76,7-11-1974,
VS,TEX,A,1,1,1,0,0,9,5,32,0,0,0,1,0,8,0,0,0,1,0,1,0,2,1,1,0,3.55,7-16-1974,
VS,KC,A,1,1,0,0,0,9,2,31,0,2,2,2,0,3,0,0,1,0,0,1,0,1,1,1,0,3.47,7-20-1974,
VS,MIL,A,1,1,1,0,0,9,5,37,0,0,0,4,0,6,1,0,0,1,0,0,0,0,1,1,0,3.29,7-25-1974,
AT,MIL,A,1,1,0,0,0,9.2,9,42,0,3,3,5,0,3,0,1,1,0,0,1,1,0,0,0,1,3.27,7-30-1974,1
