at_vs,Opponent,League,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,Date,dblhead_num
VS,WAS,N,0,0,0,0,0,1.2,1,8,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0.00,7-16-2005,
AT,STL,N,0,0,0,0,0,2,2,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.00,7-19-2005,
AT,STL,N,0,0,0,1,0,1,2,5,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1.93,7-20-2005,
AT,CIN,N,0,0,0,0,0,1.1,2,7,0,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4.50,7-23-2005,
VS,ARI,N,0,0,0,0,0,2,2,7,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,3.38,7-26-2005,
VS,SF,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,7-29-2005,
AT,NY,N,0,0,0,0,0,1.1,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.79,8- 2-2005,
AT,NY,N,0,0,0,0,0,1.2,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.38,8- 4-2005,
VS,STL,N,0,0,0,0,0,2,1,8,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,2.03,8- 8-2005,
VS,STL,N,0,0,0,0,0,0.2,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.57,8- 9-2005,
VS,CIN,N,0,0,0,0,0,1,4,8,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,3.00,8-13-2005,
AT,COL,N,0,0,0,0,0,0.2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.87,8-17-2005,
AT,HOU,N,0,0,0,0,0,0.1,1,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,8-19-2005,
VS,FLA,N,0,0,0,0,0,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.50,8-24-2005,
VS,ATL,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,8-26-2005,
VS,ATL,N,0,0,0,0,0,1,4,7,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.19,8-27-2005,
VS,SD,N,0,0,0,0,0,1,0,5,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,3.98,9- 1-2005,
AT,CIN,N,0,0,0,1,1,2,1,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3.63,9- 5-2005,
VS,HOU,N,0,0,0,0,0,3,2,11,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3.55,9- 9-2005,
VS,HOU,N,0,0,0,0,0,1,2,5,1,2,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,4.10,9-11-2005,
AT,ARI,N,0,0,0,0,0,1.1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.90,9-14-2005,
AT,HOU,N,0,0,0,1,0,0.2,3,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.13,9-16-2005,
VS,CHI,N,0,0,0,0,0,1.1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.94,9-21-2005,
VS,STL,N,0,0,0,0,0,0.1,2,4,0,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.80,9-24-2005,
VS,CIN,N,0,0,0,0,0,0.1,0,4,0,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,5.64,9-26-2005,
VS,CIN,N,0,0,0,0,0,1,3,6,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.03,9-28-2005,
AT,PIT,N,0,0,0,0,0,0.1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97,9-30-2005,
VS,NY,N,1,0,0,0,0,5.2,7,27,1,6,6,3,1,4,0,0,1,0,0,0,0,0,0,0,0,9.53,5-13-2006,
VS,PHI,N,1,0,0,0,0,5,7,25,1,4,4,4,1,6,1,0,0,0,0,1,0,1,0,0,0,8.44,5-18-2006,
AT,CIN,N,1,0,0,0,0,4.2,8,25,1,4,4,2,0,7,0,0,0,1,0,1,0,0,0,0,1,8.22,5-23-2006,
AT,PHI,N,1,0,0,0,0,5,6,24,1,4,4,1,0,4,0,0,0,3,0,2,0,0,0,0,1,7.97,5-28-2006,
VS,WAS,N,1,0,0,0,0,4,6,22,0,5,5,3,0,5,0,1,0,1,0,2,0,0,1,0,1,8.51,6- 2-2006,
VS,CHI,N,0,0,0,0,0,0.2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.28,7- 8-2006,
VS,CHI,N,0,0,0,0,0,0.2,2,6,0,2,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,8.77,7- 9-2006,
AT,ARI,N,0,0,0,0,0,2,2,8,0,0,0,0,0,4,0,0,1,0,0,1,0,0,1,0,0,8.13,7-15-2006,
AT,CIN,N,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13,7-21-2006,
VS,SD,N,0,0,0,0,0,0.1,3,4,0,3,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,81.00,4-24-2007,
AT,LA,N,0,0,0,0,0,1,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20.25,4-30-2007,
VS,COL,N,1,0,0,0,0,2.2,5,15,0,5,5,2,0,2,0,1,1,0,0,1,0,0,0,0,0,18.00,9- 1-2007,
VS,STL,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.62,9- 8-2007,
AT,LA,N,0,0,0,0,0,0.2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.40,9-14-2007,
VS,CLE,A,1,0,0,0,0,7,6,28,0,1,1,1,0,7,0,0,0,0,0,2,0,0,0,1,0,1.29,4- 5-2008,
AT,TOR,A,1,0,0,0,0,6.1,3,25,0,0,0,3,0,6,0,0,0,0,0,1,0,1,1,0,0,0.68,4-10-2008,
AT,CHI,A,1,0,0,0,0,4.2,5,23,1,4,3,3,0,2,0,0,1,2,0,1,0,1,0,0,1,2.00,4-15-2008,
VS,KC,A,1,0,0,0,0,5.2,3,22,0,1,1,4,0,3,0,0,0,0,0,0,0,2,0,1,0,1.90,4-20-2008,
AT,SEA,A,1,0,0,0,0,5.1,6,23,0,3,3,1,0,3,0,2,0,0,0,1,0,0,0,1,0,2.48,4-25-2008,
AT,ANA,A,1,0,0,0,0,5.1,7,25,0,6,6,2,1,5,0,0,0,0,0,3,0,0,0,0,1,3.67,4-30-2008,
VS,BAL,A,1,0,0,0,0,7,3,25,0,0,0,4,0,4,0,0,0,0,0,0,0,1,0,0,0,3.05,5- 5-2008,
AT,TEX,A,1,0,0,0,0,6,6,26,1,3,3,2,1,5,0,0,0,1,0,2,0,0,0,0,1,3.23,5-10-2008,
AT,ATL,N,1,0,0,0,0,5.2,6,24,0,2,2,3,0,4,0,0,0,0,0,2,0,1,0,0,0,3.23,5-16-2008,
VS,TB,A,1,1,0,0,0,9,3,31,1,1,1,1,0,5,1,0,0,1,0,0,0,1,0,1,0,2.90,5-21-2008,
VS,TOR,A,1,0,0,0,0,4.1,11,26,0,7,7,2,0,3,0,2,0,1,0,4,0,1,0,0,1,3.66,5-29-2008,
VS,DET,A,1,0,0,0,0,4.1,3,22,0,3,3,7,0,3,0,0,0,0,0,1,0,1,0,0,0,3.82,6- 3-2008,
VS,NY,A,1,0,0,0,0,6,4,26,0,2,2,6,0,3,0,0,0,0,1,0,0,1,0,0,1,3.76,6-10-2008,
AT,SF,N,1,0,0,0,0,6.2,6,28,0,1,1,3,0,5,0,0,0,0,0,3,0,1,0,1,0,3.56,6-15-2008,
VS,FLA,N,1,0,0,0,0,6.1,8,29,0,2,2,2,0,4,1,0,0,2,0,1,0,2,0,0,0,3.51,6-21-2008,
VS,SF,N,1,0,0,0,0,7.1,5,28,0,1,1,2,0,3,0,0,1,0,0,1,0,1,1,1,0,3.34,6-27-2008,
AT,ANA,A,1,0,0,0,0,5.2,4,24,0,3,3,1,0,4,0,0,1,1,0,2,0,0,1,0,0,3.42,7- 2-2008,
VS,SEA,A,1,0,0,0,0,5.1,9,28,1,3,3,4,0,0,0,0,0,0,0,0,0,0,1,1,0,3.50,7- 7-2008,
VS,ANA,A,1,0,0,0,0,5.1,5,26,0,2,2,5,0,5,0,0,1,0,0,0,0,0,0,0,1,3.49,7-12-2008,
AT,TB,A,1,0,0,0,0,5,7,26,2,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,1,3.65,7-21-2008,
VS,TEX,A,1,0,0,0,0,4.2,8,24,0,5,5,2,0,5,0,0,1,1,0,2,0,1,0,0,0,3.88,7-27-2008,
AT,BOS,A,1,0,0,0,0,2,8,16,2,9,9,2,0,2,0,0,0,0,0,2,0,0,0,0,1,4.46,8- 2-2008,
AT,SEA,A,1,0,0,0,0,7,5,26,0,1,1,1,0,7,0,0,0,0,0,1,1,1,0,1,0,4.30,8-23-2008,
VS,MIN,A,1,0,0,0,0,7,5,28,0,2,2,3,0,2,0,1,0,0,0,2,0,2,2,0,0,4.21,8-28-2008,
AT,KC,A,1,0,0,0,0,6,10,26,0,4,4,0,0,5,0,0,1,0,0,2,0,0,0,0,0,4.28,9- 4-2008,1
AT,DET,A,1,0,0,0,0,6,7,24,0,2,2,2,0,2,0,0,0,0,0,1,0,2,0,0,0,4.23,9- 9-2008,
VS,TEX,A,1,0,0,0,0,5,4,24,0,3,3,4,0,6,0,0,0,1,0,2,0,0,0,0,0,4.27,9-14-2008,
VS,SEA,A,1,0,0,0,0,7,7,29,0,0,0,0,0,7,0,0,0,1,0,2,0,0,1,1,0,4.09,9-19-2008,
AT,TEX,A,1,0,0,0,0,5,8,25,2,7,7,3,0,4,0,0,0,1,0,1,0,2,0,0,1,4.34,9-24-2008,
AT,ANA,A,1,0,0,0,0,6,8,27,0,3,3,2,0,4,0,1,1,0,0,1,0,1,0,0,0,4.50,4- 8-2009,
VS,BOS,A,1,0,0,0,0,4.2,8,25,0,5,5,3,0,2,0,0,0,0,0,2,0,0,1,0,0,6.75,4-14-2009,
AT,NY,A,1,0,0,0,0,4,9,24,0,4,4,4,0,3,0,0,0,0,0,1,0,0,0,0,1,7.36,4-21-2009,
VS,TB,A,1,0,0,0,0,5,4,21,0,1,1,3,0,3,1,0,0,0,0,0,0,1,0,1,0,5.95,4-26-2009,
AT,SEA,A,1,0,0,0,0,4.2,10,26,2,7,7,3,0,3,0,1,0,0,0,0,0,1,0,0,0,7.40,5- 1-2009,
AT,SEA,A,0,0,0,1,0,0,2,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,7.40,5- 3-2009,
AT,BOS,A,1,0,0,0,0,2.2,6,16,1,4,4,3,0,2,0,0,0,0,0,2,0,1,0,0,1,8.00,7- 7-2009,
VS,KC,A,0,0,0,1,0,1,2,5,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8.04,9- 2-2009,
AT,MIN,A,0,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76,9-11-2009,
AT,MIN,A,0,0,0,0,0,2,1,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,7.26,9-13-2009,
VS,CLE,A,1,0,0,0,0,5,5,22,0,1,1,2,0,2,0,0,0,0,0,2,0,0,0,1,0,6.50,9-20-2009,
AT,ANA,A,1,0,0,0,0,3.1,5,19,1,8,5,4,0,1,0,0,0,0,0,0,0,2,2,0,0,7.09,9-26-2009,
VS,ANA,A,1,0,0,0,0,4.2,8,21,0,4,4,0,0,0,0,0,1,0,0,3,0,1,0,0,1,7.16,10- 3-2009,
AT,BAL,A,1,0,0,0,0,7.1,5,28,0,0,0,2,0,2,0,0,0,1,0,1,0,1,0,1,0,0.00,4-10-2010,
VS,CHI,A,1,0,0,0,0,6,3,23,1,2,2,3,0,4,0,0,0,0,0,0,0,0,0,1,0,1.35,4-15-2010,
VS,KC,A,1,0,0,0,0,5.1,8,24,0,3,2,2,0,3,0,1,0,0,0,1,0,2,1,0,0,1.93,4-20-2010,
VS,BOS,A,1,0,0,0,0,3,8,20,0,7,7,3,0,3,0,0,1,0,0,2,0,0,1,0,0,4.57,4-26-2010,
VS,OAK,A,1,0,0,0,0,6.2,8,30,1,4,4,3,0,1,0,0,0,0,0,1,0,0,0,0,1,4.76,5- 1-2010,
AT,CHI,A,1,0,0,0,0,7,2,26,0,0,0,4,0,3,0,0,1,0,0,0,0,1,1,1,0,3.82,5- 6-2010,
AT,BOS,A,1,0,0,0,0,4,6,22,1,6,6,4,0,2,0,1,0,1,0,2,0,1,0,0,1,4.81,5-11-2010,
VS,MIN,A,1,0,0,0,0,4,9,26,1,5,3,4,0,2,0,0,1,0,0,2,0,0,1,0,1,4.98,5-17-2010,
AT,ARI,N,1,0,0,0,0,1.1,8,14,0,8,8,2,1,1,0,0,0,0,0,4,0,0,0,0,1,6.45,5-22-2010,
VS,CHI,N,1,0,0,0,0,5,6,22,0,3,3,2,0,0,0,1,1,1,0,3,0,1,0,0,1,5.40,6- 7-2010,
AT,DET,A,0,0,0,1,0,2,2,9,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3.86,6-11-2010,
AT,TEX,A,0,0,0,0,0,2.2,7,18,0,6,6,2,1,1,0,1,0,1,0,2,0,0,0,0,0,8.38,6-23-2010,
AT,PIT,N,1,0,0,0,0,8,6,27,0,1,1,0,0,3,0,0,0,0,0,1,0,2,0,1,0,1.12,9- 1-2011,
AT,SF,N,1,0,0,0,0,7,3,26,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,1,0,0.60,9-10-2011,
VS,PIT,N,1,0,0,0,0,5,8,23,1,4,4,1,0,4,0,0,0,1,0,2,0,1,0,0,1,2.25,9-15-2011,
VS,SF,N,1,0,0,0,0,4,6,20,0,5,5,3,0,1,1,0,0,1,0,2,0,3,1,0,1,3.75,9-21-2011,
AT,ARI,N,1,0,0,0,0,5.2,5,22,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,3.03,9-26-2011,
VS,TB,A,1,0,0,0,0,6,5,29,0,3,3,6,1,2,0,0,0,2,0,1,0,1,0,0,0,4.50,5-11-2012,
VS,NY,A,0,0,0,0,0,1.2,2,10,0,1,1,2,1,0,0,1,0,2,0,1,0,1,0,0,0,4.70,5-14-2012,
AT,KC,A,0,0,0,0,0,3,1,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.38,5-16-2012,
AT,WAS,N,0,0,0,1,0,2,4,13,1,3,2,2,1,1,0,1,0,0,0,1,0,0,1,0,0,4.26,5-20-2012,
VS,KC,A,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,5-25-2012,
AT,TOR,A,0,0,0,0,0,4,3,14,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,3.06,5-28-2012,
AT,TB,A,0,0,0,0,0,0.2,2,4,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.93,6- 3-2012,
VS,PHI,N,0,0,0,0,0,3,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3.38,6- 8-2012,
VS,PIT,N,0,0,0,1,0,2,3,10,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3.47,6-14-2012,
AT,NY,N,0,0,0,1,0,1.2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,6-19-2012,
VS,ANA,A,0,0,0,1,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00,6-27-2012,
VS,CLE,A,1,0,0,0,0,3.2,6,21,1,5,5,2,0,5,0,0,0,1,0,0,0,0,1,0,1,4.11,6-30-2012,
AT,ANA,A,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98,7- 7-2012,
VS,DET,A,0,0,0,0,0,0.2,3,5,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73,7-13-2012,
AT,PHI,N,0,0,0,0,0,0.2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,6- 2-2014,
AT,CHI,N,0,0,0,0,0,0.1,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9.00,6- 4-2014,
AT,SF,N,0,0,0,0,0,2,1,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.00,6- 8-2014,
VS,MIL,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.70,6-11-2014,
VS,MIL,N,0,0,0,1,0,1,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.08,6-12-2014,
VS,SD,N,0,0,0,0,0,2,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.42,6-14-2014,
AT,STL,N,0,0,0,0,0,1.2,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.12,6-16-2014,
AT,STL,N,0,0,0,1,1,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,6-18-2014,
VS,OAK,A,0,0,0,0,0,3,1,10,1,1,1,1,0,3,0,0,0,0,0,0,0,1,0,0,0,1.59,6-25-2014,
AT,PIT,N,0,0,0,1,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.46,6-29-2014,
AT,ATL,N,0,0,0,1,0,0.1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,6-30-2014,
VS,TEX,A,0,0,0,0,0,0.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.38,7- 6-2014,
VS,ATL,N,0,0,0,0,0,0.2,4,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,7- 8-2014,
AT,SD,N,0,0,0,0,0,2,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.30,7-18-2014,
AT,SD,N,0,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.16,7-20-2014,
AT,MIL,N,0,0,0,1,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.04,7-24-2014,
VS,PHI,N,0,0,0,0,0,0.1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00,7-28-2014,
VS,PHI,N,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.00,7-30-2014,
VS,SF,N,0,0,0,0,0,1.2,2,8,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2.29,8- 3-2014,
AT,WAS,N,0,0,0,1,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.18,8- 5-2014,
AT,WAS,N,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,8- 7-2014,
AT,PHI,N,0,0,0,0,0,0,1,2,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.00,8- 8-2014,
AT,PHI,N,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.86,8- 9-2014,
VS,WAS,N,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,8-12-2014,
VS,CHI,N,0,0,0,0,0,0.1,2,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.09,8-18-2014,
AT,LA,N,0,0,0,1,0,0.2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00,8-22-2014,
VS,ATL,N,0,0,0,1,0,0.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.96,8-28-2014,
VS,PHI,N,0,0,0,0,0,1,1,5,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,2.84,8-30-2014,
