at_vs,Opponent,League,GS,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,XI,ROE,GDP,SB,CS,AVG,OBP,SLG,BP,Pos,Date,dblhead_num
AT,STL,N,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,9,ph,,9-20-1953,
AT,CIN,N,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.000,.000,7,2b,,9-22-1953,1
AT,CIN,N,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.125,.125,.250,7,2b,,9-22-1953,2
AT,CIN,N,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.250,.250,.333,7,2b,,9-23-1953,
VS,STL,N,1,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.313,.313,.375,2,2b,,9-25-1953,
VS,STL,N,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.250,.250,.300,2,2b,,9-26-1953,
VS,STL,N,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,.227,.261,.273,2,2b,,9-27-1953,
AT,STL,N,1,4,2,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,.500,.600,1.250,7,2b,4-13-1954,
VS,CIN,N,1,3,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,.571,.700,1.143,7,2b,4-15-1954,
VS,STL,N,1,6,4,3,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,.538,.625,1.000,7,2b,4-17-1954,
VS,STL,N,1,4,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,.529,.600,1.059,7,2b,4-18-1954,
AT,MIL,N,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.476,.542,.905,7,2b,4-21-1954,
AT,CIN,N,1,2,2,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,.478,.586,1.000,7,2b,4-23-1954,
AT,CIN,N,1,3,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,.462,.576,1.038,7,2b,4-24-1954,
AT,CIN,N,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,.400,.514,.900,7,2b,4-25-1954,1
