at_vs,Opponent,League,GS,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,XI,ROE,GDP,SB,CS,AVG,OBP,SLG,BP,Pos,Date,dblhead_num
VS,MIL,A,1,5,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,.200,.200,.800,6,2b,9- 9-1971,
VS,MIL,A,1,4,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,.333,.333,.667,6,2b,9-10-1971,
VS,MIL,A,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.250,.250,.500,6,2b,9-11-1971,
VS,MIL,A,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.214,.214,.429,6,2b,9-12-1971,
VS,MIN,A,1,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,.176,.222,.353,6,2b,9-13-1971,1
VS,MIN,A,1,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.238,.273,.381,6,2b,9-13-1971,2
AT,KC,A,1,4,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,.240,.269,.360,6,2b,9-15-1971,
AT,KC,A,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.250,.276,.357,6,2b,9-16-1971,
AT,CHI,A,1,4,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,.250,.273,.344,6,2b,9-17-1971,
AT,CHI,A,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.250,.270,.333,6,2b,9-18-1971,
AT,CHI,A,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.231,.250,.308,6,2b,9-19-1971,
VS,KC,A,1,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.279,.295,.395,6,2b,9-21-1971,
VS,KC,A,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.277,.292,.383,6,2b,9-22-1971,
VS,CHI,A,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.280,.294,.380,6,2b,9-23-1971,
VS,CHI,A,1,3,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,.264,.291,.358,6,2b,9-24-1971,
VS,CHI,A,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,.250,.276,.339,6,2b,9-25-1971,
VS,CHI,A,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,.237,.262,.322,6,2b,9-26-1971,
AT,MIN,A,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,.238,.262,.317,6,2b,9-28-1971,
AT,MIN,A,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.224,.246,.299,6,2b,9-29-1971,
AT,MIN,A,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.229,.250,.300,6,2b,9-30-1971,
VS,TEX,A,1,4,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,6,lf,7-27-1972,
VS,TEX,A,1,2,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,.333,.375,.333,3,"2b,lf",7-28-1972,
VS,TEX,A,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.200,.308,.200,3,"3b,lf",7-29-1972,
VS,KC,A,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,.143,.278,.143,3,"2b,3b",7-30-1972,
VS,KC,A,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,.118,.238,.118,7,"lf,2b",7-31-1972,
AT,CHI,A,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,.111,.227,.111,5,"pr,3b",8- 2-1972,
AT,KC,A,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.136,.231,.136,8,3b,8- 5-1972,
AT,KC,A,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.130,.222,.130,6,"ph,2b",8- 6-1972,1
VS,CHI,A,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.125,.214,.125,5,"pr,3b",8- 8-1972,
VS,CHI,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.125,.214,.125,5,pr,8- 9-1972,
VS,MIN,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.125,.214,.125,5,pr,8-13-1972,
AT,DET,A,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.148,.226,.148,7,lf,8-18-1972,
AT,DET,A,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,.138,.235,.138,1,2b,8-19-1972,
AT,BAL,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.138,.235,.138,6,pr,8-23-1972,
VS,CLE,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.138,.235,.138,7,pr,8-25-1972,
VS,BAL,A,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.129,.243,.129,8,"lf,3b",9- 1-1972,
AT,OAK,A,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.147,.250,.176,7,ss,9- 4-1972,1
AT,CHI,A,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,.135,.233,.162,7,3b,9- 8-1972,1
AT,CHI,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.135,.233,.162,5,"pr,3b",9- 8-1972,2
AT,CHI,A,1,4,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,.171,.255,.268,8,2b,9-10-1972,
VS,TEX,A,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.182,.260,.295,7,"2b,3b",9-12-1972,
VS,TEX,A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.182,.260,.295,5,"pr,3b",9-13-1972,
VS,CHI,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.182,.260,.295,2,pr,9-16-1972,
VS,KC,A,1,4,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,.208,.278,.313,6,3b,9-19-1972,
VS,KC,A,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.231,.293,.327,6,3b,9-20-1972,
VS,KC,A,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.232,.290,.321,6,3b,9-21-1972,
AT,MIN,A,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.220,.277,.305,6,3b,9-22-1972,
AT,MIN,A,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.233,.288,.317,6,"pr,3b",9-23-1972,
AT,MIN,A,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,.226,.275,.306,6,2b,9-24-1972,
AT,TEX,A,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.215,.264,.292,6,3b,9-25-1972,
AT,TEX,A,1,3,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,.221,.276,.338,6,3b,9-26-1972,
AT,TEX,A,1,2,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,.229,.300,.343,6,3b,9-27-1972,
VS,MIN,A,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,.222,.301,.333,6,3b,9-29-1972,
VS,MIN,A,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,.211,.287,.316,6,3b,9-30-1972,
VS,MIN,A,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.213,.286,.313,6,"3b,2b",10- 1-1972,
VS,OAK,A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.213,.286,.313,7,pr,10- 3-1972,
VS,TEX,A,1,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,.000,.000,.000,6,2b,8- 2-1973,
VS,OAK,A,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,.000,.000,.000,6,2b,8- 3-1973,
VS,OAK,A,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,.000,6,2b,8- 4-1973,
