Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Mar 28, 2019",@ Cincinnati,REG,L,5-3,-101,U,8.5,PIT,2019,20190328,1,0.5024875621890548,0
"Mar 31, 2019",@ Cincinnati,REG,W,5-0,125,U,8.0,PIT,2019,20190331,2,0.4444444444444444,0
"Apr 1, 2019",vs St. Louis,REG,L,6-5,-120,O,7.5,PIT,2019,20190401,3,0.5454545454545454,0
"Apr 3, 2019",vs St. Louis,REG,L,5-4,-105,O,7.5,PIT,2019,20190403,4,0.5121951219512195,0
"Apr 4, 2019",vs Cincinnati,REG,W,2-0,100,U,8.0,PIT,2019,20190404,5,0.5,0
"Apr 5, 2019",vs Cincinnati,REG,W,2-0,-134,U,7.5,PIT,2019,20190405,6,0.5726495726495726,0
"Apr 6, 2019",vs Cincinnati,REG,W,6-5,-110,O,8.0,PIT,2019,20190406,7,0.5238095238095238,0
"Apr 7, 2019",vs Cincinnati,REG,W,7-5,-150,O,7.5,PIT,2019,20190407,8,0.6,0
"Apr 8, 2019",@ Chi Cubs,REG,L,10-0,122,O,8.5,PIT,2019,20190408,9,0.45045045045045046,0
"Apr 10, 2019",@ Chi Cubs,REG,W,5-2,160,U,7.5,PIT,2019,20190410,10,0.38461538461538464,0
"Apr 11, 2019",@ Chi Cubs,REG,L,2-0,114,U,9.0,PIT,2019,20190411,11,0.4672897196261682,0
"Apr 12, 2019",@ Washington,REG,W,6-3,170,O,8.0,PIT,2019,20190412,12,0.37037037037037035,0
"Apr 13, 2019",@ Washington,REG,L,3-2,105,U,9.0,PIT,2019,20190413,13,0.4878048780487805,0
"Apr 14, 2019",@ Washington,REG,W,4-3,160,U,7.5,PIT,2019,20190414,14,0.38461538461538464,0
"Apr 16, 2019",@ Detroit,REG,W,5-3,-103,O,7.5,PIT,2019,20190416,15,0.5073891625615763,0
"Apr 17, 2019",@ Detroit,REG,W,3-2,-110,U,8.5,PIT,2019,20190417,16,0.5238095238095238,0
"Apr 19, 2019",vs San Francisco,REG,W,4-1,105,U,7.0,PIT,2019,20190419,17,0.4878048780487805,0
"Apr 20, 2019",vs San Francisco,REG,W,3-1,-132,U,7.0,PIT,2019,20190420,18,0.5689655172413793,0
"Apr 21, 2019",vs San Francisco,REG,L,3-2,-145,U,7.0,PIT,2019,20190421,19,0.5918367346938775,0
"Apr 22, 2019",vs Arizona,REG,L,12-4,-132,O,7.5,PIT,2019,20190422,20,0.5689655172413793,0
"Apr 23, 2019",vs Arizona,REG,L,2-1,-108,U,8.0,PIT,2019,20190423,21,0.5192307692307692,0
"Apr 24, 2019",vs Arizona,REG,L,11-2,-110,O,8.0,PIT,2019,20190424,22,0.5238095238095238,0
"Apr 25, 2019",vs Arizona,REG,L,5-0,-112,U,7.0,PIT,2019,20190425,23,0.5283018867924528,0
"Apr 26, 2019",@ LA Dodgers,REG,L,6-2,160,O,7.5,PIT,2019,20190426,24,0.38461538461538464,0
"Apr 27, 2019",@ LA Dodgers,REG,L,3-1,188,U,7.5,PIT,2019,20190427,25,0.3472222222222222,0
"Apr 28, 2019",@ LA Dodgers,REG,L,7-6,165,O,8.0,PIT,2019,20190428,26,0.37735849056603776,0
"Apr 30, 2019",@ Texas,REG,W,6-4,-102,U,11.0,PIT,2019,20190430,27,0.504950495049505,0
"May 1, 2019",@ Texas,REG,W,7-5,-133,O,10.5,PIT,2019,20190501,28,0.5708154506437768,0
"May 3, 2019",vs Oakland,REG,L,14-1,-124,O,7.5,PIT,2019,20190503,29,0.5535714285714286,0
"May 4, 2019",vs Oakland,REG,W,6-4,-107,O,7.5,PIT,2019,20190504,30,0.5169082125603865,0
"May 5, 2019",vs Oakland,REG,W,5-3,107,P,8.0,PIT,2019,20190505,31,0.4830917874396135,0
"May 7, 2019",vs Texas,REG,W,5-4,-143,O,8.5,PIT,2019,20190507,32,0.588477366255144,0
"May 8, 2019",vs Texas,REG,L,9-6,-121,O,9.0,PIT,2019,20190508,33,0.5475113122171946,0
"May 9, 2019",@ St. Louis,REG,L,17-4,137,O,8.5,PIT,2019,20190509,34,0.4219409282700422,0
"May 10, 2019",@ St. Louis,REG,W,2-1,145,U,8.5,PIT,2019,20190510,35,0.40816326530612246,0
"May 11, 2019",@ St. Louis,REG,W,2-1,172,U,7.5,PIT,2019,20190511,36,0.36764705882352944,0
"May 12, 2019",@ St. Louis,REG,W,10-6,159,O,8.5,PIT,2019,20190512,37,0.3861003861003861,0
"May 13, 2019",@ Arizona,REG,L,9-3,165,O,9.0,PIT,2019,20190513,38,0.37735849056603776,0
"May 14, 2019",@ Arizona,REG,W,6-2,143,U,9.0,PIT,2019,20190514,39,0.411522633744856,0
"May 15, 2019",@ Arizona,REG,L,11-1,145,O,7.5,PIT,2019,20190515,40,0.40816326530612246,0
"May 16, 2019",@ San Diego,REG,L,4-3,132,U,7.5,PIT,2019,20190516,41,0.43103448275862066,0
"May 17, 2019",@ San Diego,REG,W,5-3,155,O,7.0,PIT,2019,20190517,42,0.39215686274509803,0
"May 18, 2019",@ San Diego,REG,W,7-2,148,O,8.0,PIT,2019,20190518,43,0.4032258064516129,0
"May 19, 2019",@ San Diego,REG,W,6-4,103,O,8.0,PIT,2019,20190519,44,0.49261083743842365,0
"May 21, 2019",vs Colorado,REG,L,5-0,108,U,7.5,PIT,2019,20190521,45,0.4807692307692308,0
"May 22, 2019",vs Colorado,REG,L,9-3,-101,O,8.5,PIT,2019,20190522,46,0.5024875621890548,0
"May 23, 2019",vs Colorado,REG,W,14-6,-130,O,9.0,PIT,2019,20190523,47,0.5652173913043479,0
