Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Apr 8, 2022",@ Philadelphia,REG,L,9-5,180,O,8.0,OAK,2022,20220408,1,0.35714285714285715,0
"Apr 9, 2022",@ Philadelphia,REG,L,4-2,180,U,9.5,OAK,2022,20220409,2,0.35714285714285715,0
"Apr 10, 2022",@ Philadelphia,REG,W,4-1,195,U,8.5,OAK,2022,20220410,3,0.3389830508474576,0
"Apr 11, 2022",@ Tampa Bay,REG,W,13-2,195,O,8.5,OAK,2022,20220411,4,0.3389830508474576,0
"Apr 12, 2022",@ Tampa Bay,REG,L,9-8,170,O,8.5,OAK,2022,20220412,5,0.37037037037037035,0
"Apr 13, 2022",@ Tampa Bay,REG,W,4-2,155,U,7.5,OAK,2022,20220413,6,0.39215686274509803,0
"Apr 14, 2022",@ Tampa Bay,REG,W,6-3,185,O,8.0,OAK,2022,20220414,7,0.3508771929824561,0
"Apr 15, 2022",@ Toronto,REG,L,4-1,180,U,9.0,OAK,2022,20220415,8,0.35714285714285715,0
"Apr 16, 2022",@ Toronto,REG,W,7-5,185,O,8.5,OAK,2022,20220416,9,0.3508771929824561,0
"Apr 17, 2022",@ Toronto,REG,L,4-3,225,U,8.5,OAK,2022,20220417,10,0.3076923076923077,0
"Apr 18, 2022",vs Baltimore,REG,W,5-1,-185,U,7.0,OAK,2022,20220418,11,0.6491228070175439,0
"Apr 19, 2022",vs Baltimore,REG,W,2-1,-125,U,8.0,OAK,2022,20220419,12,0.5555555555555556,0
"Apr 20, 2022",vs Baltimore,REG,L,1-0,-123,U,8.0,OAK,2022,20220420,13,0.5515695067264574,0
"Apr 21, 2022",vs Baltimore,REG,W,6-4,-128,O,7.0,OAK,2022,20220421,14,0.5614035087719298,0
"Apr 22, 2022",vs Texas,REG,L,8-1,132,O,7.5,OAK,2022,20220422,15,0.43103448275862066,0
"Apr 23, 2022",vs Texas,REG,L,2-0,-142,U,7.0,OAK,2022,20220423,16,0.5867768595041323,0
"Apr 24, 2022",vs Texas,REG,W,2-0,100,U,7.5,OAK,2022,20220424,17,0.5,0
"Apr 26, 2022",@ San Francisco,REG,L,8-2,220,O,6.5,OAK,2022,20220426,18,0.3125,0
"Apr 27, 2022",@ San Francisco,REG,W,1-0,140,U,7.0,OAK,2022,20220427,19,0.4166666666666667,0
"Apr 29, 2022",vs Cleveland,REG,L,9-8,-150,O,6.5,OAK,2022,20220429,20,0.6,0
"Apr 30, 2022",vs Cleveland,REG,L,3-1,135,U,6.5,OAK,2022,20220430,21,0.425531914893617,0
