Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Apr 8, 2022",vs Oakland,REG,W,9-5,-190,O,8.0,PHI,2022,20220408,1,0.6551724137931034,0
"Apr 9, 2022",vs Oakland,REG,W,4-2,-200,U,9.5,PHI,2022,20220409,2,0.6666666666666667,0
"Apr 10, 2022",vs Oakland,REG,L,4-1,-215,U,8.5,PHI,2022,20220410,3,0.6825396825396826,0
"Apr 11, 2022",vs NY Mets,REG,W,5-4,-145,P,9.0,PHI,2022,20220411,4,0.5918367346938775,0
"Apr 12, 2022",vs NY Mets,REG,L,2-0,-140,U,8.5,PHI,2022,20220412,5,0.5833333333333333,0
"Apr 13, 2022",vs NY Mets,REG,L,9-6,100,O,8.5,PHI,2022,20220413,6,0.5,0
"Apr 14, 2022",@ Miami,REG,L,4-3,105,U,8.0,PHI,2022,20220414,7,0.4878048780487805,0
"Apr 15, 2022",@ Miami,REG,L,7-1,117,O,7.5,PHI,2022,20220415,8,0.4608294930875576,0
"Apr 16, 2022",@ Miami,REG,W,10-3,124,O,8.0,PHI,2022,20220416,9,0.44642857142857145,0
"Apr 17, 2022",@ Miami,REG,L,11-3,-141,O,7.5,PHI,2022,20220417,10,0.5850622406639003,0
"Apr 18, 2022",@ Colorado,REG,L,4-1,-162,U,11.0,PHI,2022,20220418,11,0.6183206106870229,0
"Apr 19, 2022",@ Colorado,REG,L,6-5,-131,U,12.0,PHI,2022,20220419,12,0.5670995670995671,0
"Apr 20, 2022",@ Colorado,REG,W,9-6,-110,O,11.0,PHI,2022,20220420,13,0.5238095238095238,0
"Apr 22, 2022",vs Milwaukee,REG,W,4-2,-118,U,7.5,PHI,2022,20220422,14,0.5412844036697247,0
"Apr 23, 2022",vs Milwaukee,REG,L,5-3,-145,P,8.0,PHI,2022,20220423,15,0.5918367346938775,0
"Apr 24, 2022",vs Milwaukee,REG,L,1-0,-135,U,7.5,PHI,2022,20220424,16,0.574468085106383,0
"Apr 25, 2022",vs Colorado,REG,W,8-2,-175,O,8.5,PHI,2022,20220425,17,0.6363636363636364,0
"Apr 26, 2022",vs Colorado,REG,W,10-3,-163,O,8.0,PHI,2022,20220426,18,0.6197718631178708,0
"Apr 27, 2022",vs Colorado,REG,W,7-3,-200,O,8.0,PHI,2022,20220427,19,0.6666666666666667,0
"Apr 28, 2022",vs Colorado,REG,W,7-1,-200,O,7.0,PHI,2022,20220428,20,0.6666666666666667,0
"Apr 29, 2022",@ NY Mets,REG,L,3-0,105,U,7.0,PHI,2022,20220429,21,0.4878048780487805,0
"Apr 30, 2022",@ NY Mets,REG,W,4-1,117,U,8.0,PHI,2022,20220430,22,0.4608294930875576,0
"May 1, 2022",@ NY Mets,REG,L,10-6,165,O,6.5,PHI,2022,20220501,23,0.37735849056603776,0
"May 3, 2022",vs Texas,REG,L,6-4,-154,O,8.5,PHI,2022,20220503,24,0.6062992125984252,0
"May 4, 2022",vs Texas,REG,L,2-1,-200,U,8.0,PHI,2022,20220504,25,0.6666666666666667,0
"May 5, 2022",vs NY Mets,REG,L,8-7,-154,O,8.0,PHI,2022,20220505,26,0.6062992125984252,0
"May 8, 2022",vs NY Mets,REG,W,3-2,135,U,7.0,PHI,2022,20220508,27,0.425531914893617,1
"May 8, 2022",vs NY Mets,REG,L,6-1,130,U,8.0,PHI,2022,20220508,28,0.43478260869565216,2
"May 9, 2022",@ Seattle,REG,W,9-0,-110,O,7.5,PHI,2022,20220509,29,0.5238095238095238,0
"May 10, 2022",@ Seattle,REG,L,5-4,-130,O,7.0,PHI,2022,20220510,30,0.5652173913043479,0
"May 11, 2022",@ Seattle,REG,W,4-2,125,U,7.5,PHI,2022,20220511,31,0.4444444444444444,0
"May 12, 2022",@ LA Dodgers,REG,W,9-7,130,O,8.0,PHI,2022,20220512,32,0.43478260869565216,0
"May 13, 2022",@ LA Dodgers,REG,W,12-10,195,O,8.0,PHI,2022,20220513,33,0.3389830508474576,0
"May 14, 2022",@ LA Dodgers,REG,W,8-3,170,O,8.0,PHI,2022,20220514,34,0.37037037037037035,0
"May 15, 2022",@ LA Dodgers,REG,L,5-4,125,O,8.5,PHI,2022,20220515,35,0.4444444444444444,0
"May 17, 2022",vs San Diego,REG,L,3-0,-110,U,8.0,PHI,2022,20220517,36,0.5238095238095238,0
"May 18, 2022",vs San Diego,REG,W,3-0,-150,U,7.5,PHI,2022,20220518,37,0.6,0
"May 19, 2022",vs San Diego,REG,L,2-0,-102,U,8.0,PHI,2022,20220519,38,0.504950495049505,0
"May 20, 2022",vs LA Dodgers,REG,L,4-1,127,U,9.0,PHI,2022,20220520,39,0.44052863436123346,0
"May 21, 2022",vs LA Dodgers,REG,L,7-4,-120,O,9.5,PHI,2022,20220521,40,0.5454545454545454,0
"May 22, 2022",vs LA Dodgers,REG,W,4-3,124,U,9.5,PHI,2022,20220522,41,0.44642857142857145,0
"May 23, 2022",@ Atlanta,REG,W,7-3,-122,O,8.5,PHI,2022,20220523,42,0.5495495495495495,0
"May 24, 2022",@ Atlanta,REG,L,6-5,160,O,8.5,PHI,2022,20220524,43,0.38461538461538464,0
"May 25, 2022",@ Atlanta,REG,L,8-4,132,O,9.0,PHI,2022,20220525,44,0.43103448275862066,0
"May 26, 2022",@ Atlanta,REG,W,4-1,-120,U,8.0,PHI,2022,20220526,45,0.5454545454545454,0
"May 27, 2022",@ NY Mets,REG,L,8-6,161,O,8.5,PHI,2022,20220527,46,0.3831417624521073,0
"May 28, 2022",@ NY Mets,REG,L,8-2,-101,O,8.5,PHI,2022,20220528,47,0.5024875621890548,0
"May 29, 2022",@ NY Mets,REG,L,5-4,-123,O,7.5,PHI,2022,20220529,48,0.5515695067264574,0
"May 30, 2022",vs San Francisco,REG,L,5-4,100,U,9.5,PHI,2022,20220530,49,0.5,0
"May 31, 2022",vs San Francisco,REG,L,7-4,-150,O,9.0,PHI,2022,20220531,50,0.6,0
"Jun 1, 2022",vs San Francisco,REG,W,6-5,-125,O,7.5,PHI,2022,20220601,51,0.5555555555555556,0
"Jun 3, 2022",vs LA Angels,REG,W,10-0,-130,O,9.0,PHI,2022,20220603,52,0.5652173913043479,0
"Jun 4, 2022",vs LA Angels,REG,W,7-2,-175,O,8.5,PHI,2022,20220604,53,0.6363636363636364,0
"Jun 5, 2022",vs LA Angels,REG,W,9-7,-125,O,8.5,PHI,2022,20220605,54,0.5555555555555556,0
"Jun 7, 2022",@ Milwaukee,REG,W,3-2,-105,U,8.5,PHI,2022,20220607,55,0.5121951219512195,0
"Jun 8, 2022",@ Milwaukee,REG,W,10-0,-123,O,8.5,PHI,2022,20220608,56,0.5515695067264574,0
"Jun 9, 2022",@ Milwaukee,REG,W,8-3,145,O,7.5,PHI,2022,20220609,57,0.40816326530612246,0
"Jun 10, 2022",vs Arizona,REG,W,7-5,-154,O,8.5,PHI,2022,20220610,58,0.6062992125984252,0
"Jun 11, 2022",vs Arizona,REG,W,4-0,-250,U,8.5,PHI,2022,20220611,59,0.7142857142857143,0
"Jun 12, 2022",vs Arizona,REG,L,13-1,-180,O,9.5,PHI,2022,20220612,60,0.6428571428571428,0
"Jun 13, 2022",vs Miami,REG,W,3-2,-125,U,7.5,PHI,2022,20220613,61,0.5555555555555556,0
"Jun 14, 2022",vs Miami,REG,L,11-9,-154,O,8.5,PHI,2022,20220614,62,0.6062992125984252,0
"Jun 15, 2022",vs Miami,REG,W,3-1,-175,U,9.5,PHI,2022,20220615,63,0.6363636363636364,0
"Jun 16, 2022",@ Washington,REG,W,10-1,-210,O,9.5,PHI,2022,20220616,64,0.6774193548387097,0
"Jun 17, 2022",@ Washington,REG,W,5-3,-180,U,11.0,PHI,2022,20220617,65,0.6428571428571428,1
"Jun 17, 2022",@ Washington,REG,W,8-7,-115,O,10.5,PHI,2022,20220617,66,0.5348837209302326,2
"Jun 18, 2022",@ Washington,REG,W,2-1,-165,U,8.0,PHI,2022,20220618,67,0.6226415094339622,0
"Jun 19, 2022",@ Washington,REG,L,9-3,-167,O,9.5,PHI,2022,20220619,68,0.6254681647940075,0
"Jun 21, 2022",@ Texas,REG,L,7-0,118,U,8.0,PHI,2022,20220621,69,0.45871559633027525,0
"Jun 22, 2022",@ Texas,REG,L,4-2,-140,U,7.5,PHI,2022,20220622,70,0.5833333333333333,0
"Jun 23, 2022",@ San Diego,REG,W,6-2,134,O,7.0,PHI,2022,20220623,71,0.42735042735042733,0
"Jun 24, 2022",@ San Diego,REG,L,1-0,-130,U,7.0,PHI,2022,20220624,72,0.5652173913043479,0
"Jun 25, 2022",@ San Diego,REG,W,4-2,120,U,7.5,PHI,2022,20220625,73,0.45454545454545453,0
"Jun 26, 2022",@ San Diego,REG,W,8-5,145,O,7.5,PHI,2022,20220626,74,0.40816326530612246,0
"Jun 28, 2022",vs Atlanta,REG,L,5-3,-120,O,7.5,PHI,2022,20220628,75,0.5454545454545454,0
"Jun 29, 2022",vs Atlanta,REG,L,4-1,118,U,9.0,PHI,2022,20220629,76,0.45871559633027525,0
"Jun 30, 2022",vs Atlanta,REG,W,14-4,-150,O,8.5,PHI,2022,20220630,77,0.6,0
"Jul 1, 2022",vs St. Louis,REG,W,5-3,128,U,9.5,PHI,2022,20220701,78,0.43859649122807015,0
"Jul 2, 2022",vs St. Louis,REG,L,7-6,-125,O,10.0,PHI,2022,20220702,79,0.5555555555555556,0
"Jul 3, 2022",vs St. Louis,REG,W,4-0,-175,U,8.0,PHI,2022,20220703,80,0.6363636363636364,0
"Jul 5, 2022",vs Washington,REG,W,11-0,-168,O,9.5,PHI,2022,20220705,81,0.6268656716417911,0
"Jul 6, 2022",vs Washington,REG,L,3-2,-220,U,8.0,PHI,2022,20220706,82,0.6875,0
"Jul 7, 2022",vs Washington,REG,W,5-3,-180,U,9.5,PHI,2022,20220707,83,0.6428571428571428,0
"Jul 8, 2022",@ St. Louis,REG,W,2-0,-110,U,7.5,PHI,2022,20220708,84,0.5238095238095238,0
"Jul 9, 2022",@ St. Louis,REG,W,1-0,105,U,9.0,PHI,2022,20220709,85,0.4878048780487805,0
"Jul 10, 2022",@ St. Louis,REG,L,4-3,100,U,8.5,PHI,2022,20220710,86,0.5,0
"Jul 11, 2022",@ St. Louis,REG,L,6-1,-130,U,7.5,PHI,2022,20220711,87,0.5652173913043479,0
