Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Jul 24, 2020",vs Arizona,REG,W,7-2,-138,O,8.0,SDN,2020,20200724,1,0.5798319327731092,0
"Jul 25, 2020",vs Arizona,REG,W,5-1,-125,U,8.0,SDN,2020,20200725,2,0.5555555555555556,0
"Jul 26, 2020",vs Arizona,REG,L,4-3,-125,U,8.0,SDN,2020,20200726,3,0.5555555555555556,0
"Jul 27, 2020",vs Arizona,REG,W,6-2,-115,U,8.5,SDN,2020,20200727,4,0.5348837209302326,0
"Jul 28, 2020",@ San Francisco,REG,W,5-3,-150,U,9.0,SDN,2020,20200728,5,0.6,0
"Jul 29, 2020",@ San Francisco,REG,L,7-6,-200,O,7.5,SDN,2020,20200729,6,0.6666666666666667,0
"Jul 30, 2020",@ San Francisco,REG,W,12-7,-162,O,8.0,SDN,2020,20200730,7,0.6183206106870229,0
"Jul 31, 2020",@ Colorado,REG,W,8-7,-110,O,11.5,SDN,2020,20200731,8,0.5238095238095238,0
"Aug 1, 2020",@ Colorado,REG,L,6-1,-109,U,12.5,SDN,2020,20200801,9,0.5215311004784688,0
"Aug 2, 2020",@ Colorado,REG,L,9-6,-120,O,13.0,SDN,2020,20200802,10,0.5454545454545454,0
"Aug 3, 2020",vs LA Dodgers,REG,W,5-4,120,O,7.5,SDN,2020,20200803,11,0.45454545454545453,0
"Aug 4, 2020",vs LA Dodgers,REG,L,5-2,104,U,8.0,SDN,2020,20200804,12,0.49019607843137253,0
"Aug 5, 2020",vs LA Dodgers,REG,L,7-6,112,O,8.0,SDN,2020,20200805,13,0.4716981132075472,0
"Aug 7, 2020",vs Arizona,REG,W,3-0,-122,U,8.5,SDN,2020,20200807,14,0.5495495495495495,0
"Aug 8, 2020",vs Arizona,REG,L,3-2,-180,U,7.5,SDN,2020,20200808,15,0.6428571428571428,0
"Aug 9, 2020",vs Arizona,REG,W,9-5,-185,O,8.0,SDN,2020,20200809,16,0.6491228070175439,0
"Aug 10, 2020",@ LA Dodgers,REG,W,2-1,185,U,8.5,SDN,2020,20200810,17,0.3508771929824561,0
"Aug 11, 2020",@ LA Dodgers,REG,W,6-2,149,U,8.5,SDN,2020,20200811,18,0.40160642570281124,0
"Aug 12, 2020",@ LA Dodgers,REG,L,6-0,150,U,9.5,SDN,2020,20200812,19,0.4,0
"Aug 13, 2020",@ LA Dodgers,REG,L,11-2,135,O,8.0,SDN,2020,20200813,20,0.425531914893617,0
"Aug 14, 2020",@ Arizona,REG,L,5-1,-148,U,9.0,SDN,2020,20200814,21,0.5967741935483871,0
"Aug 15, 2020",@ Arizona,REG,L,7-6,-110,O,10.5,SDN,2020,20200815,22,0.5238095238095238,0
"Aug 16, 2020",@ Arizona,REG,L,5-4,-120,U,9.5,SDN,2020,20200816,23,0.5454545454545454,0
"Aug 17, 2020",@ Texas,REG,W,14-4,-136,O,9.0,SDN,2020,20200817,24,0.576271186440678,0
"Aug 18, 2020",@ Texas,REG,W,6-4,-116,O,9.0,SDN,2020,20200818,25,0.537037037037037,0
"Aug 19, 2020",vs Texas,REG,W,6-3,-134,O,8.0,SDN,2020,20200819,26,0.5726495726495726,0
"Aug 20, 2020",vs Texas,REG,W,8-7,-200,O,8.0,SDN,2020,20200820,27,0.6666666666666667,0
"Aug 21, 2020",vs Houston,REG,W,4-3,-122,U,9.0,SDN,2020,20200821,28,0.5495495495495495,0
"Aug 22, 2020",vs Houston,REG,W,13-2,-130,O,9.5,SDN,2020,20200822,29,0.5652173913043479,0
"Aug 23, 2020",vs Houston,REG,W,5-3,110,U,8.5,SDN,2020,20200823,30,0.47619047619047616,0
"Aug 25, 2020",vs Seattle,REG,L,8-3,-200,O,8.0,SDN,2020,20200825,31,0.6666666666666667,0
"Aug 27, 2020",vs Seattle,REG,W,10-7,-230,O,6.0,SDN,2020,20200827,32,0.696969696969697,1
"Aug 27, 2020",vs Seattle,REG,L,8-3,-200,O,6.5,SDN,2020,20200827,33,0.6666666666666667,2
"Aug 28, 2020",@ Colorado,REG,W,10-4,-103,O,11.5,SDN,2020,20200828,34,0.5073891625615763,0
"Aug 29, 2020",@ Colorado,REG,L,4-3,-110,U,13.0,SDN,2020,20200829,35,0.5238095238095238,0
"Aug 30, 2020",@ Colorado,REG,W,13-2,-168,O,13.0,SDN,2020,20200830,36,0.6268656716417911,0
"Aug 31, 2020",@ Colorado,REG,W,6-0,-101,U,12.0,SDN,2020,20200831,37,0.5024875621890548,0
"Sep 2, 2020",@ LA Angels,REG,W,11-4,-200,O,9.0,SDN,2020,20200902,38,0.6666666666666667,0
"Sep 3, 2020",@ LA Angels,REG,L,2-0,-140,U,8.5,SDN,2020,20200903,39,0.5833333333333333,0
"Sep 4, 2020",@ Oakland,REG,W,7-0,133,U,8.0,SDN,2020,20200904,40,0.4291845493562232,0
"Sep 5, 2020",@ Oakland,REG,L,8-4,108,O,9.0,SDN,2020,20200905,41,0.4807692307692308,0
"Sep 6, 2020",@ Oakland,REG,W,5-3,-105,U,10.5,SDN,2020,20200906,42,0.5121951219512195,0
"Sep 7, 2020",vs Colorado,REG,W,1-0,-185,U,8.5,SDN,2020,20200907,43,0.6491228070175439,0
"Sep 8, 2020",vs Colorado,REG,W,14-5,-240,O,8.5,SDN,2020,20200908,44,0.7058823529411764,0
"Sep 9, 2020",vs Colorado,REG,W,5-3,-175,U,9.0,SDN,2020,20200909,45,0.6363636363636364,0
"Sep 10, 2020",vs San Francisco,REG,W,6-1,-181,U,9.0,SDN,2020,20200910,46,0.6441281138790036,0
"Sep 13, 2020",vs San Francisco,REG,W,6-0,-180,P,6.0,SDN,2020,20200913,47,0.6428571428571428,1
"Sep 13, 2020",vs San Francisco,REG,W,3-1,-160,U,6.5,SDN,2020,20200913,48,0.6153846153846154,2
"Sep 14, 2020",vs LA Dodgers,REG,W,7-2,130,O,8.0,SDN,2020,20200914,49,0.43478260869565216,0
"Sep 15, 2020",vs LA Dodgers,REG,L,3-1,115,U,9.0,SDN,2020,20200915,50,0.46511627906976744,0
"Sep 16, 2020",vs LA Dodgers,REG,L,7-5,-103,O,9.0,SDN,2020,20200916,51,0.5073891625615763,0
"Sep 18, 2020",@ Seattle,REG,W,6-1,-180,U,8.5,SDN,2020,20200918,52,0.6428571428571428,0
"Sep 19, 2020",@ Seattle,REG,L,4-1,-160,U,8.5,SDN,2020,20200919,53,0.6153846153846154,0
"Sep 20, 2020",@ Seattle,REG,W,7-4,-270,O,8.5,SDN,2020,20200920,54,0.7297297297297297,0
"Sep 22, 2020",vs LA Angels,REG,L,4-2,-154,U,9.0,SDN,2020,20200922,55,0.6062992125984252,0
"Sep 23, 2020",vs LA Angels,REG,L,5-2,-170,U,8.5,SDN,2020,20200923,56,0.6296296296296297,0
"Sep 25, 2020",@ San Francisco,REG,L,5-4,-146,O,6.5,SDN,2020,20200925,57,0.5934959349593496,1
"Sep 25, 2020",vs San Francisco,REG,W,6-5,-200,O,6.5,SDN,2020,20200925,58,0.6666666666666667,2
"Sep 26, 2020",@ San Francisco,REG,W,6-2,-132,U,9.0,SDN,2020,20200926,59,0.5689655172413793,0
"Sep 27, 2020",@ San Francisco,REG,W,5-4,107,O,8.5,SDN,2020,20200927,60,0.4830917874396135,0
