Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Mar 28, 2019",vs St. Louis,REG,W,5-4,-114,O,8.5,MIL,2019,20190328,1,0.5327102803738317,0
"Mar 29, 2019",vs St. Louis,REG,L,9-5,-102,O,8.5,MIL,2019,20190329,2,0.504950495049505,0
"Mar 30, 2019",vs St. Louis,REG,W,4-2,-130,U,9.0,MIL,2019,20190330,3,0.5652173913043479,0
"Mar 31, 2019",vs St. Louis,REG,W,5-4,-108,P,9.0,MIL,2019,20190331,4,0.5192307692307692,0
"Apr 1, 2019",@ Cincinnati,REG,W,4-3,-111,U,8.5,MIL,2019,20190401,5,0.5260663507109005,0
"Apr 2, 2019",@ Cincinnati,REG,W,4-3,-116,U,9.0,MIL,2019,20190402,6,0.537037037037037,0
"Apr 3, 2019",@ Cincinnati,REG,W,1-0,119,U,8.5,MIL,2019,20190403,7,0.45662100456621,0
"Apr 5, 2019",vs Chi Cubs,REG,W,13-10,-126,O,8.5,MIL,2019,20190405,8,0.5575221238938053,0
"Apr 6, 2019",vs Chi Cubs,REG,L,14-8,-128,O,8.5,MIL,2019,20190406,9,0.5614035087719298,0
"Apr 7, 2019",vs Chi Cubs,REG,W,4-2,-105,U,9.0,MIL,2019,20190407,10,0.5121951219512195,0
"Apr 8, 2019",@ LA Angels,REG,L,5-2,-106,U,9.0,MIL,2019,20190408,11,0.5145631067961165,0
"Apr 9, 2019",@ LA Angels,REG,L,11-8,-135,O,8.5,MIL,2019,20190409,12,0.574468085106383,0
"Apr 10, 2019",@ LA Angels,REG,L,4-2,-162,U,8.0,MIL,2019,20190410,13,0.6183206106870229,0
"Apr 12, 2019",@ LA Dodgers,REG,W,8-5,145,O,8.5,MIL,2019,20190412,14,0.40816326530612246,0
"Apr 13, 2019",@ LA Dodgers,REG,W,4-1,140,U,9.0,MIL,2019,20190413,15,0.4166666666666667,0
"Apr 14, 2019",@ LA Dodgers,REG,L,7-1,132,U,9.0,MIL,2019,20190414,16,0.43103448275862066,0
"Apr 15, 2019",vs St. Louis,REG,W,10-7,-134,O,9.5,MIL,2019,20190415,17,0.5726495726495726,0
"Apr 16, 2019",vs St. Louis,REG,W,8-4,-120,O,9.0,MIL,2019,20190416,18,0.5454545454545454,0
"Apr 17, 2019",vs St. Louis,REG,L,6-3,-135,U,10.0,MIL,2019,20190417,19,0.574468085106383,0
"Apr 18, 2019",vs LA Dodgers,REG,L,3-1,-105,U,9.5,MIL,2019,20190418,20,0.5121951219512195,0
"Apr 19, 2019",vs LA Dodgers,REG,L,5-3,102,U,9.5,MIL,2019,20190419,21,0.49504950495049505,0
"Apr 20, 2019",vs LA Dodgers,REG,W,5-0,113,U,9.0,MIL,2019,20190420,22,0.4694835680751174,0
"Apr 21, 2019",vs LA Dodgers,REG,L,6-5,116,O,8.5,MIL,2019,20190421,23,0.46296296296296297,0
"Apr 22, 2019",@ St. Louis,REG,L,13-5,132,O,8.5,MIL,2019,20190422,24,0.43103448275862066,0
"Apr 23, 2019",@ St. Louis,REG,L,4-3,105,U,9.0,MIL,2019,20190423,25,0.4878048780487805,0
"Apr 24, 2019",@ St. Louis,REG,L,5-2,116,U,8.5,MIL,2019,20190424,26,0.46296296296296297,0
"Apr 26, 2019",@ NY Mets,REG,W,10-2,158,O,7.0,MIL,2019,20190426,27,0.3875968992248062,0
"Apr 27, 2019",@ NY Mets,REG,W,8-6,119,O,7.5,MIL,2019,20190427,28,0.45662100456621,0
"Apr 28, 2019",@ NY Mets,REG,L,5-2,114,U,8.0,MIL,2019,20190428,29,0.4672897196261682,0
"Apr 29, 2019",vs Colorado,REG,W,5-1,-108,U,9.0,MIL,2019,20190429,30,0.5192307692307692,0
"Apr 30, 2019",vs Colorado,REG,W,4-3,100,U,8.0,MIL,2019,20190430,31,0.5,0
"May 1, 2019",vs Colorado,REG,L,11-4,-147,O,8.5,MIL,2019,20190501,32,0.5951417004048583,0
"May 2, 2019",vs Colorado,REG,L,11-6,-125,O,8.5,MIL,2019,20190502,33,0.5555555555555556,0
"May 3, 2019",vs NY Mets,REG,W,3-1,-126,U,8.5,MIL,2019,20190503,34,0.5575221238938053,0
"May 4, 2019",vs NY Mets,REG,W,4-3,-115,U,9.0,MIL,2019,20190504,35,0.5348837209302326,0
"May 5, 2019",vs NY Mets,REG,W,3-2,-170,U,9.0,MIL,2019,20190505,36,0.6296296296296297,0
"May 6, 2019",vs Washington,REG,W,5-3,-109,O,7.5,MIL,2019,20190506,37,0.5215311004784688,0
"May 7, 2019",vs Washington,REG,W,6-0,-115,U,8.0,MIL,2019,20190507,38,0.5348837209302326,0
"May 8, 2019",vs Washington,REG,W,7-3,-200,O,8.5,MIL,2019,20190508,39,0.6666666666666667,0
"May 10, 2019",@ Chi Cubs,REG,W,7-0,110,U,7.5,MIL,2019,20190510,40,0.47619047619047616,0
"May 11, 2019",@ Chi Cubs,REG,L,2-1,113,U,7.5,MIL,2019,20190511,41,0.4694835680751174,0
"May 12, 2019",@ Chi Cubs,REG,L,4-1,106,U,7.5,MIL,2019,20190512,42,0.4854368932038835,0
"May 13, 2019",@ Philadelphia,REG,L,7-4,135,O,8.0,MIL,2019,20190513,43,0.425531914893617,0
"May 14, 2019",@ Philadelphia,REG,W,6-1,-115,U,8.0,MIL,2019,20190514,44,0.5348837209302326,0
"May 15, 2019",@ Philadelphia,REG,W,5-2,110,U,9.0,MIL,2019,20190515,45,0.47619047619047616,0
"May 16, 2019",@ Philadelphia,REG,W,11-3,109,O,9.0,MIL,2019,20190516,46,0.4784688995215311,0
"May 17, 2019",@ Atlanta,REG,L,12-8,118,O,9.0,MIL,2019,20190517,47,0.45871559633027525,0
"May 18, 2019",@ Atlanta,REG,L,4-3,110,U,9.5,MIL,2019,20190518,48,0.47619047619047616,0
"May 19, 2019",@ Atlanta,REG,W,3-2,-139,U,9.0,MIL,2019,20190519,49,0.5815899581589958,0
"May 21, 2019",vs Cincinnati,REG,L,3-0,-129,U,8.5,MIL,2019,20190521,50,0.5633187772925764,0
"May 22, 2019",vs Cincinnati,REG,W,11-9,-105,O,7.5,MIL,2019,20190522,51,0.5121951219512195,0
"May 24, 2019",vs Philadelphia,REG,L,6-4,-143,O,9.5,MIL,2019,20190524,52,0.588477366255144,0
"May 25, 2019",vs Philadelphia,REG,L,7-2,-128,U,10.0,MIL,2019,20190525,53,0.5614035087719298,0
"May 26, 2019",vs Philadelphia,REG,W,9-1,-153,O,9.0,MIL,2019,20190526,54,0.6047430830039526,0
"May 27, 2019",@ Minnesota,REG,W,5-4,-117,U,9.5,MIL,2019,20190527,55,0.5391705069124424,0
"May 28, 2019",@ Minnesota,REG,L,5-3,-113,U,10.0,MIL,2019,20190528,56,0.5305164319248826,0
"May 30, 2019",@ Pittsburgh,REG,W,11-5,-120,O,9.0,MIL,2019,20190530,57,0.5454545454545454,0
"May 31, 2019",@ Pittsburgh,REG,L,9-4,-135,O,9.5,MIL,2019,20190531,58,0.574468085106383,0
"Jun 1, 2019",@ Pittsburgh,REG,W,12-10,-200,O,9.5,MIL,2019,20190601,59,0.6666666666666667,0
"Jun 2, 2019",@ Pittsburgh,REG,W,4-2,-105,U,9.0,MIL,2019,20190602,60,0.5121951219512195,0
"Jun 4, 2019",vs Miami,REG,L,16-0,-200,O,9.0,MIL,2019,20190604,61,0.6666666666666667,0
"Jun 5, 2019",vs Miami,REG,L,8-3,-260,O,9.0,MIL,2019,20190605,62,0.7222222222222222,0
"Jun 6, 2019",vs Miami,REG,W,5-1,-175,U,8.5,MIL,2019,20190606,63,0.6363636363636364,0
"Jun 7, 2019",vs Pittsburgh,REG,W,10-4,-270,O,9.5,MIL,2019,20190607,64,0.7297297297297297,0
"Jun 8, 2019",vs Pittsburgh,REG,W,5-3,-164,U,9.5,MIL,2019,20190608,65,0.6212121212121212,0
"Jun 9, 2019",vs Pittsburgh,REG,W,5-2,-200,U,9.5,MIL,2019,20190609,66,0.6666666666666667,0
"Jun 11, 2019",@ Houston,REG,L,10-8,102,O,8.5,MIL,2019,20190611,67,0.49504950495049505,0
"Jun 12, 2019",@ Houston,REG,W,6-3,130,O,7.5,MIL,2019,20190612,68,0.43478260869565216,0
"Jun 14, 2019",@ San Francisco,REG,L,5-3,-155,P,8.0,MIL,2019,20190614,69,0.607843137254902,0
"Jun 15, 2019",@ San Francisco,REG,L,8-7,102,O,7.5,MIL,2019,20190615,70,0.49504950495049505,0
"Jun 16, 2019",@ San Francisco,REG,W,5-3,-158,P,8.0,MIL,2019,20190616,71,0.6124031007751938,0
