Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Jul 24, 2020",@ NY Mets,REG,L,1-0,155,U,7.5,ATL,2020,20200724,1,0.39215686274509803,0
"Jul 25, 2020",@ NY Mets,REG,W,5-3,-120,U,9.0,ATL,2020,20200725,2,0.5454545454545454,0
"Jul 26, 2020",@ NY Mets,REG,W,14-1,-103,O,9.5,ATL,2020,20200726,3,0.5073891625615763,0
"Jul 27, 2020",@ Tampa Bay,REG,L,14-5,127,O,8.0,ATL,2020,20200727,4,0.44052863436123346,0
"Jul 28, 2020",@ Tampa Bay,REG,L,5-2,125,U,9.0,ATL,2020,20200728,5,0.4444444444444444,0
"Jul 29, 2020",vs Tampa Bay,REG,W,7-4,-125,O,8.5,ATL,2020,20200729,6,0.5555555555555556,0
"Jul 30, 2020",vs Tampa Bay,REG,W,2-1,-146,U,9.0,ATL,2020,20200730,7,0.5934959349593496,0
"Jul 31, 2020",vs NY Mets,REG,W,11-10,-130,O,10.5,ATL,2020,20200731,8,0.5652173913043479,0
"Aug 1, 2020",vs NY Mets,REG,W,7-1,-110,U,10.0,ATL,2020,20200801,9,0.5238095238095238,0
"Aug 2, 2020",vs NY Mets,REG,W,4-0,-123,U,10.5,ATL,2020,20200802,10,0.5515695067264574,0
"Aug 3, 2020",vs NY Mets,REG,L,7-2,115,O,8.0,ATL,2020,20200803,11,0.46511627906976744,0
"Aug 4, 2020",vs Toronto,REG,W,10-1,-178,O,8.5,ATL,2020,20200804,12,0.6402877697841727,0
"Aug 5, 2020",vs Toronto,REG,L,2-1,-126,U,9.0,ATL,2020,20200805,13,0.5575221238938053,0
"Aug 6, 2020",vs Toronto,REG,W,4-3,-120,U,9.0,ATL,2020,20200806,14,0.5454545454545454,0
"Aug 8, 2020",@ Philadelphia,REG,L,5-0,108,U,10.0,ATL,2020,20200808,15,0.4807692307692308,0
"Aug 9, 2020",@ Philadelphia,REG,W,5-2,-110,U,7.5,ATL,2020,20200809,16,0.5238095238095238,1
"Aug 9, 2020",@ Philadelphia,REG,W,8-0,-150,O,6.5,ATL,2020,20200809,17,0.6,2
"Aug 10, 2020",@ Philadelphia,REG,L,13-8,135,O,9.0,ATL,2020,20200810,18,0.425531914893617,0
"Aug 11, 2020",@ NY Yankees,REG,L,9-6,130,O,9.5,ATL,2020,20200811,19,0.43478260869565216,0
"Aug 12, 2020",@ NY Yankees,REG,L,6-3,150,P,9.0,ATL,2020,20200812,20,0.4,0
"Aug 14, 2020",@ Miami,REG,L,8-2,-105,O,9.0,ATL,2020,20200814,21,0.5121951219512195,0
"Aug 15, 2020",@ Miami,REG,W,2-1,-197,U,8.5,ATL,2020,20200815,22,0.6632996632996633,0
"Aug 16, 2020",@ Miami,REG,W,4-0,-126,U,8.5,ATL,2020,20200816,23,0.5575221238938053,0
"Aug 17, 2020",vs Washington,REG,W,7-6,-160,O,10.5,ATL,2020,20200817,24,0.6153846153846154,0
"Aug 18, 2020",vs Washington,REG,L,8-5,-125,O,9.5,ATL,2020,20200818,25,0.5555555555555556,0
"Aug 21, 2020",vs Philadelphia,REG,W,11-2,-111,O,8.0,ATL,2020,20200821,26,0.5260663507109005,0
"Aug 22, 2020",vs Philadelphia,REG,W,6-5,105,O,9.0,ATL,2020,20200822,27,0.4878048780487805,0
"Aug 23, 2020",vs Philadelphia,REG,L,5-4,-110,U,9.5,ATL,2020,20200823,28,0.5238095238095238,0
"Aug 26, 2020",vs NY Yankees,REG,W,5-1,157,U,6.5,ATL,2020,20200826,29,0.38910505836575876,1
"Aug 26, 2020",vs NY Yankees,REG,W,2-1,-135,U,6.5,ATL,2020,20200826,30,0.574468085106383,2
"Aug 28, 2020",@ Philadelphia,REG,L,7-4,130,O,9.5,ATL,2020,20200828,31,0.43478260869565216,0
"Aug 29, 2020",@ Philadelphia,REG,L,4-1,117,U,10.5,ATL,2020,20200829,32,0.4608294930875576,0
"Aug 30, 2020",@ Philadelphia,REG,W,12-10,-114,O,9.0,ATL,2020,20200830,33,0.5327102803738317,0
"Aug 31, 2020",@ Boston,REG,W,6-3,-200,P,9.0,ATL,2020,20200831,34,0.6666666666666667,0
"Sep 1, 2020",@ Boston,REG,W,10-3,-165,O,9.5,ATL,2020,20200901,35,0.6226415094339622,0
"Sep 2, 2020",@ Boston,REG,W,7-5,-150,O,11.0,ATL,2020,20200902,36,0.6,0
"Sep 4, 2020",vs Washington,REG,W,7-1,-175,P,8.0,ATL,2020,20200904,37,0.6363636363636364,1
"Sep 4, 2020",vs Washington,REG,L,10-9,-180,O,8.5,ATL,2020,20200904,38,0.6428571428571428,2
