Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Apr 7, 2022",@ Kansas City,REG,L,3-1,-120,U,7.5,CLE,2022,20220407,1,0.5454545454545454,0
"Apr 9, 2022",@ Kansas City,REG,L,1-0,107,U,8.5,CLE,2022,20220409,2,0.4830917874396135,0
"Apr 10, 2022",@ Kansas City,REG,W,17-3,105,O,9.0,CLE,2022,20220410,3,0.4878048780487805,0
"Apr 11, 2022",@ Kansas City,REG,W,10-7,-115,O,8.5,CLE,2022,20220411,4,0.5348837209302326,0
"Apr 12, 2022",@ Cincinnati,REG,W,10-5,-110,O,8.0,CLE,2022,20220412,5,0.5238095238095238,0
"Apr 13, 2022",@ Cincinnati,REG,W,7-3,117,O,9.0,CLE,2022,20220413,6,0.4608294930875576,0
"Apr 15, 2022",vs San Francisco,REG,L,4-1,140,U,7.5,CLE,2022,20220415,7,0.4166666666666667,0
"Apr 16, 2022",vs San Francisco,REG,L,4-2,-108,U,8.0,CLE,2022,20220416,8,0.5192307692307692,0
"Apr 17, 2022",vs San Francisco,REG,L,8-1,113,O,7.5,CLE,2022,20220417,9,0.4694835680751174,0
"Apr 20, 2022",vs Chi White Sox,REG,W,11-1,-152,O,7.5,CLE,2022,20220420,10,0.6031746031746033,1
"Apr 20, 2022",vs Chi White Sox,REG,W,2-1,-140,U,7.5,CLE,2022,20220420,11,0.5833333333333333,2
"Apr 21, 2022",vs Chi White Sox,REG,W,6-3,133,O,7.5,CLE,2022,20220421,12,0.4291845493562232,0
"Apr 22, 2022",@ NY Yankees,REG,L,4-1,165,U,8.0,CLE,2022,20220422,13,0.37735849056603776,0
"Apr 23, 2022",@ NY Yankees,REG,L,5-4,170,O,7.5,CLE,2022,20220423,14,0.37037037037037035,0
"Apr 24, 2022",@ NY Yankees,REG,L,10-2,185,O,7.0,CLE,2022,20220424,15,0.3508771929824561,0
"Apr 25, 2022",@ LA Angels,REG,L,3-0,113,U,8.0,CLE,2022,20220425,16,0.4694835680751174,0
"Apr 26, 2022",@ LA Angels,REG,L,4-1,145,U,7.5,CLE,2022,20220426,17,0.40816326530612246,0
"Apr 27, 2022",@ LA Angels,REG,L,9-5,200,O,7.5,CLE,2022,20220427,18,0.3333333333333333,0
"Apr 28, 2022",@ LA Angels,REG,L,4-1,125,U,8.5,CLE,2022,20220428,19,0.4444444444444444,0
"Apr 29, 2022",@ Oakland,REG,W,9-8,140,O,6.5,CLE,2022,20220429,20,0.4166666666666667,0
"Apr 30, 2022",@ Oakland,REG,W,3-1,-150,U,6.5,CLE,2022,20220430,21,0.6,0
"May 1, 2022",@ Oakland,REG,W,7-3,-118,O,7.0,CLE,2022,20220501,22,0.5412844036697247,0
"May 4, 2022",vs San Diego,REG,L,5-4,110,O,7.0,CLE,2022,20220504,23,0.47619047619047616,1
"May 4, 2022",vs San Diego,REG,W,6-5,126,O,7.0,CLE,2022,20220504,24,0.4424778761061947,2
"May 5, 2022",vs Toronto,REG,W,6-5,141,O,8.0,CLE,2022,20220505,25,0.4149377593360996,0
"May 7, 2022",vs Toronto,REG,L,8-3,122,O,6.5,CLE,2022,20220507,26,0.45045045045045046,1
"May 7, 2022",vs Toronto,REG,W,8-2,117,O,7.5,CLE,2022,20220507,27,0.4608294930875576,2
"May 8, 2022",vs Toronto,REG,W,4-3,170,U,7.5,CLE,2022,20220508,28,0.37037037037037035,0
"May 9, 2022",@ Chi White Sox,REG,W,12-9,165,O,7.5,CLE,2022,20220509,29,0.37735849056603776,0
"May 10, 2022",@ Chi White Sox,REG,L,4-1,170,U,8.0,CLE,2022,20220510,30,0.37037037037037035,0
"May 13, 2022",@ Minnesota,REG,L,12-8,145,O,8.0,CLE,2022,20220513,31,0.40816326530612246,0
"May 14, 2022",@ Minnesota,REG,W,3-2,-130,U,8.5,CLE,2022,20220514,32,0.5652173913043479,0
"May 15, 2022",@ Minnesota,REG,L,3-1,125,U,7.5,CLE,2022,20220515,33,0.4444444444444444,0
"May 17, 2022",vs Cincinnati,REG,L,5-4,-152,O,8.0,CLE,2022,20220517,34,0.6031746031746033,0
"May 19, 2022",vs Cincinnati,REG,L,4-2,-130,U,8.0,CLE,2022,20220519,35,0.5652173913043479,0
"May 20, 2022",vs Detroit,REG,W,6-1,-120,U,9.0,CLE,2022,20220520,36,0.5454545454545454,0
"May 22, 2022",vs Detroit,REG,L,4-2,-180,U,7.0,CLE,2022,20220522,37,0.6428571428571428,0
"May 23, 2022",@ Houston,REG,W,6-1,155,U,8.0,CLE,2022,20220523,38,0.39215686274509803,0
"May 24, 2022",@ Houston,REG,L,7-3,200,O,8.0,CLE,2022,20220524,39,0.3333333333333333,0
"May 25, 2022",@ Houston,REG,L,2-1,160,U,8.5,CLE,2022,20220525,40,0.38461538461538464,0
"May 26, 2022",@ Detroit,REG,L,4-3,122,P,7.0,CLE,2022,20220526,41,0.45045045045045046,0
"May 28, 2022",@ Detroit,REG,W,8-1,-165,O,7.0,CLE,2022,20220528,42,0.6226415094339622,0
"May 29, 2022",@ Detroit,REG,L,2-1,-165,U,8.0,CLE,2022,20220529,43,0.6226415094339622,0
"May 30, 2022",vs Kansas City,REG,W,7-3,-150,U,10.5,CLE,2022,20220530,44,0.6,0
"May 31, 2022",vs Kansas City,REG,W,8-3,-130,O,9.0,CLE,2022,20220531,45,0.5652173913043479,0
"Jun 1, 2022",vs Kansas City,REG,W,4-0,-135,U,9.0,CLE,2022,20220601,46,0.574468085106383,0
"Jun 3, 2022",@ Baltimore,REG,W,6-3,-133,O,8.0,CLE,2022,20220603,47,0.5708154506437768,0
"Jun 4, 2022",@ Baltimore,REG,L,5-4,-119,O,8.0,CLE,2022,20220604,48,0.54337899543379,0
"Jun 5, 2022",@ Baltimore,REG,W,3-2,-115,U,9.0,CLE,2022,20220605,49,0.5348837209302326,0
"Jun 7, 2022",vs Texas,REG,W,6-3,-125,O,8.0,CLE,2022,20220607,50,0.5555555555555556,1
"Jun 7, 2022",vs Texas,REG,L,6-3,-125,P,9.0,CLE,2022,20220607,51,0.5555555555555556,2
"Jun 8, 2022",vs Texas,REG,W,4-0,-175,U,7.0,CLE,2022,20220608,52,0.6363636363636364,0
"Jun 9, 2022",vs Oakland,REG,W,8-4,-170,O,8.5,CLE,2022,20220609,53,0.6296296296296297,0
"Jun 10, 2022",vs Oakland,REG,W,3-2,-160,U,8.0,CLE,2022,20220610,54,0.6153846153846154,0
"Jun 11, 2022",vs Oakland,REG,L,10-5,-123,O,7.5,CLE,2022,20220611,55,0.5515695067264574,0
"Jun 12, 2022",vs Oakland,REG,W,6-3,-165,O,8.5,CLE,2022,20220612,56,0.6226415094339622,0
"Jun 14, 2022",@ Colorado,REG,W,4-3,-170,U,11.0,CLE,2022,20220614,57,0.6296296296296297,0
"Jun 15, 2022",@ Colorado,REG,W,7-5,105,P,12.0,CLE,2022,20220615,58,0.4878048780487805,0
"Jun 16, 2022",@ Colorado,REG,W,4-2,-130,U,11.5,CLE,2022,20220616,59,0.5652173913043479,0
"Jun 17, 2022",@ LA Dodgers,REG,W,2-1,225,U,8.0,CLE,2022,20220617,60,0.3076923076923077,0
"Jun 18, 2022",@ LA Dodgers,REG,L,7-1,230,P,8.0,CLE,2022,20220618,61,0.30303030303030304,0
"Jun 19, 2022",@ LA Dodgers,REG,W,5-3,150,O,7.5,CLE,2022,20220619,62,0.4,0
"Jun 21, 2022",@ Minnesota,REG,W,6-5,140,O,9.0,CLE,2022,20220621,63,0.4166666666666667,0
"Jun 22, 2022",@ Minnesota,REG,W,11-10,135,O,8.0,CLE,2022,20220622,64,0.425531914893617,0
"Jun 23, 2022",@ Minnesota,REG,L,1-0,115,U,10.0,CLE,2022,20220623,65,0.46511627906976744,0
"Jun 24, 2022",vs Boston,REG,L,6-3,104,P,9.0,CLE,2022,20220624,66,0.49019607843137253,0
"Jun 25, 2022",vs Boston,REG,L,4-2,-160,U,8.5,CLE,2022,20220625,67,0.6153846153846154,0
"Jun 26, 2022",vs Boston,REG,L,8-3,-110,O,9.5,CLE,2022,20220626,68,0.5238095238095238,0
"Jun 27, 2022",vs Minnesota,REG,L,11-1,110,O,8.0,CLE,2022,20220627,69,0.47619047619047616,0
"Jun 28, 2022",vs Minnesota,REG,W,3-2,-110,U,8.5,CLE,2022,20220628,70,0.5238095238095238,1
"Jun 28, 2022",vs Minnesota,REG,L,6-0,-105,U,8.5,CLE,2022,20220628,71,0.5121951219512195,2
"Jun 29, 2022",vs Minnesota,REG,W,7-6,-123,O,8.5,CLE,2022,20220629,72,0.5515695067264574,0
"Jun 30, 2022",vs Minnesota,REG,W,5-3,-145,U,8.5,CLE,2022,20220630,73,0.5918367346938775,0
"Jul 2, 2022",vs NY Yankees,REG,L,13-4,230,O,8.5,CLE,2022,20220702,74,0.30303030303030304,1
"Jul 2, 2022",vs NY Yankees,REG,L,6-1,160,U,8.5,CLE,2022,20220702,75,0.38461538461538464,2
"Jul 3, 2022",vs NY Yankees,REG,W,2-0,145,U,7.5,CLE,2022,20220703,76,0.40816326530612246,0
"Jul 4, 2022",@ Detroit,REG,L,4-1,-145,U,8.5,CLE,2022,20220704,77,0.5918367346938775,1
"Jul 4, 2022",@ Detroit,REG,L,5-3,-130,U,8.5,CLE,2022,20220704,78,0.5652173913043479,2
"Jul 5, 2022",@ Detroit,REG,L,11-4,-155,O,9.0,CLE,2022,20220705,79,0.607843137254902,0
"Jul 6, 2022",@ Detroit,REG,L,8-2,-165,O,7.5,CLE,2022,20220706,80,0.6226415094339622,0
"Jul 8, 2022",@ Kansas City,REG,L,4-3,-105,U,8.5,CLE,2022,20220708,81,0.5121951219512195,0
"Jul 9, 2022",@ Kansas City,REG,W,13-1,-138,O,8.5,CLE,2022,20220709,82,0.5798319327731092,0
"Jul 10, 2022",@ Kansas City,REG,L,5-1,-115,U,9.0,CLE,2022,20220710,83,0.5348837209302326,0
"Jul 11, 2022",vs Chi White Sox,REG,W,8-4,-105,O,9.0,CLE,2022,20220711,84,0.5121951219512195,0
"Jul 12, 2022",vs Chi White Sox,REG,W,4-1,-165,U,8.0,CLE,2022,20220712,85,0.6226415094339622,1
"Jul 12, 2022",vs Chi White Sox,REG,L,7-0,143,U,8.5,CLE,2022,20220712,86,0.411522633744856,2
"Jul 13, 2022",vs Chi White Sox,REG,L,2-1,100,U,8.0,CLE,2022,20220713,87,0.5,0
"Jul 14, 2022",vs Detroit,REG,W,4-0,-240,U,8.5,CLE,2022,20220714,88,0.7058823529411764,0
"Jul 15, 2022",vs Detroit,REG,W,6-5,-185,O,8.5,CLE,2022,20220715,89,0.6491228070175439,0
"Jul 16, 2022",vs Detroit,REG,W,10-0,-163,O,8.5,CLE,2022,20220716,90,0.6197718631178708,0
"Jul 22, 2022",@ Chi White Sox,REG,W,8-2,143,O,8.5,CLE,2022,20220722,91,0.411522633744856,0
"Jul 23, 2022",@ Chi White Sox,REG,W,7-4,100,O,8.0,CLE,2022,20220723,92,0.5,1
"Jul 23, 2022",@ Chi White Sox,REG,L,5-4,148,P,9.0,CLE,2022,20220723,93,0.4032258064516129,2
"Jul 24, 2022",@ Chi White Sox,REG,L,6-3,135,O,7.5,CLE,2022,20220724,94,0.425531914893617,0
"Jul 25, 2022",@ Boston,REG,L,3-1,-110,U,9.5,CLE,2022,20220725,95,0.5238095238095238,0
"Jul 26, 2022",@ Boston,REG,W,8-3,122,O,10.0,CLE,2022,20220726,96,0.45045045045045046,0
"Jul 27, 2022",@ Boston,REG,W,7-6,120,O,8.5,CLE,2022,20220727,97,0.45454545454545453,0
"Jul 28, 2022",@ Boston,REG,L,4-2,-130,U,9.0,CLE,2022,20220728,98,0.5652173913043479,0
"Jul 29, 2022",@ Tampa Bay,REG,W,4-1,105,U,7.0,CLE,2022,20220729,99,0.4878048780487805,0
"Jul 30, 2022",@ Tampa Bay,REG,L,6-4,125,O,7.5,CLE,2022,20220730,100,0.4444444444444444,0
"Jul 31, 2022",@ Tampa Bay,REG,W,5-3,200,O,6.5,CLE,2022,20220731,101,0.3333333333333333,0
"Aug 1, 2022",vs Arizona,REG,W,6-5,-158,O,9.0,CLE,2022,20220801,102,0.6124031007751938,0
"Aug 2, 2022",vs Arizona,REG,L,6-3,-140,O,7.5,CLE,2022,20220802,103,0.5833333333333333,0
"Aug 3, 2022",vs Arizona,REG,W,7-4,-220,O,8.5,CLE,2022,20220803,104,0.6875,0
"Aug 4, 2022",vs Houston,REG,L,6-0,153,U,8.0,CLE,2022,20220804,105,0.3952569169960474,0
"Aug 5, 2022",vs Houston,REG,L,9-3,180,O,8.5,CLE,2022,20220805,106,0.35714285714285715,0
"Aug 6, 2022",vs Houston,REG,W,4-1,138,U,8.5,CLE,2022,20220806,107,0.42016806722689076,0
"Aug 7, 2022",vs Houston,REG,W,1-0,110,U,8.0,CLE,2022,20220807,108,0.47619047619047616,0
"Aug 9, 2022",@ Detroit,REG,W,5-2,-200,P,7.0,CLE,2022,20220809,109,0.6666666666666667,0
"Aug 10, 2022",@ Detroit,REG,W,3-2,-175,U,8.0,CLE,2022,20220810,110,0.6363636363636364,0
"Aug 11, 2022",@ Detroit,REG,W,4-3,-150,U,8.5,CLE,2022,20220811,111,0.6,0
"Aug 12, 2022",@ Toronto,REG,W,8-0,135,U,8.5,CLE,2022,20220812,112,0.425531914893617,0
"Aug 13, 2022",@ Toronto,REG,L,2-1,105,U,8.5,CLE,2022,20220813,113,0.4878048780487805,0
"Aug 14, 2022",@ Toronto,REG,W,7-2,126,O,7.0,CLE,2022,20220814,114,0.4424778761061947,0
"Aug 15, 2022",vs Detroit,REG,W,4-1,-220,U,7.5,CLE,2022,20220815,115,0.6875,1
"Aug 15, 2022",vs Detroit,REG,L,7-5,-200,O,8.5,CLE,2022,20220815,116,0.6666666666666667,2
"Aug 16, 2022",vs Detroit,REG,L,4-3,-220,U,8.0,CLE,2022,20220816,117,0.6875,0
"Aug 17, 2022",vs Detroit,REG,W,8-4,-220,O,7.5,CLE,2022,20220817,118,0.6875,0
"Aug 19, 2022",vs Chi White Sox,REG,W,5-2,-145,U,7.5,CLE,2022,20220819,119,0.5918367346938775,0
"Aug 20, 2022",vs Chi White Sox,REG,L,2-0,-170,U,7.5,CLE,2022,20220820,120,0.6296296296296297,0
"Aug 23, 2022",@ San Diego,REG,W,3-1,125,U,8.0,CLE,2022,20220823,121,0.4444444444444444,0
"Aug 24, 2022",@ San Diego,REG,W,7-0,141,U,7.5,CLE,2022,20220824,122,0.4149377593360996,0
"Aug 25, 2022",@ Seattle,REG,L,3-1,-120,U,8.0,CLE,2022,20220825,123,0.5454545454545454,0
"Aug 26, 2022",@ Seattle,REG,L,3-2,-120,U,7.0,CLE,2022,20220826,124,0.5454545454545454,0
"Aug 27, 2022",@ Seattle,REG,W,4-3,155,P,7.0,CLE,2022,20220827,125,0.39215686274509803,0
"Aug 28, 2022",@ Seattle,REG,L,4-0,130,U,7.0,CLE,2022,20220828,126,0.43478260869565216,0
"Aug 30, 2022",vs Baltimore,REG,W,5-1,-154,U,8.0,CLE,2022,20220830,127,0.6062992125984252,0
"Aug 31, 2022",vs Baltimore,REG,L,4-0,-179,U,8.0,CLE,2022,20220831,128,0.6415770609318996,0
"Sep 1, 2022",vs Baltimore,REG,L,3-0,-180,U,7.5,CLE,2022,20220901,129,0.6428571428571428,0
