Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Apr 8, 2022",vs Boston,REG,W,6-5,-171,O,8.0,NYA,2022,20220408,1,0.6309963099630996,0
"Apr 9, 2022",vs Boston,REG,W,4-2,-152,U,9.0,NYA,2022,20220409,2,0.6031746031746033,0
"Apr 10, 2022",vs Boston,REG,L,4-3,-138,U,8.5,NYA,2022,20220410,3,0.5798319327731092,0
"Apr 11, 2022",vs Toronto,REG,L,3-0,-120,U,9.0,NYA,2022,20220411,4,0.5454545454545454,0
"Apr 12, 2022",vs Toronto,REG,W,4-0,-123,U,9.5,NYA,2022,20220412,5,0.5515695067264574,0
"Apr 13, 2022",vs Toronto,REG,L,6-4,-161,O,8.0,NYA,2022,20220413,6,0.6168582375478927,0
"Apr 14, 2022",vs Toronto,REG,W,3-0,-136,U,8.5,NYA,2022,20220414,7,0.576271186440678,0
"Apr 15, 2022",@ Baltimore,REG,L,2-1,-195,U,9.0,NYA,2022,20220415,8,0.6610169491525424,0
"Apr 16, 2022",@ Baltimore,REG,W,5-2,-175,U,8.5,NYA,2022,20220416,9,0.6363636363636364,0
"Apr 17, 2022",@ Baltimore,REG,L,5-0,-200,U,8.0,NYA,2022,20220417,10,0.6666666666666667,0
"Apr 19, 2022",@ Detroit,REG,W,4-2,-212,U,7.5,NYA,2022,20220419,11,0.6794871794871795,0
"Apr 20, 2022",@ Detroit,REG,W,5-3,-163,O,7.0,NYA,2022,20220420,12,0.6197718631178708,0
"Apr 21, 2022",@ Detroit,REG,L,3-0,-165,U,8.5,NYA,2022,20220421,13,0.6226415094339622,0
"Apr 22, 2022",vs Cleveland,REG,W,4-1,-175,U,8.0,NYA,2022,20220422,14,0.6363636363636364,0
"Apr 23, 2022",vs Cleveland,REG,W,5-4,-200,O,7.5,NYA,2022,20220423,15,0.6666666666666667,0
"Apr 24, 2022",vs Cleveland,REG,W,10-2,-200,O,7.0,NYA,2022,20220424,16,0.6666666666666667,0
"Apr 26, 2022",vs Baltimore,REG,W,12-8,-265,O,7.5,NYA,2022,20220426,17,0.726027397260274,0
"Apr 27, 2022",vs Baltimore,REG,W,5-2,-260,U,8.0,NYA,2022,20220427,18,0.7222222222222222,0
"Apr 28, 2022",vs Baltimore,REG,W,10-5,-220,O,7.5,NYA,2022,20220428,19,0.6875,0
"Apr 29, 2022",@ Kansas City,REG,W,12-2,-200,O,8.5,NYA,2022,20220429,20,0.6666666666666667,0
"Apr 30, 2022",@ Kansas City,REG,W,3-0,-230,U,8.0,NYA,2022,20220430,21,0.696969696969697,0
"May 1, 2022",@ Kansas City,REG,W,6-4,-200,O,8.0,NYA,2022,20220501,22,0.6666666666666667,0
"May 2, 2022",@ Toronto,REG,W,3-2,-120,U,8.5,NYA,2022,20220502,23,0.5454545454545454,0
"May 3, 2022",@ Toronto,REG,W,9-1,125,O,7.5,NYA,2022,20220503,24,0.4444444444444444,0
"May 4, 2022",@ Toronto,REG,L,2-1,-155,U,8.5,NYA,2022,20220504,25,0.607843137254902,0
"May 8, 2022",vs Texas,REG,W,2-1,-240,U,7.0,NYA,2022,20220508,26,0.7058823529411764,1
"May 8, 2022",vs Texas,REG,L,4-2,-200,U,7.5,NYA,2022,20220508,27,0.6666666666666667,2
"May 9, 2022",vs Texas,REG,W,1-0,-225,U,7.0,NYA,2022,20220509,28,0.6923076923076923,0
"May 10, 2022",vs Toronto,REG,W,6-5,-170,O,7.5,NYA,2022,20220510,29,0.6296296296296297,0
"May 11, 2022",vs Toronto,REG,W,5-3,-132,O,7.5,NYA,2022,20220511,30,0.5689655172413793,0
"May 12, 2022",@ Chi White Sox,REG,W,15-7,130,O,8.0,NYA,2022,20220512,31,0.43478260869565216,0
"May 13, 2022",@ Chi White Sox,REG,W,10-4,-195,O,8.0,NYA,2022,20220513,32,0.6610169491525424,0
"May 14, 2022",@ Chi White Sox,REG,L,3-2,-140,U,9.0,NYA,2022,20220514,33,0.5833333333333333,0
"May 15, 2022",@ Chi White Sox,REG,W,5-1,-120,U,7.5,NYA,2022,20220515,34,0.5454545454545454,0
"May 16, 2022",@ Baltimore,REG,W,6-2,-190,P,8.0,NYA,2022,20220516,35,0.6551724137931034,0
"May 17, 2022",@ Baltimore,REG,W,5-4,-220,O,8.5,NYA,2022,20220517,36,0.6875,0
"May 18, 2022",@ Baltimore,REG,W,3-2,-250,U,7.5,NYA,2022,20220518,37,0.7142857142857143,0
"May 19, 2022",@ Baltimore,REG,L,9-6,-200,O,8.0,NYA,2022,20220519,38,0.6666666666666667,0
"May 21, 2022",vs Chi White Sox,REG,W,7-5,-225,O,9.0,NYA,2022,20220521,39,0.6923076923076923,0
"May 22, 2022",vs Chi White Sox,REG,L,3-1,-152,U,9.0,NYA,2022,20220522,40,0.6031746031746033,1
"May 22, 2022",vs Chi White Sox,REG,L,5-0,-170,U,8.5,NYA,2022,20220522,41,0.6296296296296297,2
"May 23, 2022",vs Baltimore,REG,L,6-4,-300,O,7.5,NYA,2022,20220523,42,0.75,0
"May 24, 2022",vs Baltimore,REG,W,7-6,-210,O,7.5,NYA,2022,20220524,43,0.6774193548387097,0
"May 25, 2022",vs Baltimore,REG,W,2-0,-162,U,7.5,NYA,2022,20220525,44,0.6183206106870229,0
"May 26, 2022",@ Tampa Bay,REG,W,7-2,-120,O,7.0,NYA,2022,20220526,45,0.5454545454545454,0
"May 27, 2022",@ Tampa Bay,REG,W,2-0,124,U,7.0,NYA,2022,20220527,46,0.44642857142857145,0
"May 28, 2022",@ Tampa Bay,REG,L,3-1,-150,U,6.5,NYA,2022,20220528,47,0.6,0
"May 29, 2022",@ Tampa Bay,REG,L,4-2,125,U,6.5,NYA,2022,20220529,48,0.4444444444444444,0
"May 31, 2022",vs LA Angels,REG,W,9-1,-130,O,8.5,NYA,2022,20220531,49,0.5652173913043479,0
"Jun 2, 2022",vs LA Angels,REG,W,6-1,-115,U,7.5,NYA,2022,20220602,50,0.5348837209302326,1
"Jun 2, 2022",vs LA Angels,REG,W,2-1,-155,U,8.5,NYA,2022,20220602,51,0.607843137254902,2
"Jun 3, 2022",vs Detroit,REG,W,13-0,-340,O,7.5,NYA,2022,20220603,52,0.7727272727272727,0
"Jun 4, 2022",vs Detroit,REG,W,3-0,-360,U,9.0,NYA,2022,20220604,53,0.782608695652174,0
"Jun 5, 2022",vs Detroit,REG,W,5-4,-300,O,8.0,NYA,2022,20220605,54,0.75,0
"Jun 7, 2022",@ Minnesota,REG,W,10-4,-165,O,8.5,NYA,2022,20220607,55,0.6226415094339622,0
"Jun 8, 2022",@ Minnesota,REG,L,8-1,-180,P,9.0,NYA,2022,20220608,56,0.6428571428571428,0
"Jun 9, 2022",@ Minnesota,REG,W,10-7,-210,O,8.0,NYA,2022,20220609,57,0.6774193548387097,0
"Jun 10, 2022",vs Chi Cubs,REG,W,2-1,-270,U,9.0,NYA,2022,20220610,58,0.7297297297297297,0
"Jun 11, 2022",vs Chi Cubs,REG,W,8-0,-235,U,8.5,NYA,2022,20220611,59,0.7014925373134329,0
"Jun 12, 2022",vs Chi Cubs,REG,W,18-4,-210,O,8.5,NYA,2022,20220612,60,0.6774193548387097,0
"Jun 14, 2022",vs Tampa Bay,REG,W,2-0,-210,U,7.5,NYA,2022,20220614,61,0.6774193548387097,0
"Jun 15, 2022",vs Tampa Bay,REG,W,4-3,-140,O,6.5,NYA,2022,20220615,62,0.5833333333333333,0
"Jun 16, 2022",vs Tampa Bay,REG,W,2-1,-170,U,8.5,NYA,2022,20220616,63,0.6296296296296297,0
"Jun 17, 2022",@ Toronto,REG,W,12-3,-115,O,9.0,NYA,2022,20220617,64,0.5348837209302326,0
"Jun 18, 2022",@ Toronto,REG,W,4-0,133,U,8.5,NYA,2022,20220618,65,0.4291845493562232,0
"Jun 19, 2022",@ Toronto,REG,L,10-9,-160,O,9.0,NYA,2022,20220619,66,0.6153846153846154,0
"Jun 20, 2022",@ Tampa Bay,REG,W,4-2,-145,U,6.5,NYA,2022,20220620,67,0.5918367346938775,0
"Jun 21, 2022",@ Tampa Bay,REG,L,5-4,-155,O,7.0,NYA,2022,20220621,68,0.607843137254902,0
"Jun 22, 2022",@ Tampa Bay,REG,W,5-4,-160,O,7.0,NYA,2022,20220622,69,0.6153846153846154,0
"Jun 23, 2022",vs Houston,REG,W,7-6,-135,O,8.0,NYA,2022,20220623,70,0.574468085106383,0
"Jun 24, 2022",vs Houston,REG,L,3-1,-122,U,8.0,NYA,2022,20220624,71,0.5495495495495495,0
"Jun 25, 2022",vs Houston,REG,L,3-0,-200,U,8.0,NYA,2022,20220625,72,0.6666666666666667,0
"Jun 26, 2022",vs Houston,REG,W,6-3,-185,P,9.0,NYA,2022,20220626,73,0.6491228070175439,0
"Jun 27, 2022",vs Oakland,REG,W,9-5,-300,O,8.5,NYA,2022,20220627,74,0.75,0
"Jun 28, 2022",vs Oakland,REG,W,2-1,-200,U,8.0,NYA,2022,20220628,75,0.6666666666666667,0
"Jun 29, 2022",vs Oakland,REG,W,5-3,-340,U,8.5,NYA,2022,20220629,76,0.7727272727272727,0
"Jun 30, 2022",@ Houston,REG,L,2-1,-140,U,7.5,NYA,2022,20220630,77,0.5833333333333333,0
"Jul 2, 2022",@ Cleveland,REG,W,13-4,-290,O,8.5,NYA,2022,20220702,78,0.7435897435897436,1
"Jul 2, 2022",@ Cleveland,REG,W,6-1,-188,U,8.5,NYA,2022,20220702,79,0.6527777777777778,2
"Jul 3, 2022",@ Cleveland,REG,L,2-0,-175,U,7.5,NYA,2022,20220703,80,0.6363636363636364,0
"Jul 5, 2022",@ Pittsburgh,REG,L,5-2,-200,U,9.0,NYA,2022,20220705,81,0.6666666666666667,0
"Jul 6, 2022",@ Pittsburgh,REG,W,16-0,-200,O,8.5,NYA,2022,20220706,82,0.6666666666666667,0
"Jul 7, 2022",@ Boston,REG,W,6-5,-160,O,8.5,NYA,2022,20220707,83,0.6153846153846154,0
"Jul 8, 2022",@ Boston,REG,W,12-5,-145,O,9.5,NYA,2022,20220708,84,0.5918367346938775,0
"Jul 9, 2022",@ Boston,REG,L,6-5,-165,O,9.0,NYA,2022,20220709,85,0.6226415094339622,0
"Jul 10, 2022",@ Boston,REG,L,11-6,-145,O,9.0,NYA,2022,20220710,86,0.5918367346938775,0
"Jul 12, 2022",vs Cincinnati,REG,L,4-3,-300,U,8.5,NYA,2022,20220712,87,0.75,0
"Jul 13, 2022",vs Cincinnati,REG,W,7-6,-360,O,8.5,NYA,2022,20220713,88,0.782608695652174,0
"Jul 14, 2022",vs Cincinnati,REG,L,7-6,-185,O,8.0,NYA,2022,20220714,89,0.6491228070175439,0
"Jul 15, 2022",vs Boston,REG,L,5-4,-160,O,8.0,NYA,2022,20220715,90,0.6153846153846154,0
"Jul 16, 2022",vs Boston,REG,W,14-1,-165,O,9.0,NYA,2022,20220716,91,0.6226415094339622,0
"Jul 17, 2022",vs Boston,REG,W,13-2,-178,O,7.5,NYA,2022,20220717,92,0.6402877697841727,0
"Jul 21, 2022",@ Houston,REG,L,3-2,115,U,7.5,NYA,2022,20220721,93,0.46511627906976744,1
"Jul 21, 2022",@ Houston,REG,L,7-5,120,O,8.0,NYA,2022,20220721,94,0.45454545454545453,2
"Jul 22, 2022",@ Baltimore,REG,W,7-6,-140,O,9.0,NYA,2022,20220722,95,0.5833333333333333,0
"Jul 23, 2022",@ Baltimore,REG,L,6-3,-240,O,8.5,NYA,2022,20220723,96,0.7058823529411764,0
"Jul 24, 2022",@ Baltimore,REG,W,6-0,-170,U,9.0,NYA,2022,20220724,97,0.6296296296296297,0
"Jul 26, 2022",@ NY Mets,REG,L,6-3,-115,O,8.0,NYA,2022,20220726,98,0.5348837209302326,0
"Jul 27, 2022",@ NY Mets,REG,L,3-2,165,U,7.5,NYA,2022,20220727,99,0.37735849056603776,0
"Jul 28, 2022",vs Kansas City,REG,W,1-0,-250,U,8.5,NYA,2022,20220728,100,0.7142857142857143,0
"Jul 29, 2022",vs Kansas City,REG,W,11-5,-400,O,8.5,NYA,2022,20220729,101,0.8,0
"Jul 30, 2022",vs Kansas City,REG,W,8-2,-315,O,9.0,NYA,2022,20220730,102,0.7590361445783133,0
"Jul 31, 2022",vs Kansas City,REG,L,8-6,-275,O,8.5,NYA,2022,20220731,103,0.7333333333333334,0
"Aug 1, 2022",vs Seattle,REG,W,7-2,-180,P,9.0,NYA,2022,20220801,104,0.6428571428571428,0
"Aug 2, 2022",vs Seattle,REG,L,8-6,-175,O,8.5,NYA,2022,20220802,105,0.6363636363636364,0
"Aug 3, 2022",vs Seattle,REG,L,7-3,-170,O,7.0,NYA,2022,20220803,106,0.6296296296296297,0
"Aug 5, 2022",@ St. Louis,REG,L,4-3,-155,U,8.5,NYA,2022,20220805,107,0.607843137254902,0
"Aug 6, 2022",@ St. Louis,REG,L,1-0,107,U,8.5,NYA,2022,20220806,108,0.4830917874396135,0
"Aug 7, 2022",@ St. Louis,REG,L,12-9,-127,O,8.0,NYA,2022,20220807,109,0.5594713656387665,0
"Aug 8, 2022",@ Seattle,REG,W,9-4,-110,O,8.0,NYA,2022,20220808,110,0.5238095238095238,0
"Aug 9, 2022",@ Seattle,REG,L,1-0,-138,U,6.5,NYA,2022,20220809,111,0.5798319327731092,0
"Aug 10, 2022",@ Seattle,REG,L,4-3,-125,P,7.0,NYA,2022,20220810,112,0.5555555555555556,0
"Aug 12, 2022",@ Boston,REG,L,3-2,-108,U,9.0,NYA,2022,20220812,113,0.5192307692307692,0
"Aug 13, 2022",@ Boston,REG,W,3-2,-150,U,9.0,NYA,2022,20220813,114,0.6,0
"Aug 14, 2022",@ Boston,REG,L,3-0,-130,U,9.5,NYA,2022,20220814,115,0.5652173913043479,0
"Aug 15, 2022",vs Tampa Bay,REG,L,4-0,-250,U,7.0,NYA,2022,20220815,116,0.7142857142857143,0
"Aug 16, 2022",vs Tampa Bay,REG,L,3-1,-165,U,7.0,NYA,2022,20220816,117,0.6226415094339622,0
"Aug 17, 2022",vs Tampa Bay,REG,W,8-7,-135,O,8.5,NYA,2022,20220817,118,0.574468085106383,0
"Aug 18, 2022",vs Toronto,REG,L,9-2,-165,O,9.0,NYA,2022,20220818,119,0.6226415094339622,0
"Aug 19, 2022",vs Toronto,REG,L,4-0,-101,U,8.0,NYA,2022,20220819,120,0.5024875621890548,0
"Aug 20, 2022",vs Toronto,REG,L,5-2,-185,U,8.0,NYA,2022,20220820,121,0.6491228070175439,0
"Aug 21, 2022",vs Toronto,REG,W,4-2,-120,U,7.5,NYA,2022,20220821,122,0.5454545454545454,0
"Aug 22, 2022",vs NY Mets,REG,W,4-2,140,U,7.5,NYA,2022,20220822,123,0.4166666666666667,0
