Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Apr 1, 2021",@ NY Yankees,REG,W,3-2,170,U,8.0,TOR,2021,20210401,1,0.37037037037037035,0
"Apr 3, 2021",@ NY Yankees,REG,L,5-3,155,U,9.0,TOR,2021,20210403,2,0.39215686274509803,0
"Apr 4, 2021",@ NY Yankees,REG,W,3-1,160,U,9.5,TOR,2021,20210404,3,0.38461538461538464,0
"Apr 5, 2021",@ Texas,REG,W,6-2,-148,U,9.5,TOR,2021,20210405,4,0.5967741935483871,0
"Apr 6, 2021",@ Texas,REG,L,7-4,-138,O,9.5,TOR,2021,20210406,5,0.5798319327731092,0
"Apr 7, 2021",@ Texas,REG,L,2-1,-188,U,8.5,TOR,2021,20210407,6,0.6527777777777778,0
"Apr 8, 2021",vs LA Angels,REG,L,7-5,-106,O,10.0,TOR,2021,20210408,7,0.5145631067961165,0
"Apr 9, 2021",vs LA Angels,REG,L,7-1,115,U,11.0,TOR,2021,20210409,8,0.46511627906976744,0
"Apr 10, 2021",vs LA Angels,REG,W,15-1,-107,O,10.5,TOR,2021,20210410,9,0.5169082125603865,0
"Apr 12, 2021",vs NY Yankees,REG,L,3-1,180,U,9.0,TOR,2021,20210412,10,0.35714285714285715,0
"Apr 13, 2021",vs NY Yankees,REG,W,7-3,-110,O,9.0,TOR,2021,20210413,11,0.5238095238095238,0
"Apr 14, 2021",vs NY Yankees,REG,W,5-4,130,U,10.5,TOR,2021,20210414,12,0.43478260869565216,0
"Apr 15, 2021",@ Kansas City,REG,L,7-5,108,O,9.0,TOR,2021,20210415,13,0.4807692307692308,0
"Apr 17, 2021",@ Kansas City,REG,W,5-1,-109,U,6.5,TOR,2021,20210417,14,0.5215311004784688,1
"Apr 17, 2021",@ Kansas City,REG,L,3-2,-118,U,7.5,TOR,2021,20210417,15,0.5412844036697247,2
"Apr 18, 2021",@ Kansas City,REG,L,2-0,105,U,8.5,TOR,2021,20210418,16,0.4878048780487805,0
"Apr 20, 2021",@ Boston,REG,L,4-2,-107,U,8.0,TOR,2021,20210420,17,0.5169082125603865,0
"Apr 21, 2021",@ Boston,REG,W,6-3,110,U,9.5,TOR,2021,20210421,18,0.47619047619047616,0
"Apr 23, 2021",@ Tampa Bay,REG,W,5-3,146,O,7.0,TOR,2021,20210423,19,0.4065040650406504,0
"Apr 24, 2021",@ Tampa Bay,REG,L,5-3,120,U,8.5,TOR,2021,20210424,20,0.45454545454545453,0
"Apr 25, 2021",@ Tampa Bay,REG,W,1-0,-117,U,7.5,TOR,2021,20210425,21,0.5391705069124424,0
"Apr 27, 2021",vs Washington,REG,W,9-5,105,O,8.5,TOR,2021,20210427,22,0.4878048780487805,0
"Apr 28, 2021",vs Washington,REG,L,8-2,-170,O,9.5,TOR,2021,20210428,23,0.6296296296296297,0
"Apr 30, 2021",vs Atlanta,REG,W,13-5,-126,O,10.5,TOR,2021,20210430,24,0.5575221238938053,0
"May 1, 2021",vs Atlanta,REG,W,6-5,125,O,10.5,TOR,2021,20210501,25,0.4444444444444444,0
"May 2, 2021",vs Atlanta,REG,W,7-2,113,U,10.5,TOR,2021,20210502,26,0.4694835680751174,0
"May 3, 2021",@ Oakland,REG,L,5-4,108,O,8.5,TOR,2021,20210503,27,0.4807692307692308,0
"May 4, 2021",@ Oakland,REG,L,4-1,111,U,8.5,TOR,2021,20210504,28,0.47393364928909953,0
"May 5, 2021",@ Oakland,REG,W,9-4,124,O,8.0,TOR,2021,20210505,29,0.44642857142857145,0
"May 6, 2021",@ Oakland,REG,W,10-4,-135,O,8.5,TOR,2021,20210506,30,0.574468085106383,0
"May 7, 2021",@ Houston,REG,L,10-4,131,O,9.0,TOR,2021,20210507,31,0.4329004329004329,0
"May 8, 2021",@ Houston,REG,W,8-4,130,O,9.0,TOR,2021,20210508,32,0.43478260869565216,0
"May 9, 2021",@ Houston,REG,L,7-4,140,O,9.0,TOR,2021,20210509,33,0.4166666666666667,0
"May 11, 2021",@ Atlanta,REG,W,5-3,-104,U,9.5,TOR,2021,20210511,34,0.5098039215686274,0
"May 12, 2021",@ Atlanta,REG,W,4-1,102,U,8.0,TOR,2021,20210512,35,0.49504950495049505,0
"May 13, 2021",@ Atlanta,REG,W,8-4,143,O,8.5,TOR,2021,20210513,36,0.411522633744856,0
"May 14, 2021",vs Philadelphia,REG,L,5-1,-146,U,10.5,TOR,2021,20210514,37,0.5934959349593496,0
"May 15, 2021",vs Philadelphia,REG,W,4-0,128,U,10.0,TOR,2021,20210515,38,0.43859649122807015,0
"May 16, 2021",vs Philadelphia,REG,W,10-8,-200,O,10.0,TOR,2021,20210516,39,0.6666666666666667,0
"May 18, 2021",vs Boston,REG,W,8-0,-123,U,9.0,TOR,2021,20210518,40,0.5515695067264574,0
"May 19, 2021",vs Boston,REG,L,7-3,-116,O,9.5,TOR,2021,20210519,41,0.537037037037037,0
"May 20, 2021",vs Boston,REG,L,8-7,-122,O,9.5,TOR,2021,20210520,42,0.5495495495495495,0
"May 21, 2021",vs Tampa Bay,REG,L,9-7,143,O,9.0,TOR,2021,20210521,43,0.411522633744856,0
"May 22, 2021",vs Tampa Bay,REG,L,3-1,-115,U,9.5,TOR,2021,20210522,44,0.5348837209302326,0
"May 23, 2021",vs Tampa Bay,REG,L,6-4,-161,O,9.0,TOR,2021,20210523,45,0.6168582375478927,0
"May 24, 2021",vs Tampa Bay,REG,L,14-8,-103,O,11.0,TOR,2021,20210524,46,0.5073891625615763,0
"May 25, 2021",@ NY Yankees,REG,W,6-2,157,U,9.0,TOR,2021,20210525,47,0.38910505836575876,0
"May 27, 2021",@ NY Yankees,REG,W,2-0,117,U,7.0,TOR,2021,20210527,48,0.4608294930875576,1
"May 27, 2021",@ NY Yankees,REG,L,5-3,105,O,7.0,TOR,2021,20210527,49,0.4878048780487805,2
"May 28, 2021",@ Cleveland,REG,W,11-2,-165,O,7.5,TOR,2021,20210528,50,0.6226415094339622,0
"May 30, 2021",@ Cleveland,REG,W,4-1,-105,U,6.5,TOR,2021,20210530,51,0.5121951219512195,1
"May 30, 2021",@ Cleveland,REG,L,6-5,-170,O,7.0,TOR,2021,20210530,52,0.6296296296296297,2
"Jun 1, 2021",vs Miami,REG,W,5-1,-152,U,8.5,TOR,2021,20210601,53,0.6031746031746033,0
"Jun 2, 2021",vs Miami,REG,W,6-5,-165,O,8.0,TOR,2021,20210602,54,0.6226415094339622,0
"Jun 4, 2021",vs Houston,REG,L,13-1,-133,O,8.5,TOR,2021,20210604,55,0.5708154506437768,0
"Jun 5, 2021",vs Houston,REG,W,6-2,-105,U,10.0,TOR,2021,20210605,56,0.5121951219512195,0
"Jun 6, 2021",vs Houston,REG,L,6-3,-108,U,9.5,TOR,2021,20210606,57,0.5192307692307692,0
"Jun 8, 2021",@ Chi White Sox,REG,L,6-1,129,U,8.5,TOR,2021,20210608,58,0.4366812227074236,0
"Jun 9, 2021",@ Chi White Sox,REG,W,6-2,145,P,8.0,TOR,2021,20210609,59,0.40816326530612246,0
"Jun 10, 2021",@ Chi White Sox,REG,L,5-2,-110,U,9.0,TOR,2021,20210610,60,0.5238095238095238,0
"Jun 11, 2021",@ Boston,REG,L,6-5,103,O,9.5,TOR,2021,20210611,61,0.49261083743842365,0
"Jun 12, 2021",@ Boston,REG,W,7-2,107,U,9.5,TOR,2021,20210612,62,0.4830917874396135,0
"Jun 13, 2021",@ Boston,REG,W,18-4,-126,O,10.5,TOR,2021,20210613,63,0.5575221238938053,0
"Jun 14, 2021",@ Boston,REG,L,2-1,120,U,9.5,TOR,2021,20210614,64,0.45454545454545453,0
"Jun 15, 2021",vs NY Yankees,REG,L,6-5,-122,O,9.5,TOR,2021,20210615,65,0.5495495495495495,0
"Jun 16, 2021",vs NY Yankees,REG,L,3-2,144,U,8.5,TOR,2021,20210616,66,0.4098360655737705,0
"Jun 17, 2021",vs NY Yankees,REG,L,8-4,-104,O,10.5,TOR,2021,20210617,67,0.5098039215686274,0
"Jun 18, 2021",@ Baltimore,REG,L,7-1,-195,U,10.5,TOR,2021,20210618,68,0.6610169491525424,0
"Jun 19, 2021",@ Baltimore,REG,W,10-7,-155,O,10.0,TOR,2021,20210619,69,0.607843137254902,0
"Jun 20, 2021",@ Baltimore,REG,W,7-4,-185,O,10.5,TOR,2021,20210620,70,0.6491228070175439,0
"Jun 22, 2021",@ Miami,REG,W,2-1,102,U,7.5,TOR,2021,20210622,71,0.49504950495049505,0
"Jun 23, 2021",@ Miami,REG,W,3-1,-118,U,7.5,TOR,2021,20210623,72,0.5412844036697247,0
"Jun 24, 2021",vs Baltimore,REG,W,9-0,-182,U,10.5,TOR,2021,20210624,73,0.6453900709219857,0
"Jun 25, 2021",vs Baltimore,REG,L,6-5,-250,O,10.5,TOR,2021,20210625,74,0.7142857142857143,0
"Jun 26, 2021",vs Baltimore,REG,W,12-4,-260,O,10.0,TOR,2021,20210626,75,0.7222222222222222,0
"Jun 27, 2021",vs Baltimore,REG,W,5-2,-245,U,10.5,TOR,2021,20210627,76,0.7101449275362319,0
"Jun 29, 2021",vs Seattle,REG,W,9-3,-225,O,9.5,TOR,2021,20210629,77,0.6923076923076923,0
"Jun 30, 2021",vs Seattle,REG,L,9-7,-235,O,10.5,TOR,2021,20210630,78,0.7014925373134329,0
"Jul 1, 2021",vs Seattle,REG,L,7-2,-185,U,10.0,TOR,2021,20210701,79,0.6491228070175439,0
"Jul 2, 2021",vs Tampa Bay,REG,W,11-1,-122,O,10.0,TOR,2021,20210702,80,0.5495495495495495,0
"Jul 3, 2021",vs Tampa Bay,REG,W,6-3,-118,U,10.0,TOR,2021,20210703,81,0.5412844036697247,0
"Jul 4, 2021",vs Tampa Bay,REG,L,5-1,-170,U,10.0,TOR,2021,20210704,82,0.6296296296296297,0
"Jul 6, 2021",@ Baltimore,REG,L,7-5,-200,O,11.0,TOR,2021,20210706,83,0.6666666666666667,0
"Jul 7, 2021",@ Baltimore,REG,W,10-2,-200,O,11.0,TOR,2021,20210707,84,0.6666666666666667,0
"Jul 9, 2021",@ Tampa Bay,REG,L,7-1,113,U,8.5,TOR,2021,20210709,85,0.4694835680751174,0
"Jul 10, 2021",@ Tampa Bay,REG,L,5-2,103,U,9.0,TOR,2021,20210710,86,0.49261083743842365,0
"Jul 11, 2021",@ Tampa Bay,REG,W,3-1,-123,U,8.5,TOR,2021,20210711,87,0.5515695067264574,0
"Jul 16, 2021",vs Texas,REG,W,10-2,-260,O,9.5,TOR,2021,20210716,88,0.7222222222222222,0
"Jul 18, 2021",vs Texas,REG,W,5-0,-225,U,7.5,TOR,2021,20210718,89,0.6923076923076923,1
"Jul 18, 2021",vs Texas,REG,W,10-0,-200,O,8.0,TOR,2021,20210718,90,0.6666666666666667,2
"Jul 19, 2021",vs Boston,REG,L,13-4,-125,O,10.5,TOR,2021,20210719,91,0.5555555555555556,0
"Jul 21, 2021",vs Boston,REG,L,7-4,-200,O,10.5,TOR,2021,20210721,92,0.6666666666666667,0
"Jul 23, 2021",@ NY Mets,REG,L,3-0,103,U,8.5,TOR,2021,20210723,93,0.49261083743842365,0
"Jul 24, 2021",@ NY Mets,REG,W,10-3,-111,O,8.5,TOR,2021,20210724,94,0.5260663507109005,0
"Jul 25, 2021",@ NY Mets,REG,L,5-4,-117,U,9.5,TOR,2021,20210725,95,0.5391705069124424,0
"Jul 26, 2021",@ Boston,REG,L,5-4,125,U,11.5,TOR,2021,20210726,96,0.4444444444444444,0
"Jul 28, 2021",@ Boston,REG,W,4-1,-150,U,8.5,TOR,2021,20210728,97,0.6,1
"Jul 28, 2021",@ Boston,REG,L,4-1,120,U,8.0,TOR,2021,20210728,98,0.45454545454545453,2
"Jul 29, 2021",@ Boston,REG,W,13-1,107,O,10.5,TOR,2021,20210729,99,0.4830917874396135,0
"Jul 30, 2021",vs Kansas City,REG,W,6-4,-250,P,10.0,TOR,2021,20210730,100,0.7142857142857143,0
"Jul 31, 2021",vs Kansas City,REG,W,4-0,-240,U,9.5,TOR,2021,20210731,101,0.7058823529411764,0
"Aug 1, 2021",vs Kansas City,REG,W,5-1,-235,U,8.5,TOR,2021,20210801,102,0.7014925373134329,0
"Aug 2, 2021",vs Cleveland,REG,L,5-2,-250,U,9.0,TOR,2021,20210802,103,0.7142857142857143,0
"Aug 3, 2021",vs Cleveland,REG,W,7-2,-200,P,9.0,TOR,2021,20210803,104,0.6666666666666667,0
"Aug 4, 2021",vs Cleveland,REG,W,8-6,-200,O,9.5,TOR,2021,20210804,105,0.6666666666666667,0
"Aug 5, 2021",vs Cleveland,REG,W,3-0,-195,U,9.0,TOR,2021,20210805,106,0.6610169491525424,0
"Aug 6, 2021",vs Boston,REG,W,12-4,-137,O,9.0,TOR,2021,20210806,107,0.5780590717299579,0
"Aug 7, 2021",vs Boston,REG,W,1-0,-185,U,7.0,TOR,2021,20210807,108,0.6491228070175439,1
"Aug 7, 2021",vs Boston,REG,L,2-1,-160,U,7.0,TOR,2021,20210807,109,0.6153846153846154,2
