Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Mar 28, 2019",@ Toronto,REG,W,2-0,132,U,9.0,DET,2019,20190328,1,0.43103448275862066,0
"Mar 29, 2019",@ Toronto,REG,L,6-0,110,U,9.0,DET,2019,20190329,2,0.47619047619047616,0
"Mar 30, 2019",@ Toronto,REG,L,3-0,110,U,8.5,DET,2019,20190330,3,0.47619047619047616,0
"Mar 31, 2019",@ Toronto,REG,W,4-3,142,U,9.0,DET,2019,20190331,4,0.4132231404958678,0
"Apr 1, 2019",@ NY Yankees,REG,L,3-1,190,U,8.5,DET,2019,20190401,5,0.3448275862068966,0
"Apr 2, 2019",@ NY Yankees,REG,W,3-1,190,U,7.5,DET,2019,20190402,6,0.3448275862068966,0
"Apr 3, 2019",@ NY Yankees,REG,W,2-1,160,U,9.5,DET,2019,20190403,7,0.38461538461538464,0
"Apr 4, 2019",vs Kansas City,REG,W,5-4,-101,O,7.5,DET,2019,20190404,8,0.5024875621890548,0
"Apr 6, 2019",vs Kansas City,REG,W,7-4,-125,O,9.0,DET,2019,20190406,9,0.5555555555555556,0
"Apr 7, 2019",vs Kansas City,REG,W,3-1,100,U,9.0,DET,2019,20190407,10,0.5,0
"Apr 9, 2019",vs Cleveland,REG,L,8-2,126,O,8.0,DET,2019,20190409,11,0.4424778761061947,0
"Apr 10, 2019",vs Cleveland,REG,W,4-1,130,U,7.0,DET,2019,20190410,12,0.43478260869565216,0
"Apr 11, 2019",vs Cleveland,REG,L,4-0,121,U,7.5,DET,2019,20190411,13,0.45248868778280543,0
"Apr 13, 2019",@ Minnesota,REG,L,4-3,185,U,8.0,DET,2019,20190413,14,0.3508771929824561,0
"Apr 14, 2019",@ Minnesota,REG,L,6-4,210,O,7.5,DET,2019,20190414,15,0.3225806451612903,0
"Apr 16, 2019",vs Pittsburgh,REG,L,5-3,-107,O,7.5,DET,2019,20190416,16,0.5169082125603865,0
"Apr 17, 2019",vs Pittsburgh,REG,L,3-2,100,U,8.5,DET,2019,20190417,17,0.5,0
"Apr 18, 2019",vs Chi White Sox,REG,W,9-7,-105,O,9.0,DET,2019,20190418,18,0.5121951219512195,0
"Apr 19, 2019",vs Chi White Sox,REG,L,7-3,-108,O,8.5,DET,2019,20190419,19,0.5192307692307692,0
"Apr 21, 2019",vs Chi White Sox,REG,W,4-3,-117,U,9.0,DET,2019,20190421,20,0.5391705069124424,0
"Apr 23, 2019",@ Boston,REG,W,7-4,180,O,8.0,DET,2019,20190423,21,0.35714285714285715,1
"Apr 23, 2019",@ Boston,REG,W,4-2,160,U,9.0,DET,2019,20190423,22,0.38461538461538464,2
"Apr 24, 2019",@ Boston,REG,L,11-4,195,O,9.5,DET,2019,20190424,23,0.3389830508474576,0
"Apr 25, 2019",@ Boston,REG,L,7-3,200,O,9.5,DET,2019,20190425,24,0.3333333333333333,0
"Apr 26, 2019",@ Chi White Sox,REG,L,12-11,123,O,9.0,DET,2019,20190426,25,0.4484304932735426,0
"Apr 28, 2019",@ Chi White Sox,REG,L,4-1,-118,U,8.0,DET,2019,20190428,26,0.5412844036697247,0
"Apr 30, 2019",@ Philadelphia,REG,W,3-1,170,U,8.5,DET,2019,20190430,27,0.37037037037037035,0
"May 1, 2019",@ Philadelphia,REG,L,7-3,220,O,8.0,DET,2019,20190501,28,0.3125,0
"May 3, 2019",vs Kansas City,REG,W,4-3,-145,U,8.0,DET,2019,20190503,29,0.5918367346938775,0
"May 4, 2019",vs Kansas City,REG,L,15-3,-107,O,9.0,DET,2019,20190504,30,0.5169082125603865,0
"May 5, 2019",vs Kansas City,REG,W,5-2,-120,U,8.5,DET,2019,20190505,31,0.5454545454545454,0
"May 7, 2019",vs LA Angels,REG,L,5-2,127,U,9.0,DET,2019,20190507,32,0.44052863436123346,0
"May 8, 2019",vs LA Angels,REG,W,10-3,-112,O,8.0,DET,2019,20190508,33,0.5283018867924528,0
"May 9, 2019",vs LA Angels,REG,L,13-0,164,O,9.5,DET,2019,20190509,34,0.3787878787878788,0
"May 10, 2019",@ Minnesota,REG,L,6-0,190,U,9.0,DET,2019,20190510,35,0.3448275862068966,0
"May 11, 2019",@ Minnesota,REG,W,5-3,150,U,8.5,DET,2019,20190511,36,0.4,1
"May 11, 2019",@ Minnesota,REG,L,8-3,188,O,9.5,DET,2019,20190511,37,0.3472222222222222,2
"May 12, 2019",@ Minnesota,REG,W,5-3,165,U,8.5,DET,2019,20190512,38,0.37735849056603776,0
"May 13, 2019",vs Houston,REG,L,8-1,147,O,8.5,DET,2019,20190513,39,0.4048582995951417,0
"May 14, 2019",vs Houston,REG,L,11-4,195,O,10.5,DET,2019,20190514,40,0.3389830508474576,0
"May 15, 2019",vs Houston,REG,L,5-1,325,U,9.5,DET,2019,20190515,41,0.23529411764705882,0
"May 16, 2019",vs Oakland,REG,L,17-3,140,O,8.5,DET,2019,20190516,42,0.4166666666666667,0
"May 17, 2019",vs Oakland,REG,L,7-2,170,P,9.0,DET,2019,20190517,43,0.37037037037037035,0
"May 18, 2019",vs Oakland,REG,L,4-1,105,U,9.0,DET,2019,20190518,44,0.4878048780487805,0
"May 19, 2019",vs Oakland,REG,L,5-3,180,U,10.5,DET,2019,20190519,45,0.35714285714285715,0
"May 21, 2019",vs Miami,REG,L,5-4,-107,O,7.0,DET,2019,20190521,46,0.5169082125603865,0
"May 22, 2019",vs Miami,REG,L,6-3,-112,P,9.0,DET,2019,20190522,47,0.5283018867924528,0
"May 23, 2019",vs Miami,REG,L,5-2,-150,U,9.0,DET,2019,20190523,48,0.6,0
"May 24, 2019",@ NY Mets,REG,W,9-8,250,O,8.0,DET,2019,20190524,49,0.2857142857142857,0
"May 25, 2019",@ NY Mets,REG,L,5-4,160,P,9.0,DET,2019,20190525,50,0.38461538461538464,0
"May 26, 2019",@ NY Mets,REG,L,4-3,155,U,7.5,DET,2019,20190526,51,0.39215686274509803,0
"May 27, 2019",@ Baltimore,REG,L,5-3,-105,U,9.5,DET,2019,20190527,52,0.5121951219512195,0
"May 28, 2019",@ Baltimore,REG,W,3-0,-112,U,9.0,DET,2019,20190528,53,0.5283018867924528,0
"May 29, 2019",@ Baltimore,REG,W,4-2,120,U,9.5,DET,2019,20190529,54,0.45454545454545453,0
"May 31, 2019",@ Atlanta,REG,W,8-2,170,O,9.5,DET,2019,20190531,55,0.37037037037037035,0
"Jun 1, 2019",@ Atlanta,REG,L,10-5,230,O,9.0,DET,2019,20190601,56,0.30303030303030304,0
"Jun 2, 2019",@ Atlanta,REG,L,7-4,160,O,9.0,DET,2019,20190602,57,0.38461538461538464,0
"Jun 4, 2019",vs Tampa Bay,REG,W,9-6,235,O,8.5,DET,2019,20190604,58,0.29850746268656714,0
"Jun 5, 2019",vs Tampa Bay,REG,L,4-0,180,U,8.5,DET,2019,20190605,59,0.35714285714285715,0
"Jun 6, 2019",vs Tampa Bay,REG,L,6-1,165,U,9.0,DET,2019,20190606,60,0.37735849056603776,0
"Jun 7, 2019",vs Minnesota,REG,L,6-3,115,P,9.0,DET,2019,20190607,61,0.46511627906976744,0
"Jun 8, 2019",vs Minnesota,REG,W,9-3,200,O,9.5,DET,2019,20190608,62,0.3333333333333333,0
"Jun 9, 2019",vs Minnesota,REG,L,12-2,190,O,9.5,DET,2019,20190609,63,0.3448275862068966,0
"Jun 11, 2019",@ Kansas City,REG,L,3-2,127,U,8.5,DET,2019,20190611,64,0.44052863436123346,0
"Jun 12, 2019",@ Kansas City,REG,W,3-2,110,U,8.5,DET,2019,20190612,65,0.47619047619047616,0
"Jun 13, 2019",@ Kansas City,REG,L,7-3,-135,O,8.5,DET,2019,20190613,66,0.574468085106383,0
"Jun 14, 2019",vs Cleveland,REG,L,13-4,150,O,9.5,DET,2019,20190614,67,0.4,0
"Jun 15, 2019",vs Cleveland,REG,L,4-2,220,U,9.0,DET,2019,20190615,68,0.3125,0
"Jun 16, 2019",vs Cleveland,REG,L,8-0,157,P,8.0,DET,2019,20190616,69,0.38910505836575876,0
"Jun 18, 2019",@ Pittsburgh,REG,W,5-4,152,P,9.0,DET,2019,20190618,70,0.3968253968253968,0
"Jun 19, 2019",@ Pittsburgh,REG,L,8-7,180,O,9.0,DET,2019,20190619,71,0.35714285714285715,0
"Jun 21, 2019",@ Cleveland,REG,L,7-6,170,O,7.5,DET,2019,20190621,72,0.37037037037037035,0
"Jun 22, 2019",@ Cleveland,REG,L,2-0,165,U,9.0,DET,2019,20190622,73,0.37735849056603776,0
"Jun 23, 2019",@ Cleveland,REG,L,8-3,170,O,9.5,DET,2019,20190623,74,0.37037037037037035,0
"Jun 25, 2019",vs Texas,REG,L,5-3,140,U,10.0,DET,2019,20190625,75,0.4166666666666667,0
"Jun 26, 2019",vs Texas,REG,L,4-1,102,U,8.5,DET,2019,20190626,76,0.49504950495049505,0
"Jun 27, 2019",vs Texas,REG,L,3-1,100,U,9.5,DET,2019,20190627,77,0.5,0
"Jun 28, 2019",vs Washington,REG,L,3-1,162,U,10.5,DET,2019,20190628,78,0.3816793893129771,0
"Jun 29, 2019",vs Washington,REG,W,7-5,170,O,11.0,DET,2019,20190629,79,0.37037037037037035,0
"Jun 30, 2019",vs Washington,REG,L,2-1,285,U,9.0,DET,2019,20190630,80,0.2597402597402597,0
"Jul 3, 2019",@ Chi White Sox,REG,L,7-5,140,O,9.5,DET,2019,20190703,81,0.4166666666666667,1
"Jul 3, 2019",@ Chi White Sox,REG,L,9-6,115,O,10.5,DET,2019,20190703,82,0.46511627906976744,2
"Jul 4, 2019",@ Chi White Sox,REG,W,11-5,100,O,9.5,DET,2019,20190704,83,0.5,0
"Jul 5, 2019",vs Boston,REG,L,9-6,210,O,11.0,DET,2019,20190705,84,0.3225806451612903,0
"Jul 6, 2019",vs Boston,REG,L,10-6,161,O,10.5,DET,2019,20190706,85,0.3831417624521073,0
"Jul 7, 2019",vs Boston,REG,L,6-3,240,U,10.5,DET,2019,20190707,86,0.29411764705882354,0
"Jul 12, 2019",@ Kansas City,REG,L,8-5,129,O,9.0,DET,2019,20190712,87,0.4366812227074236,0
"Jul 13, 2019",@ Kansas City,REG,L,4-1,-109,U,8.5,DET,2019,20190713,88,0.5215311004784688,0
"Jul 14, 2019",@ Kansas City,REG,W,12-8,133,O,10.5,DET,2019,20190714,89,0.4291845493562232,0
"Jul 15, 2019",@ Cleveland,REG,L,8-6,190,O,10.5,DET,2019,20190715,90,0.3448275862068966,0
"Jul 16, 2019",@ Cleveland,REG,L,8-0,210,U,10.5,DET,2019,20190716,91,0.3225806451612903,0
"Jul 17, 2019",@ Cleveland,REG,L,7-2,260,P,9.0,DET,2019,20190717,92,0.2777777777777778,0
"Jul 18, 2019",@ Cleveland,REG,L,6-3,195,O,8.5,DET,2019,20190718,93,0.3389830508474576,0
"Jul 19, 2019",vs Toronto,REG,L,12-1,150,O,10.0,DET,2019,20190719,94,0.4,0
"Jul 20, 2019",vs Toronto,REG,L,7-5,111,O,10.5,DET,2019,20190720,95,0.47393364928909953,0
"Jul 21, 2019",vs Toronto,REG,W,4-3,110,U,10.5,DET,2019,20190721,96,0.47619047619047616,0
"Jul 23, 2019",vs Philadelphia,REG,L,3-2,130,U,8.0,DET,2019,20190723,97,0.43478260869565216,0
"Jul 24, 2019",vs Philadelphia,REG,L,4-0,145,U,10.0,DET,2019,20190724,98,0.40816326530612246,0
"Jul 25, 2019",@ Seattle,REG,L,10-2,146,O,9.5,DET,2019,20190725,99,0.4065040650406504,0
"Jul 26, 2019",@ Seattle,REG,L,3-2,122,U,9.5,DET,2019,20190726,100,0.45045045045045046,0
"Jul 27, 2019",@ Seattle,REG,L,8-1,145,P,9.0,DET,2019,20190727,101,0.40816326530612246,0
"Jul 28, 2019",@ Seattle,REG,L,3-2,100,U,8.0,DET,2019,20190728,102,0.5,0
"Jul 29, 2019",@ LA Angels,REG,W,7-2,225,U,10.5,DET,2019,20190729,103,0.3076923076923077,0
"Jul 30, 2019",@ LA Angels,REG,L,6-1,255,U,9.5,DET,2019,20190730,104,0.28169014084507044,0
"Jul 31, 2019",@ LA Angels,REG,W,9-1,170,O,9.5,DET,2019,20190731,105,0.37037037037037035,0
"Aug 2, 2019",@ Texas,REG,L,5-4,220,U,9.5,DET,2019,20190802,106,0.3125,0
"Aug 3, 2019",@ Texas,REG,L,5-4,-105,U,9.5,DET,2019,20190803,107,0.5121951219512195,0
"Aug 4, 2019",@ Texas,REG,L,9-4,170,O,11.0,DET,2019,20190804,108,0.37037037037037035,0
"Aug 5, 2019",vs Chi White Sox,REG,L,7-4,122,O,8.5,DET,2019,20190805,109,0.45045045045045046,0
"Aug 6, 2019",vs Chi White Sox,REG,L,5-3,-105,U,9.0,DET,2019,20190806,110,0.5121951219512195,1
"Aug 6, 2019",vs Chi White Sox,REG,W,10-6,-115,O,10.0,DET,2019,20190806,111,0.5348837209302326,2
"Aug 7, 2019",vs Chi White Sox,REG,L,8-1,112,P,9.0,DET,2019,20190807,112,0.4716981132075472,0
"Aug 8, 2019",vs Kansas City,REG,W,10-8,-161,O,9.0,DET,2019,20190808,113,0.6168582375478927,0
"Aug 9, 2019",vs Kansas City,REG,W,5-2,152,U,10.0,DET,2019,20190809,114,0.3968253968253968,0
"Aug 10, 2019",vs Kansas City,REG,L,7-0,-131,U,9.5,DET,2019,20190810,115,0.5670995670995671,0
"Aug 11, 2019",vs Kansas City,REG,L,10-2,117,O,8.5,DET,2019,20190811,116,0.4608294930875576,0
"Aug 13, 2019",vs Seattle,REG,L,11-6,-160,O,9.0,DET,2019,20190813,117,0.6153846153846154,0
"Aug 14, 2019",vs Seattle,REG,W,3-2,147,U,10.0,DET,2019,20190814,118,0.4048582995951417,0
"Aug 15, 2019",vs Seattle,REG,L,7-2,-107,P,9.0,DET,2019,20190815,119,0.5169082125603865,0
"Aug 16, 2019",@ Tampa Bay,REG,W,2-0,290,U,7.5,DET,2019,20190816,120,0.2564102564102564,0
"Aug 17, 2019",@ Tampa Bay,REG,L,1-0,280,U,8.5,DET,2019,20190817,121,0.2631578947368421,0
"Aug 18, 2019",@ Tampa Bay,REG,L,5-4,173,O,7.5,DET,2019,20190818,122,0.3663003663003663,0
"Aug 19, 2019",@ Houston,REG,L,5-4,365,U,10.5,DET,2019,20190819,123,0.21505376344086022,0
"Aug 20, 2019",@ Houston,REG,L,6-3,240,P,9.0,DET,2019,20190820,124,0.29411764705882354,0
"Aug 21, 2019",@ Houston,REG,W,2-1,445,U,8.5,DET,2019,20190821,125,0.1834862385321101,0
"Aug 22, 2019",@ Houston,REG,L,6-3,445,O,8.0,DET,2019,20190822,126,0.1834862385321101,0
"Aug 23, 2019",@ Minnesota,REG,W,9-6,310,O,9.5,DET,2019,20190823,127,0.24390243902439024,0
"Aug 24, 2019",@ Minnesota,REG,L,8-5,300,O,10.0,DET,2019,20190824,128,0.25,0
"Aug 25, 2019",@ Minnesota,REG,L,7-4,170,O,9.0,DET,2019,20190825,129,0.37037037037037035,0
"Aug 27, 2019",vs Cleveland,REG,L,10-1,143,O,9.5,DET,2019,20190827,130,0.411522633744856,0
"Aug 28, 2019",vs Cleveland,REG,L,4-2,185,U,9.5,DET,2019,20190828,131,0.3508771929824561,0
"Aug 29, 2019",vs Cleveland,REG,L,2-0,230,U,8.5,DET,2019,20190829,132,0.30303030303030304,0
"Aug 30, 2019",vs Minnesota,REG,L,13-5,240,O,10.5,DET,2019,20190830,133,0.29411764705882354,0
"Aug 31, 2019",vs Minnesota,REG,W,10-7,139,O,9.5,DET,2019,20190831,134,0.41841004184100417,0
"Sep 1, 2019",vs Minnesota,REG,L,8-3,170,O,9.5,DET,2019,20190901,135,0.37037037037037035,0
