Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Mar 28, 2019",vs Arizona,REG,W,12-5,-170,O,7.0,LAN,2019,20190328,1,0.6296296296296297,0
"Mar 29, 2019",vs Arizona,REG,L,5-4,-165,O,7.0,LAN,2019,20190329,2,0.6226415094339622,0
"Mar 30, 2019",vs Arizona,REG,W,18-5,-200,O,7.5,LAN,2019,20190330,3,0.6666666666666667,0
"Mar 31, 2019",vs Arizona,REG,W,8-7,-200,O,7.5,LAN,2019,20190331,4,0.6666666666666667,0
"Apr 1, 2019",vs San Francisco,REG,L,4-2,-200,U,7.5,LAN,2019,20190401,5,0.6666666666666667,0
"Apr 2, 2019",vs San Francisco,REG,W,6-5,-150,O,7.0,LAN,2019,20190402,6,0.6,0
"Apr 3, 2019",vs San Francisco,REG,W,5-3,-200,O,7.0,LAN,2019,20190403,7,0.6666666666666667,0
"Apr 5, 2019",@ Colorado,REG,W,10-6,-130,O,11.0,LAN,2019,20190405,8,0.5652173913043479,0
"Apr 6, 2019",@ Colorado,REG,W,7-2,-125,U,10.0,LAN,2019,20190406,9,0.5555555555555556,0
"Apr 7, 2019",@ Colorado,REG,W,12-6,-170,O,11.5,LAN,2019,20190407,10,0.6296296296296297,0
"Apr 8, 2019",@ St. Louis,REG,L,4-3,102,U,8.0,LAN,2019,20190408,11,0.49504950495049505,0
"Apr 9, 2019",@ St. Louis,REG,L,4-0,-112,U,8.5,LAN,2019,20190409,12,0.5283018867924528,0
"Apr 10, 2019",@ St. Louis,REG,L,7-2,-110,O,8.0,LAN,2019,20190410,13,0.5238095238095238,0
"Apr 11, 2019",@ St. Louis,REG,L,11-7,-131,O,8.5,LAN,2019,20190411,14,0.5670995670995671,0
"Apr 12, 2019",vs Milwaukee,REG,L,8-5,-155,O,8.5,LAN,2019,20190412,15,0.607843137254902,0
"Apr 13, 2019",vs Milwaukee,REG,L,4-1,-150,U,9.0,LAN,2019,20190413,16,0.6,0
"Apr 14, 2019",vs Milwaukee,REG,W,7-1,-142,U,9.0,LAN,2019,20190414,17,0.5867768595041323,0
"Apr 15, 2019",vs Cincinnati,REG,W,4-3,-178,U,7.5,LAN,2019,20190415,18,0.6402877697841727,0
"Apr 16, 2019",vs Cincinnati,REG,W,6-1,-165,U,8.5,LAN,2019,20190416,19,0.6226415094339622,0
"Apr 17, 2019",vs Cincinnati,REG,W,3-2,-175,U,8.0,LAN,2019,20190417,20,0.6363636363636364,0
"Apr 18, 2019",@ Milwaukee,REG,W,3-1,-105,U,9.5,LAN,2019,20190418,21,0.5121951219512195,0
"Apr 19, 2019",@ Milwaukee,REG,W,5-3,-112,U,9.5,LAN,2019,20190419,22,0.5283018867924528,0
"Apr 20, 2019",@ Milwaukee,REG,L,5-0,-123,U,9.0,LAN,2019,20190420,23,0.5515695067264574,0
"Apr 21, 2019",@ Milwaukee,REG,W,6-5,-126,O,8.5,LAN,2019,20190421,24,0.5575221238938053,0
"Apr 23, 2019",@ Chi Cubs,REG,L,7-2,100,O,8.0,LAN,2019,20190423,25,0.5,0
"Apr 24, 2019",@ Chi Cubs,REG,L,7-6,-113,O,8.0,LAN,2019,20190424,26,0.5305164319248826,0
"Apr 25, 2019",@ Chi Cubs,REG,W,2-1,-125,U,8.5,LAN,2019,20190425,27,0.5555555555555556,0
"Apr 26, 2019",vs Pittsburgh,REG,W,6-2,-180,O,7.5,LAN,2019,20190426,28,0.6428571428571428,0
"Apr 27, 2019",vs Pittsburgh,REG,W,3-1,-205,U,7.5,LAN,2019,20190427,29,0.6721311475409837,0
"Apr 28, 2019",vs Pittsburgh,REG,W,7-6,-185,O,8.0,LAN,2019,20190428,30,0.6491228070175439,0
"Apr 29, 2019",@ San Francisco,REG,L,3-2,-152,U,8.0,LAN,2019,20190429,31,0.6031746031746033,0
"Apr 30, 2019",@ San Francisco,REG,W,10-3,-145,O,7.0,LAN,2019,20190430,32,0.5918367346938775,0
"May 1, 2019",@ San Francisco,REG,L,2-1,-127,U,7.0,LAN,2019,20190501,33,0.5594713656387665,0
"May 3, 2019",@ San Diego,REG,W,4-3,-154,U,7.5,LAN,2019,20190503,34,0.6062992125984252,0
"May 4, 2019",@ San Diego,REG,W,7-6,100,O,7.5,LAN,2019,20190504,35,0.5,0
"May 5, 2019",@ San Diego,REG,L,8-5,-122,O,8.0,LAN,2019,20190505,36,0.5495495495495495,0
"May 6, 2019",vs Atlanta,REG,W,5-3,-153,P,8.0,LAN,2019,20190506,37,0.6047430830039526,0
"May 7, 2019",vs Atlanta,REG,W,9-0,-131,O,7.5,LAN,2019,20190507,38,0.5670995670995671,0
"May 8, 2019",vs Atlanta,REG,W,9-4,-205,O,8.0,LAN,2019,20190508,39,0.6721311475409837,0
"May 9, 2019",vs Washington,REG,L,6-0,-149,U,7.0,LAN,2019,20190509,40,0.5983935742971888,0
"May 10, 2019",vs Washington,REG,W,5-0,-210,U,8.5,LAN,2019,20190510,41,0.6774193548387097,0
"May 11, 2019",vs Washington,REG,L,5-2,-138,P,7.0,LAN,2019,20190511,42,0.5798319327731092,0
"May 12, 2019",vs Washington,REG,W,6-0,-133,U,7.5,LAN,2019,20190512,43,0.5708154506437768,0
