Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Aug 14, 2020",@ Toronto,REG,L,12-4,-135,O,11.0,TBA,2020,20200814,21,0.574468085106383,0
"Aug 15, 2020",@ Toronto,REG,W,3-2,-128,U,10.5,TBA,2020,20200815,22,0.5614035087719298,0
"Aug 16, 2020",@ Toronto,REG,W,7-5,-120,O,7.5,TBA,2020,20200816,23,0.5454545454545454,0
"Aug 18, 2020",@ NY Yankees,REG,W,6-3,-121,O,8.5,TBA,2020,20200818,24,0.5475113122171946,0
"Aug 19, 2020",@ NY Yankees,REG,W,4-2,160,U,8.5,TBA,2020,20200819,25,0.38461538461538464,0
"Aug 20, 2020",@ NY Yankees,REG,W,10-5,132,O,9.5,TBA,2020,20200820,26,0.43103448275862066,0
"Aug 21, 2020",vs Toronto,REG,L,6-5,-150,O,8.5,TBA,2020,20200821,27,0.6,0
"Aug 22, 2020",vs Toronto,REG,W,2-1,105,U,8.5,TBA,2020,20200822,28,0.4878048780487805,0
"Aug 23, 2020",vs Toronto,REG,W,5-4,-148,P,9.0,TBA,2020,20200823,29,0.5967741935483871,0
"Aug 24, 2020",vs Toronto,REG,L,6-4,-220,O,8.5,TBA,2020,20200824,30,0.6875,0
"Aug 25, 2020",vs Baltimore,REG,W,4-2,-210,U,7.5,TBA,2020,20200825,31,0.6774193548387097,0
"Aug 26, 2020",vs Baltimore,REG,W,4-3,-166,U,8.5,TBA,2020,20200826,32,0.6240601503759399,0
"Aug 28, 2020",@ Miami,REG,W,2-0,-130,U,8.5,TBA,2020,20200828,33,0.5652173913043479,0
"Aug 29, 2020",@ Miami,REG,W,4-0,105,U,8.0,TBA,2020,20200829,34,0.4878048780487805,0
"Aug 30, 2020",@ Miami,REG,W,12-7,-170,O,7.0,TBA,2020,20200830,35,0.6296296296296297,0
"Aug 31, 2020",@ NY Yankees,REG,W,5-3,135,O,7.5,TBA,2020,20200831,36,0.425531914893617,0
"Sep 1, 2020",@ NY Yankees,REG,L,5-3,140,U,9.0,TBA,2020,20200901,37,0.4166666666666667,0
"Sep 2, 2020",@ NY Yankees,REG,W,5-2,112,U,9.0,TBA,2020,20200902,38,0.4716981132075472,0
"Sep 4, 2020",vs Miami,REG,W,5-4,-130,O,7.5,TBA,2020,20200904,39,0.5652173913043479,0
"Sep 5, 2020",vs Miami,REG,L,7-3,-215,O,7.5,TBA,2020,20200905,40,0.6825396825396826,0
"Sep 6, 2020",vs Miami,REG,W,5-4,-215,O,7.0,TBA,2020,20200906,41,0.6825396825396826,0
"Sep 7, 2020",@ Washington,REG,L,6-1,101,U,8.0,TBA,2020,20200907,42,0.4975124378109453,0
"Sep 8, 2020",@ Washington,REG,L,5-3,-150,U,9.5,TBA,2020,20200908,43,0.6,0
"Sep 10, 2020",vs Boston,REG,L,4-3,-200,U,9.5,TBA,2020,20200910,44,0.6666666666666667,0
"Sep 11, 2020",vs Boston,REG,W,11-1,-260,O,8.5,TBA,2020,20200911,45,0.7222222222222222,0
"Sep 12, 2020",vs Boston,REG,W,5-4,-220,O,7.5,TBA,2020,20200912,46,0.6875,0
"Sep 13, 2020",vs Boston,REG,L,6-3,-200,O,8.0,TBA,2020,20200913,47,0.6666666666666667,0
"Sep 15, 2020",vs Washington,REG,W,6-1,-170,U,9.0,TBA,2020,20200915,48,0.6296296296296297,0
"Sep 16, 2020",vs Washington,REG,L,4-2,-180,U,9.0,TBA,2020,20200916,49,0.6428571428571428,0
"Sep 17, 2020",@ Baltimore,REG,W,3-1,-185,U,6.0,TBA,2020,20200917,50,0.6491228070175439,1
"Sep 17, 2020",vs Baltimore,REG,W,10-6,-180,O,7.5,TBA,2020,20200917,51,0.6428571428571428,2
"Sep 18, 2020",@ Baltimore,REG,W,2-1,-210,U,8.5,TBA,2020,20200918,52,0.6774193548387097,0
"Sep 19, 2020",@ Baltimore,REG,W,3-1,-185,U,8.5,TBA,2020,20200919,53,0.6491228070175439,0
"Sep 20, 2020",@ Baltimore,REG,L,2-1,-150,U,8.0,TBA,2020,20200920,54,0.6,0
"Sep 21, 2020",@ NY Mets,REG,W,2-1,172,U,7.0,TBA,2020,20200921,55,0.36764705882352944,0
"Sep 22, 2020",@ NY Mets,REG,L,5-2,-140,U,7.5,TBA,2020,20200922,56,0.5833333333333333,0
"Sep 23, 2020",@ NY Mets,REG,W,8-5,-136,O,8.5,TBA,2020,20200923,57,0.576271186440678,0
"Sep 25, 2020",vs Philadelphia,REG,W,6-4,-130,O,8.5,TBA,2020,20200925,58,0.5652173913043479,0
"Sep 26, 2020",vs Philadelphia,REG,W,4-3,-105,U,7.5,TBA,2020,20200926,59,0.5121951219512195,0
"Sep 27, 2020",vs Philadelphia,REG,W,5-0,130,U,7.5,TBA,2020,20200927,60,0.43478260869565216,0
