Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Jul 23, 2022",@ Philadelphia,REG,W,6-2,159,P,8.0,CHN,2022,20220723,94,0.3861003861003861,0
"Jul 24, 2022",@ Philadelphia,REG,W,4-3,100,U,10.0,CHN,2022,20220724,95,0.5,0
"Jul 25, 2022",vs Pittsburgh,REG,W,3-2,-145,U,8.0,CHN,2022,20220725,96,0.5918367346938775,0
"Jul 26, 2022",vs Pittsburgh,REG,W,4-2,-190,U,8.0,CHN,2022,20220726,97,0.6551724137931034,0
"Jul 28, 2022",@ San Francisco,REG,L,4-2,122,U,8.0,CHN,2022,20220728,98,0.45045045045045046,0
"Jul 29, 2022",@ San Francisco,REG,W,4-2,118,U,7.5,CHN,2022,20220729,99,0.45871559633027525,0
"Jul 30, 2022",@ San Francisco,REG,L,5-4,120,O,8.0,CHN,2022,20220730,100,0.45454545454545453,0
"Jul 31, 2022",@ San Francisco,REG,L,4-0,155,U,7.5,CHN,2022,20220731,101,0.39215686274509803,0
"Aug 2, 2022",@ St. Louis,REG,L,6-0,141,U,8.5,CHN,2022,20220802,102,0.4149377593360996,0
"Aug 4, 2022",@ St. Louis,REG,L,4-3,140,U,7.5,CHN,2022,20220804,103,0.4166666666666667,1
"Aug 4, 2022",@ St. Louis,REG,L,7-2,160,O,8.5,CHN,2022,20220804,104,0.38461538461538464,2
"Aug 5, 2022",vs Miami,REG,W,2-1,-145,U,7.5,CHN,2022,20220805,105,0.5918367346938775,0
"Aug 6, 2022",vs Miami,REG,W,4-0,-105,U,8.5,CHN,2022,20220806,106,0.5121951219512195,0
"Aug 7, 2022",vs Miami,REG,L,3-0,-132,U,9.5,CHN,2022,20220807,107,0.5689655172413793,0
"Aug 8, 2022",vs Washington,REG,W,6-3,-200,O,8.0,CHN,2022,20220808,108,0.6666666666666667,0
"Aug 9, 2022",vs Washington,REG,L,6-5,-210,O,7.5,CHN,2022,20220809,109,0.6774193548387097,0
"Aug 10, 2022",vs Washington,REG,W,4-2,-160,U,7.5,CHN,2022,20220810,110,0.6153846153846154,0
"Aug 11, 2022",@ Cincinnati,REG,W,4-2,100,U,9.0,CHN,2022,20220811,111,0.5,0
"Aug 13, 2022",@ Cincinnati,REG,W,7-2,108,P,9.0,CHN,2022,20220813,112,0.4807692307692308,0
"Aug 14, 2022",@ Cincinnati,REG,L,8-5,-145,O,9.5,CHN,2022,20220814,113,0.5918367346938775,0
"Aug 15, 2022",@ Washington,REG,L,5-4,-145,O,8.0,CHN,2022,20220815,114,0.5918367346938775,0
"Aug 16, 2022",@ Washington,REG,W,7-5,-164,O,8.5,CHN,2022,20220816,115,0.6212121212121212,0
"Aug 17, 2022",@ Washington,REG,W,3-2,-153,U,9.0,CHN,2022,20220817,116,0.6047430830039526,0
"Aug 18, 2022",@ Baltimore,REG,W,3-2,140,U,9.0,CHN,2022,20220818,117,0.4166666666666667,0
"Aug 19, 2022",vs Milwaukee,REG,W,8-7,121,O,10.0,CHN,2022,20220819,118,0.45248868778280543,0
"Aug 20, 2022",vs Milwaukee,REG,W,6-5,105,O,9.0,CHN,2022,20220820,119,0.4878048780487805,0
"Aug 21, 2022",vs Milwaukee,REG,L,5-2,130,P,7.0,CHN,2022,20220821,120,0.43478260869565216,0
"Aug 22, 2022",vs St. Louis,REG,L,1-0,145,U,8.0,CHN,2022,20220822,121,0.40816326530612246,0
"Aug 23, 2022",vs St. Louis,REG,W,2-0,160,U,8.0,CHN,2022,20220823,122,0.38461538461538464,1
"Aug 23, 2022",vs St. Louis,REG,L,13-3,124,O,9.0,CHN,2022,20220823,123,0.44642857142857145,2
"Aug 24, 2022",vs St. Louis,REG,W,7-1,153,U,8.5,CHN,2022,20220824,124,0.3952569169960474,0
"Aug 25, 2022",vs St. Louis,REG,L,8-3,-115,O,10.0,CHN,2022,20220825,125,0.5348837209302326,0
"Aug 26, 2022",@ Milwaukee,REG,W,4-3,130,U,7.5,CHN,2022,20220826,126,0.43478260869565216,0
"Aug 27, 2022",@ Milwaukee,REG,L,7-0,165,U,7.5,CHN,2022,20220827,127,0.37735849056603776,0
"Aug 28, 2022",@ Milwaukee,REG,L,9-7,155,O,8.5,CHN,2022,20220828,128,0.39215686274509803,0
"Aug 29, 2022",@ Toronto,REG,L,5-4,195,P,9.0,CHN,2022,20220829,129,0.3389830508474576,0
"Aug 30, 2022",@ Toronto,REG,L,5-3,180,P,8.0,CHN,2022,20220830,130,0.35714285714285715,0
"Aug 31, 2022",@ Toronto,REG,W,7-5,180,O,9.5,CHN,2022,20220831,131,0.35714285714285715,0
"Sep 2, 2022",@ St. Louis,REG,L,8-0,210,P,8.0,CHN,2022,20220902,132,0.3225806451612903,0
"Sep 3, 2022",@ St. Louis,REG,L,8-4,180,O,7.5,CHN,2022,20220903,133,0.35714285714285715,0
"Sep 4, 2022",@ St. Louis,REG,L,2-0,165,U,7.5,CHN,2022,20220904,134,0.37735849056603776,0
"Sep 6, 2022",vs Cincinnati,REG,W,9-3,-153,O,8.0,CHN,2022,20220906,135,0.6047430830039526,0
"Sep 7, 2022",vs Cincinnati,REG,L,7-1,-145,P,8.0,CHN,2022,20220907,136,0.5918367346938775,0
"Sep 8, 2022",vs Cincinnati,REG,L,4-3,-133,U,8.0,CHN,2022,20220908,137,0.5708154506437768,0
"Sep 9, 2022",vs San Francisco,REG,W,4-2,125,U,7.5,CHN,2022,20220909,138,0.4444444444444444,0
"Sep 10, 2022",vs San Francisco,REG,L,5-2,100,U,7.5,CHN,2022,20220910,139,0.5,0
"Sep 11, 2022",vs San Francisco,REG,L,4-2,-115,U,9.0,CHN,2022,20220911,140,0.5348837209302326,0
"Sep 12, 2022",@ NY Mets,REG,W,5-2,240,U,8.0,CHN,2022,20220912,141,0.29411764705882354,0
"Sep 13, 2022",@ NY Mets,REG,W,4-1,320,U,7.0,CHN,2022,20220913,142,0.23809523809523808,0
"Sep 14, 2022",@ NY Mets,REG,W,6-3,170,O,7.5,CHN,2022,20220914,143,0.37037037037037035,0
"Sep 16, 2022",vs Colorado,REG,W,2-1,-125,U,8.5,CHN,2022,20220916,144,0.5555555555555556,0
"Sep 17, 2022",vs Colorado,REG,L,3-1,-135,U,9.5,CHN,2022,20220917,145,0.574468085106383,0
"Sep 18, 2022",vs Colorado,REG,L,4-3,-125,U,9.5,CHN,2022,20220918,146,0.5555555555555556,0
"Sep 19, 2022",@ Miami,REG,L,10-3,126,O,7.0,CHN,2022,20220919,147,0.4424778761061947,0
"Sep 20, 2022",@ Miami,REG,W,2-1,140,U,7.0,CHN,2022,20220920,148,0.4166666666666667,0
"Sep 21, 2022",@ Miami,REG,W,4-3,-105,O,6.5,CHN,2022,20220921,149,0.5121951219512195,0
"Sep 22, 2022",@ Pittsburgh,REG,W,3-2,102,U,7.5,CHN,2022,20220922,150,0.49504950495049505,0
"Sep 23, 2022",@ Pittsburgh,REG,W,6-5,105,O,8.0,CHN,2022,20220923,151,0.4878048780487805,0
"Sep 24, 2022",@ Pittsburgh,REG,L,6-0,-105,U,7.5,CHN,2022,20220924,152,0.5121951219512195,0
"Sep 25, 2022",@ Pittsburgh,REG,W,8-3,120,O,8.0,CHN,2022,20220925,153,0.45454545454545453,0
"Sep 27, 2022",vs Philadelphia,REG,W,2-1,145,U,6.5,CHN,2022,20220927,154,0.40816326530612246,0
"Sep 28, 2022",vs Philadelphia,REG,W,4-2,160,U,6.5,CHN,2022,20220928,155,0.38461538461538464,0
"Sep 29, 2022",vs Philadelphia,REG,W,2-0,160,U,7.5,CHN,2022,20220929,156,0.38461538461538464,0
"Sep 30, 2022",vs Cincinnati,REG,W,6-1,-160,P,7.0,CHN,2022,20220930,157,0.6153846153846154,0
"Oct 1, 2022",vs Cincinnati,REG,W,2-1,-133,U,6.5,CHN,2022,20221001,158,0.5708154506437768,0
"Oct 2, 2022",vs Cincinnati,REG,W,8-1,-185,O,6.5,CHN,2022,20221002,159,0.6491228070175439,0
"Oct 3, 2022",@ Cincinnati,REG,L,3-1,105,U,7.5,CHN,2022,20221003,160,0.4878048780487805,0
"Oct 4, 2022",@ Cincinnati,REG,L,3-2,-115,U,8.5,CHN,2022,20221004,161,0.5348837209302326,0
"Oct 5, 2022",@ Cincinnati,REG,W,15-2,-123,O,8.5,CHN,2022,20221005,162,0.5515695067264574,0
