Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Jul 23, 2020",vs San Francisco,REG,W,8-1,-280,U,9.5,LAN,2020,20200723,1,0.736842105263158,0
"Jul 24, 2020",vs San Francisco,REG,W,9-1,-320,O,9.5,LAN,2020,20200724,2,0.7619047619047619,0
"Jul 25, 2020",vs San Francisco,REG,L,5-4,-375,U,9.5,LAN,2020,20200725,3,0.7894736842105263,0
"Jul 26, 2020",vs San Francisco,REG,L,3-1,-320,U,9.0,LAN,2020,20200726,4,0.7619047619047619,0
"Jul 28, 2020",@ Houston,REG,W,5-2,-150,U,10.0,LAN,2020,20200728,5,0.6,0
"Jul 29, 2020",@ Houston,REG,W,4-2,-150,U,10.0,LAN,2020,20200729,6,0.6,0
"Jul 30, 2020",@ Arizona,REG,W,6-3,-155,U,9.5,LAN,2020,20200730,7,0.607843137254902,0
"Jul 31, 2020",@ Arizona,REG,L,5-3,-126,U,9.5,LAN,2020,20200731,8,0.5575221238938053,0
"Aug 1, 2020",@ Arizona,REG,W,11-2,-157,O,9.5,LAN,2020,20200801,9,0.6108949416342413,0
"Aug 2, 2020",@ Arizona,REG,W,3-0,-185,U,9.0,LAN,2020,20200802,10,0.6491228070175439,0
"Aug 3, 2020",@ San Diego,REG,L,5-4,-130,O,7.5,LAN,2020,20200803,11,0.5652173913043479,0
"Aug 4, 2020",@ San Diego,REG,W,5-2,-114,U,8.0,LAN,2020,20200804,12,0.5327102803738317,0
"Aug 5, 2020",@ San Diego,REG,W,7-6,-122,O,8.0,LAN,2020,20200805,13,0.5495495495495495,0
"Aug 7, 2020",vs San Francisco,REG,W,7-2,-280,P,9.0,LAN,2020,20200807,14,0.736842105263158,0
"Aug 8, 2020",vs San Francisco,REG,L,5-4,-310,O,8.0,LAN,2020,20200808,15,0.7560975609756098,0
"Aug 9, 2020",vs San Francisco,REG,W,6-2,-245,U,8.5,LAN,2020,20200809,16,0.7101449275362319,0
"Aug 10, 2020",vs San Diego,REG,L,2-1,-200,U,8.5,LAN,2020,20200810,17,0.6666666666666667,0
"Aug 11, 2020",vs San Diego,REG,L,6-2,-159,U,8.5,LAN,2020,20200811,18,0.6138996138996139,0
"Aug 12, 2020",vs San Diego,REG,W,6-0,-160,U,9.5,LAN,2020,20200812,19,0.6153846153846154,0
"Aug 13, 2020",vs San Diego,REG,W,11-2,-150,O,8.0,LAN,2020,20200813,20,0.6,0
"Aug 14, 2020",@ LA Angels,REG,W,7-4,-167,O,9.0,LAN,2020,20200814,21,0.6254681647940075,0
"Aug 15, 2020",@ LA Angels,REG,W,6-5,-150,O,9.5,LAN,2020,20200815,22,0.6,0
"Aug 16, 2020",@ LA Angels,REG,W,8-3,-200,O,10.0,LAN,2020,20200816,23,0.6666666666666667,0
"Aug 17, 2020",vs Seattle,REG,W,11-9,-340,O,10.0,LAN,2020,20200817,24,0.7727272727272727,0
"Aug 18, 2020",vs Seattle,REG,W,2-1,-250,U,9.5,LAN,2020,20200818,25,0.7142857142857143,0
"Aug 19, 2020",@ Seattle,REG,L,6-4,-240,O,9.0,LAN,2020,20200819,26,0.7058823529411764,0
"Aug 20, 2020",@ Seattle,REG,W,6-1,-320,U,8.5,LAN,2020,20200820,27,0.7619047619047619,0
"Aug 21, 2020",vs Colorado,REG,W,5-1,-240,U,9.5,LAN,2020,20200821,28,0.7058823529411764,0
"Aug 22, 2020",vs Colorado,REG,W,4-3,-190,U,8.5,LAN,2020,20200822,29,0.6551724137931034,0
"Aug 23, 2020",vs Colorado,REG,W,11-3,-250,O,8.5,LAN,2020,20200823,30,0.7142857142857143,0
"Aug 25, 2020",@ San Francisco,REG,L,10-8,-210,O,9.0,LAN,2020,20200825,31,0.6774193548387097,0
"Aug 27, 2020",@ San Francisco,REG,W,7-0,-250,O,6.5,LAN,2020,20200827,32,0.7142857142857143,1
"Aug 27, 2020",@ San Francisco,REG,W,2-0,-160,U,6.5,LAN,2020,20200827,33,0.6153846153846154,2
"Aug 28, 2020",@ Texas,REG,L,6-2,-230,U,9.0,LAN,2020,20200828,34,0.696969696969697,0
"Aug 29, 2020",@ Texas,REG,W,7-4,-148,O,8.5,LAN,2020,20200829,35,0.5967741935483871,0
"Aug 30, 2020",@ Texas,REG,W,7-2,-210,P,9.0,LAN,2020,20200830,36,0.6774193548387097,0
"Sep 1, 2020",vs Arizona,REG,W,6-3,-205,O,8.5,LAN,2020,20200901,37,0.6721311475409837,0
"Sep 2, 2020",vs Arizona,REG,W,3-2,-200,U,8.0,LAN,2020,20200902,38,0.6666666666666667,0
"Sep 3, 2020",vs Arizona,REG,W,5-1,-300,U,8.5,LAN,2020,20200903,39,0.75,0
"Sep 4, 2020",vs Colorado,REG,W,10-6,-230,O,9.0,LAN,2020,20200904,40,0.696969696969697,0
"Sep 5, 2020",vs Colorado,REG,L,5-2,-180,U,9.0,LAN,2020,20200905,41,0.6428571428571428,0
"Sep 6, 2020",vs Colorado,REG,L,7-6,-300,O,10.0,LAN,2020,20200906,42,0.75,0
"Sep 8, 2020",@ Arizona,REG,W,10-9,-230,O,9.5,LAN,2020,20200908,43,0.696969696969697,0
"Sep 9, 2020",@ Arizona,REG,W,6-4,-310,O,9.0,LAN,2020,20200909,44,0.7560975609756098,0
"Sep 10, 2020",@ Arizona,REG,L,5-2,-240,U,9.5,LAN,2020,20200910,45,0.7058823529411764,0
"Sep 12, 2020",vs Houston,REG,L,7-5,-150,O,9.5,LAN,2020,20200912,46,0.6,0
"Sep 13, 2020",vs Houston,REG,W,8-1,-137,P,9.0,LAN,2020,20200913,47,0.5780590717299579,0
"Sep 14, 2020",@ San Diego,REG,L,7-2,-140,O,8.0,LAN,2020,20200914,48,0.5833333333333333,0
"Sep 15, 2020",@ San Diego,REG,W,3-1,-125,U,9.0,LAN,2020,20200915,49,0.5555555555555556,0
"Sep 16, 2020",@ San Diego,REG,W,7-5,-107,O,9.0,LAN,2020,20200916,50,0.5169082125603865,0
"Sep 17, 2020",@ Colorado,REG,W,9-3,-158,P,12.0,LAN,2020,20200917,51,0.6124031007751938,0
"Sep 18, 2020",@ Colorado,REG,W,15-6,-220,O,13.5,LAN,2020,20200918,52,0.6875,0
"Sep 19, 2020",@ Colorado,REG,W,6-1,-265,U,12.0,LAN,2020,20200919,53,0.726027397260274,0
"Sep 20, 2020",@ Colorado,REG,L,6-3,-200,U,12.0,LAN,2020,20200920,54,0.6666666666666667,0
"Sep 22, 2020",vs Oakland,REG,W,7-2,-172,P,9.0,LAN,2020,20200922,55,0.6323529411764706,0
"Sep 23, 2020",vs Oakland,REG,L,6-4,-162,O,8.5,LAN,2020,20200923,56,0.6183206106870229,0
"Sep 24, 2020",vs Oakland,REG,W,5-1,-220,U,9.0,LAN,2020,20200924,57,0.6875,0
"Sep 25, 2020",vs LA Angels,REG,W,9-5,-220,O,8.0,LAN,2020,20200925,58,0.6875,0
"Sep 26, 2020",vs LA Angels,REG,W,7-6,-305,O,9.0,LAN,2020,20200926,59,0.7530864197530864,0
"Sep 27, 2020",vs LA Angels,REG,W,5-0,-220,U,8.5,LAN,2020,20200927,60,0.6875,0
