Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Jul 24, 2020",vs Minnesota,REG,L,10-5,100,O,9.0,CHA,2020,20200724,1,0.5,0
"Jul 25, 2020",vs Minnesota,REG,W,10-3,-105,O,10.0,CHA,2020,20200725,2,0.5121951219512195,0
"Jul 26, 2020",vs Minnesota,REG,L,14-2,143,O,10.5,CHA,2020,20200726,3,0.411522633744856,0
"Jul 28, 2020",@ Cleveland,REG,L,4-3,116,U,10.5,CHA,2020,20200728,4,0.46296296296296297,1
"Jul 28, 2020",@ Cleveland,REG,L,5-3,111,U,10.5,CHA,2020,20200728,5,0.47393364928909953,2
"Jul 29, 2020",@ Cleveland,REG,W,4-0,-116,U,9.0,CHA,2020,20200729,6,0.537037037037037,0
"Jul 31, 2020",@ Kansas City,REG,W,3-2,-161,U,9.0,CHA,2020,20200731,7,0.6168582375478927,0
"Aug 1, 2020",@ Kansas City,REG,W,11-5,-135,O,10.5,CHA,2020,20200801,8,0.574468085106383,0
"Aug 2, 2020",@ Kansas City,REG,W,9-2,-121,O,9.5,CHA,2020,20200802,9,0.5475113122171946,0
"Aug 3, 2020",@ Milwaukee,REG,W,6-4,103,O,9.5,CHA,2020,20200803,10,0.49261083743842365,0
"Aug 4, 2020",@ Milwaukee,REG,W,3-2,120,U,8.0,CHA,2020,20200804,11,0.45454545454545453,0
"Aug 5, 2020",vs Milwaukee,REG,L,1-0,-130,U,8.5,CHA,2020,20200805,12,0.5652173913043479,0
"Aug 6, 2020",vs Milwaukee,REG,L,8-3,-112,O,9.0,CHA,2020,20200806,13,0.5283018867924528,0
"Aug 7, 2020",vs Cleveland,REG,W,2-0,121,U,8.0,CHA,2020,20200807,14,0.45248868778280543,0
"Aug 8, 2020",vs Cleveland,REG,L,7-1,125,U,8.5,CHA,2020,20200808,15,0.4444444444444444,0
"Aug 9, 2020",vs Cleveland,REG,L,5-4,144,O,7.0,CHA,2020,20200809,16,0.4098360655737705,0
"Aug 10, 2020",@ Detroit,REG,L,5-1,-128,U,9.0,CHA,2020,20200810,17,0.5614035087719298,0
"Aug 11, 2020",@ Detroit,REG,W,8-4,-122,O,9.0,CHA,2020,20200811,18,0.5495495495495495,0
"Aug 12, 2020",@ Detroit,REG,W,7-5,-132,O,9.0,CHA,2020,20200812,19,0.5689655172413793,0
"Aug 15, 2020",vs St. Louis,REG,L,5-1,-160,U,7.0,CHA,2020,20200815,20,0.6153846153846154,1
"Aug 15, 2020",vs St. Louis,REG,L,6-3,-145,O,7.5,CHA,2020,20200815,21,0.5918367346938775,2
"Aug 16, 2020",vs St. Louis,REG,W,7-2,-150,U,9.5,CHA,2020,20200816,22,0.6,0
"Aug 17, 2020",vs Detroit,REG,W,7-2,-163,U,9.5,CHA,2020,20200817,23,0.6197718631178708,0
"Aug 18, 2020",vs Detroit,REG,W,10-4,-161,O,9.0,CHA,2020,20200818,24,0.6168582375478927,0
"Aug 19, 2020",vs Detroit,REG,W,5-3,-145,U,9.0,CHA,2020,20200819,25,0.5918367346938775,0
"Aug 20, 2020",vs Detroit,REG,W,9-0,-160,O,8.5,CHA,2020,20200820,26,0.6153846153846154,0
"Aug 21, 2020",@ Chi Cubs,REG,W,10-1,-105,O,9.5,CHA,2020,20200821,27,0.5121951219512195,0
"Aug 22, 2020",@ Chi Cubs,REG,W,7-4,170,O,10.5,CHA,2020,20200822,28,0.37037037037037035,0
"Aug 23, 2020",@ Chi Cubs,REG,L,2-1,150,U,10.0,CHA,2020,20200823,29,0.4,0
"Aug 25, 2020",vs Pittsburgh,REG,W,4-0,-243,U,9.0,CHA,2020,20200825,30,0.7084548104956268,0
"Aug 26, 2020",vs Pittsburgh,REG,W,10-3,-210,O,9.0,CHA,2020,20200826,31,0.6774193548387097,0
"Aug 28, 2020",vs Kansas City,REG,W,6-5,-142,O,10.0,CHA,2020,20200828,32,0.5867768595041323,0
"Aug 29, 2020",vs Kansas City,REG,L,9-6,-165,O,10.0,CHA,2020,20200829,33,0.6226415094339622,0
"Aug 30, 2020",vs Kansas City,REG,W,5-2,-174,U,9.5,CHA,2020,20200830,34,0.635036496350365,0
"Aug 31, 2020",@ Minnesota,REG,W,8-5,-115,O,8.5,CHA,2020,20200831,35,0.5348837209302326,0
"Sep 1, 2020",@ Minnesota,REG,L,3-2,101,U,9.0,CHA,2020,20200901,36,0.4975124378109453,0
"Sep 2, 2020",@ Minnesota,REG,L,8-1,153,U,9.5,CHA,2020,20200902,37,0.3952569169960474,0
"Sep 3, 2020",@ Kansas City,REG,W,11-6,-139,O,9.5,CHA,2020,20200903,38,0.5815899581589958,0
"Sep 4, 2020",@ Kansas City,REG,W,7-4,-161,O,9.0,CHA,2020,20200904,39,0.6168582375478927,0
"Sep 5, 2020",@ Kansas City,REG,W,5-3,-220,U,9.5,CHA,2020,20200905,40,0.6875,0
"Sep 6, 2020",@ Kansas City,REG,W,8-2,-215,U,11.0,CHA,2020,20200906,41,0.6825396825396826,0
"Sep 8, 2020",@ Pittsburgh,REG,L,5-4,-135,U,9.5,CHA,2020,20200908,42,0.574468085106383,0
"Sep 9, 2020",@ Pittsburgh,REG,W,8-1,-155,P,9.0,CHA,2020,20200909,43,0.607843137254902,0
"Sep 11, 2020",vs Detroit,REG,W,4-3,-260,U,8.0,CHA,2020,20200911,44,0.7222222222222222,0
"Sep 12, 2020",vs Detroit,REG,W,14-0,-200,O,10.5,CHA,2020,20200912,45,0.6666666666666667,0
"Sep 13, 2020",vs Detroit,REG,W,5-2,-175,U,9.5,CHA,2020,20200913,46,0.6363636363636364,0
"Sep 14, 2020",vs Minnesota,REG,W,3-1,133,U,9.0,CHA,2020,20200914,47,0.4291845493562232,0
"Sep 15, 2020",vs Minnesota,REG,W,6-2,-122,U,9.0,CHA,2020,20200915,48,0.5495495495495495,0
"Sep 16, 2020",vs Minnesota,REG,L,5-1,-150,U,8.5,CHA,2020,20200916,49,0.6,0
"Sep 17, 2020",vs Minnesota,REG,W,4-3,155,U,8.5,CHA,2020,20200917,50,0.39215686274509803,0
"Sep 18, 2020",@ Cincinnati,REG,L,7-1,113,U,9.5,CHA,2020,20200918,51,0.4694835680751174,0
"Sep 19, 2020",@ Cincinnati,REG,W,5-0,118,U,8.0,CHA,2020,20200919,52,0.45871559633027525,0
"Sep 20, 2020",@ Cincinnati,REG,L,7-3,120,O,9.5,CHA,2020,20200920,53,0.45454545454545453,0
"Sep 21, 2020",@ Cleveland,REG,L,7-4,-103,O,8.0,CHA,2020,20200921,54,0.5073891625615763,0
"Sep 22, 2020",@ Cleveland,REG,L,5-3,112,U,9.5,CHA,2020,20200922,55,0.4716981132075472,0
"Sep 23, 2020",@ Cleveland,REG,L,3-2,153,U,6.5,CHA,2020,20200923,56,0.3952569169960474,0
"Sep 24, 2020",@ Cleveland,REG,L,5-4,120,O,7.5,CHA,2020,20200924,57,0.45454545454545453,0
"Sep 25, 2020",vs Chi Cubs,REG,L,10-0,155,O,8.0,CHA,2020,20200925,58,0.39215686274509803,0
"Sep 26, 2020",vs Chi Cubs,REG,W,9-5,-155,O,9.5,CHA,2020,20200926,59,0.607843137254902,0
"Sep 27, 2020",vs Chi Cubs,REG,L,10-8,-150,O,9.0,CHA,2020,20200927,60,0.6,0
