Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Apr 7, 2022",vs Pittsburgh,REG,W,9-0,-160,O,8.0,SLN,2022,20220407,1,0.6153846153846154,0
"Apr 9, 2022",vs Pittsburgh,REG,W,6-2,-160,P,8.0,SLN,2022,20220409,2,0.6153846153846154,0
"Apr 10, 2022",vs Pittsburgh,REG,L,9-4,-215,O,8.5,SLN,2022,20220410,3,0.6825396825396826,0
"Apr 12, 2022",vs Kansas City,REG,W,6-5,-163,O,9.0,SLN,2022,20220412,4,0.6197718631178708,0
"Apr 14, 2022",@ Milwaukee,REG,L,5-1,126,U,8.0,SLN,2022,20220414,5,0.4424778761061947,0
"Apr 15, 2022",@ Milwaukee,REG,W,10-1,140,O,8.5,SLN,2022,20220415,6,0.4166666666666667,0
"Apr 16, 2022",@ Milwaukee,REG,W,2-1,105,U,8.5,SLN,2022,20220416,7,0.4878048780487805,0
"Apr 17, 2022",@ Milwaukee,REG,L,6-5,123,O,8.5,SLN,2022,20220417,8,0.4484304932735426,0
"Apr 19, 2022",@ Miami,REG,W,5-1,-110,U,8.0,SLN,2022,20220419,9,0.5238095238095238,0
"Apr 20, 2022",@ Miami,REG,W,2-0,123,U,7.5,SLN,2022,20220420,10,0.4484304932735426,0
"Apr 21, 2022",@ Miami,REG,L,5-0,116,U,7.5,SLN,2022,20220421,11,0.46296296296296297,0
"Apr 22, 2022",@ Cincinnati,REG,W,4-2,-118,U,7.5,SLN,2022,20220422,12,0.5412844036697247,0
"Apr 23, 2022",@ Cincinnati,REG,W,5-0,-105,U,8.5,SLN,2022,20220423,13,0.5121951219512195,0
"Apr 24, 2022",@ Cincinnati,REG,L,4-1,-150,U,8.5,SLN,2022,20220424,14,0.6,0
"Apr 25, 2022",vs NY Mets,REG,L,5-2,143,O,6.5,SLN,2022,20220425,15,0.411522633744856,0
"Apr 26, 2022",vs NY Mets,REG,L,3-0,105,U,7.0,SLN,2022,20220426,16,0.4878048780487805,0
"Apr 27, 2022",vs NY Mets,REG,W,10-5,104,O,7.0,SLN,2022,20220427,17,0.49019607843137253,0
"Apr 28, 2022",vs Arizona,REG,W,8-3,-167,O,7.5,SLN,2022,20220428,18,0.6254681647940075,0
"Apr 29, 2022",vs Arizona,REG,L,6-2,-200,O,7.5,SLN,2022,20220429,19,0.6666666666666667,0
"Apr 30, 2022",vs Arizona,REG,L,2-0,-157,U,7.0,SLN,2022,20220430,20,0.6108949416342413,0
"May 1, 2022",vs Arizona,REG,W,7-5,-185,O,7.5,SLN,2022,20220501,21,0.6491228070175439,0
"May 2, 2022",vs Kansas City,REG,W,1-0,-159,U,7.0,SLN,2022,20220502,22,0.6138996138996139,0
"May 3, 2022",@ Kansas City,REG,L,7-1,-110,O,7.0,SLN,2022,20220503,23,0.5238095238095238,0
"May 4, 2022",@ Kansas City,REG,W,10-0,-137,O,7.5,SLN,2022,20220504,24,0.5780590717299579,0
"May 5, 2022",@ San Francisco,REG,W,7-1,-101,O,7.5,SLN,2022,20220505,25,0.5024875621890548,0
"May 6, 2022",@ San Francisco,REG,W,3-2,125,U,7.0,SLN,2022,20220506,26,0.4444444444444444,0
"May 7, 2022",@ San Francisco,REG,L,13-7,118,O,7.0,SLN,2022,20220507,27,0.45871559633027525,0
"May 8, 2022",@ San Francisco,REG,L,4-3,120,U,8.0,SLN,2022,20220508,28,0.45454545454545453,0
"May 10, 2022",vs Baltimore,REG,L,5-3,-155,U,8.5,SLN,2022,20220510,29,0.607843137254902,0
"May 11, 2022",vs Baltimore,REG,W,10-1,-215,O,8.5,SLN,2022,20220511,30,0.6825396825396826,0
"May 12, 2022",vs Baltimore,REG,L,3-2,-210,U,8.5,SLN,2022,20220512,31,0.6774193548387097,0
"May 13, 2022",vs San Francisco,REG,L,8-2,105,O,7.5,SLN,2022,20220513,32,0.4878048780487805,0
"May 14, 2022",vs San Francisco,REG,W,4-0,105,U,9.0,SLN,2022,20220514,33,0.4878048780487805,0
"May 15, 2022",vs San Francisco,REG,W,15-6,125,O,7.0,SLN,2022,20220515,34,0.4444444444444444,0
"May 17, 2022",@ NY Mets,REG,L,3-1,-110,U,8.0,SLN,2022,20220517,35,0.5238095238095238,1
"May 17, 2022",@ NY Mets,REG,W,4-3,118,U,8.0,SLN,2022,20220517,36,0.45871559633027525,2
"May 18, 2022",@ NY Mets,REG,L,11-4,190,O,7.0,SLN,2022,20220518,37,0.3448275862068966,0
"May 19, 2022",@ NY Mets,REG,L,7-6,166,O,7.5,SLN,2022,20220519,38,0.37593984962406013,0
"May 20, 2022",@ Pittsburgh,REG,W,5-3,-139,U,8.5,SLN,2022,20220520,39,0.5815899581589958,0
"May 21, 2022",@ Pittsburgh,REG,W,5-4,-134,P,9.0,SLN,2022,20220521,40,0.5726495726495726,0
"May 22, 2022",@ Pittsburgh,REG,W,18-4,-157,O,8.5,SLN,2022,20220522,41,0.6108949416342413,0
"May 23, 2022",vs Toronto,REG,W,7-3,-120,O,7.5,SLN,2022,20220523,42,0.5454545454545454,0
"May 24, 2022",vs Toronto,REG,L,8-1,126,O,7.0,SLN,2022,20220524,43,0.4424778761061947,0
"May 26, 2022",vs Milwaukee,REG,L,4-3,-120,U,7.5,SLN,2022,20220526,44,0.5454545454545454,0
"May 27, 2022",vs Milwaukee,REG,W,4-2,128,U,7.5,SLN,2022,20220527,45,0.43859649122807015,0
"May 28, 2022",vs Milwaukee,REG,W,8-3,-105,O,8.5,SLN,2022,20220528,46,0.5121951219512195,0
"May 29, 2022",vs Milwaukee,REG,L,8-0,137,O,7.0,SLN,2022,20220529,47,0.4219409282700422,0
"May 30, 2022",vs San Diego,REG,W,6-3,-122,P,9.0,SLN,2022,20220530,48,0.5495495495495495,0
