Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Mar 28, 2019",@ Philadelphia,REG,L,10-4,165,O,8.0,ATL,2019,20190328,1,0.37735849056603776,0
"Mar 30, 2019",@ Philadelphia,REG,L,8-6,130,O,9.5,ATL,2019,20190330,2,0.43478260869565216,0
"Mar 31, 2019",@ Philadelphia,REG,L,5-1,130,U,8.0,ATL,2019,20190331,3,0.43478260869565216,0
"Apr 1, 2019",vs Chi Cubs,REG,W,8-0,-107,P,8.0,ATL,2019,20190401,4,0.5169082125603865,0
"Apr 3, 2019",vs Chi Cubs,REG,W,6-4,-132,O,9.0,ATL,2019,20190403,5,0.5689655172413793,0
"Apr 4, 2019",vs Chi Cubs,REG,W,9-4,-119,O,9.0,ATL,2019,20190404,6,0.54337899543379,0
"Apr 5, 2019",vs Miami,REG,W,4-0,-160,U,8.0,ATL,2019,20190405,7,0.6153846153846154,0
"Apr 6, 2019",vs Miami,REG,L,4-2,-175,U,8.5,ATL,2019,20190406,8,0.6363636363636364,0
"Apr 7, 2019",vs Miami,REG,W,4-3,-163,U,8.5,ATL,2019,20190407,9,0.6197718631178708,0
"Apr 8, 2019",@ Colorado,REG,W,8-6,100,O,10.5,ATL,2019,20190408,10,0.5,0
"Apr 9, 2019",@ Colorado,REG,W,7-1,-104,U,10.5,ATL,2019,20190409,11,0.5098039215686274,0
"Apr 11, 2019",vs NY Mets,REG,L,6-3,-135,P,9.0,ATL,2019,20190411,12,0.574468085106383,0
"Apr 12, 2019",vs NY Mets,REG,L,6-2,-106,U,9.5,ATL,2019,20190412,13,0.5145631067961165,0
"Apr 13, 2019",vs NY Mets,REG,W,11-7,-148,O,10.0,ATL,2019,20190413,14,0.5967741935483871,0
"Apr 14, 2019",vs NY Mets,REG,W,7-3,140,O,8.5,ATL,2019,20190414,15,0.4166666666666667,0
"Apr 16, 2019",vs Arizona,REG,L,9-6,-133,O,8.5,ATL,2019,20190416,16,0.5708154506437768,0
"Apr 17, 2019",vs Arizona,REG,L,3-2,-165,U,9.0,ATL,2019,20190417,17,0.6226415094339622,0
"Apr 18, 2019",vs Arizona,REG,L,4-1,-163,U,9.0,ATL,2019,20190418,18,0.6197718631178708,0
"Apr 20, 2019",@ Cleveland,REG,L,8-4,125,O,8.5,ATL,2019,20190420,19,0.4444444444444444,1
"Apr 20, 2019",@ Cleveland,REG,W,8-7,148,O,7.5,ATL,2019,20190420,20,0.4032258064516129,2
"Apr 21, 2019",@ Cleveland,REG,W,11-5,100,O,8.0,ATL,2019,20190421,21,0.5,0
"Apr 23, 2019",@ Cincinnati,REG,L,7-6,-115,O,9.5,ATL,2019,20190423,22,0.5348837209302326,0
"Apr 24, 2019",@ Cincinnati,REG,W,3-1,-114,U,9.5,ATL,2019,20190424,23,0.5327102803738317,0
"Apr 25, 2019",@ Cincinnati,REG,L,4-2,125,U,9.0,ATL,2019,20190425,24,0.4444444444444444,0
"Apr 26, 2019",vs Colorado,REG,L,8-4,-158,O,8.5,ATL,2019,20190426,25,0.6124031007751938,0
"Apr 27, 2019",vs Colorado,REG,L,9-5,-110,O,8.5,ATL,2019,20190427,26,0.5238095238095238,0
"Apr 28, 2019",vs Colorado,REG,W,8-7,-165,O,9.5,ATL,2019,20190428,27,0.6226415094339622,0
"Apr 29, 2019",vs San Diego,REG,W,3-1,-158,U,9.0,ATL,2019,20190429,28,0.6124031007751938,0
