Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Jul 23, 2020",vs NY Yankees,REG,L,4-1,155,U,7.5,WAS,2020,20200723,1,0.39215686274509803,0
"Jul 25, 2020",vs NY Yankees,REG,W,9-2,200,O,10.0,WAS,2020,20200725,2,0.3333333333333333,0
"Jul 26, 2020",vs NY Yankees,REG,L,3-2,108,U,10.0,WAS,2020,20200726,3,0.4807692307692308,0
"Jul 27, 2020",vs Toronto,REG,L,4-1,-120,U,10.5,WAS,2020,20200727,4,0.5454545454545454,0
"Jul 28, 2020",vs Toronto,REG,L,5-1,-133,U,10.0,WAS,2020,20200728,5,0.5708154506437768,0
"Jul 29, 2020",@ Toronto,REG,W,4-0,-175,U,8.5,WAS,2020,20200729,6,0.6363636363636364,0
"Jul 30, 2020",@ Toronto,REG,W,6-4,140,O,9.5,WAS,2020,20200730,7,0.4166666666666667,0
"Aug 4, 2020",vs NY Mets,REG,W,5-3,-156,U,8.5,WAS,2020,20200804,8,0.609375,0
"Aug 5, 2020",vs NY Mets,REG,L,3-1,-220,U,9.0,WAS,2020,20200805,9,0.6875,0
"Aug 7, 2020",vs Baltimore,REG,L,11-0,-172,O,9.0,WAS,2020,20200807,10,0.6323529411764706,0
"Aug 8, 2020",vs Baltimore,REG,L,5-3,-200,U,9.5,WAS,2020,20200808,11,0.6666666666666667,0
"Aug 9, 2020",vs Baltimore,REG,L,6-2,-220,U,8.5,WAS,2020,20200809,12,0.6875,0
"Aug 10, 2020",@ NY Mets,REG,W,16-4,-120,O,8.5,WAS,2020,20200810,13,0.5454545454545454,0
"Aug 11, 2020",@ NY Mets,REG,W,2-1,-156,U,9.0,WAS,2020,20200811,14,0.609375,0
"Aug 12, 2020",@ NY Mets,REG,L,11-6,116,O,9.5,WAS,2020,20200812,15,0.46296296296296297,0
"Aug 13, 2020",@ NY Mets,REG,L,8-2,115,O,9.0,WAS,2020,20200813,16,0.46511627906976744,0
"Aug 14, 2020",@ Baltimore,REG,W,15-3,-165,O,9.0,WAS,2020,20200814,17,0.6226415094339622,0
"Aug 15, 2020",@ Baltimore,REG,L,7-3,-165,O,9.0,WAS,2020,20200815,18,0.6226415094339622,0
"Aug 16, 2020",@ Baltimore,REG,W,6-5,-166,O,8.0,WAS,2020,20200816,19,0.6240601503759399,0
"Aug 17, 2020",@ Atlanta,REG,L,7-6,150,O,10.5,WAS,2020,20200817,20,0.4,0
"Aug 18, 2020",@ Atlanta,REG,W,8-5,115,O,9.5,WAS,2020,20200818,21,0.46511627906976744,0
"Aug 21, 2020",vs Miami,REG,L,3-2,-200,U,8.5,WAS,2020,20200821,22,0.6666666666666667,0
"Aug 22, 2020",vs Miami,REG,W,5-4,-260,O,6.5,WAS,2020,20200822,23,0.7222222222222222,1
"Aug 22, 2020",@ Miami,REG,L,5-3,-135,O,7.5,WAS,2020,20200822,24,0.574468085106383,2
"Aug 23, 2020",vs Miami,REG,W,9-3,-148,O,10.5,WAS,2020,20200823,25,0.5967741935483871,0
