Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Apr 1, 2021",vs Pittsburgh,REG,L,5-3,-210,O,6.5,CHN,2021,20210401,1,0.6774193548387097,0
"Apr 3, 2021",vs Pittsburgh,REG,W,5-1,-157,U,11.0,CHN,2021,20210403,2,0.6108949416342413,0
"Apr 4, 2021",vs Pittsburgh,REG,W,4-3,-183,U,8.5,CHN,2021,20210404,3,0.646643109540636,0
"Apr 5, 2021",vs Milwaukee,REG,W,5-3,-110,U,9.5,CHN,2021,20210405,4,0.5238095238095238,0
"Apr 6, 2021",vs Milwaukee,REG,L,4-0,-110,U,9.0,CHN,2021,20210406,5,0.5238095238095238,0
"Apr 7, 2021",vs Milwaukee,REG,L,4-2,-104,U,8.5,CHN,2021,20210407,6,0.5098039215686274,0
"Apr 8, 2021",@ Pittsburgh,REG,W,4-2,-152,U,8.5,CHN,2021,20210408,7,0.6031746031746033,0
"Apr 10, 2021",@ Pittsburgh,REG,L,8-2,-153,O,8.5,CHN,2021,20210410,8,0.6047430830039526,0
"Apr 11, 2021",@ Pittsburgh,REG,L,7-1,-132,U,8.5,CHN,2021,20210411,9,0.5689655172413793,0
"Apr 12, 2021",@ Milwaukee,REG,L,6-3,118,O,8.5,CHN,2021,20210412,10,0.45871559633027525,0
"Apr 13, 2021",@ Milwaukee,REG,W,3-2,133,U,7.5,CHN,2021,20210413,11,0.4291845493562232,0
"Apr 14, 2021",@ Milwaukee,REG,L,7-0,160,P,7.0,CHN,2021,20210414,12,0.38461538461538464,0
"Apr 16, 2021",vs Atlanta,REG,L,5-2,-113,U,8.0,CHN,2021,20210416,13,0.5305164319248826,0
"Apr 17, 2021",vs Atlanta,REG,W,13-4,100,O,7.5,CHN,2021,20210417,14,0.5,0
"Apr 18, 2021",vs Atlanta,REG,L,13-4,-135,O,9.0,CHN,2021,20210418,15,0.574468085106383,0
"Apr 20, 2021",vs NY Mets,REG,W,3-1,115,U,7.5,CHN,2021,20210420,16,0.46511627906976744,0
"Apr 21, 2021",vs NY Mets,REG,W,16-4,115,O,7.5,CHN,2021,20210421,17,0.46511627906976744,0
"Apr 22, 2021",vs NY Mets,REG,W,4-3,-110,U,9.5,CHN,2021,20210422,18,0.5238095238095238,0
"Apr 23, 2021",vs Milwaukee,REG,W,15-2,-155,O,9.0,CHN,2021,20210423,19,0.607843137254902,0
"Apr 24, 2021",vs Milwaukee,REG,L,4-3,-105,U,7.5,CHN,2021,20210424,20,0.5121951219512195,0
"Apr 25, 2021",vs Milwaukee,REG,L,6-0,124,U,6.5,CHN,2021,20210425,21,0.44642857142857145,0
"Apr 26, 2021",@ Atlanta,REG,L,8-7,170,O,8.5,CHN,2021,20210426,22,0.37037037037037035,0
"Apr 27, 2021",@ Atlanta,REG,L,5-0,144,U,8.5,CHN,2021,20210427,23,0.4098360655737705,0
"Apr 28, 2021",@ Atlanta,REG,L,10-0,119,O,8.5,CHN,2021,20210428,24,0.45662100456621,0
"Apr 29, 2021",@ Atlanta,REG,W,9-3,120,O,9.0,CHN,2021,20210429,25,0.45454545454545453,0
"Apr 30, 2021",@ Cincinnati,REG,L,8-6,108,O,9.0,CHN,2021,20210430,26,0.4807692307692308,0
"May 1, 2021",@ Cincinnati,REG,W,3-2,142,U,9.0,CHN,2021,20210501,27,0.4132231404958678,0
"May 2, 2021",@ Cincinnati,REG,L,13-12,153,O,8.5,CHN,2021,20210502,28,0.3952569169960474,0
"May 4, 2021",vs LA Dodgers,REG,W,7-1,145,O,5.5,CHN,2021,20210504,29,0.40816326530612246,1
"May 4, 2021",vs LA Dodgers,REG,W,4-3,205,O,6.0,CHN,2021,20210504,30,0.32786885245901637,2
"May 5, 2021",vs LA Dodgers,REG,W,6-5,150,O,7.5,CHN,2021,20210505,31,0.4,0
"May 7, 2021",vs Pittsburgh,REG,W,3-2,-150,U,7.5,CHN,2021,20210507,32,0.6,0
"May 8, 2021",vs Pittsburgh,REG,W,3-2,-200,U,8.0,CHN,2021,20210508,33,0.6666666666666667,0
"May 9, 2021",vs Pittsburgh,REG,L,6-5,-159,O,6.0,CHN,2021,20210509,34,0.6138996138996139,0
"May 11, 2021",@ Cleveland,REG,L,3-2,170,U,7.0,CHN,2021,20210511,35,0.37037037037037035,0
"May 12, 2021",@ Cleveland,REG,L,2-1,122,U,8.5,CHN,2021,20210512,36,0.45045045045045046,0
"May 14, 2021",@ Detroit,REG,W,4-2,-145,U,9.0,CHN,2021,20210514,37,0.5918367346938775,0
"May 15, 2021",@ Detroit,REG,L,9-8,-154,O,9.0,CHN,2021,20210515,38,0.6062992125984252,0
"May 16, 2021",@ Detroit,REG,W,5-1,-141,U,8.0,CHN,2021,20210516,39,0.5850622406639003,0
"May 17, 2021",vs Washington,REG,W,7-3,-156,O,8.0,CHN,2021,20210517,40,0.609375,0
"May 18, 2021",vs Washington,REG,W,6-3,-107,P,9.0,CHN,2021,20210518,41,0.5169082125603865,0
"May 19, 2021",vs Washington,REG,L,4-3,140,U,9.0,CHN,2021,20210519,42,0.4166666666666667,0
"May 20, 2021",vs Washington,REG,W,5-2,-113,U,10.5,CHN,2021,20210520,43,0.5305164319248826,0
"May 21, 2021",@ St. Louis,REG,W,12-3,-120,O,8.5,CHN,2021,20210521,44,0.5454545454545454,0
"May 22, 2021",@ St. Louis,REG,L,2-1,-118,U,8.5,CHN,2021,20210522,45,0.5412844036697247,0
"May 23, 2021",@ St. Louis,REG,W,2-1,120,U,9.0,CHN,2021,20210523,46,0.45454545454545453,0
"May 25, 2021",@ Pittsburgh,REG,W,4-3,-130,U,9.0,CHN,2021,20210525,47,0.5652173913043479,0
"May 26, 2021",@ Pittsburgh,REG,W,4-1,-124,U,8.5,CHN,2021,20210526,48,0.5535714285714286,0
"May 27, 2021",@ Pittsburgh,REG,W,5-3,-140,O,7.5,CHN,2021,20210527,49,0.5833333333333333,0
"May 28, 2021",vs Cincinnati,REG,W,1-0,-173,U,6.5,CHN,2021,20210528,50,0.6336996336996337,0
"May 29, 2021",vs Cincinnati,REG,W,10-2,-109,O,7.0,CHN,2021,20210529,51,0.5215311004784688,0
"May 30, 2021",vs Cincinnati,REG,L,5-1,-115,U,8.0,CHN,2021,20210530,52,0.5348837209302326,0
"May 31, 2021",vs San Diego,REG,W,7-2,124,U,10.0,CHN,2021,20210531,53,0.44642857142857145,0
"Jun 1, 2021",vs San Diego,REG,W,4-3,-123,U,8.5,CHN,2021,20210601,54,0.5515695067264574,0
"Jun 2, 2021",vs San Diego,REG,W,6-1,-118,P,7.0,CHN,2021,20210602,55,0.5412844036697247,0
"Jun 3, 2021",@ San Francisco,REG,L,7-2,110,O,8.0,CHN,2021,20210603,56,0.47619047619047616,0
"Jun 4, 2021",@ San Francisco,REG,L,8-5,-110,O,8.5,CHN,2021,20210604,57,0.5238095238095238,0
"Jun 5, 2021",@ San Francisco,REG,L,4-3,143,U,7.5,CHN,2021,20210605,58,0.411522633744856,0
"Jun 6, 2021",@ San Francisco,REG,W,4-3,-110,U,8.0,CHN,2021,20210606,59,0.5238095238095238,0
"Jun 7, 2021",@ San Diego,REG,L,9-4,102,O,8.0,CHN,2021,20210607,60,0.49504950495049505,0
"Jun 8, 2021",@ San Diego,REG,W,7-1,170,P,8.0,CHN,2021,20210608,61,0.37037037037037035,0
"Jun 9, 2021",@ San Diego,REG,W,3-1,230,U,8.0,CHN,2021,20210609,62,0.30303030303030304,0
"Jun 11, 2021",vs St. Louis,REG,W,8-5,-150,O,9.5,CHN,2021,20210611,63,0.6,0
"Jun 12, 2021",vs St. Louis,REG,W,7-2,-170,O,8.5,CHN,2021,20210612,64,0.6296296296296297,0
"Jun 13, 2021",vs St. Louis,REG,W,2-0,-124,U,9.5,CHN,2021,20210613,65,0.5535714285714286,0
"Jun 14, 2021",@ NY Mets,REG,L,5-2,121,U,8.5,CHN,2021,20210614,66,0.45248868778280543,0
"Jun 15, 2021",@ NY Mets,REG,L,3-2,122,U,8.5,CHN,2021,20210615,67,0.45045045045045046,0
"Jun 16, 2021",@ NY Mets,REG,L,6-3,250,O,6.5,CHN,2021,20210616,68,0.2857142857142857,0
"Jun 17, 2021",@ NY Mets,REG,W,2-0,102,U,7.5,CHN,2021,20210617,69,0.49504950495049505,0
"Jun 18, 2021",vs Miami,REG,L,10-2,-158,O,9.0,CHN,2021,20210618,70,0.6124031007751938,0
"Jun 19, 2021",vs Miami,REG,L,11-1,-125,O,9.0,CHN,2021,20210619,71,0.5555555555555556,0
"Jun 20, 2021",vs Miami,REG,W,2-0,-145,U,9.0,CHN,2021,20210620,72,0.5918367346938775,0
"Jun 21, 2021",vs Cleveland,REG,L,4-0,-139,U,7.0,CHN,2021,20210621,73,0.5815899581589958,0
"Jun 22, 2021",vs Cleveland,REG,W,7-1,-200,U,8.5,CHN,2021,20210622,74,0.6666666666666667,0
"Jun 24, 2021",@ LA Dodgers,REG,W,4-0,225,U,8.5,CHN,2021,20210624,75,0.3076923076923077,0
"Jun 25, 2021",@ LA Dodgers,REG,L,6-2,162,U,9.5,CHN,2021,20210625,76,0.3816793893129771,0
"Jun 26, 2021",@ LA Dodgers,REG,L,3-2,185,U,9.0,CHN,2021,20210626,77,0.3508771929824561,0
"Jun 27, 2021",@ LA Dodgers,REG,L,7-1,180,P,8.0,CHN,2021,20210627,78,0.35714285714285715,0
"Jun 28, 2021",@ Milwaukee,REG,L,14-4,135,O,7.0,CHN,2021,20210628,79,0.425531914893617,0
"Jun 29, 2021",@ Milwaukee,REG,L,2-1,215,U,7.5,CHN,2021,20210629,80,0.31746031746031744,0
"Jun 30, 2021",@ Milwaukee,REG,L,15-7,138,O,9.0,CHN,2021,20210630,81,0.42016806722689076,0
"Jul 2, 2021",@ Cincinnati,REG,L,2-1,130,U,9.5,CHN,2021,20210702,82,0.43478260869565216,0
"Jul 3, 2021",@ Cincinnati,REG,L,3-2,115,U,9.5,CHN,2021,20210703,83,0.46511627906976744,0
"Jul 4, 2021",@ Cincinnati,REG,L,3-2,100,U,9.5,CHN,2021,20210704,84,0.5,0
"Jul 5, 2021",vs Philadelphia,REG,L,13-3,-154,O,11.0,CHN,2021,20210705,85,0.6062992125984252,0
"Jul 6, 2021",vs Philadelphia,REG,L,15-10,125,O,10.0,CHN,2021,20210706,86,0.4444444444444444,0
"Jul 7, 2021",vs Philadelphia,REG,W,8-3,127,O,7.0,CHN,2021,20210707,87,0.44052863436123346,0
