Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Apr 8, 2022",vs Baltimore,REG,W,2-1,-185,U,7.5,TBA,2022,20220408,1,0.6491228070175439,0
"Apr 9, 2022",vs Baltimore,REG,W,5-3,-210,U,8.5,TBA,2022,20220409,2,0.6774193548387097,0
"Apr 10, 2022",vs Baltimore,REG,W,8-0,-185,U,8.5,TBA,2022,20220410,3,0.6491228070175439,0
"Apr 11, 2022",vs Oakland,REG,L,13-2,-215,O,8.5,TBA,2022,20220411,4,0.6825396825396826,0
"Apr 12, 2022",vs Oakland,REG,W,9-8,-210,O,8.5,TBA,2022,20220412,5,0.6774193548387097,0
"Apr 13, 2022",vs Oakland,REG,L,4-2,-185,U,7.5,TBA,2022,20220413,6,0.6491228070175439,0
"Apr 14, 2022",vs Oakland,REG,L,6-3,-225,O,8.0,TBA,2022,20220414,7,0.6923076923076923,0
"Apr 15, 2022",@ Chi White Sox,REG,L,3-2,122,U,8.0,TBA,2022,20220415,8,0.45045045045045046,0
"Apr 16, 2022",@ Chi White Sox,REG,L,3-2,116,U,8.0,TBA,2022,20220416,9,0.46296296296296297,0
"Apr 17, 2022",@ Chi White Sox,REG,W,9-3,100,O,8.5,TBA,2022,20220417,10,0.5,0
"Apr 18, 2022",@ Chi Cubs,REG,L,4-2,-142,U,8.0,TBA,2022,20220418,11,0.5867768595041323,0
"Apr 19, 2022",@ Chi Cubs,REG,W,6-5,-124,O,8.0,TBA,2022,20220419,12,0.5535714285714286,0
"Apr 20, 2022",@ Chi Cubs,REG,W,8-2,-110,O,9.0,TBA,2022,20220420,13,0.5238095238095238,0
"Apr 22, 2022",vs Boston,REG,L,4-3,-145,U,8.0,TBA,2022,20220422,14,0.5918367346938775,0
"Apr 23, 2022",vs Boston,REG,W,3-2,-141,U,7.5,TBA,2022,20220423,15,0.5850622406639003,0
"Apr 24, 2022",vs Boston,REG,W,5-2,-174,U,7.5,TBA,2022,20220424,16,0.635036496350365,0
"Apr 26, 2022",vs Seattle,REG,L,8-4,-130,O,7.0,TBA,2022,20220426,17,0.5652173913043479,0
"Apr 27, 2022",vs Seattle,REG,W,3-2,-145,U,7.5,TBA,2022,20220427,18,0.5918367346938775,0
"Apr 28, 2022",vs Seattle,REG,W,2-1,-150,U,8.0,TBA,2022,20220428,19,0.6,0
