Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Mar 20, 2019",vs Seattle,REG,L,9-7,-150,O,9.0,OAK,2019,20190320,1,0.6,0
"Mar 21, 2019",vs Seattle,REG,L,5-4,110,U,9.5,OAK,2019,20190321,2,0.47619047619047616,0
"Mar 28, 2019",vs LA Angels,REG,W,4-0,-105,U,8.5,OAK,2019,20190328,3,0.5121951219512195,0
"Mar 29, 2019",vs LA Angels,REG,L,6-2,-105,U,8.5,OAK,2019,20190329,4,0.5121951219512195,0
"Mar 30, 2019",vs LA Angels,REG,W,4-2,-115,U,8.5,OAK,2019,20190330,5,0.5348837209302326,0
"Mar 31, 2019",vs LA Angels,REG,W,2-1,-125,U,8.5,OAK,2019,20190331,6,0.5555555555555556,0
"Apr 1, 2019",vs Boston,REG,W,7-0,127,U,9.0,OAK,2019,20190401,7,0.44052863436123346,0
"Apr 2, 2019",vs Boston,REG,W,1-0,156,U,8.0,OAK,2019,20190402,8,0.390625,0
"Apr 3, 2019",vs Boston,REG,L,6-3,127,O,8.5,OAK,2019,20190403,9,0.44052863436123346,0
"Apr 4, 2019",vs Boston,REG,W,7-3,100,O,8.5,OAK,2019,20190404,10,0.5,0
"Apr 5, 2019",@ Houston,REG,L,3-2,148,U,8.5,OAK,2019,20190405,11,0.4032258064516129,0
"Apr 6, 2019",@ Houston,REG,L,6-0,120,U,9.5,OAK,2019,20190406,12,0.45454545454545453,0
"Apr 7, 2019",@ Houston,REG,L,9-8,165,O,8.5,OAK,2019,20190407,13,0.37735849056603776,0
"Apr 8, 2019",@ Baltimore,REG,L,12-4,-163,O,10.0,OAK,2019,20190408,14,0.6197718631178708,0
"Apr 9, 2019",@ Baltimore,REG,W,13-2,-175,O,9.5,OAK,2019,20190409,15,0.6363636363636364,0
"Apr 10, 2019",@ Baltimore,REG,W,10-3,-175,O,9.5,OAK,2019,20190410,16,0.6363636363636364,0
"Apr 11, 2019",@ Baltimore,REG,W,8-5,-150,O,8.5,OAK,2019,20190411,17,0.6,0
"Apr 12, 2019",@ Texas,REG,W,8-6,-111,O,11.0,OAK,2019,20190412,18,0.5260663507109005,0
"Apr 14, 2019",@ Texas,REG,L,8-7,-145,O,10.0,OAK,2019,20190414,19,0.5918367346938775,0
"Apr 16, 2019",vs Houston,REG,L,9-1,145,O,9.0,OAK,2019,20190416,20,0.40816326530612246,0
"Apr 17, 2019",vs Houston,REG,W,2-1,-114,U,8.5,OAK,2019,20190417,21,0.5327102803738317,0
"Apr 19, 2019",vs Toronto,REG,L,5-1,-132,U,8.0,OAK,2019,20190419,22,0.5689655172413793,0
"Apr 20, 2019",vs Toronto,REG,L,10-1,-145,O,8.0,OAK,2019,20190420,23,0.5918367346938775,0
"Apr 21, 2019",vs Toronto,REG,L,5-4,-150,O,8.0,OAK,2019,20190421,24,0.6,0
"Apr 22, 2019",vs Texas,REG,W,6-1,-145,U,8.5,OAK,2019,20190422,25,0.5918367346938775,0
"Apr 23, 2019",vs Texas,REG,W,11-5,-155,O,8.0,OAK,2019,20190423,26,0.607843137254902,0
"Apr 24, 2019",vs Texas,REG,W,6-5,-160,O,9.5,OAK,2019,20190424,27,0.6153846153846154,0
"Apr 26, 2019",@ Toronto,REG,L,4-2,117,U,9.0,OAK,2019,20190426,28,0.4608294930875576,0
"Apr 27, 2019",@ Toronto,REG,L,7-1,-105,U,9.0,OAK,2019,20190427,29,0.5121951219512195,0
"Apr 28, 2019",@ Toronto,REG,L,5-4,-119,U,9.5,OAK,2019,20190428,30,0.54337899543379,0
"Apr 29, 2019",@ Boston,REG,L,9-4,119,O,9.0,OAK,2019,20190429,31,0.45662100456621,0
"Apr 30, 2019",@ Boston,REG,L,5-1,150,U,9.5,OAK,2019,20190430,32,0.4,0
"May 1, 2019",@ Boston,REG,L,7-3,133,O,9.5,OAK,2019,20190501,33,0.4291845493562232,0
"May 3, 2019",@ Pittsburgh,REG,W,14-1,114,O,7.5,OAK,2019,20190503,34,0.4672897196261682,0
"May 4, 2019",@ Pittsburgh,REG,L,6-4,-103,O,7.5,OAK,2019,20190504,35,0.5073891625615763,0
"May 5, 2019",@ Pittsburgh,REG,L,5-3,-117,P,8.0,OAK,2019,20190505,36,0.5391705069124424,0
"May 7, 2019",vs Cincinnati,REG,W,2-0,-125,U,9.0,OAK,2019,20190507,37,0.5555555555555556,0
"May 8, 2019",vs Cincinnati,REG,W,5-4,-118,O,8.5,OAK,2019,20190508,38,0.5412844036697247,0
"May 9, 2019",vs Cincinnati,REG,L,3-0,-170,U,8.5,OAK,2019,20190509,39,0.6296296296296297,0
"May 10, 2019",vs Cleveland,REG,W,4-3,-144,U,8.5,OAK,2019,20190510,40,0.5901639344262295,0
"May 11, 2019",vs Cleveland,REG,W,3-2,110,U,8.0,OAK,2019,20190511,41,0.47619047619047616,0
"May 12, 2019",vs Cleveland,REG,L,5-3,-116,U,8.5,OAK,2019,20190512,42,0.537037037037037,0
"May 13, 2019",@ Seattle,REG,L,6-5,113,O,9.0,OAK,2019,20190513,43,0.4694835680751174,0
"May 14, 2019",@ Seattle,REG,L,4-3,-112,U,9.0,OAK,2019,20190514,44,0.5283018867924528,0
"May 16, 2019",@ Detroit,REG,W,17-3,-150,O,8.5,OAK,2019,20190516,45,0.6,0
"May 17, 2019",@ Detroit,REG,W,7-2,-200,P,9.0,OAK,2019,20190517,46,0.6666666666666667,0
"May 18, 2019",@ Detroit,REG,W,4-1,-115,U,9.0,OAK,2019,20190518,47,0.5348837209302326,0
"May 19, 2019",@ Detroit,REG,W,5-3,-190,U,10.5,OAK,2019,20190519,48,0.6551724137931034,0
"May 20, 2019",@ Cleveland,REG,W,6-4,165,O,8.0,OAK,2019,20190520,49,0.37735849056603776,0
"May 21, 2019",@ Cleveland,REG,W,5-3,112,U,8.5,OAK,2019,20190521,50,0.4716981132075472,0
"May 22, 2019",@ Cleveland,REG,W,7-2,-123,U,9.5,OAK,2019,20190522,51,0.5515695067264574,0
"May 24, 2019",vs Seattle,REG,W,6-2,-153,U,9.5,OAK,2019,20190524,52,0.6047430830039526,0
"May 25, 2019",vs Seattle,REG,W,6-5,-119,O,9.5,OAK,2019,20190525,53,0.54337899543379,0
"May 26, 2019",vs Seattle,REG,W,7-1,-135,U,9.5,OAK,2019,20190526,54,0.574468085106383,0
"May 27, 2019",vs LA Angels,REG,W,8-5,-152,O,9.0,OAK,2019,20190527,55,0.6031746031746033,0
"May 28, 2019",vs LA Angels,REG,L,6-4,-171,O,9.0,OAK,2019,20190528,56,0.6309963099630996,0
"May 29, 2019",vs LA Angels,REG,L,12-7,-138,O,9.0,OAK,2019,20190529,57,0.5798319327731092,0
"May 31, 2019",vs Houston,REG,L,3-2,115,U,8.5,OAK,2019,20190531,58,0.46511627906976744,0
"Jun 1, 2019",vs Houston,REG,L,5-1,145,U,7.5,OAK,2019,20190601,59,0.40816326530612246,0
"Jun 2, 2019",vs Houston,REG,L,6-4,120,O,7.5,OAK,2019,20190602,60,0.45454545454545453,0
"Jun 4, 2019",@ LA Angels,REG,W,4-2,-103,U,8.5,OAK,2019,20190604,61,0.5073891625615763,0
"Jun 5, 2019",@ LA Angels,REG,L,10-9,114,O,9.0,OAK,2019,20190605,62,0.4672897196261682,0
"Jun 6, 2019",@ LA Angels,REG,W,7-4,112,O,9.5,OAK,2019,20190606,63,0.4716981132075472,0
"Jun 7, 2019",@ Texas,REG,W,5-3,102,U,10.0,OAK,2019,20190607,64,0.49504950495049505,0
"Jun 8, 2019",@ Texas,REG,L,10-5,-132,O,11.5,OAK,2019,20190608,65,0.5689655172413793,1
"Jun 8, 2019",@ Texas,REG,L,3-1,-140,U,10.5,OAK,2019,20190608,66,0.5833333333333333,2
"Jun 9, 2019",@ Texas,REG,W,9-8,-200,O,11.0,OAK,2019,20190609,67,0.6666666666666667,0
