Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Apr 8, 2022",@ Detroit,REG,L,5-4,-135,O,7.5,CHA,2022,20220408,1,0.574468085106383,0
"Apr 9, 2022",@ Detroit,REG,W,5-2,-135,U,8.5,CHA,2022,20220409,2,0.574468085106383,0
"Apr 10, 2022",@ Detroit,REG,W,10-1,-127,O,8.0,CHA,2022,20220410,3,0.5594713656387665,0
"Apr 12, 2022",vs Seattle,REG,W,3-2,-112,U,9.0,CHA,2022,20220412,4,0.5283018867924528,0
"Apr 13, 2022",vs Seattle,REG,W,6-4,-115,O,9.0,CHA,2022,20220413,5,0.5348837209302326,0
"Apr 14, 2022",vs Seattle,REG,L,5-1,105,U,9.0,CHA,2022,20220414,6,0.4878048780487805,0
"Apr 15, 2022",vs Tampa Bay,REG,W,3-2,-132,U,8.0,CHA,2022,20220415,7,0.5689655172413793,0
"Apr 16, 2022",vs Tampa Bay,REG,W,3-2,-126,U,8.0,CHA,2022,20220416,8,0.5575221238938053,0
"Apr 17, 2022",vs Tampa Bay,REG,L,9-3,-110,O,8.5,CHA,2022,20220417,9,0.5238095238095238,0
"Apr 20, 2022",@ Cleveland,REG,L,11-1,142,O,7.5,CHA,2022,20220420,10,0.4132231404958678,1
"Apr 20, 2022",@ Cleveland,REG,L,2-1,130,U,7.5,CHA,2022,20220420,11,0.43478260869565216,2
"Apr 21, 2022",@ Cleveland,REG,L,6-3,-143,O,7.5,CHA,2022,20220421,12,0.588477366255144,0
"Apr 22, 2022",@ Minnesota,REG,L,2-1,-108,U,7.5,CHA,2022,20220422,13,0.5192307692307692,0
"Apr 23, 2022",@ Minnesota,REG,L,9-2,133,O,9.0,CHA,2022,20220423,14,0.4291845493562232,0
"Apr 24, 2022",@ Minnesota,REG,L,6-4,-109,O,7.5,CHA,2022,20220424,15,0.5215311004784688,0
"Apr 26, 2022",vs Kansas City,REG,L,6-0,-150,U,8.5,CHA,2022,20220426,16,0.6,0
"Apr 27, 2022",vs Kansas City,REG,W,7-3,-200,O,7.0,CHA,2022,20220427,17,0.6666666666666667,0
"Apr 28, 2022",vs Kansas City,REG,L,5-2,-165,P,7.0,CHA,2022,20220428,18,0.6226415094339622,0
"Apr 29, 2022",vs LA Angels,REG,L,5-1,-150,U,7.5,CHA,2022,20220429,19,0.6,0
"Apr 30, 2022",vs LA Angels,REG,W,4-0,-120,U,9.0,CHA,2022,20220430,20,0.5454545454545454,0
"May 1, 2022",vs LA Angels,REG,L,6-5,105,O,8.5,CHA,2022,20220501,21,0.4878048780487805,0
"May 2, 2022",vs LA Angels,REG,W,3-0,-143,U,7.5,CHA,2022,20220502,22,0.588477366255144,0
"May 3, 2022",@ Chi Cubs,REG,W,3-1,-131,U,6.5,CHA,2022,20220503,23,0.5670995670995671,0
"May 4, 2022",@ Chi Cubs,REG,W,4-3,-140,P,7.0,CHA,2022,20220504,24,0.5833333333333333,0
"May 6, 2022",@ Boston,REG,W,4-2,150,U,8.5,CHA,2022,20220506,25,0.4,0
"May 7, 2022",@ Boston,REG,W,3-1,-133,U,7.5,CHA,2022,20220507,26,0.5708154506437768,0
"May 8, 2022",@ Boston,REG,W,3-2,155,U,8.0,CHA,2022,20220508,27,0.39215686274509803,0
"May 9, 2022",vs Cleveland,REG,L,12-9,-185,O,7.5,CHA,2022,20220509,28,0.6491228070175439,0
"May 10, 2022",vs Cleveland,REG,W,4-1,-185,U,8.0,CHA,2022,20220510,29,0.6491228070175439,0
"May 12, 2022",vs NY Yankees,REG,L,15-7,-140,O,8.0,CHA,2022,20220512,30,0.5833333333333333,0
"May 13, 2022",vs NY Yankees,REG,L,10-4,160,O,8.0,CHA,2022,20220513,31,0.38461538461538464,0
"May 14, 2022",vs NY Yankees,REG,W,3-2,130,U,9.0,CHA,2022,20220514,32,0.43478260869565216,0
"May 15, 2022",vs NY Yankees,REG,L,5-1,110,U,7.5,CHA,2022,20220515,33,0.47619047619047616,0
"May 16, 2022",@ Kansas City,REG,W,5-3,-110,U,9.0,CHA,2022,20220516,34,0.5238095238095238,0
"May 17, 2022",@ Kansas City,REG,W,3-0,-200,U,8.0,CHA,2022,20220517,35,0.6666666666666667,1
"May 17, 2022",@ Kansas City,REG,L,2-1,-110,U,8.5,CHA,2022,20220517,36,0.5238095238095238,2
"May 18, 2022",@ Kansas City,REG,L,6-2,-155,P,8.0,CHA,2022,20220518,37,0.607843137254902,0
"May 19, 2022",@ Kansas City,REG,W,7-4,-135,O,10.0,CHA,2022,20220519,38,0.574468085106383,0
"May 21, 2022",@ NY Yankees,REG,L,7-5,185,O,9.0,CHA,2022,20220521,39,0.3508771929824561,0
"May 22, 2022",@ NY Yankees,REG,W,3-1,142,U,9.0,CHA,2022,20220522,40,0.4132231404958678,1
"May 22, 2022",@ NY Yankees,REG,W,5-0,155,U,8.5,CHA,2022,20220522,41,0.39215686274509803,2
