Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Apr 1, 2021",vs LA Dodgers,REG,W,8-5,190,O,11.0,COL,2021,20210401,1,0.3448275862068966,0
"Apr 2, 2021",vs LA Dodgers,REG,L,11-6,225,O,12.0,COL,2021,20210402,2,0.3076923076923077,0
"Apr 3, 2021",vs LA Dodgers,REG,L,6-5,195,U,11.5,COL,2021,20210403,3,0.3389830508474576,0
"Apr 4, 2021",vs LA Dodgers,REG,L,4-2,188,U,12.0,COL,2021,20210404,4,0.3472222222222222,0
"Apr 6, 2021",vs Arizona,REG,L,10-8,-125,O,10.5,COL,2021,20210406,5,0.5555555555555556,0
"Apr 7, 2021",vs Arizona,REG,W,8-0,105,U,11.5,COL,2021,20210407,6,0.4878048780487805,0
"Apr 8, 2021",vs Arizona,REG,W,7-3,-125,U,11.0,COL,2021,20210408,7,0.5555555555555556,0
"Apr 9, 2021",@ San Francisco,REG,L,3-1,140,U,8.5,COL,2021,20210409,8,0.4166666666666667,0
"Apr 10, 2021",@ San Francisco,REG,L,4-3,167,U,8.5,COL,2021,20210410,9,0.37453183520599254,0
"Apr 11, 2021",@ San Francisco,REG,L,4-0,117,U,7.5,COL,2021,20210411,10,0.4608294930875576,0
"Apr 13, 2021",@ LA Dodgers,REG,L,7-0,280,U,8.0,COL,2021,20210413,11,0.2631578947368421,0
"Apr 14, 2021",@ LA Dodgers,REG,L,4-2,215,U,7.5,COL,2021,20210414,12,0.31746031746031744,0
"Apr 15, 2021",@ LA Dodgers,REG,L,7-5,240,O,7.5,COL,2021,20210415,13,0.29411764705882354,0
"Apr 17, 2021",vs NY Mets,REG,L,4-3,243,O,6.5,COL,2021,20210417,14,0.2915451895043732,1
"Apr 17, 2021",vs NY Mets,REG,W,7-2,113,O,8.0,COL,2021,20210417,15,0.4694835680751174,2
"Apr 18, 2021",vs NY Mets,REG,L,2-1,170,U,11.0,COL,2021,20210418,16,0.37037037037037035,0
"Apr 20, 2021",vs Houston,REG,W,6-2,103,U,10.5,COL,2021,20210420,17,0.49261083743842365,0
"Apr 21, 2021",vs Houston,REG,W,6-3,128,U,10.0,COL,2021,20210421,18,0.43859649122807015,0
"Apr 23, 2021",vs Philadelphia,REG,W,5-4,-125,U,10.5,COL,2021,20210423,19,0.5555555555555556,0
"Apr 24, 2021",vs Philadelphia,REG,L,7-5,165,O,10.0,COL,2021,20210424,20,0.37735849056603776,0
"Apr 25, 2021",vs Philadelphia,REG,W,12-2,-108,O,11.5,COL,2021,20210425,21,0.5192307692307692,0
"Apr 26, 2021",@ San Francisco,REG,L,12-0,157,O,7.5,COL,2021,20210426,22,0.38910505836575876,0
"Apr 27, 2021",@ San Francisco,REG,W,7-5,152,O,8.0,COL,2021,20210427,23,0.3968253968253968,0
"Apr 28, 2021",@ San Francisco,REG,L,7-3,130,O,7.0,COL,2021,20210428,24,0.43478260869565216,0
"Apr 29, 2021",@ Arizona,REG,L,5-3,115,U,9.0,COL,2021,20210429,25,0.46511627906976744,0
"Apr 30, 2021",@ Arizona,REG,L,7-2,110,O,8.5,COL,2021,20210430,26,0.47619047619047616,0
"May 1, 2021",@ Arizona,REG,W,14-6,167,O,8.0,COL,2021,20210501,27,0.37453183520599254,0
"May 2, 2021",@ Arizona,REG,L,8-4,132,O,9.0,COL,2021,20210502,28,0.43103448275862066,0
"May 4, 2021",vs San Francisco,REG,L,12-4,-125,O,7.5,COL,2021,20210504,29,0.5555555555555556,1
"May 4, 2021",vs San Francisco,REG,W,8-6,137,O,8.0,COL,2021,20210504,30,0.4219409282700422,2
"May 5, 2021",vs San Francisco,REG,W,6-5,-112,O,10.0,COL,2021,20210505,31,0.5283018867924528,0
"May 7, 2021",@ St. Louis,REG,L,5-0,190,U,7.5,COL,2021,20210507,32,0.3448275862068966,0
"May 8, 2021",@ St. Louis,REG,L,9-8,170,O,7.5,COL,2021,20210508,33,0.37037037037037035,0
"May 9, 2021",@ St. Louis,REG,L,2-0,137,U,7.0,COL,2021,20210509,34,0.4219409282700422,0
"May 11, 2021",vs San Diego,REG,L,8-1,153,U,9.5,COL,2021,20210511,35,0.3952569169960474,0
"May 12, 2021",vs San Diego,REG,L,5-3,138,O,6.5,COL,2021,20210512,36,0.42016806722689076,1
"May 12, 2021",vs San Diego,REG,W,3-2,148,U,7.5,COL,2021,20210512,37,0.4032258064516129,2
"May 13, 2021",vs Cincinnati,REG,W,13-8,143,O,11.5,COL,2021,20210513,38,0.411522633744856,0
"May 14, 2021",vs Cincinnati,REG,W,9-6,-104,O,10.5,COL,2021,20210514,39,0.5098039215686274,0
"May 15, 2021",vs Cincinnati,REG,L,6-5,160,P,11.0,COL,2021,20210515,40,0.38461538461538464,0
"May 16, 2021",vs Cincinnati,REG,L,7-6,-105,O,11.0,COL,2021,20210516,41,0.5121951219512195,0
"May 17, 2021",@ San Diego,REG,L,7-0,205,O,6.5,COL,2021,20210517,42,0.32786885245901637,0
"May 18, 2021",@ San Diego,REG,L,2-1,205,U,7.0,COL,2021,20210518,43,0.32786885245901637,0
