Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Jul 24, 2020",@ Tampa Bay,REG,W,6-4,135,O,7.5,TOR,2020,20200724,1,0.425531914893617,0
"Jul 25, 2020",@ Tampa Bay,REG,L,4-1,134,U,8.5,TOR,2020,20200725,2,0.42735042735042733,0
"Jul 26, 2020",@ Tampa Bay,REG,L,6-5,173,O,8.5,TOR,2020,20200726,3,0.3663003663003663,0
"Jul 27, 2020",@ Washington,REG,W,4-1,110,U,10.5,TOR,2020,20200727,4,0.47619047619047616,0
"Jul 28, 2020",@ Washington,REG,W,5-1,123,U,10.0,TOR,2020,20200728,5,0.4484304932735426,0
"Jul 29, 2020",vs Washington,REG,L,4-0,155,U,8.5,TOR,2020,20200729,6,0.39215686274509803,0
"Jul 30, 2020",vs Washington,REG,L,6-4,-150,O,9.5,TOR,2020,20200730,7,0.6,0
"Aug 4, 2020",@ Atlanta,REG,L,10-1,168,O,8.5,TOR,2020,20200804,8,0.373134328358209,0
"Aug 5, 2020",@ Atlanta,REG,W,2-1,116,U,9.0,TOR,2020,20200805,9,0.46296296296296297,0
"Aug 6, 2020",@ Atlanta,REG,L,4-3,110,U,9.0,TOR,2020,20200806,10,0.47619047619047616,0
"Aug 7, 2020",@ Boston,REG,L,5-3,-105,U,10.5,TOR,2020,20200807,11,0.5121951219512195,0
"Aug 8, 2020",@ Boston,REG,W,2-1,118,U,10.5,TOR,2020,20200808,12,0.45871559633027525,0
"Aug 9, 2020",@ Boston,REG,L,5-3,135,U,10.0,TOR,2020,20200809,13,0.425531914893617,0
"Aug 11, 2020",vs Miami,REG,W,5-4,-155,O,8.5,TOR,2020,20200811,14,0.607843137254902,0
"Aug 12, 2020",vs Miami,REG,L,14-11,-157,O,8.5,TOR,2020,20200812,15,0.6108949416342413,0
"Aug 14, 2020",vs Tampa Bay,REG,W,12-4,125,O,11.0,TOR,2020,20200814,16,0.4444444444444444,0
"Aug 15, 2020",vs Tampa Bay,REG,L,3-2,118,U,10.5,TOR,2020,20200815,17,0.45871559633027525,0
"Aug 16, 2020",vs Tampa Bay,REG,L,7-5,110,O,7.5,TOR,2020,20200816,18,0.47619047619047616,0
"Aug 17, 2020",@ Baltimore,REG,W,7-2,-125,P,9.0,TOR,2020,20200817,19,0.5555555555555556,0
