Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Mar 28, 2019",vs Colorado,REG,L,6-3,121,O,7.5,MIA,2019,20190328,1,0.45248868778280543,0
"Mar 29, 2019",vs Colorado,REG,L,6-1,145,P,7.0,MIA,2019,20190329,2,0.40816326530612246,0
"Mar 30, 2019",vs Colorado,REG,W,7-3,115,O,7.5,MIA,2019,20190330,3,0.46511627906976744,0
"Mar 31, 2019",vs Colorado,REG,W,3-0,140,U,7.5,MIA,2019,20190331,4,0.4166666666666667,0
"Apr 1, 2019",vs NY Mets,REG,L,7-3,120,O,7.5,MIA,2019,20190401,5,0.45454545454545453,0
"Apr 2, 2019",vs NY Mets,REG,L,6-5,130,O,8.0,MIA,2019,20190402,6,0.43478260869565216,0
"Apr 3, 2019",vs NY Mets,REG,L,6-4,188,O,6.5,MIA,2019,20190403,7,0.3472222222222222,0
"Apr 5, 2019",@ Atlanta,REG,L,4-0,150,U,8.0,MIA,2019,20190405,8,0.4,0
"Apr 6, 2019",@ Atlanta,REG,W,4-2,155,U,8.5,MIA,2019,20190406,9,0.39215686274509803,0
"Apr 7, 2019",@ Atlanta,REG,L,4-3,153,U,8.5,MIA,2019,20190407,10,0.3952569169960474,0
"Apr 9, 2019",@ Cincinnati,REG,L,14-0,178,O,8.5,MIA,2019,20190409,11,0.3597122302158273,0
"Apr 10, 2019",@ Cincinnati,REG,L,2-1,140,U,9.0,MIA,2019,20190410,12,0.4166666666666667,0
"Apr 11, 2019",@ Cincinnati,REG,L,5-0,153,U,8.5,MIA,2019,20190411,13,0.3952569169960474,0
"Apr 12, 2019",vs Philadelphia,REG,L,9-1,145,O,8.5,MIA,2019,20190412,14,0.40816326530612246,0
"Apr 13, 2019",vs Philadelphia,REG,W,10-3,148,O,7.5,MIA,2019,20190413,15,0.4032258064516129,0
"Apr 14, 2019",vs Philadelphia,REG,L,3-1,135,U,8.5,MIA,2019,20190414,16,0.425531914893617,0
"Apr 15, 2019",vs Chi Cubs,REG,L,7-2,120,O,8.0,MIA,2019,20190415,17,0.45454545454545453,0
"Apr 16, 2019",vs Chi Cubs,REG,L,4-0,121,U,8.0,MIA,2019,20190416,18,0.45248868778280543,0
"Apr 17, 2019",vs Chi Cubs,REG,L,6-0,147,U,8.0,MIA,2019,20190417,19,0.4048582995951417,0
"Apr 19, 2019",vs Washington,REG,W,3-2,112,U,7.5,MIA,2019,20190419,20,0.4716981132075472,0
"Apr 20, 2019",vs Washington,REG,W,9-3,215,O,7.0,MIA,2019,20190420,21,0.31746031746031744,0
"Apr 21, 2019",vs Washington,REG,L,5-0,148,U,7.0,MIA,2019,20190421,22,0.4032258064516129,0
"Apr 23, 2019",@ Cleveland,REG,W,3-1,210,U,7.5,MIA,2019,20190423,23,0.3225806451612903,0
"Apr 24, 2019",@ Cleveland,REG,L,6-2,142,U,9.0,MIA,2019,20190424,24,0.4132231404958678,0
"Apr 25, 2019",@ Philadelphia,REG,W,3-1,170,U,7.5,MIA,2019,20190425,25,0.37037037037037035,0
"Apr 26, 2019",@ Philadelphia,REG,L,4-0,165,U,8.5,MIA,2019,20190426,26,0.37735849056603776,0
"Apr 27, 2019",@ Philadelphia,REG,L,12-9,170,O,8.0,MIA,2019,20190427,27,0.37037037037037035,0
"Apr 28, 2019",@ Philadelphia,REG,L,5-1,150,U,7.5,MIA,2019,20190428,28,0.4,0
"Apr 30, 2019",vs Cleveland,REG,L,7-4,180,O,7.0,MIA,2019,20190430,29,0.35714285714285715,0
"May 1, 2019",vs Cleveland,REG,W,4-2,111,U,6.5,MIA,2019,20190501,30,0.47393364928909953,0
"May 3, 2019",vs Atlanta,REG,L,7-2,148,O,8.0,MIA,2019,20190503,31,0.4032258064516129,0
"May 4, 2019",vs Atlanta,REG,L,9-2,145,O,7.5,MIA,2019,20190504,32,0.40816326530612246,0
