Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Apr 7, 2022",@ Washington,REG,W,5-1,-116,U,9.0,NYN,2022,20220407,1,0.537037037037037,0
"Apr 8, 2022",@ Washington,REG,W,7-3,-157,O,8.5,NYN,2022,20220408,2,0.6108949416342413,0
"Apr 9, 2022",@ Washington,REG,W,5-0,-140,U,9.5,NYN,2022,20220409,3,0.5833333333333333,0
"Apr 10, 2022",@ Washington,REG,L,4-2,-133,U,9.0,NYN,2022,20220410,4,0.5708154506437768,0
"Apr 11, 2022",@ Philadelphia,REG,L,5-4,125,P,9.0,NYN,2022,20220411,5,0.4444444444444444,0
"Apr 12, 2022",@ Philadelphia,REG,W,2-0,130,U,8.5,NYN,2022,20220412,6,0.43478260869565216,0
"Apr 13, 2022",@ Philadelphia,REG,W,9-6,-110,O,8.5,NYN,2022,20220413,7,0.5238095238095238,0
"Apr 15, 2022",vs Arizona,REG,W,10-3,-240,O,7.5,NYN,2022,20220415,8,0.7058823529411764,0
"Apr 16, 2022",vs Arizona,REG,L,3-2,-160,U,8.0,NYN,2022,20220416,9,0.6153846153846154,0
"Apr 17, 2022",vs Arizona,REG,W,5-0,-190,U,7.5,NYN,2022,20220417,10,0.6551724137931034,0
"Apr 19, 2022",vs San Francisco,REG,W,5-4,-122,O,7.0,NYN,2022,20220419,11,0.5495495495495495,1
"Apr 19, 2022",vs San Francisco,REG,W,3-1,-125,U,6.5,NYN,2022,20220419,12,0.5555555555555556,2
"Apr 20, 2022",vs San Francisco,REG,L,5-2,105,O,6.5,NYN,2022,20220420,13,0.4878048780487805,0
"Apr 21, 2022",vs San Francisco,REG,W,6-2,-135,P,8.0,NYN,2022,20220421,14,0.574468085106383,0
"Apr 22, 2022",@ Arizona,REG,W,6-5,-125,O,8.5,NYN,2022,20220422,15,0.5555555555555556,0
"Apr 23, 2022",@ Arizona,REG,L,5-2,-160,U,9.5,NYN,2022,20220423,16,0.6153846153846154,0
"Apr 24, 2022",@ Arizona,REG,W,6-2,-172,P,8.0,NYN,2022,20220424,17,0.6323529411764706,0
"Apr 25, 2022",@ St. Louis,REG,W,5-2,-153,O,6.5,NYN,2022,20220425,18,0.6047430830039526,0
"Apr 26, 2022",@ St. Louis,REG,W,3-0,-125,U,7.0,NYN,2022,20220426,19,0.5555555555555556,0
"Apr 27, 2022",@ St. Louis,REG,L,10-5,-114,O,7.0,NYN,2022,20220427,20,0.5327102803738317,0
"Apr 29, 2022",vs Philadelphia,REG,W,3-0,-125,U,7.0,NYN,2022,20220429,21,0.5555555555555556,0
"Apr 30, 2022",vs Philadelphia,REG,L,4-1,-127,U,8.0,NYN,2022,20220430,22,0.5594713656387665,0
"May 1, 2022",vs Philadelphia,REG,W,10-6,-185,O,6.5,NYN,2022,20220501,23,0.6491228070175439,0
"May 2, 2022",vs Atlanta,REG,L,5-2,-110,O,6.5,NYN,2022,20220502,24,0.5238095238095238,0
"May 3, 2022",vs Atlanta,REG,W,5-4,-110,O,7.0,NYN,2022,20220503,25,0.5238095238095238,1
"May 3, 2022",vs Atlanta,REG,W,3-0,-110,U,7.0,NYN,2022,20220503,26,0.5238095238095238,2
"May 4, 2022",vs Atlanta,REG,L,9-2,-132,O,7.0,NYN,2022,20220504,27,0.5689655172413793,0
"May 5, 2022",@ Philadelphia,REG,W,8-7,130,O,8.0,NYN,2022,20220505,28,0.43478260869565216,0
"May 8, 2022",@ Philadelphia,REG,L,3-2,-150,U,7.0,NYN,2022,20220508,29,0.6,1
"May 8, 2022",@ Philadelphia,REG,W,6-1,-145,U,8.0,NYN,2022,20220508,30,0.5918367346938775,2
"May 10, 2022",@ Washington,REG,W,4-2,-155,U,8.0,NYN,2022,20220510,31,0.607843137254902,0
"May 11, 2022",@ Washington,REG,L,8-3,-180,O,8.0,NYN,2022,20220511,32,0.6428571428571428,0
"May 12, 2022",@ Washington,REG,W,4-1,-155,U,9.0,NYN,2022,20220512,33,0.607843137254902,0
"May 13, 2022",vs Seattle,REG,L,2-1,-225,U,7.0,NYN,2022,20220513,34,0.6923076923076923,0
"May 14, 2022",vs Seattle,REG,W,5-4,-155,O,7.0,NYN,2022,20220514,35,0.607843137254902,0
