Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Apr 8, 2022",@ Colorado,REG,W,5-3,-205,U,11.5,LAN,2022,20220408,1,0.6721311475409837,0
"Apr 9, 2022",@ Colorado,REG,L,3-2,-148,U,11.5,LAN,2022,20220409,2,0.5967741935483871,0
"Apr 10, 2022",@ Colorado,REG,L,9-4,-200,O,11.0,LAN,2022,20220410,3,0.6666666666666667,0
"Apr 12, 2022",@ Minnesota,REG,W,7-2,-145,P,9.0,LAN,2022,20220412,4,0.5918367346938775,0
"Apr 13, 2022",@ Minnesota,REG,W,7-0,-200,U,8.5,LAN,2022,20220413,5,0.6666666666666667,0
"Apr 14, 2022",vs Cincinnati,REG,W,9-3,-265,O,8.5,LAN,2022,20220414,6,0.726027397260274,0
"Apr 15, 2022",vs Cincinnati,REG,W,3-1,-270,U,9.0,LAN,2022,20220415,7,0.7297297297297297,0
"Apr 16, 2022",vs Cincinnati,REG,W,5-2,-210,U,8.5,LAN,2022,20220416,8,0.6774193548387097,0
"Apr 17, 2022",vs Cincinnati,REG,W,9-1,-205,O,8.5,LAN,2022,20220417,9,0.6721311475409837,0
"Apr 18, 2022",vs Atlanta,REG,W,7-4,-213,O,8.0,LAN,2022,20220418,10,0.6805111821086263,0
"Apr 19, 2022",vs Atlanta,REG,L,3-1,-155,U,8.0,LAN,2022,20220419,11,0.607843137254902,0
"Apr 20, 2022",vs Atlanta,REG,W,5-1,-135,U,8.5,LAN,2022,20220420,12,0.574468085106383,0
"Apr 22, 2022",@ San Diego,REG,W,6-1,-147,U,8.0,LAN,2022,20220422,13,0.5951417004048583,0
"Apr 23, 2022",@ San Diego,REG,L,3-2,-135,U,7.5,LAN,2022,20220423,14,0.574468085106383,0
"Apr 24, 2022",@ San Diego,REG,W,10-2,-160,O,7.0,LAN,2022,20220424,15,0.6153846153846154,0
"Apr 25, 2022",@ Arizona,REG,W,4-0,-182,U,8.5,LAN,2022,20220425,16,0.6453900709219857,0
"Apr 26, 2022",@ Arizona,REG,L,5-3,-215,U,10.0,LAN,2022,20220426,17,0.6825396825396826,0
"Apr 27, 2022",@ Arizona,REG,L,3-1,-190,U,8.0,LAN,2022,20220427,18,0.6551724137931034,0
"Apr 29, 2022",vs Detroit,REG,W,5-1,-260,U,8.5,LAN,2022,20220429,19,0.7222222222222222,0
"Apr 30, 2022",vs Detroit,REG,L,5-1,-390,U,7.5,LAN,2022,20220430,20,0.7959183673469388,0
