Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Apr 7, 2022",vs San Diego,REG,W,4-2,121,U,9.0,ARI,2022,20220407,1,0.45248868778280543,0
"Apr 8, 2022",vs San Diego,REG,L,3-0,121,U,9.0,ARI,2022,20220408,2,0.45248868778280543,0
"Apr 9, 2022",vs San Diego,REG,L,5-2,146,U,9.5,ARI,2022,20220409,3,0.4065040650406504,0
"Apr 10, 2022",vs San Diego,REG,L,10-5,140,O,9.0,ARI,2022,20220410,4,0.4166666666666667,0
"Apr 12, 2022",vs Houston,REG,L,2-1,130,U,9.0,ARI,2022,20220412,5,0.43478260869565216,0
"Apr 13, 2022",vs Houston,REG,W,3-2,145,U,8.5,ARI,2022,20220413,6,0.40816326530612246,0
"Apr 15, 2022",@ NY Mets,REG,L,10-3,210,O,7.5,ARI,2022,20220415,7,0.3225806451612903,0
"Apr 16, 2022",@ NY Mets,REG,W,3-2,150,U,8.0,ARI,2022,20220416,8,0.4,0
"Apr 17, 2022",@ NY Mets,REG,L,5-0,180,U,7.5,ARI,2022,20220417,9,0.35714285714285715,0
"Apr 19, 2022",@ Washington,REG,L,6-1,135,U,8.0,ARI,2022,20220419,10,0.425531914893617,1
"Apr 19, 2022",@ Washington,REG,L,1-0,113,U,8.5,ARI,2022,20220419,11,0.4694835680751174,2
"Apr 20, 2022",@ Washington,REG,W,11-2,108,O,8.0,ARI,2022,20220420,12,0.4807692307692308,0
"Apr 21, 2022",@ Washington,REG,W,4-3,117,U,9.0,ARI,2022,20220421,13,0.4608294930875576,0
"Apr 22, 2022",vs NY Mets,REG,L,6-5,105,O,8.5,ARI,2022,20220422,14,0.4878048780487805,0
"Apr 23, 2022",vs NY Mets,REG,W,5-2,150,U,9.5,ARI,2022,20220423,15,0.4,0
"Apr 24, 2022",vs NY Mets,REG,L,6-2,162,P,8.0,ARI,2022,20220424,16,0.3816793893129771,0
"Apr 25, 2022",vs LA Dodgers,REG,L,4-0,172,U,8.5,ARI,2022,20220425,17,0.36764705882352944,0
"Apr 26, 2022",vs LA Dodgers,REG,W,5-3,195,U,10.0,ARI,2022,20220426,18,0.3389830508474576,0
"Apr 27, 2022",vs LA Dodgers,REG,W,3-1,160,U,8.0,ARI,2022,20220427,19,0.38461538461538464,0
"Apr 28, 2022",@ St. Louis,REG,L,8-3,157,O,7.5,ARI,2022,20220428,20,0.38910505836575876,0
"Apr 29, 2022",@ St. Louis,REG,W,6-2,170,O,7.5,ARI,2022,20220429,21,0.37037037037037035,0
"Apr 30, 2022",@ St. Louis,REG,W,2-0,144,U,7.0,ARI,2022,20220430,22,0.4098360655737705,0
"May 1, 2022",@ St. Louis,REG,L,7-5,155,O,7.5,ARI,2022,20220501,23,0.39215686274509803,0
"May 2, 2022",@ Miami,REG,W,5-4,150,O,6.5,ARI,2022,20220502,24,0.4,0
"May 3, 2022",@ Miami,REG,W,5-4,170,O,7.5,ARI,2022,20220503,25,0.37037037037037035,0
"May 4, 2022",@ Miami,REG,W,8-7,148,O,7.5,ARI,2022,20220504,26,0.4032258064516129,0
"May 6, 2022",vs Colorado,REG,W,4-1,-140,U,8.5,ARI,2022,20220506,27,0.5833333333333333,0
"May 7, 2022",vs Colorado,REG,L,4-1,-125,U,8.5,ARI,2022,20220507,28,0.5555555555555556,0
"May 8, 2022",vs Colorado,REG,W,4-0,-160,U,8.0,ARI,2022,20220508,29,0.6153846153846154,0
"May 9, 2022",vs Miami,REG,W,4-3,-110,U,8.5,ARI,2022,20220509,30,0.5238095238095238,0
"May 10, 2022",vs Miami,REG,W,9-3,117,O,8.0,ARI,2022,20220510,31,0.4608294930875576,0
"May 11, 2022",vs Miami,REG,L,11-3,-105,O,8.0,ARI,2022,20220511,32,0.5121951219512195,0
"May 13, 2022",vs Chi Cubs,REG,W,4-3,-120,U,9.0,ARI,2022,20220513,33,0.5454545454545454,0
"May 14, 2022",vs Chi Cubs,REG,L,4-2,-155,U,8.0,ARI,2022,20220514,34,0.607843137254902,0
"May 15, 2022",vs Chi Cubs,REG,L,3-2,-125,U,9.0,ARI,2022,20220515,35,0.5555555555555556,0
"May 16, 2022",@ LA Dodgers,REG,L,5-4,195,O,8.5,ARI,2022,20220516,36,0.3389830508474576,0
"May 17, 2022",@ LA Dodgers,REG,L,7-6,190,O,9.0,ARI,2022,20220517,37,0.3448275862068966,1
"May 17, 2022",@ LA Dodgers,REG,L,12-3,170,O,8.0,ARI,2022,20220517,38,0.37037037037037035,2
"May 18, 2022",@ LA Dodgers,REG,L,5-3,250,U,8.5,ARI,2022,20220518,39,0.2857142857142857,0
"May 19, 2022",@ Chi Cubs,REG,W,3-1,105,U,9.0,ARI,2022,20220519,40,0.4878048780487805,0
"May 20, 2022",@ Chi Cubs,REG,W,10-6,127,O,11.5,ARI,2022,20220520,41,0.44052863436123346,0
"May 21, 2022",@ Chi Cubs,REG,W,7-6,120,O,7.5,ARI,2022,20220521,42,0.45454545454545453,0
"May 22, 2022",@ Chi Cubs,REG,L,5-4,122,O,7.5,ARI,2022,20220522,43,0.45045045045045046,0
"May 23, 2022",vs Kansas City,REG,W,9-5,-115,O,8.5,ARI,2022,20220523,44,0.5348837209302326,0
"May 24, 2022",vs Kansas City,REG,W,8-6,-205,O,8.0,ARI,2022,20220524,45,0.6721311475409837,0
"May 26, 2022",vs LA Dodgers,REG,L,14-1,150,O,9.5,ARI,2022,20220526,46,0.4,0
"May 27, 2022",vs LA Dodgers,REG,L,6-4,131,U,10.5,ARI,2022,20220527,47,0.4329004329004329,0
"May 28, 2022",vs LA Dodgers,REG,L,3-2,160,U,9.0,ARI,2022,20220528,48,0.38461538461538464,0
"May 29, 2022",vs LA Dodgers,REG,L,3-1,175,U,9.0,ARI,2022,20220529,49,0.36363636363636365,0
"May 30, 2022",vs Atlanta,REG,W,6-2,100,U,8.5,ARI,2022,20220530,50,0.5,0
"May 31, 2022",vs Atlanta,REG,W,8-7,137,O,9.5,ARI,2022,20220531,51,0.4219409282700422,0
"Jun 1, 2022",vs Atlanta,REG,L,6-0,122,U,8.5,ARI,2022,20220601,52,0.45045045045045046,0
"Jun 3, 2022",@ Pittsburgh,REG,W,8-6,-120,O,8.0,ARI,2022,20220603,53,0.5454545454545454,0
"Jun 4, 2022",@ Pittsburgh,REG,L,2-1,112,U,8.5,ARI,2022,20220604,54,0.4716981132075472,0
"Jun 5, 2022",@ Pittsburgh,REG,L,3-0,-154,U,7.5,ARI,2022,20220605,55,0.6062992125984252,0
"Jun 6, 2022",@ Cincinnati,REG,L,7-0,100,U,10.0,ARI,2022,20220606,56,0.5,0
"Jun 7, 2022",@ Cincinnati,REG,L,14-8,130,O,10.5,ARI,2022,20220607,57,0.43478260869565216,0
"Jun 8, 2022",@ Cincinnati,REG,W,7-0,100,U,9.5,ARI,2022,20220608,58,0.5,0
"Jun 9, 2022",@ Cincinnati,REG,W,5-4,121,U,10.0,ARI,2022,20220609,59,0.45248868778280543,0
"Jun 10, 2022",@ Philadelphia,REG,L,7-5,130,O,8.5,ARI,2022,20220610,60,0.43478260869565216,0
"Jun 11, 2022",@ Philadelphia,REG,L,4-0,224,U,8.5,ARI,2022,20220611,61,0.30864197530864196,0
"Jun 12, 2022",@ Philadelphia,REG,W,13-1,165,O,9.5,ARI,2022,20220612,62,0.37735849056603776,0
"Jun 13, 2022",vs Cincinnati,REG,L,5-4,-170,O,8.5,ARI,2022,20220613,63,0.6296296296296297,0
"Jun 14, 2022",vs Cincinnati,REG,L,5-3,-120,U,9.0,ARI,2022,20220614,64,0.5454545454545454,0
"Jun 15, 2022",vs Cincinnati,REG,W,7-4,-140,O,7.5,ARI,2022,20220615,65,0.5833333333333333,0
"Jun 17, 2022",vs Minnesota,REG,W,7-2,120,P,9.0,ARI,2022,20220617,66,0.45454545454545453,0
"Jun 18, 2022",vs Minnesota,REG,L,11-1,-105,O,9.5,ARI,2022,20220618,67,0.5121951219512195,0
"Jun 19, 2022",vs Minnesota,REG,W,7-1,110,U,9.0,ARI,2022,20220619,68,0.47619047619047616,0
"Jun 20, 2022",@ San Diego,REG,L,4-1,150,U,7.0,ARI,2022,20220620,69,0.4,0
"Jun 21, 2022",@ San Diego,REG,L,3-2,125,U,7.0,ARI,2022,20220621,70,0.4444444444444444,0
"Jun 22, 2022",@ San Diego,REG,L,10-4,145,O,7.5,ARI,2022,20220622,71,0.40816326530612246,0
"Jun 24, 2022",vs Detroit,REG,L,5-1,-175,U,8.0,ARI,2022,20220624,72,0.6363636363636364,0
"Jun 25, 2022",vs Detroit,REG,L,6-3,-165,O,8.0,ARI,2022,20220625,73,0.6226415094339622,0
"Jun 26, 2022",vs Detroit,REG,W,11-7,-125,O,8.5,ARI,2022,20220626,74,0.5555555555555556,0
"Jun 28, 2022",vs San Diego,REG,W,7-6,-110,O,7.5,ARI,2022,20220628,75,0.5238095238095238,0
"Jun 29, 2022",vs San Diego,REG,L,4-0,115,U,8.5,ARI,2022,20220629,76,0.46511627906976744,0
"Jul 1, 2022",@ Colorado,REG,W,9-3,100,O,11.5,ARI,2022,20220701,77,0.5,0
"Jul 2, 2022",@ Colorado,REG,L,11-7,135,O,12.0,ARI,2022,20220702,78,0.425531914893617,0
"Jul 3, 2022",@ Colorado,REG,L,6-5,-115,P,11.0,ARI,2022,20220703,79,0.5348837209302326,0
"Jul 4, 2022",vs San Francisco,REG,W,8-3,165,O,8.0,ARI,2022,20220704,80,0.37735849056603776,0
"Jul 5, 2022",vs San Francisco,REG,W,6-2,140,U,9.0,ARI,2022,20220705,81,0.4166666666666667,0
"Jul 6, 2022",vs San Francisco,REG,L,7-5,110,O,8.5,ARI,2022,20220706,82,0.47619047619047616,0
"Jul 7, 2022",vs Colorado,REG,L,4-3,-105,U,9.5,ARI,2022,20220707,83,0.5121951219512195,0
"Jul 8, 2022",vs Colorado,REG,L,6-5,-175,O,8.0,ARI,2022,20220708,84,0.6363636363636364,0
"Jul 9, 2022",vs Colorado,REG,W,9-2,-125,O,9.0,ARI,2022,20220709,85,0.5555555555555556,0
"Jul 10, 2022",vs Colorado,REG,L,3-2,-110,U,9.0,ARI,2022,20220710,86,0.5238095238095238,0
"Jul 11, 2022",@ San Francisco,REG,W,4-3,140,U,7.5,ARI,2022,20220711,87,0.4166666666666667,0
"Jul 12, 2022",@ San Francisco,REG,L,13-0,185,O,8.0,ARI,2022,20220712,88,0.3508771929824561,0
"Jul 13, 2022",@ San Francisco,REG,L,4-3,110,U,7.5,ARI,2022,20220713,89,0.47619047619047616,0
"Jul 15, 2022",@ San Diego,REG,L,5-3,165,O,7.5,ARI,2022,20220715,90,0.37735849056603776,0
"Jul 16, 2022",@ San Diego,REG,L,4-3,160,U,8.0,ARI,2022,20220716,91,0.38461538461538464,0
"Jul 17, 2022",@ San Diego,REG,W,3-1,130,U,7.5,ARI,2022,20220717,92,0.43478260869565216,0
"Jul 22, 2022",vs Washington,REG,W,10-1,-160,O,8.5,ARI,2022,20220722,93,0.6153846153846154,0
"Jul 23, 2022",vs Washington,REG,W,7-2,-161,P,9.0,ARI,2022,20220723,94,0.6168582375478927,0
"Jul 24, 2022",vs Washington,REG,L,4-3,-125,U,9.5,ARI,2022,20220724,95,0.5555555555555556,0
"Jul 25, 2022",vs San Francisco,REG,W,7-0,-110,U,8.5,ARI,2022,20220725,96,0.5238095238095238,0
"Jul 26, 2022",vs San Francisco,REG,W,7-3,170,O,8.5,ARI,2022,20220726,97,0.37037037037037035,0
"Jul 27, 2022",vs San Francisco,REG,W,5-3,-105,P,8.0,ARI,2022,20220727,98,0.5121951219512195,0
"Jul 29, 2022",@ Atlanta,REG,L,5-2,180,U,9.0,ARI,2022,20220729,99,0.35714285714285715,0
