Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Apr 1, 2021",vs Texas,REG,W,14-10,-158,O,8.5,KCA,2021,20210401,1,0.6124031007751938,0
"Apr 3, 2021",vs Texas,REG,W,11-4,-158,O,9.0,KCA,2021,20210403,2,0.6124031007751938,0
"Apr 4, 2021",vs Texas,REG,L,7-3,-160,P,10.0,KCA,2021,20210404,3,0.6153846153846154,0
"Apr 5, 2021",@ Cleveland,REG,W,3-0,122,U,9.0,KCA,2021,20210405,4,0.45045045045045046,0
"Apr 7, 2021",@ Cleveland,REG,L,4-2,172,U,8.0,KCA,2021,20210407,5,0.36764705882352944,0
"Apr 8, 2021",@ Chi White Sox,REG,L,6-0,157,U,8.0,KCA,2021,20210408,6,0.38910505836575876,0
"Apr 11, 2021",@ Chi White Sox,REG,W,4-3,105,U,8.5,KCA,2021,20210411,7,0.4878048780487805,0
"Apr 12, 2021",vs LA Angels,REG,L,10-3,-102,O,9.0,KCA,2021,20210412,8,0.504950495049505,0
"Apr 13, 2021",vs LA Angels,REG,W,3-2,120,U,8.5,KCA,2021,20210413,9,0.45454545454545453,0
"Apr 14, 2021",vs LA Angels,REG,W,6-1,113,U,8.5,KCA,2021,20210414,10,0.4694835680751174,0
"Apr 15, 2021",vs Toronto,REG,W,7-5,-118,O,9.0,KCA,2021,20210415,11,0.5412844036697247,0
"Apr 17, 2021",vs Toronto,REG,L,5-1,-101,U,6.5,KCA,2021,20210417,12,0.5024875621890548,1
"Apr 17, 2021",vs Toronto,REG,W,3-2,108,U,7.5,KCA,2021,20210417,13,0.4807692307692308,2
"Apr 18, 2021",vs Toronto,REG,W,2-0,-115,U,8.5,KCA,2021,20210418,14,0.5348837209302326,0
"Apr 19, 2021",vs Tampa Bay,REG,L,4-1,-108,U,7.5,KCA,2021,20210419,15,0.5192307692307692,0
"Apr 20, 2021",vs Tampa Bay,REG,L,14-7,-101,O,8.0,KCA,2021,20210420,16,0.5024875621890548,0
"Apr 21, 2021",vs Tampa Bay,REG,W,9-8,-103,O,8.0,KCA,2021,20210421,17,0.5073891625615763,0
"Apr 23, 2021",@ Detroit,REG,W,6-2,-115,U,8.5,KCA,2021,20210423,18,0.5348837209302326,0
"Apr 24, 2021",@ Detroit,REG,W,2-1,-115,U,8.0,KCA,2021,20210424,19,0.5348837209302326,0
"Apr 25, 2021",@ Detroit,REG,W,4-0,-113,U,8.0,KCA,2021,20210425,20,0.5305164319248826,0
"Apr 26, 2021",@ Detroit,REG,W,3-2,-105,U,7.5,KCA,2021,20210426,21,0.5121951219512195,0
"Apr 27, 2021",@ Pittsburgh,REG,L,2-1,103,U,8.0,KCA,2021,20210427,22,0.49261083743842365,0
"Apr 28, 2021",@ Pittsburgh,REG,W,9-6,-130,O,8.0,KCA,2021,20210428,23,0.5652173913043479,0
"Apr 30, 2021",@ Minnesota,REG,L,9-1,130,O,7.5,KCA,2021,20210430,24,0.43478260869565216,0
"May 1, 2021",@ Minnesota,REG,W,11-3,130,O,9.0,KCA,2021,20210501,25,0.43478260869565216,0
"May 2, 2021",@ Minnesota,REG,L,13-4,190,O,8.5,KCA,2021,20210502,26,0.3448275862068966,0
"May 3, 2021",vs Cleveland,REG,L,8-6,102,O,8.5,KCA,2021,20210503,27,0.49504950495049505,0
"May 4, 2021",vs Cleveland,REG,L,7-3,-141,O,9.0,KCA,2021,20210504,28,0.5850622406639003,0
"May 5, 2021",vs Cleveland,REG,L,5-4,146,O,7.0,KCA,2021,20210505,29,0.4065040650406504,0
"May 6, 2021",vs Cleveland,REG,L,4-0,-140,U,8.0,KCA,2021,20210506,30,0.5833333333333333,0
"May 7, 2021",vs Chi White Sox,REG,L,3-0,134,U,8.5,KCA,2021,20210507,31,0.42735042735042733,0
"May 8, 2021",vs Chi White Sox,REG,L,9-1,162,O,9.0,KCA,2021,20210508,32,0.3816793893129771,0
"May 9, 2021",vs Chi White Sox,REG,L,9-3,130,O,7.5,KCA,2021,20210509,33,0.43478260869565216,0
"May 11, 2021",@ Detroit,REG,L,8-7,-125,O,8.0,KCA,2021,20210511,34,0.5555555555555556,0
"May 12, 2021",@ Detroit,REG,L,4-2,-142,U,8.0,KCA,2021,20210512,35,0.5867768595041323,0
"May 13, 2021",@ Detroit,REG,L,4-3,-102,U,9.0,KCA,2021,20210513,36,0.504950495049505,0
"May 14, 2021",@ Chi White Sox,REG,W,6-2,175,O,6.5,KCA,2021,20210514,37,0.36363636363636365,1
"May 14, 2021",@ Chi White Sox,REG,L,3-1,155,U,6.5,KCA,2021,20210514,38,0.39215686274509803,2
"May 15, 2021",@ Chi White Sox,REG,W,5-1,170,U,8.0,KCA,2021,20210515,39,0.37037037037037035,0
"May 16, 2021",@ Chi White Sox,REG,L,4-3,156,U,8.5,KCA,2021,20210516,40,0.390625,0
"May 18, 2021",vs Milwaukee,REG,W,2-0,153,U,7.5,KCA,2021,20210518,41,0.3952569169960474,0
"May 19, 2021",vs Milwaukee,REG,W,6-4,170,O,7.5,KCA,2021,20210519,42,0.37037037037037035,0
"May 21, 2021",vs Detroit,REG,L,7-5,-162,O,8.5,KCA,2021,20210521,43,0.6183206106870229,0
