Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Apr 8, 2022",vs Chi White Sox,REG,W,5-4,125,O,7.5,DET,2022,20220408,1,0.4444444444444444,0
"Apr 9, 2022",vs Chi White Sox,REG,L,5-2,115,U,8.5,DET,2022,20220409,2,0.46511627906976744,0
"Apr 10, 2022",vs Chi White Sox,REG,L,10-1,117,O,8.0,DET,2022,20220410,3,0.4608294930875576,0
"Apr 11, 2022",vs Boston,REG,W,3-1,112,U,9.5,DET,2022,20220411,4,0.4716981132075472,0
"Apr 12, 2022",vs Boston,REG,L,5-3,105,U,9.0,DET,2022,20220412,5,0.4878048780487805,0
"Apr 13, 2022",vs Boston,REG,L,9-7,125,O,7.5,DET,2022,20220413,6,0.4444444444444444,0
"Apr 14, 2022",@ Kansas City,REG,W,4-2,120,U,8.5,DET,2022,20220414,7,0.45454545454545453,0
"Apr 15, 2022",@ Kansas City,REG,W,2-1,114,U,8.0,DET,2022,20220415,8,0.4672897196261682,0
"Apr 16, 2022",@ Kansas City,REG,L,3-1,145,U,8.0,DET,2022,20220416,9,0.40816326530612246,0
"Apr 19, 2022",vs NY Yankees,REG,L,4-2,192,U,7.5,DET,2022,20220419,10,0.3424657534246575,0
"Apr 20, 2022",vs NY Yankees,REG,L,5-3,153,O,7.0,DET,2022,20220420,11,0.3952569169960474,0
"Apr 21, 2022",vs NY Yankees,REG,W,3-0,155,U,8.5,DET,2022,20220421,12,0.39215686274509803,0
"Apr 23, 2022",vs Colorado,REG,W,13-0,-132,O,8.0,DET,2022,20220423,13,0.5689655172413793,1
"Apr 23, 2022",vs Colorado,REG,L,3-2,-117,U,8.5,DET,2022,20220423,14,0.5391705069124424,2
"Apr 24, 2022",vs Colorado,REG,L,6-2,-128,U,8.5,DET,2022,20220424,15,0.5614035087719298,0
"Apr 26, 2022",@ Minnesota,REG,L,5-4,134,O,7.0,DET,2022,20220426,16,0.42735042735042733,0
