Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Mar 28, 2019",@ Texas,REG,W,12-4,-113,O,9.5,CHN,2019,20190328,1,0.5305164319248826,0
"Mar 30, 2019",@ Texas,REG,L,8-6,-155,O,9.5,CHN,2019,20190330,2,0.607843137254902,0
"Mar 31, 2019",@ Texas,REG,L,11-10,-130,O,8.5,CHN,2019,20190331,3,0.5652173913043479,0
"Apr 1, 2019",@ Atlanta,REG,L,8-0,-103,P,8.0,CHN,2019,20190401,4,0.5073891625615763,0
"Apr 3, 2019",@ Atlanta,REG,L,6-4,122,O,9.0,CHN,2019,20190403,5,0.45045045045045046,0
"Apr 4, 2019",@ Atlanta,REG,L,9-4,109,O,9.0,CHN,2019,20190404,6,0.4784688995215311,0
"Apr 5, 2019",@ Milwaukee,REG,L,13-10,116,O,8.5,CHN,2019,20190405,7,0.46296296296296297,0
"Apr 6, 2019",@ Milwaukee,REG,W,14-8,118,O,8.5,CHN,2019,20190406,8,0.45871559633027525,0
"Apr 7, 2019",@ Milwaukee,REG,L,4-2,-105,U,9.0,CHN,2019,20190407,9,0.5121951219512195,0
"Apr 8, 2019",vs Pittsburgh,REG,W,10-0,-132,O,8.5,CHN,2019,20190408,10,0.5689655172413793,0
"Apr 10, 2019",vs Pittsburgh,REG,L,5-2,-170,U,7.5,CHN,2019,20190410,11,0.6296296296296297,0
"Apr 11, 2019",vs Pittsburgh,REG,W,2-0,-124,U,9.0,CHN,2019,20190411,12,0.5535714285714286,0
"Apr 12, 2019",vs LA Angels,REG,W,5-1,-170,U,10.5,CHN,2019,20190412,13,0.6296296296296297,0
"Apr 13, 2019",vs LA Angels,REG,L,6-5,-200,O,9.0,CHN,2019,20190413,14,0.6666666666666667,0
"Apr 15, 2019",@ Miami,REG,W,7-2,-130,O,8.0,CHN,2019,20190415,15,0.5652173913043479,0
"Apr 16, 2019",@ Miami,REG,W,4-0,-131,U,8.0,CHN,2019,20190416,16,0.5670995670995671,0
"Apr 17, 2019",@ Miami,REG,W,6-0,-157,U,8.0,CHN,2019,20190417,17,0.6108949416342413,0
"Apr 19, 2019",vs Arizona,REG,W,5-1,-170,U,7.0,CHN,2019,20190419,18,0.6296296296296297,0
"Apr 20, 2019",vs Arizona,REG,L,6-0,-129,U,7.0,CHN,2019,20190420,19,0.5633187772925764,0
"Apr 21, 2019",vs Arizona,REG,W,2-1,-108,U,9.5,CHN,2019,20190421,20,0.5192307692307692,0
"Apr 23, 2019",vs LA Dodgers,REG,W,7-2,-110,O,8.0,CHN,2019,20190423,21,0.5238095238095238,0
"Apr 24, 2019",vs LA Dodgers,REG,W,7-6,103,O,8.0,CHN,2019,20190424,22,0.49261083743842365,0
"Apr 25, 2019",vs LA Dodgers,REG,L,2-1,105,U,8.5,CHN,2019,20190425,23,0.4878048780487805,0
"Apr 26, 2019",@ Arizona,REG,L,8-3,-105,O,9.0,CHN,2019,20190426,24,0.5121951219512195,0
"Apr 27, 2019",@ Arizona,REG,W,9-1,-102,U,10.5,CHN,2019,20190427,25,0.504950495049505,0
"Apr 28, 2019",@ Arizona,REG,W,6-5,-110,O,8.5,CHN,2019,20190428,26,0.5238095238095238,0
"Apr 30, 2019",@ Seattle,REG,W,6-5,-132,O,9.0,CHN,2019,20190430,27,0.5689655172413793,0
"May 1, 2019",@ Seattle,REG,W,11-0,-103,O,9.0,CHN,2019,20190501,28,0.5073891625615763,0
"May 3, 2019",vs St. Louis,REG,W,4-0,-101,U,7.5,CHN,2019,20190503,29,0.5024875621890548,0
"May 4, 2019",vs St. Louis,REG,W,6-5,-111,O,8.5,CHN,2019,20190504,30,0.5260663507109005,0
"May 5, 2019",vs St. Louis,REG,W,13-5,-120,O,10.0,CHN,2019,20190505,31,0.5454545454545454,0
"May 6, 2019",vs Miami,REG,L,6-5,-260,O,7.0,CHN,2019,20190506,32,0.7222222222222222,0
"May 7, 2019",vs Miami,REG,W,5-2,-164,O,6.5,CHN,2019,20190507,33,0.6212121212121212,0
"May 8, 2019",vs Miami,REG,W,3-2,-225,U,8.0,CHN,2019,20190508,34,0.6923076923076923,0
"May 9, 2019",vs Miami,REG,W,4-1,-205,U,10.0,CHN,2019,20190509,35,0.6721311475409837,0
"May 10, 2019",vs Milwaukee,REG,L,7-0,-120,U,7.5,CHN,2019,20190510,36,0.5454545454545454,0
"May 11, 2019",vs Milwaukee,REG,W,2-1,-123,U,7.5,CHN,2019,20190511,37,0.5515695067264574,0
"May 12, 2019",vs Milwaukee,REG,W,4-1,-116,U,7.5,CHN,2019,20190512,38,0.537037037037037,0
"May 14, 2019",@ Cincinnati,REG,W,3-1,-105,U,9.5,CHN,2019,20190514,39,0.5121951219512195,0
"May 15, 2019",@ Cincinnati,REG,L,6-5,125,O,9.0,CHN,2019,20190515,40,0.4444444444444444,0
"May 16, 2019",@ Cincinnati,REG,L,4-2,128,U,8.0,CHN,2019,20190516,41,0.43859649122807015,0
"May 17, 2019",@ Washington,REG,W,14-6,145,O,8.0,CHN,2019,20190517,42,0.40816326530612246,0
"May 18, 2019",@ Washington,REG,L,5-2,128,U,8.5,CHN,2019,20190518,43,0.43859649122807015,0
"May 19, 2019",@ Washington,REG,W,6-5,-149,O,10.0,CHN,2019,20190519,44,0.5983935742971888,0
"May 20, 2019",vs Philadelphia,REG,L,5-4,-116,O,8.5,CHN,2019,20190520,45,0.537037037037037,0
"May 21, 2019",vs Philadelphia,REG,W,3-2,-128,U,7.5,CHN,2019,20190521,46,0.5614035087719298,0
"May 22, 2019",vs Philadelphia,REG,W,8-4,-164,O,11.0,CHN,2019,20190522,47,0.6212121212121212,0
"May 23, 2019",vs Philadelphia,REG,L,9-7,116,O,9.5,CHN,2019,20190523,48,0.46296296296296297,0
"May 24, 2019",vs Cincinnati,REG,L,6-5,-183,O,8.0,CHN,2019,20190524,49,0.646643109540636,0
"May 25, 2019",vs Cincinnati,REG,W,8-6,-148,O,11.0,CHN,2019,20190525,50,0.5967741935483871,0
