Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Apr 7, 2022",vs Houston,REG,L,3-1,-125,U,8.5,ANA,2022,20220407,1,0.5555555555555556,0
"Apr 8, 2022",vs Houston,REG,L,13-6,-125,O,9.5,ANA,2022,20220408,2,0.5555555555555556,0
"Apr 9, 2022",vs Houston,REG,W,2-0,-107,U,9.0,ANA,2022,20220409,3,0.5169082125603865,0
"Apr 10, 2022",vs Houston,REG,L,4-1,-105,U,9.5,ANA,2022,20220410,4,0.5121951219512195,0
"Apr 11, 2022",vs Miami,REG,W,6-2,-121,U,9.0,ANA,2022,20220411,5,0.5475113122171946,0
"Apr 12, 2022",vs Miami,REG,W,4-3,-145,U,9.0,ANA,2022,20220412,6,0.5918367346938775,0
"Apr 14, 2022",@ Texas,REG,L,10-5,-143,O,8.5,ANA,2022,20220414,7,0.588477366255144,0
"Apr 15, 2022",@ Texas,REG,W,9-6,-115,O,10.0,ANA,2022,20220415,8,0.5348837209302326,0
"Apr 16, 2022",@ Texas,REG,W,7-2,-124,P,9.0,ANA,2022,20220416,9,0.5535714285714286,0
"Apr 17, 2022",@ Texas,REG,W,8-3,-105,O,9.5,ANA,2022,20220417,10,0.5121951219512195,0
"Apr 18, 2022",@ Houston,REG,L,8-3,128,O,9.0,ANA,2022,20220418,11,0.43859649122807015,0
"Apr 19, 2022",@ Houston,REG,W,7-2,145,O,8.0,ANA,2022,20220419,12,0.40816326530612246,0
"Apr 20, 2022",@ Houston,REG,W,6-0,-118,U,9.0,ANA,2022,20220420,13,0.5412844036697247,0
"Apr 22, 2022",vs Baltimore,REG,L,5-3,-175,U,8.5,ANA,2022,20220422,14,0.6363636363636364,0
"Apr 23, 2022",vs Baltimore,REG,L,5-4,-260,O,8.5,ANA,2022,20220423,15,0.7222222222222222,0
"Apr 24, 2022",vs Baltimore,REG,W,7-6,-190,O,9.0,ANA,2022,20220424,16,0.6551724137931034,0
"Apr 25, 2022",vs Cleveland,REG,W,3-0,-123,U,8.0,ANA,2022,20220425,17,0.5515695067264574,0
"Apr 26, 2022",vs Cleveland,REG,W,4-1,-155,U,7.5,ANA,2022,20220426,18,0.607843137254902,0
"Apr 27, 2022",vs Cleveland,REG,W,9-5,-220,O,7.5,ANA,2022,20220427,19,0.6875,0
"Apr 28, 2022",vs Cleveland,REG,W,4-1,-145,U,8.5,ANA,2022,20220428,20,0.5918367346938775,0
"Apr 29, 2022",@ Chi White Sox,REG,W,5-1,130,U,7.5,ANA,2022,20220429,21,0.43478260869565216,0
"Apr 30, 2022",@ Chi White Sox,REG,L,4-0,100,U,9.0,ANA,2022,20220430,22,0.5,0
"May 1, 2022",@ Chi White Sox,REG,W,6-5,-125,O,8.5,ANA,2022,20220501,23,0.5555555555555556,0
"May 2, 2022",@ Chi White Sox,REG,L,3-0,133,U,7.5,ANA,2022,20220502,24,0.4291845493562232,0
"May 3, 2022",@ Boston,REG,L,4-0,-128,U,8.5,ANA,2022,20220503,25,0.5614035087719298,0
"May 4, 2022",@ Boston,REG,W,10-5,122,O,8.0,ANA,2022,20220504,26,0.45045045045045046,0
"May 5, 2022",@ Boston,REG,W,8-0,-130,O,7.5,ANA,2022,20220505,27,0.5652173913043479,0
"May 6, 2022",vs Washington,REG,W,3-0,-200,U,9.5,ANA,2022,20220506,28,0.6666666666666667,0
"May 7, 2022",vs Washington,REG,L,7-3,-155,O,9.0,ANA,2022,20220507,29,0.607843137254902,0
"May 8, 2022",vs Washington,REG,W,5-4,-210,O,8.5,ANA,2022,20220508,30,0.6774193548387097,0
"May 9, 2022",vs Tampa Bay,REG,W,11-3,-120,O,7.5,ANA,2022,20220509,31,0.5454545454545454,0
"May 10, 2022",vs Tampa Bay,REG,W,12-0,-105,O,8.0,ANA,2022,20220510,32,0.5121951219512195,0
"May 11, 2022",vs Tampa Bay,REG,L,4-2,-111,U,6.5,ANA,2022,20220511,33,0.5260663507109005,0
"May 13, 2022",@ Oakland,REG,W,2-0,-150,U,7.5,ANA,2022,20220513,34,0.6,0
"May 14, 2022",@ Oakland,REG,L,4-3,115,P,7.0,ANA,2022,20220514,35,0.46511627906976744,1
"May 14, 2022",@ Oakland,REG,W,9-1,-170,O,8.0,ANA,2022,20220514,36,0.6296296296296297,2
"May 15, 2022",@ Oakland,REG,W,4-1,-130,U,7.0,ANA,2022,20220515,37,0.5652173913043479,0
"May 16, 2022",@ Texas,REG,L,7-4,-135,O,8.0,ANA,2022,20220516,38,0.574468085106383,0
"May 17, 2022",@ Texas,REG,L,10-5,-130,O,8.5,ANA,2022,20220517,39,0.5652173913043479,0
"May 18, 2022",@ Texas,REG,L,6-5,-200,O,7.5,ANA,2022,20220518,40,0.6666666666666667,0
"May 20, 2022",vs Oakland,REG,L,4-2,-195,U,7.5,ANA,2022,20220520,41,0.6610169491525424,0
"May 21, 2022",vs Oakland,REG,W,5-3,-145,O,7.5,ANA,2022,20220521,42,0.5918367346938775,0
"May 22, 2022",vs Oakland,REG,W,4-1,-210,U,7.5,ANA,2022,20220522,43,0.6774193548387097,0
