Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Jul 24, 2020",vs Baltimore,REG,W,13-2,-210,O,10.0,BOS,2020,20200724,1,0.6774193548387097,0
"Jul 25, 2020",vs Baltimore,REG,L,7-2,-200,U,10.5,BOS,2020,20200725,2,0.6666666666666667,0
"Jul 26, 2020",vs Baltimore,REG,L,7-4,-192,P,11.0,BOS,2020,20200726,3,0.6575342465753424,0
"Jul 27, 2020",vs NY Mets,REG,L,7-4,108,U,11.5,BOS,2020,20200727,4,0.4807692307692308,0
"Jul 28, 2020",vs NY Mets,REG,L,8-3,109,U,11.5,BOS,2020,20200728,5,0.4784688995215311,0
"Jul 29, 2020",@ NY Mets,REG,W,6-5,170,O,7.5,BOS,2020,20200729,6,0.37037037037037035,0
"Jul 30, 2020",@ NY Mets,REG,W,4-2,152,U,9.5,BOS,2020,20200730,7,0.3968253968253968,0
"Jul 31, 2020",@ NY Yankees,REG,L,5-1,160,U,10.5,BOS,2020,20200731,8,0.38461538461538464,0
"Aug 1, 2020",@ NY Yankees,REG,L,5-2,170,U,10.5,BOS,2020,20200801,9,0.37037037037037035,0
"Aug 2, 2020",@ NY Yankees,REG,L,9-7,190,O,10.5,BOS,2020,20200802,10,0.3448275862068966,0
"Aug 4, 2020",@ Tampa Bay,REG,L,5-1,125,U,8.0,BOS,2020,20200804,11,0.4444444444444444,0
"Aug 5, 2020",@ Tampa Bay,REG,W,5-0,135,U,8.5,BOS,2020,20200805,12,0.425531914893617,0
"Aug 7, 2020",vs Toronto,REG,W,5-3,-105,U,10.5,BOS,2020,20200807,13,0.5121951219512195,0
"Aug 8, 2020",vs Toronto,REG,L,2-1,-128,U,10.5,BOS,2020,20200808,14,0.5614035087719298,0
"Aug 9, 2020",vs Toronto,REG,W,5-3,-150,U,10.0,BOS,2020,20200809,15,0.6,0
"Aug 10, 2020",vs Tampa Bay,REG,L,8-7,117,O,9.5,BOS,2020,20200810,16,0.4608294930875576,0
"Aug 11, 2020",vs Tampa Bay,REG,L,8-2,105,P,10.0,BOS,2020,20200811,17,0.4878048780487805,0
"Aug 12, 2020",vs Tampa Bay,REG,L,9-5,135,O,9.5,BOS,2020,20200812,18,0.425531914893617,0
"Aug 13, 2020",vs Tampa Bay,REG,L,17-8,153,O,9.0,BOS,2020,20200813,19,0.3952569169960474,0
"Aug 14, 2020",@ NY Yankees,REG,L,10-3,260,O,8.5,BOS,2020,20200814,20,0.2777777777777778,0
"Aug 15, 2020",@ NY Yankees,REG,L,11-5,140,O,9.0,BOS,2020,20200815,21,0.4166666666666667,0
"Aug 16, 2020",@ NY Yankees,REG,L,4-2,140,U,10.5,BOS,2020,20200816,22,0.4166666666666667,0
"Aug 17, 2020",@ NY Yankees,REG,L,6-3,140,U,9.5,BOS,2020,20200817,23,0.4166666666666667,0
"Aug 18, 2020",vs Philadelphia,REG,L,13-6,117,O,11.0,BOS,2020,20200818,24,0.4608294930875576,0
"Aug 19, 2020",vs Philadelphia,REG,W,6-3,155,U,11.0,BOS,2020,20200819,25,0.39215686274509803,0
"Aug 20, 2020",@ Baltimore,REG,W,7-1,-150,U,9.5,BOS,2020,20200820,26,0.6,0
"Aug 21, 2020",@ Baltimore,REG,W,8-5,-127,O,9.5,BOS,2020,20200821,27,0.5594713656387665,0
"Aug 22, 2020",@ Baltimore,REG,L,5-4,-105,U,10.0,BOS,2020,20200822,28,0.5121951219512195,0
"Aug 23, 2020",@ Baltimore,REG,L,5-4,-125,U,10.5,BOS,2020,20200823,29,0.5555555555555556,0
"Aug 25, 2020",@ Toronto,REG,W,9-7,115,O,11.5,BOS,2020,20200825,30,0.46511627906976744,0
"Aug 26, 2020",@ Toronto,REG,L,9-1,105,U,11.0,BOS,2020,20200826,31,0.4878048780487805,0
"Aug 28, 2020",vs Washington,REG,L,10-2,145,O,9.0,BOS,2020,20200828,32,0.40816326530612246,0
"Aug 29, 2020",vs Washington,REG,W,5-3,105,U,11.0,BOS,2020,20200829,33,0.4878048780487805,0
