Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Apr 1, 2021",vs Tampa Bay,REG,L,1-0,140,U,7.0,MIA,2021,20210401,1,0.4166666666666667,0
"Apr 2, 2021",vs Tampa Bay,REG,L,6-4,-110,O,7.5,MIA,2021,20210402,2,0.5238095238095238,0
"Apr 3, 2021",vs Tampa Bay,REG,W,12-7,-104,O,7.5,MIA,2021,20210403,3,0.5098039215686274,0
"Apr 5, 2021",vs St. Louis,REG,L,4-1,-110,U,8.0,MIA,2021,20210405,4,0.5238095238095238,0
"Apr 6, 2021",vs St. Louis,REG,L,4-2,-125,U,7.5,MIA,2021,20210406,5,0.5555555555555556,0
"Apr 7, 2021",vs St. Louis,REG,L,7-0,105,P,7.0,MIA,2021,20210407,6,0.4878048780487805,0
"Apr 8, 2021",@ NY Mets,REG,L,3-2,167,U,8.5,MIA,2021,20210408,7,0.37453183520599254,0
"Apr 10, 2021",@ NY Mets,REG,W,3-0,245,U,6.5,MIA,2021,20210410,8,0.2898550724637681,0
"Apr 11, 2021",@ NY Mets,REG,L,6-5,180,O,8.0,MIA,2021,20210411,9,0.35714285714285715,0
"Apr 12, 2021",@ Atlanta,REG,W,5-3,123,P,8.0,MIA,2021,20210412,10,0.4484304932735426,0
"Apr 13, 2021",@ Atlanta,REG,W,14-8,150,O,8.0,MIA,2021,20210413,11,0.4,0
"Apr 14, 2021",@ Atlanta,REG,W,6-5,215,O,8.5,MIA,2021,20210414,12,0.31746031746031744,0
"Apr 15, 2021",@ Atlanta,REG,L,7-6,153,O,8.0,MIA,2021,20210415,13,0.3952569169960474,0
"Apr 16, 2021",vs San Francisco,REG,W,4-1,123,U,8.5,MIA,2021,20210416,14,0.4484304932735426,0
"Apr 17, 2021",vs San Francisco,REG,W,7-6,-133,O,7.5,MIA,2021,20210417,15,0.5708154506437768,0
"Apr 18, 2021",vs San Francisco,REG,L,1-0,-140,U,8.0,MIA,2021,20210418,16,0.5833333333333333,0
"Apr 20, 2021",vs Baltimore,REG,L,7-5,-116,O,8.5,MIA,2021,20210420,17,0.537037037037037,0
"Apr 21, 2021",vs Baltimore,REG,W,3-0,-158,U,7.5,MIA,2021,20210421,18,0.6124031007751938,0
"Apr 22, 2021",@ San Francisco,REG,L,3-0,130,U,8.0,MIA,2021,20210422,19,0.43478260869565216,0
"Apr 23, 2021",@ San Francisco,REG,L,5-3,125,O,7.0,MIA,2021,20210423,20,0.4444444444444444,0
"Apr 24, 2021",@ San Francisco,REG,W,5-2,140,P,7.0,MIA,2021,20210424,21,0.4166666666666667,0
"Apr 25, 2021",@ San Francisco,REG,L,4-3,148,U,8.0,MIA,2021,20210425,22,0.4032258064516129,0
"Apr 26, 2021",@ Milwaukee,REG,W,8-0,153,O,6.0,MIA,2021,20210426,23,0.3952569169960474,0
"Apr 27, 2021",@ Milwaukee,REG,L,5-4,134,O,8.0,MIA,2021,20210427,24,0.42735042735042733,0
"Apr 28, 2021",@ Milwaukee,REG,W,6-2,-114,O,7.5,MIA,2021,20210428,25,0.5327102803738317,0
"Apr 30, 2021",@ Washington,REG,L,2-1,-125,U,8.0,MIA,2021,20210430,26,0.5555555555555556,0
"May 1, 2021",@ Washington,REG,L,7-2,135,O,8.5,MIA,2021,20210501,27,0.425531914893617,0
"May 2, 2021",@ Washington,REG,L,3-1,145,U,7.0,MIA,2021,20210502,28,0.40816326530612246,0
"May 4, 2021",vs Arizona,REG,W,9-3,-143,O,7.5,MIA,2021,20210504,29,0.588477366255144,0
"May 5, 2021",vs Arizona,REG,W,8-0,-111,P,8.0,MIA,2021,20210505,30,0.5260663507109005,0
"May 6, 2021",vs Arizona,REG,W,3-1,-139,U,7.5,MIA,2021,20210506,31,0.5815899581589958,0
"May 7, 2021",vs Milwaukee,REG,W,6-1,-130,O,6.5,MIA,2021,20210507,32,0.5652173913043479,0
"May 8, 2021",vs Milwaukee,REG,L,6-2,105,O,7.5,MIA,2021,20210508,33,0.4878048780487805,0
"May 9, 2021",vs Milwaukee,REG,L,2-1,-135,U,7.0,MIA,2021,20210509,34,0.574468085106383,0
"May 10, 2021",@ Arizona,REG,L,5-2,105,U,9.0,MIA,2021,20210510,35,0.4878048780487805,0
"May 11, 2021",@ Arizona,REG,L,11-3,-102,O,8.0,MIA,2021,20210511,36,0.504950495049505,0
"May 12, 2021",@ Arizona,REG,W,3-2,115,U,9.0,MIA,2021,20210512,37,0.46511627906976744,0
"May 13, 2021",@ Arizona,REG,W,5-1,-125,U,8.5,MIA,2021,20210513,38,0.5555555555555556,0
"May 14, 2021",@ LA Dodgers,REG,L,9-6,200,O,6.5,MIA,2021,20210514,39,0.3333333333333333,0
"May 15, 2021",@ LA Dodgers,REG,L,7-0,245,U,7.5,MIA,2021,20210515,40,0.2898550724637681,0
"May 16, 2021",@ LA Dodgers,REG,W,3-2,130,U,7.5,MIA,2021,20210516,41,0.43478260869565216,0
"May 18, 2021",@ Philadelphia,REG,L,8-3,165,O,7.5,MIA,2021,20210518,42,0.37735849056603776,0
"May 19, 2021",@ Philadelphia,REG,W,3-1,111,U,7.5,MIA,2021,20210519,43,0.47393364928909953,0
"May 20, 2021",@ Philadelphia,REG,W,6-0,110,U,8.0,MIA,2021,20210520,44,0.47619047619047616,0
"May 21, 2021",vs NY Mets,REG,L,6-5,-103,O,7.0,MIA,2021,20210521,45,0.5073891625615763,0
"May 22, 2021",vs NY Mets,REG,W,3-1,-154,U,7.0,MIA,2021,20210522,46,0.6062992125984252,0
"May 23, 2021",vs NY Mets,REG,W,5-1,-147,U,7.0,MIA,2021,20210523,47,0.5951417004048583,0
"May 24, 2021",vs Philadelphia,REG,W,9-6,-132,O,7.0,MIA,2021,20210524,48,0.5689655172413793,0
"May 25, 2021",vs Philadelphia,REG,L,2-0,-140,U,7.0,MIA,2021,20210525,49,0.5833333333333333,0
"May 26, 2021",vs Philadelphia,REG,W,4-2,150,U,7.0,MIA,2021,20210526,50,0.4,0
"May 27, 2021",vs Philadelphia,REG,L,3-2,-138,U,7.0,MIA,2021,20210527,51,0.5798319327731092,0
"May 28, 2021",@ Boston,REG,L,5-2,150,U,8.5,MIA,2021,20210528,52,0.4,0
"May 29, 2021",@ Boston,REG,L,3-1,153,U,7.5,MIA,2021,20210529,53,0.3952569169960474,0
"Jun 1, 2021",@ Toronto,REG,L,5-1,142,U,8.5,MIA,2021,20210601,54,0.4132231404958678,0
"Jun 2, 2021",@ Toronto,REG,L,6-5,155,O,8.0,MIA,2021,20210602,55,0.39215686274509803,0
"Jun 3, 2021",@ Pittsburgh,REG,L,5-3,-104,O,7.5,MIA,2021,20210603,56,0.5098039215686274,0
"Jun 4, 2021",@ Pittsburgh,REG,L,9-2,-105,O,8.0,MIA,2021,20210604,57,0.5121951219512195,0
"Jun 5, 2021",@ Pittsburgh,REG,L,8-7,-119,O,7.5,MIA,2021,20210605,58,0.54337899543379,0
"Jun 6, 2021",@ Pittsburgh,REG,W,3-1,-120,U,8.0,MIA,2021,20210606,59,0.5454545454545454,0
"Jun 7, 2021",@ Boston,REG,L,5-3,170,U,10.0,MIA,2021,20210607,60,0.37037037037037035,0
"Jun 8, 2021",vs Colorado,REG,W,6-2,-180,O,7.0,MIA,2021,20210608,61,0.6428571428571428,0
"Jun 9, 2021",vs Colorado,REG,L,4-3,-115,U,7.5,MIA,2021,20210609,62,0.5348837209302326,0
"Jun 10, 2021",vs Colorado,REG,W,11-4,-195,O,7.5,MIA,2021,20210610,63,0.6610169491525424,0
"Jun 11, 2021",vs Atlanta,REG,W,4-3,106,P,7.0,MIA,2021,20210611,64,0.4854368932038835,0
"Jun 12, 2021",vs Atlanta,REG,W,4-2,150,U,8.0,MIA,2021,20210612,65,0.4,0
"Jun 13, 2021",vs Atlanta,REG,L,6-4,-126,O,8.0,MIA,2021,20210613,66,0.5575221238938053,0
"Jun 14, 2021",@ St. Louis,REG,L,4-2,170,U,8.5,MIA,2021,20210614,67,0.37037037037037035,0
"Jun 15, 2021",@ St. Louis,REG,L,2-1,113,U,7.5,MIA,2021,20210615,68,0.4694835680751174,0
"Jun 16, 2021",@ St. Louis,REG,L,1-0,102,U,7.5,MIA,2021,20210616,69,0.49504950495049505,0
"Jun 18, 2021",@ Chi Cubs,REG,W,10-2,148,O,9.0,MIA,2021,20210618,70,0.4032258064516129,0
"Jun 19, 2021",@ Chi Cubs,REG,W,11-1,115,O,9.0,MIA,2021,20210619,71,0.46511627906976744,0
"Jun 20, 2021",@ Chi Cubs,REG,L,2-0,135,U,9.0,MIA,2021,20210620,72,0.425531914893617,0
"Jun 22, 2021",vs Toronto,REG,L,2-1,-112,U,7.5,MIA,2021,20210622,73,0.5283018867924528,0
"Jun 23, 2021",vs Toronto,REG,L,3-1,108,U,7.5,MIA,2021,20210623,74,0.4807692307692308,0
"Jun 24, 2021",vs Washington,REG,L,7-3,108,O,8.5,MIA,2021,20210624,75,0.4807692307692308,0
"Jun 25, 2021",vs Washington,REG,W,11-2,-145,O,7.5,MIA,2021,20210625,76,0.5918367346938775,0
"Jun 26, 2021",vs Washington,REG,W,3-2,-107,U,7.5,MIA,2021,20210626,77,0.5169082125603865,0
"Jun 27, 2021",vs Washington,REG,L,5-1,115,U,6.5,MIA,2021,20210627,78,0.46511627906976744,0
"Jun 29, 2021",@ Philadelphia,REG,L,4-3,-102,U,9.0,MIA,2021,20210629,79,0.504950495049505,0
"Jun 30, 2021",@ Philadelphia,REG,W,11-6,200,O,8.0,MIA,2021,20210630,80,0.3333333333333333,0
"Jul 2, 2021",@ Atlanta,REG,L,1-0,-105,U,9.0,MIA,2021,20210702,81,0.5121951219512195,0
"Jul 3, 2021",@ Atlanta,REG,W,3-2,110,U,9.0,MIA,2021,20210703,82,0.47619047619047616,0
"Jul 4, 2021",@ Atlanta,REG,L,8-7,160,O,8.5,MIA,2021,20210704,83,0.38461538461538464,0
"Jul 5, 2021",vs LA Dodgers,REG,W,5-4,110,O,6.5,MIA,2021,20210705,84,0.47619047619047616,0
"Jul 6, 2021",vs LA Dodgers,REG,W,2-1,120,U,8.0,MIA,2021,20210706,85,0.45454545454545453,0
"Jul 7, 2021",vs LA Dodgers,REG,W,9-6,145,O,9.0,MIA,2021,20210707,86,0.40816326530612246,0
"Jul 8, 2021",vs LA Dodgers,REG,L,6-1,148,P,7.0,MIA,2021,20210708,87,0.4032258064516129,0
"Jul 9, 2021",vs Atlanta,REG,L,5-0,140,U,8.0,MIA,2021,20210709,88,0.4166666666666667,0
"Jul 10, 2021",vs Atlanta,REG,L,5-4,-113,O,7.0,MIA,2021,20210710,89,0.5305164319248826,0
"Jul 11, 2021",vs Atlanta,REG,W,7-4,-128,O,6.5,MIA,2021,20210711,90,0.5614035087719298,0
"Jul 16, 2021",@ Philadelphia,REG,L,5-2,-130,P,7.0,MIA,2021,20210716,91,0.5652173913043479,1
"Jul 16, 2021",@ Philadelphia,REG,W,7-0,158,O,6.5,MIA,2021,20210716,92,0.3875968992248062,2
"Jul 17, 2021",@ Philadelphia,REG,L,4-2,109,U,9.5,MIA,2021,20210717,93,0.4784688995215311,0
"Jul 18, 2021",@ Philadelphia,REG,L,7-4,205,O,8.0,MIA,2021,20210718,94,0.32786885245901637,0
"Jul 19, 2021",@ Washington,REG,L,18-1,125,O,9.5,MIA,2021,20210719,95,0.4444444444444444,0
"Jul 20, 2021",@ Washington,REG,L,6-3,-108,P,9.0,MIA,2021,20210720,96,0.5192307692307692,0
"Jul 21, 2021",@ Washington,REG,W,3-1,150,U,10.0,MIA,2021,20210721,97,0.4,0
"Jul 22, 2021",vs San Diego,REG,L,3-2,139,U,8.5,MIA,2021,20210722,98,0.41841004184100417,0
"Jul 23, 2021",vs San Diego,REG,L,5-2,130,U,8.0,MIA,2021,20210723,99,0.43478260869565216,0
"Jul 24, 2021",vs San Diego,REG,W,3-2,146,U,9.0,MIA,2021,20210724,100,0.4065040650406504,0
"Jul 25, 2021",vs San Diego,REG,W,9-3,190,O,7.5,MIA,2021,20210725,101,0.3448275862068966,0
"Jul 27, 2021",@ Baltimore,REG,W,7-3,-127,O,9.0,MIA,2021,20210727,102,0.5594713656387665,0
"Jul 28, 2021",@ Baltimore,REG,L,8-7,115,O,9.5,MIA,2021,20210728,103,0.46511627906976744,0
"Jul 30, 2021",vs NY Yankees,REG,L,3-1,150,U,7.5,MIA,2021,20210730,104,0.4,0
"Jul 31, 2021",vs NY Yankees,REG,L,4-2,122,U,7.5,MIA,2021,20210731,105,0.45045045045045046,0
"Aug 1, 2021",vs NY Yankees,REG,L,3-1,148,U,7.0,MIA,2021,20210801,106,0.4032258064516129,0
"Aug 2, 2021",vs NY Mets,REG,W,6-3,145,O,7.5,MIA,2021,20210802,107,0.40816326530612246,0
"Aug 3, 2021",vs NY Mets,REG,W,5-4,165,O,8.5,MIA,2021,20210803,108,0.37735849056603776,0
"Aug 4, 2021",vs NY Mets,REG,L,5-3,137,O,7.5,MIA,2021,20210804,109,0.4219409282700422,0
"Aug 5, 2021",vs NY Mets,REG,W,4-2,110,U,8.0,MIA,2021,20210805,110,0.47619047619047616,0
"Aug 6, 2021",@ Colorado,REG,L,14-2,145,O,9.5,MIA,2021,20210806,111,0.40816326530612246,0
"Aug 7, 2021",@ Colorado,REG,L,7-4,152,O,10.5,MIA,2021,20210807,112,0.3968253968253968,0
"Aug 8, 2021",@ Colorado,REG,L,13-8,150,O,11.0,MIA,2021,20210808,113,0.4,0
"Aug 9, 2021",@ San Diego,REG,L,8-3,230,O,7.5,MIA,2021,20210809,114,0.30303030303030304,0
"Aug 10, 2021",@ San Diego,REG,L,6-5,225,O,7.5,MIA,2021,20210810,115,0.3076923076923077,0
"Aug 11, 2021",@ San Diego,REG,W,7-0,145,U,8.0,MIA,2021,20210811,116,0.40816326530612246,0
"Aug 13, 2021",vs Chi Cubs,REG,W,14-10,-120,O,7.5,MIA,2021,20210813,117,0.5454545454545454,0
"Aug 14, 2021",vs Chi Cubs,REG,W,5-4,-158,O,8.0,MIA,2021,20210814,118,0.6124031007751938,0
"Aug 15, 2021",vs Chi Cubs,REG,W,4-1,-140,U,7.0,MIA,2021,20210815,119,0.5833333333333333,0
"Aug 16, 2021",vs Atlanta,REG,L,12-2,151,O,8.5,MIA,2021,20210816,120,0.398406374501992,0
"Aug 17, 2021",vs Atlanta,REG,L,2-0,127,U,7.5,MIA,2021,20210817,121,0.44052863436123346,0
"Aug 18, 2021",vs Atlanta,REG,L,11-9,210,O,7.5,MIA,2021,20210818,122,0.3225806451612903,0
"Aug 19, 2021",@ Cincinnati,REG,L,6-1,270,U,9.0,MIA,2021,20210819,123,0.2702702702702703,0
