Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Mar 20, 2019",@ Oakland,REG,W,9-7,140,O,9.0,SEA,2019,20190320,1,0.4166666666666667,0
"Mar 21, 2019",@ Oakland,REG,W,5-4,-120,U,9.5,SEA,2019,20190321,2,0.5454545454545454,0
"Mar 28, 2019",vs Boston,REG,W,12-4,185,O,7.0,SEA,2019,20190328,3,0.3508771929824561,0
"Mar 29, 2019",vs Boston,REG,L,7-6,120,O,8.0,SEA,2019,20190329,4,0.45454545454545453,0
"Mar 30, 2019",vs Boston,REG,W,6-5,150,O,8.5,SEA,2019,20190330,5,0.4,0
"Mar 31, 2019",vs Boston,REG,W,10-8,128,O,8.5,SEA,2019,20190331,6,0.43859649122807015,0
"Apr 1, 2019",vs LA Angels,REG,W,6-3,-114,P,9.0,SEA,2019,20190401,7,0.5327102803738317,0
"Apr 2, 2019",vs LA Angels,REG,W,2-1,-110,U,8.5,SEA,2019,20190402,8,0.5238095238095238,0
"Apr 5, 2019",@ Chi White Sox,REG,L,10-8,-124,O,8.5,SEA,2019,20190405,9,0.5535714285714286,0
"Apr 6, 2019",@ Chi White Sox,REG,W,9-2,-105,O,9.0,SEA,2019,20190406,10,0.5121951219512195,0
"Apr 7, 2019",@ Chi White Sox,REG,W,12-5,105,O,9.0,SEA,2019,20190407,11,0.4878048780487805,0
"Apr 8, 2019",@ Kansas City,REG,W,13-5,-110,O,10.0,SEA,2019,20190408,12,0.5238095238095238,0
"Apr 9, 2019",@ Kansas City,REG,W,6-3,100,P,9.0,SEA,2019,20190409,13,0.5,0
"Apr 10, 2019",@ Kansas City,REG,W,6-5,-156,O,9.5,SEA,2019,20190410,14,0.609375,0
"Apr 11, 2019",@ Kansas City,REG,W,7-6,-145,O,10.0,SEA,2019,20190411,15,0.5918367346938775,0
"Apr 12, 2019",vs Houston,REG,L,10-6,125,O,9.0,SEA,2019,20190412,16,0.4444444444444444,0
"Apr 13, 2019",vs Houston,REG,L,3-1,170,U,8.5,SEA,2019,20190413,17,0.37037037037037035,0
"Apr 14, 2019",vs Houston,REG,L,3-2,170,U,7.5,SEA,2019,20190414,18,0.37037037037037035,0
"Apr 15, 2019",vs Cleveland,REG,L,6-4,-103,O,7.0,SEA,2019,20190415,19,0.5073891625615763,0
"Apr 16, 2019",vs Cleveland,REG,L,4-2,118,U,8.0,SEA,2019,20190416,20,0.45871559633027525,0
"Apr 17, 2019",vs Cleveland,REG,L,1-0,118,U,7.5,SEA,2019,20190417,21,0.45871559633027525,0
"Apr 18, 2019",@ LA Angels,REG,W,11-10,110,O,10.0,SEA,2019,20190418,22,0.47619047619047616,0
"Apr 19, 2019",@ LA Angels,REG,W,5-3,106,U,9.5,SEA,2019,20190419,23,0.4854368932038835,0
"Apr 20, 2019",@ LA Angels,REG,W,6-5,105,O,9.0,SEA,2019,20190420,24,0.4878048780487805,0
"Apr 21, 2019",@ LA Angels,REG,L,8-6,118,O,9.5,SEA,2019,20190421,25,0.45871559633027525,0
"Apr 23, 2019",@ San Diego,REG,L,6-3,120,O,8.0,SEA,2019,20190423,26,0.45454545454545453,0
"Apr 24, 2019",@ San Diego,REG,L,1-0,157,U,8.5,SEA,2019,20190424,27,0.38910505836575876,0
"Apr 25, 2019",vs Texas,REG,W,14-2,-138,O,8.5,SEA,2019,20190425,28,0.5798319327731092,0
"Apr 26, 2019",vs Texas,REG,W,5-4,-140,P,9.0,SEA,2019,20190426,29,0.5833333333333333,0
"Apr 27, 2019",vs Texas,REG,L,15-1,-104,O,8.5,SEA,2019,20190427,30,0.5098039215686274,0
"Apr 28, 2019",vs Texas,REG,L,14-1,-126,O,9.0,SEA,2019,20190428,31,0.5575221238938053,0
"Apr 30, 2019",vs Chi Cubs,REG,L,6-5,122,O,9.0,SEA,2019,20190430,32,0.45045045045045046,0
"May 1, 2019",vs Chi Cubs,REG,L,11-0,-107,O,9.0,SEA,2019,20190501,33,0.5169082125603865,0
"May 3, 2019",@ Cleveland,REG,L,2-1,134,U,8.5,SEA,2019,20190503,34,0.42735042735042733,0
"May 4, 2019",@ Cleveland,REG,L,5-4,170,O,8.5,SEA,2019,20190504,35,0.37037037037037035,0
"May 5, 2019",@ Cleveland,REG,W,10-0,128,O,9.0,SEA,2019,20190505,36,0.43859649122807015,0
"May 6, 2019",@ NY Yankees,REG,L,7-3,125,O,9.0,SEA,2019,20190506,37,0.4444444444444444,0
"May 7, 2019",@ NY Yankees,REG,L,5-4,145,U,9.5,SEA,2019,20190507,38,0.40816326530612246,0
"May 8, 2019",@ NY Yankees,REG,W,10-1,101,O,9.0,SEA,2019,20190508,39,0.4975124378109453,0
"May 9, 2019",@ NY Yankees,REG,L,3-1,123,U,9.0,SEA,2019,20190509,40,0.4484304932735426,0
"May 10, 2019",@ Boston,REG,L,14-1,185,O,10.5,SEA,2019,20190510,41,0.3508771929824561,0
"May 11, 2019",@ Boston,REG,L,9-5,160,O,11.5,SEA,2019,20190511,42,0.38461538461538464,0
"May 12, 2019",@ Boston,REG,L,11-2,121,O,10.0,SEA,2019,20190512,43,0.45248868778280543,0
"May 13, 2019",vs Oakland,REG,W,6-5,-123,O,9.0,SEA,2019,20190513,44,0.5515695067264574,0
"May 14, 2019",vs Oakland,REG,W,4-3,102,U,9.0,SEA,2019,20190514,45,0.49504950495049505,0
"May 16, 2019",vs Minnesota,REG,L,11-6,-103,O,9.5,SEA,2019,20190516,46,0.5073891625615763,0
"May 17, 2019",vs Minnesota,REG,L,7-1,-110,U,8.5,SEA,2019,20190517,47,0.5238095238095238,0
"May 18, 2019",vs Minnesota,REG,L,18-4,121,O,9.5,SEA,2019,20190518,48,0.45248868778280543,0
"May 19, 2019",vs Minnesota,REG,W,7-4,-119,O,8.5,SEA,2019,20190519,49,0.54337899543379,0
"May 20, 2019",@ Texas,REG,L,10-9,135,O,11.0,SEA,2019,20190520,50,0.425531914893617,0
"May 21, 2019",@ Texas,REG,L,5-3,111,U,11.5,SEA,2019,20190521,51,0.47393364928909953,0
"May 22, 2019",@ Texas,REG,L,2-1,-125,U,11.5,SEA,2019,20190522,52,0.5555555555555556,0
"May 24, 2019",@ Oakland,REG,L,6-2,143,U,9.5,SEA,2019,20190524,53,0.411522633744856,0
"May 25, 2019",@ Oakland,REG,L,6-5,109,O,9.5,SEA,2019,20190525,54,0.4784688995215311,0
"May 26, 2019",@ Oakland,REG,L,7-1,125,U,9.5,SEA,2019,20190526,55,0.4444444444444444,0
"May 27, 2019",vs Texas,REG,W,6-2,-123,U,9.5,SEA,2019,20190527,56,0.5515695067264574,0
"May 28, 2019",vs Texas,REG,L,11-4,-150,O,10.0,SEA,2019,20190528,57,0.6,0
"May 29, 2019",vs Texas,REG,L,8-7,-132,O,9.5,SEA,2019,20190529,58,0.5689655172413793,0
"May 30, 2019",vs LA Angels,REG,L,9-3,-131,O,9.0,SEA,2019,20190530,59,0.5670995670995671,0
"May 31, 2019",vs LA Angels,REG,W,4-3,114,U,9.5,SEA,2019,20190531,60,0.4672897196261682,0
"Jun 1, 2019",vs LA Angels,REG,L,6-3,113,P,9.0,SEA,2019,20190601,61,0.4694835680751174,0
"Jun 2, 2019",vs LA Angels,REG,L,13-3,-115,O,10.0,SEA,2019,20190602,62,0.5348837209302326,0
"Jun 3, 2019",vs Houston,REG,L,4-2,116,U,9.5,SEA,2019,20190603,63,0.46296296296296297,0
"Jun 4, 2019",vs Houston,REG,L,11-5,155,O,9.5,SEA,2019,20190604,64,0.39215686274509803,0
"Jun 5, 2019",vs Houston,REG,W,14-1,147,O,8.5,SEA,2019,20190605,65,0.4048582995951417,0
"Jun 6, 2019",vs Houston,REG,L,8-7,170,O,7.5,SEA,2019,20190606,66,0.37037037037037035,0
"Jun 7, 2019",@ LA Angels,REG,W,6-2,165,U,9.0,SEA,2019,20190607,67,0.37735849056603776,0
"Jun 8, 2019",@ LA Angels,REG,L,12-3,120,O,9.5,SEA,2019,20190608,68,0.45454545454545453,0
"Jun 9, 2019",@ LA Angels,REG,W,9-3,142,O,10.5,SEA,2019,20190609,69,0.4132231404958678,0
"Jun 11, 2019",@ Minnesota,REG,L,6-5,184,O,9.5,SEA,2019,20190611,70,0.352112676056338,0
"Jun 12, 2019",@ Minnesota,REG,W,9-6,204,O,9.5,SEA,2019,20190612,71,0.32894736842105265,0
"Jun 13, 2019",@ Minnesota,REG,L,10-5,155,O,10.0,SEA,2019,20190613,72,0.39215686274509803,0
"Jun 14, 2019",@ Oakland,REG,W,9-2,160,O,9.5,SEA,2019,20190614,73,0.38461538461538464,0
"Jun 15, 2019",@ Oakland,REG,L,11-2,190,O,9.0,SEA,2019,20190615,74,0.3448275862068966,0
"Jun 16, 2019",@ Oakland,REG,W,6-3,142,U,9.5,SEA,2019,20190616,75,0.4132231404958678,0
"Jun 17, 2019",vs Kansas City,REG,L,6-4,-118,O,8.5,SEA,2019,20190617,76,0.5412844036697247,0
"Jun 18, 2019",vs Kansas City,REG,L,9-0,-146,P,9.0,SEA,2019,20190618,77,0.5934959349593496,0
"Jun 19, 2019",vs Kansas City,REG,W,8-2,-125,O,8.5,SEA,2019,20190619,78,0.5555555555555556,0
"Jun 20, 2019",vs Baltimore,REG,W,5-2,-142,U,8.5,SEA,2019,20190620,79,0.5867768595041323,0
"Jun 21, 2019",vs Baltimore,REG,W,10-9,-183,O,9.0,SEA,2019,20190621,80,0.646643109540636,0
"Jun 22, 2019",vs Baltimore,REG,L,8-4,-180,O,9.0,SEA,2019,20190622,81,0.6428571428571428,0
"Jun 23, 2019",vs Baltimore,REG,W,13-3,-174,O,9.5,SEA,2019,20190623,82,0.635036496350365,0
"Jun 25, 2019",@ Milwaukee,REG,W,8-3,155,O,10.5,SEA,2019,20190625,83,0.39215686274509803,0
"Jun 26, 2019",@ Milwaukee,REG,W,4-2,200,U,10.5,SEA,2019,20190626,84,0.3333333333333333,0
"Jun 27, 2019",@ Milwaukee,REG,L,4-2,170,U,10.0,SEA,2019,20190627,85,0.37037037037037035,0
"Jun 28, 2019",@ Houston,REG,L,2-1,205,U,9.5,SEA,2019,20190628,86,0.32786885245901637,0
"Jun 29, 2019",@ Houston,REG,L,6-5,290,O,9.0,SEA,2019,20190629,87,0.2564102564102564,0
"Jun 30, 2019",@ Houston,REG,L,6-1,240,U,8.5,SEA,2019,20190630,88,0.29411764705882354,0
"Jul 2, 2019",vs St. Louis,REG,W,5-4,139,P,9.0,SEA,2019,20190702,89,0.41841004184100417,0
"Jul 3, 2019",vs St. Louis,REG,L,5-2,101,U,9.0,SEA,2019,20190703,90,0.4975124378109453,0
"Jul 4, 2019",vs St. Louis,REG,L,5-4,100,U,9.5,SEA,2019,20190704,91,0.5,0
"Jul 5, 2019",vs Oakland,REG,L,5-2,130,U,10.0,SEA,2019,20190705,92,0.43478260869565216,0
"Jul 6, 2019",vs Oakland,REG,W,6-3,128,U,9.5,SEA,2019,20190706,93,0.43859649122807015,0
"Jul 7, 2019",vs Oakland,REG,L,7-4,119,O,10.0,SEA,2019,20190707,94,0.45662100456621,0
"Jul 12, 2019",@ LA Angels,REG,L,13-0,147,O,10.0,SEA,2019,20190712,95,0.4048582995951417,0
"Jul 13, 2019",@ LA Angels,REG,L,9-2,154,O,10.5,SEA,2019,20190713,96,0.3937007874015748,0
"Jul 14, 2019",@ LA Angels,REG,L,6-3,163,U,10.5,SEA,2019,20190714,97,0.38022813688212925,0
"Jul 16, 2019",@ Oakland,REG,L,9-2,150,O,9.5,SEA,2019,20190716,98,0.4,0
"Jul 17, 2019",@ Oakland,REG,L,10-2,175,O,10.0,SEA,2019,20190717,99,0.36363636363636365,0
"Jul 19, 2019",vs LA Angels,REG,W,10-0,110,O,9.5,SEA,2019,20190719,100,0.47619047619047616,0
"Jul 20, 2019",vs LA Angels,REG,L,6-2,131,U,10.5,SEA,2019,20190720,101,0.4329004329004329,0
"Jul 21, 2019",vs LA Angels,REG,L,9-3,122,O,11.0,SEA,2019,20190721,102,0.45045045045045046,0
"Jul 22, 2019",vs Texas,REG,W,7-3,-128,O,9.5,SEA,2019,20190722,103,0.5614035087719298,0
"Jul 23, 2019",vs Texas,REG,L,7-2,-128,U,10.0,SEA,2019,20190723,104,0.5614035087719298,0
"Jul 24, 2019",vs Texas,REG,W,5-3,130,U,8.5,SEA,2019,20190724,105,0.43478260869565216,0
"Jul 25, 2019",vs Detroit,REG,W,10-2,-156,O,9.5,SEA,2019,20190725,106,0.609375,0
"Jul 26, 2019",vs Detroit,REG,W,3-2,-132,U,9.5,SEA,2019,20190726,107,0.5689655172413793,0
"Jul 27, 2019",vs Detroit,REG,W,8-1,-160,P,9.0,SEA,2019,20190727,108,0.6153846153846154,0
"Jul 28, 2019",vs Detroit,REG,W,3-2,-110,U,8.0,SEA,2019,20190728,109,0.5238095238095238,0
"Jul 30, 2019",@ Texas,REG,W,8-5,115,O,11.5,SEA,2019,20190730,110,0.46511627906976744,0
"Jul 31, 2019",@ Texas,REG,L,9-7,148,O,10.5,SEA,2019,20190731,111,0.4032258064516129,0
"Aug 2, 2019",@ Houston,REG,L,10-2,250,O,10.0,SEA,2019,20190802,112,0.2857142857142857,0
"Aug 3, 2019",@ Houston,REG,L,9-0,190,U,10.5,SEA,2019,20190803,113,0.3448275862068966,0
"Aug 4, 2019",@ Houston,REG,L,3-1,375,U,9.0,SEA,2019,20190804,114,0.21052631578947367,0
"Aug 6, 2019",vs San Diego,REG,L,9-4,120,O,9.5,SEA,2019,20190806,115,0.45454545454545453,0
"Aug 7, 2019",vs San Diego,REG,W,3-2,135,U,9.5,SEA,2019,20190807,116,0.425531914893617,0
"Aug 9, 2019",vs Tampa Bay,REG,L,5-3,125,U,9.0,SEA,2019,20190809,117,0.4444444444444444,0
"Aug 10, 2019",vs Tampa Bay,REG,L,5-4,185,O,8.5,SEA,2019,20190810,118,0.3508771929824561,0
"Aug 11, 2019",vs Tampa Bay,REG,L,1-0,167,U,8.5,SEA,2019,20190811,119,0.37453183520599254,0
"Aug 13, 2019",@ Detroit,REG,W,11-6,150,O,9.0,SEA,2019,20190813,120,0.4,0
"Aug 14, 2019",@ Detroit,REG,L,3-2,-157,U,10.0,SEA,2019,20190814,121,0.6108949416342413,0
"Aug 15, 2019",@ Detroit,REG,W,7-2,-103,P,9.0,SEA,2019,20190815,122,0.5073891625615763,0
"Aug 16, 2019",@ Toronto,REG,L,7-3,131,U,10.5,SEA,2019,20190816,123,0.4329004329004329,0
"Aug 17, 2019",@ Toronto,REG,W,4-3,153,U,10.5,SEA,2019,20190817,124,0.3952569169960474,0
"Aug 18, 2019",@ Toronto,REG,W,7-0,150,U,10.0,SEA,2019,20190818,125,0.4,0
"Aug 19, 2019",@ Tampa Bay,REG,W,9-3,185,O,8.0,SEA,2019,20190819,126,0.3508771929824561,0
"Aug 20, 2019",@ Tampa Bay,REG,W,7-4,182,O,8.5,SEA,2019,20190820,127,0.3546099290780142,0
