Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Apr 30, 2022",@ Pittsburgh,REG,L,7-6,-155,O,7.5,SDN,2022,20220430,22,0.607843137254902,0
"May 1, 2022",@ Pittsburgh,REG,W,5-2,-170,U,7.5,SDN,2022,20220501,23,0.6296296296296297,0
"May 4, 2022",@ Cleveland,REG,W,5-4,-132,O,7.0,SDN,2022,20220504,24,0.5689655172413793,1
"May 4, 2022",@ Cleveland,REG,L,6-5,-136,O,7.0,SDN,2022,20220504,25,0.576271186440678,2
"May 5, 2022",vs Miami,REG,W,2-1,-105,U,7.5,SDN,2022,20220505,26,0.5121951219512195,0
"May 6, 2022",vs Miami,REG,W,3-2,-130,U,6.5,SDN,2022,20220506,27,0.5652173913043479,0
"May 7, 2022",vs Miami,REG,L,8-0,-120,O,6.5,SDN,2022,20220507,28,0.5454545454545454,0
"May 8, 2022",vs Miami,REG,W,3-2,-151,U,6.5,SDN,2022,20220508,29,0.601593625498008,0
"May 9, 2022",vs Chi Cubs,REG,L,6-0,-161,U,7.5,SDN,2022,20220509,30,0.6168582375478927,0
"May 10, 2022",vs Chi Cubs,REG,W,5-4,-163,O,7.0,SDN,2022,20220510,31,0.6197718631178708,0
"May 11, 2022",vs Chi Cubs,REG,L,7-5,-149,O,8.0,SDN,2022,20220511,32,0.5983935742971888,0
"May 13, 2022",@ Atlanta,REG,W,11-6,135,O,7.0,SDN,2022,20220513,33,0.425531914893617,0
"May 14, 2022",@ Atlanta,REG,L,6-5,125,O,8.5,SDN,2022,20220514,34,0.4444444444444444,0
"May 15, 2022",@ Atlanta,REG,W,7-3,105,O,8.0,SDN,2022,20220515,35,0.4878048780487805,0
"May 17, 2022",@ Philadelphia,REG,W,3-0,100,U,8.0,SDN,2022,20220517,36,0.5,0
"May 18, 2022",@ Philadelphia,REG,L,3-0,135,U,7.5,SDN,2022,20220518,37,0.425531914893617,0
"May 19, 2022",@ Philadelphia,REG,W,2-0,-108,U,8.0,SDN,2022,20220519,38,0.5192307692307692,0
"May 20, 2022",@ San Francisco,REG,W,8-7,110,O,7.5,SDN,2022,20220520,39,0.47619047619047616,0
"May 21, 2022",@ San Francisco,REG,W,2-1,138,U,7.0,SDN,2022,20220521,40,0.42016806722689076,0
"May 22, 2022",@ San Francisco,REG,W,10-1,122,O,7.5,SDN,2022,20220522,41,0.45045045045045046,0
"May 23, 2022",vs Milwaukee,REG,W,3-2,-108,U,7.5,SDN,2022,20220523,42,0.5192307692307692,0
"May 24, 2022",vs Milwaukee,REG,L,4-1,113,U,6.5,SDN,2022,20220524,43,0.4694835680751174,0
"May 25, 2022",vs Milwaukee,REG,L,2-1,-134,U,7.5,SDN,2022,20220525,44,0.5726495726495726,0
"May 27, 2022",vs Pittsburgh,REG,W,4-3,-215,P,7.0,SDN,2022,20220527,45,0.6825396825396826,0
"May 28, 2022",vs Pittsburgh,REG,L,4-2,-220,U,7.0,SDN,2022,20220528,46,0.6875,0
"May 29, 2022",vs Pittsburgh,REG,W,4-2,-185,U,7.0,SDN,2022,20220529,47,0.6491228070175439,0
"May 30, 2022",@ St. Louis,REG,L,6-3,112,P,9.0,SDN,2022,20220530,48,0.4716981132075472,0
"May 31, 2022",@ St. Louis,REG,L,3-2,112,U,8.5,SDN,2022,20220531,49,0.4716981132075472,0
"Jun 1, 2022",@ St. Louis,REG,L,5-2,-129,U,8.5,SDN,2022,20220601,50,0.5633187772925764,0
"Jun 2, 2022",@ Milwaukee,REG,L,5-4,-108,O,8.0,SDN,2022,20220602,51,0.5192307692307692,0
"Jun 3, 2022",@ Milwaukee,REG,W,7-0,145,O,6.5,SDN,2022,20220603,52,0.40816326530612246,0
"Jun 4, 2022",@ Milwaukee,REG,W,4-0,120,U,7.5,SDN,2022,20220604,53,0.45454545454545453,0
"Jun 5, 2022",@ Milwaukee,REG,W,6-4,110,O,7.5,SDN,2022,20220605,54,0.47619047619047616,0
"Jun 6, 2022",vs NY Mets,REG,L,11-5,-120,O,7.5,SDN,2022,20220606,55,0.5454545454545454,0
"Jun 7, 2022",vs NY Mets,REG,W,7-0,-135,U,7.5,SDN,2022,20220607,56,0.574468085106383,0
"Jun 8, 2022",vs NY Mets,REG,W,13-2,-128,O,7.0,SDN,2022,20220608,57,0.5614035087719298,0
"Jun 10, 2022",vs Colorado,REG,W,9-0,-260,O,7.5,SDN,2022,20220610,58,0.7222222222222222,0
"Jun 11, 2022",vs Colorado,REG,W,2-1,-178,U,8.5,SDN,2022,20220611,59,0.6402877697841727,1
"Jun 11, 2022",vs Colorado,REG,L,6-2,-220,O,7.5,SDN,2022,20220611,60,0.6875,2
"Jun 12, 2022",vs Colorado,REG,L,4-2,-185,U,8.0,SDN,2022,20220612,61,0.6491228070175439,0
"Jun 13, 2022",@ Chi Cubs,REG,W,4-1,-128,U,9.0,SDN,2022,20220613,62,0.5614035087719298,0
"Jun 14, 2022",@ Chi Cubs,REG,W,12-5,-135,O,10.5,SDN,2022,20220614,63,0.574468085106383,0
"Jun 15, 2022",@ Chi Cubs,REG,W,19-5,124,O,12.0,SDN,2022,20220615,64,0.44642857142857145,0
"Jun 16, 2022",@ Chi Cubs,REG,W,6-4,-185,U,11.0,SDN,2022,20220616,65,0.6491228070175439,0
"Jun 17, 2022",@ Colorado,REG,L,10-4,-145,O,12.0,SDN,2022,20220617,66,0.5918367346938775,0
"Jun 18, 2022",@ Colorado,REG,L,5-4,-125,U,11.5,SDN,2022,20220618,67,0.5555555555555556,0
"Jun 19, 2022",@ Colorado,REG,L,8-3,-140,U,12.5,SDN,2022,20220619,68,0.5833333333333333,0
"Jun 20, 2022",vs Arizona,REG,W,4-1,-180,U,7.0,SDN,2022,20220620,69,0.6428571428571428,0
"Jun 21, 2022",vs Arizona,REG,W,3-2,-140,U,7.0,SDN,2022,20220621,70,0.5833333333333333,0
"Jun 22, 2022",vs Arizona,REG,W,10-4,-175,O,7.5,SDN,2022,20220622,71,0.6363636363636364,0
"Jun 23, 2022",vs Philadelphia,REG,L,6-2,-160,O,7.0,SDN,2022,20220623,72,0.6153846153846154,0
"Jun 24, 2022",vs Philadelphia,REG,W,1-0,120,U,7.0,SDN,2022,20220624,73,0.45454545454545453,0
"Jun 25, 2022",vs Philadelphia,REG,L,4-2,-130,U,7.5,SDN,2022,20220625,74,0.5652173913043479,0
"Jun 26, 2022",vs Philadelphia,REG,L,8-5,-155,O,7.5,SDN,2022,20220626,75,0.607843137254902,0
"Jun 28, 2022",@ Arizona,REG,L,7-6,-110,O,7.5,SDN,2022,20220628,76,0.5238095238095238,0
"Jun 29, 2022",@ Arizona,REG,W,4-0,-135,U,8.5,SDN,2022,20220629,77,0.574468085106383,0
"Jun 30, 2022",@ LA Dodgers,REG,L,3-1,110,U,8.0,SDN,2022,20220630,78,0.47619047619047616,0
"Jul 1, 2022",@ LA Dodgers,REG,L,5-1,150,U,7.5,SDN,2022,20220701,79,0.4,0
"Jul 2, 2022",@ LA Dodgers,REG,L,7-2,122,O,8.0,SDN,2022,20220702,80,0.45045045045045046,0
"Jul 3, 2022",@ LA Dodgers,REG,W,4-2,175,U,8.0,SDN,2022,20220703,81,0.36363636363636365,0
"Jul 4, 2022",vs Seattle,REG,L,8-2,-185,O,8.0,SDN,2022,20220704,82,0.6491228070175439,0
"Jul 5, 2022",vs Seattle,REG,L,6-2,-135,O,7.5,SDN,2022,20220705,83,0.574468085106383,0
"Jul 7, 2022",vs San Francisco,REG,W,2-1,-145,U,7.0,SDN,2022,20220707,84,0.5918367346938775,0
"Jul 8, 2022",vs San Francisco,REG,W,6-3,-160,O,7.5,SDN,2022,20220708,85,0.6153846153846154,0
"Jul 9, 2022",vs San Francisco,REG,L,3-1,-110,U,6.5,SDN,2022,20220709,86,0.5238095238095238,0
"Jul 10, 2022",vs San Francisco,REG,L,12-0,-120,O,7.5,SDN,2022,20220710,87,0.5454545454545454,0
"Jul 11, 2022",@ Colorado,REG,W,6-5,-138,U,11.5,SDN,2022,20220711,88,0.5798319327731092,0
"Jul 12, 2022",@ Colorado,REG,L,5-3,-154,U,11.0,SDN,2022,20220712,89,0.6062992125984252,0
"Jul 13, 2022",@ Colorado,REG,L,10-6,-185,O,10.5,SDN,2022,20220713,90,0.6491228070175439,0
"Jul 14, 2022",@ Colorado,REG,L,8-5,-135,O,11.5,SDN,2022,20220714,91,0.574468085106383,0
"Jul 15, 2022",vs Arizona,REG,W,5-3,-200,O,7.5,SDN,2022,20220715,92,0.6666666666666667,0
"Jul 16, 2022",vs Arizona,REG,W,4-3,-196,U,8.0,SDN,2022,20220716,93,0.6621621621621622,0
"Jul 17, 2022",vs Arizona,REG,L,3-1,-155,U,7.5,SDN,2022,20220717,94,0.607843137254902,0
"Jul 22, 2022",@ NY Mets,REG,W,4-1,155,U,7.0,SDN,2022,20220722,95,0.39215686274509803,0
"Jul 23, 2022",@ NY Mets,REG,W,2-1,130,U,7.5,SDN,2022,20220723,96,0.43478260869565216,0
"Jul 24, 2022",@ NY Mets,REG,L,8-5,120,O,8.0,SDN,2022,20220724,97,0.45454545454545453,0
"Jul 25, 2022",@ Detroit,REG,L,12-4,-175,O,8.5,SDN,2022,20220725,98,0.6363636363636364,0
"Jul 26, 2022",@ Detroit,REG,W,6-4,-175,O,8.0,SDN,2022,20220726,99,0.6363636363636364,0
"Jul 27, 2022",@ Detroit,REG,L,4-3,-135,P,7.0,SDN,2022,20220727,100,0.574468085106383,0
"Jul 29, 2022",vs Minnesota,REG,W,10-1,-130,O,7.5,SDN,2022,20220729,101,0.5652173913043479,0
"Jul 30, 2022",vs Minnesota,REG,L,7-4,-135,O,7.5,SDN,2022,20220730,102,0.574468085106383,0
"Jul 31, 2022",vs Minnesota,REG,W,3-2,-140,U,8.5,SDN,2022,20220731,103,0.5833333333333333,0
"Aug 1, 2022",vs Colorado,REG,W,4-1,-210,U,7.5,SDN,2022,20220801,104,0.6774193548387097,0
"Aug 2, 2022",vs Colorado,REG,W,13-5,-230,O,7.5,SDN,2022,20220802,105,0.696969696969697,1
"Aug 2, 2022",vs Colorado,REG,W,3-2,-185,U,8.5,SDN,2022,20220802,106,0.6491228070175439,2
"Aug 3, 2022",vs Colorado,REG,W,9-1,-300,O,8.5,SDN,2022,20220803,107,0.75,0
"Aug 4, 2022",vs Colorado,REG,L,7-3,-300,O,7.5,SDN,2022,20220804,108,0.75,0
"Aug 5, 2022",@ LA Dodgers,REG,L,8-1,145,O,8.5,SDN,2022,20220805,109,0.40816326530612246,0
"Aug 6, 2022",@ LA Dodgers,REG,L,8-3,135,O,9.0,SDN,2022,20220806,110,0.425531914893617,0
"Aug 7, 2022",@ LA Dodgers,REG,L,4-0,115,U,9.0,SDN,2022,20220807,111,0.46511627906976744,0
"Aug 8, 2022",vs San Francisco,REG,L,1-0,-180,U,7.5,SDN,2022,20220808,112,0.6428571428571428,0
"Aug 9, 2022",vs San Francisco,REG,W,7-4,-178,O,7.5,SDN,2022,20220809,113,0.6402877697841727,0
"Aug 10, 2022",vs San Francisco,REG,W,13-7,-165,O,9.0,SDN,2022,20220810,114,0.6226415094339622,0
"Aug 12, 2022",@ Washington,REG,W,10-5,-300,O,9.0,SDN,2022,20220812,115,0.75,0
"Aug 13, 2022",@ Washington,REG,L,4-3,-345,U,9.0,SDN,2022,20220813,116,0.7752808988764045,0
"Aug 14, 2022",@ Washington,REG,W,6-0,-275,U,8.5,SDN,2022,20220814,117,0.7333333333333334,0
"Aug 15, 2022",@ Miami,REG,L,3-0,-145,U,6.5,SDN,2022,20220815,118,0.5918367346938775,0
"Aug 16, 2022",@ Miami,REG,L,4-3,-154,P,7.0,SDN,2022,20220816,119,0.6062992125984252,0
"Aug 17, 2022",@ Miami,REG,W,10-3,-155,O,7.0,SDN,2022,20220817,120,0.607843137254902,0
"Aug 18, 2022",vs Washington,REG,L,3-1,-400,U,8.0,SDN,2022,20220818,121,0.8,0
"Aug 19, 2022",vs Washington,REG,L,6-3,-360,O,7.5,SDN,2022,20220819,122,0.782608695652174,0
"Aug 20, 2022",vs Washington,REG,W,2-1,-320,U,7.5,SDN,2022,20220820,123,0.7619047619047619,0
"Aug 21, 2022",vs Washington,REG,W,2-1,-280,U,8.5,SDN,2022,20220821,124,0.736842105263158,0
"Aug 23, 2022",vs Cleveland,REG,L,3-1,-145,U,8.0,SDN,2022,20220823,125,0.5918367346938775,0
"Aug 24, 2022",vs Cleveland,REG,L,7-0,-170,U,7.5,SDN,2022,20220824,126,0.6296296296296297,0
"Aug 26, 2022",@ Kansas City,REG,W,13-5,-195,O,8.5,SDN,2022,20220826,127,0.6610169491525424,0
"Aug 27, 2022",@ Kansas City,REG,W,4-3,-220,U,8.5,SDN,2022,20220827,128,0.6875,0
"Aug 28, 2022",@ Kansas City,REG,L,15-7,-200,O,9.5,SDN,2022,20220828,129,0.6666666666666667,0
"Aug 29, 2022",@ San Francisco,REG,W,6-5,115,O,7.0,SDN,2022,20220829,130,0.46511627906976744,0
"Aug 30, 2022",@ San Francisco,REG,W,4-3,-134,U,7.5,SDN,2022,20220830,131,0.5726495726495726,0
"Aug 31, 2022",@ San Francisco,REG,W,5-4,-155,O,7.5,SDN,2022,20220831,132,0.607843137254902,0
"Sep 2, 2022",@ LA Dodgers,REG,W,7-1,140,P,8.0,SDN,2022,20220902,133,0.4166666666666667,0
"Sep 3, 2022",@ LA Dodgers,REG,L,12-1,190,O,8.5,SDN,2022,20220903,134,0.3448275862068966,0
"Sep 4, 2022",@ LA Dodgers,REG,L,9-4,135,O,9.5,SDN,2022,20220904,135,0.425531914893617,0
"Sep 5, 2022",vs Arizona,REG,L,5-0,-230,U,8.0,SDN,2022,20220905,136,0.696969696969697,0
"Sep 6, 2022",vs Arizona,REG,W,6-5,-165,O,7.0,SDN,2022,20220906,137,0.6226415094339622,0
"Sep 7, 2022",vs Arizona,REG,W,6-3,-230,O,8.0,SDN,2022,20220907,138,0.696969696969697,0
"Sep 9, 2022",vs LA Dodgers,REG,W,5-4,143,O,8.5,SDN,2022,20220909,139,0.411522633744856,0
"Sep 10, 2022",vs LA Dodgers,REG,L,8-4,123,O,7.5,SDN,2022,20220910,140,0.4484304932735426,0
"Sep 11, 2022",vs LA Dodgers,REG,L,11-2,110,O,8.0,SDN,2022,20220911,141,0.47619047619047616,0
"Sep 13, 2022",@ Seattle,REG,W,2-0,-102,U,7.0,SDN,2022,20220913,142,0.504950495049505,0
"Sep 14, 2022",@ Seattle,REG,L,6-1,140,U,7.5,SDN,2022,20220914,143,0.4166666666666667,0
"Sep 15, 2022",@ Arizona,REG,L,4-0,-165,U,9.0,SDN,2022,20220915,144,0.6226415094339622,0
"Sep 16, 2022",@ Arizona,REG,W,12-3,-190,O,8.0,SDN,2022,20220916,145,0.6551724137931034,0
"Sep 17, 2022",@ Arizona,REG,W,2-0,-105,U,7.0,SDN,2022,20220917,146,0.5121951219512195,0
"Sep 18, 2022",@ Arizona,REG,W,6-1,-150,U,8.0,SDN,2022,20220918,147,0.6,0
"Sep 20, 2022",vs St. Louis,REG,W,5-0,-115,U,8.0,SDN,2022,20220920,148,0.5348837209302326,0
"Sep 21, 2022",vs St. Louis,REG,W,1-0,-133,U,7.5,SDN,2022,20220921,149,0.5708154506437768,0
"Sep 22, 2022",vs St. Louis,REG,L,5-4,-150,O,8.0,SDN,2022,20220922,150,0.6,0
"Sep 23, 2022",@ Colorado,REG,L,4-3,-170,U,11.0,SDN,2022,20220923,151,0.6296296296296297,0
"Sep 24, 2022",@ Colorado,REG,W,9-3,-210,O,10.5,SDN,2022,20220924,152,0.6774193548387097,0
"Sep 25, 2022",@ Colorado,REG,W,13-6,-150,O,10.5,SDN,2022,20220925,153,0.6,0
"Sep 27, 2022",vs LA Dodgers,REG,W,4-3,-109,U,7.5,SDN,2022,20220927,154,0.5215311004784688,0
"Sep 28, 2022",vs LA Dodgers,REG,L,1-0,130,U,7.5,SDN,2022,20220928,155,0.43478260869565216,0
"Sep 29, 2022",vs LA Dodgers,REG,L,5-2,126,U,8.0,SDN,2022,20220929,156,0.4424778761061947,0
"Sep 30, 2022",vs Chi White Sox,REG,L,3-1,-233,U,7.5,SDN,2022,20220930,157,0.6996996996996997,0
"Oct 1, 2022",vs Chi White Sox,REG,W,5-2,-109,P,7.0,SDN,2022,20221001,158,0.5215311004784688,0
"Oct 2, 2022",vs Chi White Sox,REG,L,2-1,-160,U,7.0,SDN,2022,20221002,159,0.6153846153846154,0
"Oct 3, 2022",vs San Francisco,REG,W,7-4,-185,O,7.5,SDN,2022,20221003,160,0.6491228070175439,0
"Oct 4, 2022",vs San Francisco,REG,W,6-2,-145,O,7.5,SDN,2022,20221004,161,0.5918367346938775,0
"Oct 5, 2022",vs San Francisco,REG,L,8-1,-135,O,8.0,SDN,2022,20221005,162,0.574468085106383,0
